pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
ahmed12,-0.7612465675061403,-0.8487710393815969,-1.526797206759708,-0.8443553253046454,-1.6948873890171774,-1.0278791046450273,-1.0464442896257,1.4327921355926794,-1.0210471581627023,1.9444648035035104,-0.930706017560729,-0.41368038520869155,-0.852340983918674,-0.4713394494071952,-1.1175389572165844,-0.4486215189379864,-1.3292201291683745,-1.0554984295945284,-1.124906686594662,-1.5703819215318326,2.456256888705119,-1.1082157632273075,1.8083008285055906,-0.7226580759658445,-0.5104886233857254,-0.7226580759658445,-1.2643004383672412,-0.8700628401410972,-1.134067510014326,-0.9511483461665208,-0.7780635526266504,-0.9607689228305228,-1.420883069027656,-0.9368362907885565,-1.376371629547922,-2.6191176066854727,1.1553707684597794,-2.3742948802963024,-3.606737561078776,0.9087413156630677,-3.1910089212166284,-0.760363148865669,-2.9602393838906704,-0.6325418088760649,-1.5023298248723438,-0.9858241666282999,0.971154910604027,-0.8544102259077311,-0.9711549106040266,-1.9055823538524652,5.840407859541337,0.0,-1.5500556526417153,0.3419127067109508,-0.6856401581082183,-0.18579045227520496,-0.4926815576115302,-1.7011925076750816,-0.8016945567303473,-1.2253203065244938,-0.5659199311262542,-1.5030270791152074,-0.6833630082440596,-0.5810257445927755,-0.7577845254973172,-1.0300313631768376,-0.9253392009077814,-0.6554526208534286,-0.9233641513674389,-1.5276009132731607,1.6848559854498895,-0.634859242275294,-2.4814686195130045,-0.6776506972753561,-0.7920146812542413,-0.8970341276705269,-1.378864918830587,-0.8671098297859886,4.127134491134279,0.0,-1.8135138528771193,2.1654445790433114,-1.0220157933487675,0.4187309603567548,-1.003988956389047,-0.8474944879459044,2.153563435541519,3.1754563889719534,1.1733834519283346,2.051883613887699,-2.370526984413609,-0.7837094082731306,-1.2011297179507707,-1.6765704023758528,-2.4105299747782785,-2.555775387661495,-0.8154348413587921,-0.8198489871837668,-1.0640707082420624,-1.5970631924616743,-1.265037114767711,-1.9149614671789286,5.625647800076519,0.5006549917719955,3.3206967683043516,0.16439898730535735,-0.8012789301082915,-0.8103694711416408,-0.683706533578329,-0.683706534195292,-0.6685340614255695,-0.668534061830144,1.58306384572652,1.4946954780227326,-0.7737135669183843,-1.1995614350652146,-1.2011297179507714,-1.6765704023758519,Research
apoetter,1.2694883061074322,0.178820666519492,-1.0990038687603887,1.0031785467009275,-0.6560744871327862,1.3722579885072934,0.6747049309428013,-0.991134388060978,1.2385391073323884,-0.6146977616159739,1.3913721081399295,1.0290902370847708,0.6129728549252292,0.5720530069728352,-0.8818411562156809,1.1650609809890229,-0.46328361742360924,0.4925591140238084,-0.9427202642676019,0.7820120499935846,-0.5896104680596627,0.6451967692676333,0.21103372508052673,0.2322829529890215,-0.41585339081583994,0.2322829529890215,0.7695741798757121,-0.5800418934273982,-0.7593479547066484,1.3641469701598785,-0.1791667147727079,1.2009611535381535,0.5013587701424719,1.2756919704354812,0.5950918866638353,0.08240154955322652,-0.8290958512545029,-0.2051859773095569,0.28769696498877384,0.09788692628524988,0.3063890077572659,1.3639186659854152,0.11372162146285839,0.8854474348813366,0.1599577391257138,1.4528549908807158,0.0789333563223557,0.8556008152775036,-0.07893335632235515,0.7948466036308602,0.19726162463783906,0.0,1.1853028584700085,-0.0703503004597807,-0.3364291562656727,-0.15554004670762428,1.0469607388235336,0.3524824014768801,0.6373632708848976,-0.22511424128537677,1.641426379869132,0.5886725125039762,0.3952961239254212,-0.48899437581714406,1.278017184234982,1.4179179019161492,1.4129619517471206,1.6078303088316468,1.1786838422431232,1.0068031641928454,-0.25535029820079425,0.4628770815386738,-0.807540964265625,0.560614250843272,-0.18308254530458895,0.9843364820133393,-0.12764184129485956,1.035714518911042,-0.15762522500131404,0.0,2.521294822330024,-0.22238428502315105,2.1968403320991747,3.6792158595331403,0.8145725027623564,0.7743645353715629,-1.176090868386459,-1.0087283010551313,-1.5452669972675344,-1.1173700856811875,0.14091886004086515,0.06653251155286068,1.5459595408240003,1.2056889786849918,0.8040028897762619,0.7501821851577545,1.7202770415457695,0.690708328832052,1.472959235946947,1.1309732519888938,1.4411098158134483,1.066434807737498,-0.39889915699770373,-0.8401282057870685,-0.29300265602685477,0.16439898730535735,1.4178390903939164,0.9740889778685443,0.7286502648665965,0.728650264930449,0.7116375389067581,0.7116375388814463,-1.311653875836861,-1.0259508417176468,1.4745117191533608,0.8804355053579243,1.5459595408240008,1.2056889786849918,PM
arog3632,-0.3488772853712393,-0.07973466593304006,0.048710202399822,-0.035175099587043776,0.5454990948159542,0.07704696063759135,0.8082423704696677,0.750942756910391,0.44507564350725937,1.0078047258457041,-0.16887285330751278,-0.4085581226443361,-0.826819375000832,-0.4399592251551642,0.8791538499918307,-0.4368714036472558,0.44669560451654194,-0.885174249978819,-1.690955663871295,-0.5510112005374852,2.497101853259436,-0.9070044890065766,0.7080226250226386,-0.5635012378067001,-0.4325537259752315,-0.5635012378067001,0.7695741798757121,-0.5800418934273982,1.1138002482800815,-0.9511483461665208,-0.7780635526266504,-0.9607689228305228,-1.420883069027656,-0.9368362907885565,-1.376371629547922,-1.924441252224093,-2.11073054315331,-1.7759200105068553,-0.10174648761798116,-1.5778788117622402,-0.6986103971202899,-0.2492390032735654,0.6818863241377524,-0.4651812926397557,-0.5996153283122874,0.3703849591703335,1.0753894639697772,-0.5540569985332753,-1.0753894639697765,-0.7430499548455237,-0.2811081332139133,0.0,-0.5420575099652559,0.904343982001763,-0.4322549681077269,0.1817608063474213,-0.19652575148722287,0.24499705659633994,0.08223003605981145,0.37326231302798124,-0.5044149255567233,-1.215839864479333,-0.592441548827475,-1.3561024285000478,-0.36407068219742356,0.031122902191275333,-0.20132050798281648,-0.29224673956444436,-0.38403542771214505,0.48383089423954256,-1.3519886324381372,-0.2400593363422003,0.48293383266872353,-0.5416562810079923,-0.4622817196715458,-0.3368304828700914,-1.054111207035764,-0.21677745744649715,-0.46852939122633197,0.0,-0.4714796627204372,-0.09956165556841957,-0.011995211878438508,0.052592653859145716,2.5508186715783303,0.603642532917093,-0.5546377645364501,-1.3902526451997914,-1.0477478846729478,-1.5782032055382345,0.03730790229285713,-0.0378061372270925,-0.529619010250271,-0.12789372001480193,0.3450715607919183,0.45177802824393665,0.2218460629917574,0.42005461611776124,-0.8513082490215529,-1.0693832042459106,-0.7234420024770876,-0.6006199046884866,-0.3837567021890135,-0.13672239226601593,-0.29300265602685477,0.16439898730535735,-0.23141109472445512,0.25266752589689845,-0.1388516291274689,-0.13885163050004057,-0.1339527955636832,-0.1339527965993876,0.439471659429876,0.253183111583439,-0.623831881180268,-0.8949154185385932,-0.5296190102502715,-0.12789372001480157,GradStudent
awais,-0.7261753802738167,-0.7294378090188898,1.3479344141014584,-0.8075744059538453,-0.4973114378068595,-1.0080724914389367,-1.0538630362660815,0.1670492044613323,-1.0237927064804362,-0.08839183562739099,-0.9007780451544481,-0.41368038520869155,-0.852340983918674,-0.4713394494071952,-1.1175389572165844,-0.4486215189379864,-1.3292201291683745,-0.858679377594153,3.089955009474159,-1.5703819215318326,-1.216872423715245,-0.9141906059430314,-0.5648211687179919,-0.7226580759658445,-0.5104886233857254,-0.7226580759658445,-1.2643004383672412,-0.8700628401410972,-1.134067510014326,-0.9511483461665208,-0.7780635526266504,-0.9607689228305228,-1.420883069027656,-0.9368362907885565,-1.376371629547922,0.5069259883907364,0.9073124409954941,0.8045716154601349,0.7204119123296127,0.3681717227445225,0.5877888411229816,-0.7246260134828065,0.0338504436552177,-0.6046483895033468,0.2667366277853114,-0.971416845886813,0.3195250612609111,-0.8283796128686115,-0.3195250612609101,-0.1430279138574716,-0.09264164259703418,0.0,-0.6853482980032982,-0.04192806641614201,-0.623993877115151,-0.18509282265385382,-0.4742867870448031,-0.2800952839676109,-0.7421309049250805,1.2708271444980184,-0.54883520735694,-0.5658898524086693,-0.6048399296570093,1.8923172912523236,-0.7112933925249795,-1.003701578315592,-0.8856164984469298,-0.6264361730369533,-0.9290814169892264,0.36314498578878024,0.08207688156454182,-0.593132422949032,1.2024020822869883,-0.6776506972753561,-0.7920146812542413,-0.8489479779022492,0.5581412628676123,-0.9514121743485152,-0.1075946695168282,0.0,1.4774617089720694,1.361481335846568,-1.0220157933487675,1.5118531087705869,-1.0546928973088117,-0.8474944879459044,2.7762520326397384,1.440394109844664,1.1733834519283346,1.3996813858849892,-2.2146069275302356,-0.4669990145551982,-1.2011297179507707,-1.3754388252500929,-2.2448655613239215,-1.7185129898317724,-0.8098546780900601,-0.7738336808930136,-1.0619201772566553,-1.45046500657354,-1.258157222721533,-1.6777407973899259,-0.5110563581595264,0.9377344441746724,-0.29300265602685477,0.16439898730535735,-0.7983156359886705,-0.7900621856564087,-0.6577003431115804,-0.6577003435256851,-0.6291992667331362,-0.6291992669941237,1.0827422642217384,1.1561011962665602,-0.7737135669183843,-1.1575412948546462,-1.2011297179507714,-1.375438825250092,GradStudent
bdeird7,-0.4948186774025211,-0.0996235376601579,0.848842186435586,-0.20776249038695183,1.0332100449035135,0.02116401623469323,0.607936211179368,0.5742381291955442,0.3036799051439578,0.75123058692627,-0.28093648331769777,-0.40258214965258804,-0.7664389831708156,-0.39288888877711775,1.1861300202916096,-0.40945446796888424,1.402848635532501,-0.7072801068246336,-1.4206418558604477,-0.2373586710007629,1.0879505761354995,-0.7417237994681191,-0.24315890847768115,0.07312611482987716,0.07958988557944267,0.07312611482987716,0.7695741798757121,0.5800418934273982,1.1138002482800815,-0.7196188145338809,-0.6541538620361795,-0.7205766921228921,0.7149411967169305,-0.690999817319219,0.8141433884651416,-0.8438335897286132,-1.862672215689025,-1.3645372875266104,-0.23156097182023283,-2.5509040790156217,-1.3418100162419255,-0.4262624878444891,0.7246281976672468,-0.5312446543119831,-0.6567564633247207,0.371345447219766,1.3808819285511575,-0.7142453864663184,-1.380881928551157,-0.8836981551650643,-0.21771014782766707,0.0,-0.294293854743681,0.7978076763707079,-0.2924158755758263,-0.07761670014656577,-0.2443521549607135,0.8238320696005609,0.7374302059177458,2.4337304845413144,-0.41215741720242693,-0.39264736260808103,-0.4229970108238401,-0.9635311210664944,-0.4987897185700371,-0.0039834776237183305,-0.2973775180749122,-0.5333834265910151,-0.39165844854119514,-0.481656373366555,-1.2676318374968032,-0.41097880781323476,0.12056429302582443,-0.44144986902151373,0.09358993970158085,-0.5520160030831343,-1.6310672694797583,-0.5299004515358819,-0.9938502238134312,0.0,-0.000906219202370831,0.7206057534541611,-0.49929700863670295,-0.32174652751756716,1.448195721593374,-0.6469638818882727,0.2607877792826471,-0.31323739768800213,0.4574143763938552,-0.5164786483245213,-0.06364227071586094,0.7925694107219295,-0.529619010250271,-0.12789372001480193,0.2701194823742284,0.3573491924788647,-0.6203622969385402,-0.3538766135213611,-0.6332110696254818,-0.4365482745499436,-0.5800712502101175,-0.13653220353101242,-0.2445423932941968,-0.4481328607432147,-0.29300265602685477,0.16439898730535735,-0.510514609501328,-0.2764399820435982,-0.37373764286470795,-0.37373764371390517,-0.3689260706354314,-0.36892607126132004,0.22504812449925524,-0.34876227820530514,-0.5863614597457388,-0.6112794721172561,-0.5296190102502715,-0.12789372001480157,GradStudent
ccallsen,2.1038431636506134,2.220744830503591,-0.6216974129370741,2.18016796592653,-0.48931617633001423,1.8157846485151052,1.587210767709722,-0.6223595128299935,0.7553226034112025,-1.9419755187184313,2.090356530339956,-0.41368038520869155,-0.852340983918674,-0.4713394494071952,-1.1175389572165844,-0.4486215189379864,-1.3292201291683745,1.9043573139495777,-0.3258285644810918,1.3309039766828485,-0.9907663699324188,1.7662310113545625,-0.9665538628378655,-0.7226580759658445,-0.5104886233857254,-0.7226580759658445,-1.2643004383672412,-0.8700628401410972,-1.134067510014326,-0.9511483461665208,-0.7780635526266504,-0.9607689228305228,-1.420883069027656,-0.9368362907885565,-1.376371629547922,-0.38071602008769334,-0.5810375237902176,-0.3173812653950782,-0.05847499288389728,-0.17239787017402275,0.06518915058665253,1.7187967312989572,-0.41774551303014634,2.42398972449232,0.8704702360984949,1.4701437757705,-0.6474307010943172,2.075034918417794,0.6474307010943178,-0.22110168038889305,0.05205087118912349,0.0,0.07105065077477624,-0.5640316947150159,-0.42218846488284745,-0.18424662344718482,0.41969906249813715,-0.8386666663795987,0.3133370050642465,-0.8824549086150147,0.537753224371439,-0.7612236664120173,0.36223377504666315,-0.6859990246024803,2.2071049135937684,1.9693321822221845,2.2184635247910633,0.8413958596102641,1.594138477426353,-0.3207418287655388,-0.25535029820079425,2.4609497762000627,0.8641905119536161,2.81525852053904,0.42458624596466993,2.7142357199271308,1.4949751087721819,2.8662797151259065,0.9001636623849544,0.0,0.36939465895367285,-0.5568525261702905,0.6592260718415263,-0.21500128331037155,0.4753270026638956,0.04202134230298221,-0.6841465273783056,-0.7683620438928345,-0.7230865501898971,-0.8631564517731567,-0.6495904373088037,0.779203115764086,0.6913095492051828,0.7324822146302262,0.819163662979297,0.7827534812345023,0.6848435028467549,0.010134247175564924,0.7748627532334097,0.6593990682754606,0.9088013246968492,0.7229719110772683,0.025522608810872545,0.022948773907754592,-0.29300265602685477,0.16439898730535735,1.582317174828314,1.6039728059441605,2.3999835172441295,2.3999835171454142,2.4091879086202486,2.4091879085742542,-0.6683832710449987,-0.6497349730996804,0.5752216047246627,0.39720389293638697,0.6913095492051828,0.7324822146302263,Director
cheadley,-0.33134169175507755,-0.15929015284151146,-0.17211830309519685,-0.046492305541136106,0.42442799245229784,-0.3247443358288154,-0.2897321323067899,-0.26318814997481615,-0.26602137078584936,0.030026997720039913,-0.34744308866498863,-0.19086196365922786,0.21645419929924517,0.062124362877331626,-0.33737025123519515,-0.11178488060370782,-0.15889166067001448,0.03457631994601197,0.38681692936568746,0.31153325568850115,-0.4262306098423947,0.12061023290644192,0.1834232306392983,0.2322829529890215,-0.07071313085508123,0.2322829529890215,0.7695741798757121,0.8700628401410972,1.1138002482800815,1.5956765017925185,1.3490528025097663,1.681345614953415,0.7149411967169305,1.5215284439048187,0.6150255733277542,0.39114659598050644,0.8659693864181133,0.729774756736454,0.4607829439251094,0.5303426006200861,0.5877888411229816,-0.2509011956169544,0.5221439685224706,-0.41673482741345563,-0.38605755099309264,-0.2817864263943068,0.05402195363116999,-0.33179561027617804,-0.054021953631169635,-0.4381747820543975,0.3015314447444828,0.0,-0.5373245263033599,-0.46004884280051883,-0.4511599246424591,-0.18619470813713843,-0.10455189865358705,0.744539602065736,-0.16793730152230893,0.6407846776388806,0.02521151129201494,1.1432810201206245,0.30024187089899185,1.6881226917813905,-0.32409411469622906,-0.3201850131692958,-0.34009998612964054,-0.4423318144772478,-0.1877426413641053,-0.4011991010660468,0.33514726638854425,-0.24728128584097642,0.30987492525138705,-0.3913466630282744,-0.12749537936727628,-0.33923479035850523,-0.15700786842524245,-0.13247511288397049,0.535655329569416,0.0,-0.5190634652164383,-0.7842530045308482,-0.5941984430661805,-0.7010143096410624,-0.2985676243449402,0.09554133513593135,-0.31920217115740884,-0.4477069372845571,-0.4418726145222643,-0.5941122672636442,0.22365089914473008,-0.3279215083970729,0.1418916974502284,0.4743694342367181,0.5264510814913749,0.5474240005193699,-0.2099753755745411,-0.23731590009012218,0.07271581175348668,0.5016286246853007,0.32403952760532895,0.6178944123983937,-0.3592574909132914,-0.9934570483645712,-0.29300265602685477,0.16439898730535735,-0.19325693572637084,-0.12382554568078558,-0.40049010605734264,-0.4004901061920029,-0.4138734412156374,-0.41387344138583765,-0.4896969919361473,-0.7437889402541737,0.0506357046412555,0.6808398393577241,0.14189169745022837,0.474369434236718,Research
cthomp,0.1675742298402347,-0.39132698965788637,-1.1108870170381475,-0.1483471591279671,-0.8393944109947377,0.5736270488760025,-0.33424461214907875,-1.450182279624547,0.7498315067757345,0.08676935536568416,0.36816798487186053,-0.26086621870541954,-0.5130903287912623,-0.19676248720192405,-0.53203806654725,-0.23320273860792454,-0.23774231924562478,1.226845577255978,0.2529310934230105,-0.15894553861658234,-1.2329186597901554,1.4141112814682835,0.003955016771313478,-0.7226580759658445,-0.5104886233857254,-0.7226580759658445,-1.2643004383672412,-0.8700628401410972,-1.134067510014326,-0.4880892829012409,-0.5921990167409441,-0.4803844614152614,0.7149411967169305,-0.4451633438498815,0.8141433884651416,1.0472298196384764,-0.04357781428426613,0.5053841805654113,0.7204119123296127,0.8546843563712132,0.828988698293595,0.414806837910322,0.757440140982818,-0.29782077640344645,-0.7006223851524472,0.24936346494184355,-1.0584688454988784,1.1038928165737203,1.0584688454988793,1.8652074387707174,0.10947182580053559,0.0,0.4046059677209543,-0.6079608366113137,-0.22621751086186892,-0.20118712578221248,-0.18916784326053201,-0.8157599535362049,0.06793475962654744,-0.4129258605224161,-0.05337821804683008,-0.44031811483508865,0.2754451092399233,-0.1338108119486907,0.1343207959779311,0.5265413442294878,0.3230955026212718,0.23605272412862363,0.4220990249599018,0.644745438840559,-0.3397070931421284,-0.28339103333485693,-1.3100267259037783,1.7416183921124837,1.8079486709955193,0.3520036125604872,-0.15355304170402098,0.8189370614645448,0.41415255196423656,0.0,0.17847829712151356,-0.48052761823081064,-0.05555336009064119,-0.6004059110312051,-1.0115488291781545,-0.7885547490032897,-0.5338814779665092,0.2703104822000803,-0.4770405273517847,0.2718326845308092,-0.6868724932736077,-0.4246147868088215,0.7523559771779557,-0.04185612655029939,0.7250527293542857,0.6860675476923538,0.21497526921920176,0.3518182004315799,1.1490031502508296,0.28719706892712243,1.1156546205264783,0.3753472896522323,-0.26051060617868643,-0.1995698903246954,-0.29300265602685477,0.16439898730535735,0.3403588390271374,0.17220602175892796,0.06701682388936925,0.06701682695815453,0.05912067065825921,0.05912067296878043,-0.7398577826885391,-0.21708672418901875,0.9873962405044825,-0.09653275453779245,0.7523559771779555,-0.041856126550298765,Director
deannac,0.9776055220448686,0.46389449460818116,-0.8890682491866486,0.5646368159798497,-0.7697214181250863,0.3118968029383784,0.8972673301542453,0.3437538321761793,0.1664024892572573,-0.7989048357119777,0.7213180592659747,1.0299439475121632,0.85978548750875,0.9093904176821683,-0.8057709637706627,1.2081447370550351,-0.4409070791791793,0.7726477649474195,0.15294040582025217,1.0172514471461263,-0.6698416484342138,0.5805217168395411,-1.290977172522299,0.5505966293073101,-0.3657523853376653,0.5505966293073101,0.7695741798757121,1.1600837868547964,0.8328167784932806,-0.025030219635961023,-0.3650312506584142,0.0,0.7149411967169305,0.046509603088793545,0.8141433884651416,0.39114659598050644,-0.5810375237902176,0.16879831630884745,0.6338689228614449,0.47628564132823153,0.6279888173180838,1.5301379003243107,0.9107064551542368,-0.16569405305899176,-0.9055224147424856,0.34445178183565706,-0.014812185383947624,0.16478839231625544,0.014812185383948354,1.0447321224869723,-0.13413536491250103,0.0,1.8851372486945395,0.05767252609775881,0.6030174281793002,-0.1453986148396446,-0.3160917601709495,-1.4263119535543558,-0.07263545863388213,-0.4140177885412363,-0.272062682294051,-1.177470722442961,-0.2246229175512919,-0.7449566202243694,0.9023953235945029,0.26084882202700577,0.6553061023331114,1.1855909647436265,0.7289256133291678,0.8861172557420831,0.8412880360365486,0.03196742811169961,-1.294214236901179,-0.0048362167947142275,-0.4054312090538396,0.22457531567455116,0.026673752253035008,0.5660300277769648,0.4713303296607912,0.0,0.5457412025994369,-0.42654130071627244,1.6539435002650338,-0.7649572043990768,0.987949848106795,2.468035194642101,-1.4492969081424396,-1.2711534561170375,-1.8729373370202382,-1.3434044554205244,0.8001731480498356,-0.08351712959415983,2.339563104470046,1.6788957427397573,0.78357262123365,0.7232776678595363,1.4080723843018714,0.4848576844429517,2.2875409609620196,1.5008213128017553,1.8214797816951434,1.2980947346721166,-0.33282305081278335,-0.9173183318087249,-0.29300265602685477,-2.8769822778437595,1.1070725930318293,0.7945998213171999,0.25268587278373805,0.2526858730820167,0.19927852024882564,0.1992785203099065,-1.811975457341643,-1.2893019497502243,2.4487426764511167,1.8363936951483568,2.339563104470046,1.678895742739757,Operations
example,-0.7097711152780525,-0.7095489372917719,0.7587283119959145,-0.7226953612981528,1.003513359418088,-0.9854363620605476,-1.0093505564237926,0.43018544355844074,-0.964763417649155,1.4946377073851436,-0.8804935305235244,-0.3812393889677735,0.4473936360924008,-0.3693537205880945,-0.09298727078190779,-0.3663707119028719,0.6335219397001951,-0.9078841405942469,1.0147245523626711,-1.0999031272267492,0.8253758040006047,-0.9573073075617594,-0.2500615320879875,-0.7226580759658445,-0.5104886233857254,-0.7226580759658445,-1.2643004383672412,-0.8700628401410972,-1.134067510014326,-0.9511483461665208,-0.7780635526266504,-0.9607689228305228,-1.420883069027656,-0.9368362907885565,-1.376371629547922,1.1630092120487063,1.4034290959240647,1.328149626525901,0.7204119123296127,0.9087413156630677,0.828988698293595,-0.6971998398168887,0.645620492052121,-0.6105206883186558,-0.5511319410290108,-0.9272343956129198,1.3599039052322646,-0.8564125807568941,-1.3599039052322641,-0.6756938120195772,-0.007373943450845723,0.0,-0.5389320985317176,0.625946822283282,-0.4839886800927468,-0.16664612715596167,-0.4669288788181122,-0.3461723402466316,-0.7945469185137153,-1.397844933498053,-0.5180827045721745,0.2852074800344892,-0.6668318338046806,-0.6054715769238027,-0.6820322871706098,-0.9591095011731035,-0.8476570990591815,-0.6494492178569164,-0.8795317816004008,-1.2460004602213823,1.0100016259192164,-0.5899226676162427,0.221588528320208,-0.663335495563002,-0.5140788515676781,-0.8633738228327326,-0.7794524826986531,-0.9754985585092372,-1.0939113347824025,0.0,-0.4898103491111123,2.6570595348456063,-0.6458994048998695,-0.40513337452890025,-0.8162316695482591,-0.6442540088334399,0.7352171865955759,0.7092307413829966,1.1733834519283346,1.0097778800138044,0.23438202243909223,0.12540718770280146,-0.95694400605968,-0.9452508579275788,-1.374593698531047,-1.7090197714987914,-0.7810490768014823,-0.7716049539827383,-0.9614890286260501,-1.0310376398431136,-1.0955010959303,-1.0612915550682562,0.8287893406034093,0.8713362194061127,-0.29300265602685477,0.16439898730535735,-0.7643808412592478,-0.7862633816514514,-0.6788799287725097,-0.6788799293524758,-0.6721176873334316,-0.6721176877451343,1.1184795200435085,0.8739392948030843,-0.7737135669183843,-0.968450663907088,-0.9569440060596804,-0.9452508579275781,GradStudent
