@relation trai_2

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_sent_perc numeric
@attribute inter_hume_rec numeric
@attribute inter_hume_rec_perc numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_sent_perc numeric
@attribute inter_vt_rec numeric
@attribute inter_vt_rec_perc numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute fg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute fg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute fg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute pg_degree numeric
@attribute fg_degree numeric
@attribute Status {GradStudent,Research,Director,PM,Operations,Outreach}

@data
0.024871,0.037458,0.113901,0.031744,0.453818,0.070075,0.081633,0.302354,0.075554,0.63958,0.037409,0.017405,0.296168,0.039671,0.3174,0.02333,0.5689,0.128254,0.488483,0.131579,0.075765,0.126079,0.586171,0.235294,0.121839,0.235294,1,0.307692,1,0.785714,0.421053,0.846154,1,0.846154,1,0.042646,0.658824,0.103725,0.853933,0.031993,0.849057,0.084453,0.854839,0.032173,0.653295,0.014031,0.346705,0.079841,0.589981,0.048414,0.410019,0.106536,0.124274,0.18822,0.07992,0.032211,0.003165,0.008024,0.220324,0.049918,0.366794,0.017729,0.185936,0.072323,0.451069,0.025261,0.071437,0.038102,0.016374,0.05153,0.227723,0.194444,0.024591,0.7171,0.009128,0.050503,0.04718,0.42013,0.044499,0.175728,0.094761,0.597898,0.094362,0.565417,0.601018,0.121029,0.214401,0.248131,0.571429,0.312226,0.644383,0.860116,0.344262,0.637681,0.869709,0.928626,0.060111,0.046964,0.230297,0.617152,0.369007,0.759675,0.012322,0.122451,1,0,0.065808,0.066315,0.016897,0.016897,0.019444,0.019444,0.451613,0.357143,0,0.236111,0.588832,0.344262,0.637681,Research
0.001341,0.00301,0.258275,0.002478,0.717024,0.0101,0.01312,0.448885,0.01068,0.632748,0.003551,0,0,0,0,0,0,0.012698,0.294083,0.032895,0.263684,0.011226,0.500075,0.117647,0.901149,0.117647,1,0.153846,1,0,0,0,0,0,0,0.003405,0.929412,0.015873,0.921348,0.001821,0.924528,0.01249,0.903226,0.002424,0.937599,0.000171,0.062401,0.011406,0.604824,0.007155,0.395176,0.030393,0.09766,0.278636,0.079211,0.12574,0.001644,0.000719,0.291249,0.004241,0.19861,0.002075,0.321365,0.007403,0.318278,0.001601,0.012583,0.004475,0.000651,0.003342,0.138614,0.074074,0.001867,0.8039,0.000913,0.074426,0.006421,0.471796,0.004944,0.124657,0.090011,0.284043,0.227372,0.435228,0.095162,0,0.719429,0.658007,1,0.956163,0.454673,0.573134,0.04918,0.144928,0.385972,0.594166,0.002551,0.011853,0.01632,0.082804,0.029961,0.140003,0.030909,0.877763,1,1,0.00577,0.007594,0.001088,0.001088,0.002681,0.002681,0.741935,0.857143,1,0,0.007614,0.04918,0.144928,GradStudent
0.000704,0.004348,0.573185,0.001084,0.518261,0.010547,0.014577,0.47088,0.013054,0.879453,0.003206,0,0,0,0,0,0,0.008889,0.199365,0.026316,0.312751,0.010363,0.80006,0,0,0,0,0,0,0,0,0,0,0,0,0.001622,0.776471,0.01603,0.88764,0.000887,0.830189,0.012371,0.83871,0.001102,0.651862,0.000599,0.348297,0.009482,0.372913,0.011686,0.627087,0.13975,0.160992,0.084423,0.039544,0.006817,0.000802,0.00012,0.077361,0.006852,0.323191,0.000377,0.093117,0.010251,0.411924,0.000782,0.012544,0.003862,0.000279,0.004045,0.089109,0.092593,0.000956,0.6563,0,0,0.006561,0.45647,0.007417,0.194948,0.055562,0.770205,0.028058,1,0.271886,0,0.603459,0.67276,1,0.692689,0.514582,0.726486,0.065574,0.15942,0.45633,0.676142,0.006189,0.001573,0.021586,0.098804,0.040717,0.172166,0.010015,0.300805,1,1,0.00764,0.011252,0.007139,0.007139,0.00796,0.00796,0.623656,0.828571,1,0,0.058376,0.065574,0.15942,GradStudent
0.001676,0.005017,0.311022,0.001548,0.240567,0.010726,0.017493,0.548327,0.013186,0.868228,0.00397,0,0,0,0,0,0,0.017778,0.389595,0.013158,0.075765,0.020725,0.79316,0.058824,0.377011,0.058824,1,0.076923,1,0,0,0,0,0,0,0.003973,0.882353,0.015244,0.831461,0.002242,0.90566,0.012371,0.822581,0.001102,0.06049,0.00308,0.93951,0.01278,0.665863,0.006439,0.334137,0.303036,0.104091,0.15971,0.129479,0.00886,0.010007,0.000599,0.202872,0.016639,0.816243,0.00132,0.171037,0.025057,0.949413,0.001728,0.011585,0.004293,0.002047,0.008266,0.356436,0.240741,0.001913,0.6885,0,0,0.00684,0.468162,0.007417,0.191104,0.203347,0.737367,0.13785,0.604166,0.050126,0,1,0.453889,1,0.7656,0.168292,0.505263,0.016393,0.15942,0.425009,0.668811,0.001774,0.029359,0.004264,0.070646,0.008516,0.121553,0.008415,0.643918,1,1,0.00529,0.010032,0.014636,0.014636,0.016158,0.016158,0.698925,0.842857,1,0,0.027919,0.016393,0.15942,GradStudent
0.055976,0.048829,0.044237,0.042583,0.120435,0.28897,0.117347,0,0.301028,0.576379,0.120685,0.010631,0.081052,0.022455,0.2941,0.012279,0.4902,0.63746,0.602462,0.190789,0,0.674439,0.667167,0,0,0,0,0,0,0.142857,0.018576,0.153846,1,0.153846,1,0.122669,0.882353,0.365865,0.707865,0.07739,0.981132,0.381587,0.983871,0.072719,0.662846,0.030459,0.337154,0.259448,0.296846,0.320773,0.703154,0.433857,0.077935,0.398157,0.044738,0.073074,0.002132,0.010299,0.126625,0.176183,0.30139,0.0298,0.140048,0.229499,0.342066,0.056036,0.28995,0.120972,0.075263,0.227928,0.475248,0.212963,0.027779,0.3629,0.13738,0.340042,0.243579,0.577816,0.273177,0.298737,0.126923,0.44716,0.140564,0.283966,0.082982,0.152042,0.231783,0.316635,0.617204,0.412695,0.763571,0.45,0.52459,0.550725,0.969196,0.982832,0.143269,0.118218,0.612499,0.522906,0.728696,0.679883,0.013415,0.270165,0,0,0.185581,0.182997,0.266061,0.266061,0.265146,0.265146,0.311828,0.442857,0,0.333333,0.19797,0.52459,0.550725,Director
0.000302,0.000669,0.369549,0.000619,0.603079,0,0,1,0,0.783553,0,0,0,0,0,0,0,0.00127,0.237887,0.006579,0.656427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000973,0.882353,0,0.977528,0.000467,1,0,1,0.000606,0.68163,0.000342,0.31837,0,0.75603,0,0.24397,0.039679,0.017336,0.353992,0.109775,0.046799,0.022218,0.000719,0.742666,0,0.300671,0.002075,0.819428,0,0.342969,0.000234,0,0,0.000651,0.002638,0.346535,1,0.000638,0.7,0,0,0,0.972982,0,0.153213,0.138655,0.165347,0.055885,0.01061,0.116364,0,0.763073,1,0,0.88988,0.150318,0.590955,0,0,0,0,0,0,0,0,0,0,0,0.772558,1,1,0,0,0.001046,0.001046,0.002004,0.002004,0.967742,1,1,0,0,0,0,GradStudent
0.087585,0.096656,0.067353,0.085398,0.259433,0.268323,0.252915,0.202602,0.260153,0.458028,0.138242,0.170714,0.833489,0.187874,0.1532,0.200639,0.4988,0.339683,0.341342,0.296053,0.057623,0.339378,0.60267,0.529412,0.078161,0.529412,1,0.692308,1,0.142857,0.021672,0.153846,1,0.153846,1,0.165234,0.741176,0.2898,0.595506,0.116155,0.90566,0.313548,0.806452,0.123788,0.774276,0.031828,0.225724,0.287206,0.503711,0.217505,0.496289,0.250607,0.048881,0.502736,0.104406,0.141765,0.008504,0.003832,0.030202,0.129853,0.219454,0.010751,0.03233,0.09795,0.14062,0.125484,0.385418,0.198377,0.120197,0.258706,0.485149,0.296296,0.047088,0.3941,0.049293,0.078223,0.213847,0.531996,0.266996,0.317957,0.301348,0.574672,0.538239,0.377521,0.379038,0.342284,0.143738,0.067742,0.45,0.078998,0.828591,0.555665,0.672131,0.898551,0.965061,0.98183,0.162986,0.100351,0.763806,0.911311,0.844223,0.959845,0.010285,0.041752,0,0,0.1813,0.196845,0.123654,0.123654,0.123146,0.123146,0.215054,0.1,0,0.652778,0.809645,0.672131,0.898551,Operations
0.013877,0.021405,0.122307,0.012543,0.215062,0.026546,0.027697,0.291822,0.030063,0.72938,0.017311,0.001146,0.034584,0.006737,0.8182,0.001965,0.7273,0.040635,0.391779,0.065789,0.143593,0.044041,0.700015,0.058824,0.055172,0.058824,1,0.076923,1,0.142857,0.19195,0.076923,0.5,0.153846,1,0.025134,0.694118,0.038032,0.831461,0.017094,0.773585,0.032235,0.870968,0.013828,0.367081,0.014459,0.632919,0.03037,0.602968,0.018125,0.397032,0.275286,0.11375,0.627558,0.082243,0.239066,0.003748,0.001617,0.078599,0.00783,0.110206,0.004338,0.080602,0.008542,0.135501,0.014041,0.027001,0.017601,0.004372,0.020577,0.108911,0.222222,0.014573,0.7529,0.008672,0.084868,0.02038,0.534208,0.032138,0.386052,0.176785,0.536331,0.083363,0.32386,0.315416,0.170197,0.23934,0.415491,0.552381,0.491474,0.731328,0.758242,0.229508,0.42029,0.740627,0.85228,0.047331,0.051173,0.106538,0.35425,0.196398,0.51031,0.011204,0.14524,1,1,0.035176,0.035379,0.013818,0.013818,0.014055,0.014055,0.494624,0.585714,1,0.111111,0.164975,0.229508,0.42029,Research
0.027988,0.041137,0.109488,0.029421,0.308935,0.113425,0.103499,0.200124,0.102453,0.353831,0.051662,0.029078,0.440379,0.059132,0.2832,0.034136,0.4982,0.325079,0.777601,0.177632,0.025461,0.321244,0.59067,0,0,0,0,0,0,0.285714,0.095975,0.307692,1,0.230769,0.75,0.05424,0.764706,0.152287,0.764045,0.033768,0.754717,0.133579,0.822581,0.025397,0.284941,0.032512,0.715059,0.093857,0.218738,0.139757,0.781262,0.172,0.089297,0.287447,0.074204,0.057324,0.00419,0.007425,0.181458,0.080261,0.364399,0.021124,0.197259,0.113326,0.436917,0.061238,0.249463,0.113639,0.015164,0.080021,0.188119,0.175926,0.028781,0.747,0.026472,0.130245,0.121859,0.812135,0.124845,0.357496,0.140377,0.541931,0.386095,0.487474,0.063489,0.083207,0.352111,0.595096,0.909524,0.793436,0.719711,0.427397,0.360656,0.318841,0.908869,0.948848,0.056529,0.064931,0.393893,0.279832,0.527251,0.419936,0.018569,0.436906,0,1,0.065136,0.065732,0.110748,0.110748,0.109845,0.109845,0.419355,0.685714,1,0.111111,0.025381,0.360656,0.318841,Director
0.003285,0.005351,0.16129,0.004645,0.522034,0.008938,0.011662,0.462825,0.009757,0.681796,0.004661,0.001876,0.220457,0.008234,0.6111,0.003438,0.7778,0.024127,0.614178,0.046053,0.1806,0.025043,0.653817,0.058824,0.211494,0.058824,1,0.076923,1,0.285714,1,0.230769,0.75,0.307692,1,0.008108,0.964706,0.01493,0.966292,0.004577,0.981132,0.011895,1,0.004793,0.751671,0.001454,0.248329,0.011543,0.766048,0.003816,0.233952,0.090321,0.065963,0.231251,0.119233,0.028811,0.004688,0.001557,0.29521,0.003915,0.21035,0.004904,0.355334,0.007403,0.355014,0.005923,0.01716,0.008916,0.000744,0.004573,0.069307,0.148148,0.003233,0.6514,0.001369,0.052212,0.005444,0.461052,0.002472,0.057111,0.091792,0.518365,0.16655,0.531567,0.054895,0.166793,0.381853,0.5783,0.857143,0.870395,0.764434,0.627692,0.098361,0.231884,0.455888,0.663935,0.00875,0.006992,0.031456,0.164411,0.057465,0.263639,0.018596,0.497736,1,1,0.009221,0.01094,0.001058,0.001058,0.002033,0.002033,0.709677,0.771429,1,0.013889,0.050761,0.098361,0.231884,GradStudent
0.011195,0.03612,0.296417,0.014014,0.435708,0.043439,0.103499,0.755576,0.050765,0.784773,0.019999,0.003022,0.112298,0.016467,0.7586,0.005403,0.7586,0.028571,0.168785,0.065789,0.215648,0.034542,0.836958,0.117647,0.133333,0.117647,1,0.153846,1,0.142857,0.120743,0.153846,1,0.153846,1,0.006405,0.117647,0.031746,0.393258,0.014058,0.811321,0.042108,0.580645,0.016197,0.787806,0.003936,0.212194,0.057166,0.796104,0.016694,0.203896,0.213286,0.008592,0.461398,0.199532,0.067766,0.015979,0.015808,0.947147,0.058728,0.765692,0.006601,0.151073,0.038724,0.385727,0.012996,0.050872,0.023411,0.010606,0.018466,0.326733,0.064815,0.004918,0.313,0.010041,0.121132,0.021357,0.255017,0.013597,0.053267,0.080688,0.597472,0.049987,0.355634,0.196673,0.002269,0.476267,0.462117,0.866667,0.666686,0.357828,0.705882,0.081967,0.275362,0.542051,0.702669,0.011784,0.029976,0.025199,0.18782,0.046601,0.298065,0.039701,0.381338,1,1,0.013497,0.014807,0.001783,0.001783,0.002494,0.002494,0.709677,0.728571,1,0.013889,0.071066,0.081967,0.275362,GradStudent
0.001776,0.002341,0.162656,0.002323,0.44748,0.006078,0.009475,0.578996,0.008175,1,0.002762,0,0,0,0,0,0,0.013968,0.4861,0.026316,0.193279,0.018135,0.934753,0,0,0,0,0,0,0,0,0,0,0,0,0.004297,0.905882,0.008801,0.865169,0.002289,0.849057,0.007018,0.83871,0.001598,0.2539,0.002567,0.746259,0.007283,0.682189,0.003577,0.317811,0.174429,0.093517,0.123017,0.141867,0.02962,0.004276,0.000898,0.290135,0.007178,0.578342,0.002641,0.325983,0.01139,0.719362,0.001834,0.006583,0.002992,0.00214,0.003166,0.356436,0.175926,0.002049,0.7031,0,0,0.00335,0.460578,0.001236,0.043383,0.253508,0.92947,0.355118,0.568391,0.053651,0,0.904398,0.66508,1,0.863568,0.405683,0.513462,0.032787,0.072464,0.348812,0.551915,0.001861,0.00091,0.010693,0.030172,0.020507,0.055415,0.010484,0.84902,1,1,0.004034,0.00644,0.007936,0.007936,0.0078,0.0078,0.666667,0.9,1,0,0.010152,0.032787,0.072464,GradStudent
0.012201,0.023746,0.164968,0.014478,0.394808,0.071773,0.065598,0.209108,0.073049,0.54246,0.028556,0.000208,0.007077,0.001497,1,0.000491,1,0.149841,0.558777,0.171053,0.086589,0.15285,0.626669,0.058824,0.062069,0.058824,1,0.076923,1,0.071429,0.037152,0.076923,1,0.076923,1,0.024728,0.8,0.105453,0.842697,0.015506,0.830189,0.091352,0.935484,0.011128,0.286851,0.014374,0.713149,0.067198,0.351948,0.074887,0.648052,0.200893,0.109658,0.810505,0.079469,1,0.004108,0.003952,0.217849,0.03752,0.246047,0.010751,0.22646,0.055239,0.330623,0.016165,0.09565,0.038085,0.013117,0.081956,0.376238,0.37963,0.011704,0.6853,0.010497,0.116385,0.059604,0.574182,0.088999,0.409116,0.162816,0.62876,0.294886,0.569004,0.287896,0.002269,0.426388,0.515917,1,0.66528,0.526544,0.705882,0.278689,0.434783,0.866163,0.924208,0.053024,0.065105,0.268687,0.43618,0.389551,0.593339,0.017397,0.265064,0,1,0.045408,0.048595,0.045242,0.045242,0.043264,0.043264,0.473118,0.571429,1,0,0.208122,0.278689,0.434783,Research
0.00667,0.010702,0.139435,0.004103,0.038938,0.010011,0.013848,0.476146,0.005934,0,0.007447,0.000938,0.057284,0.00524,0.7778,0.000982,0.4444,0.019048,0.442216,0.032895,0.168642,0.019862,0.661317,0,0,0,0,0,0,0,0,0,0,0,0,0.009729,0.529412,0.00943,0.58427,0.007286,0.603774,0.008921,0.564516,0.004903,0.120662,0.009925,0.879338,0.005909,0.069388,0.016456,0.930612,0.330929,0.046352,0.351153,0.011463,0.192706,0.001494,0.00491,0.483352,0.008157,0.412075,0.009619,0.361889,0.008542,0.365251,0.009498,0.014979,0.010945,0.004279,0.003693,0.217822,0.083333,0.006785,0.7095,0.003195,0.063224,0.012702,1,0.008653,0.247117,0.074684,0,0,0,0.037976,0.006808,0.193618,0.643481,0.833333,0.956436,0.271051,0.45,0.081967,0.101449,0.456935,0.585502,0.054572,0.080048,0.013135,0.049379,0.022638,0.08431,0.011856,0.591738,1,1,0.009572,0.009237,0.00371,0.00371,0.004472,0.004472,0.774194,0.9,1,0.013889,0.002538,0.081967,0.101449,GradStudent
0.001609,0.004682,0.305453,0.002865,0.696499,0.010636,0.011662,0.379802,0.013581,0.933382,0.003896,0.002084,0.452664,0.005988,0.4,0.003438,0.7,0.015873,0.350675,0.026316,0.167405,0.017271,0.711564,0.117647,0.77931,0.117647,1,0.153846,1,0.142857,0.433437,0.153846,1,0.153846,1,0.003892,0.905882,0.016502,0.910112,0.002289,1,0.013441,0.935484,0.002534,0.784145,0.000684,0.215855,0.01333,0.728015,0.005247,0.271985,0.064286,0.079435,0.246841,0.192324,0.027654,0.005228,0.000479,0.167843,0.00261,0.1023,0.001132,0.15152,0.003417,0.155977,0.001644,0.011411,0.004183,0.000279,0.007387,0.049505,0.212963,0.002186,0.8136,0,0,0.006142,0.418234,0.001236,0.001098,0.111207,0.986645,0.210491,0.642046,0.013883,0.015885,0.682019,0.867739,1,0.942354,0.362761,0.505263,0.04918,0.130435,0.389411,0.601305,0.003039,0.000657,0.014951,0.095799,0.027614,0.165525,0.032465,0.652464,1,1,0.006158,0.007767,0.000867,0.000867,0.002536,0.002536,0.741935,0.842857,1,0,0.020305,0.04918,0.130435,GradStudent
0.003654,0.006689,0.176947,0.004026,0.338968,0.015821,0.013848,0.269827,0.014636,0.429966,0.006831,0,0,0,0,0,0,0.016508,0.256354,0.026316,0.160087,0.015544,0.555572,0.117647,0.383908,0.117647,1,0.153846,1,0,0,0,0,0,0,0.007216,0.752941,0.02436,0.898876,0.004344,0.735849,0.019032,0.870968,0.004242,0.495861,0.003251,0.504139,0.017177,0.548423,0.012402,0.451577,0.108679,0.064043,0.426981,0.081539,0.170492,0.0012,0.00024,0.041218,0.00261,0.044322,0.000754,0.049613,0.003417,0.101475,0.004426,0.019626,0.008494,0.001209,0.006155,0.108911,0.074074,0.004417,0.8083,0.001826,0.063224,0.011865,0.53958,0.011125,0.197694,0.114866,0.387864,0.23361,0.407549,0.043351,0,0.688254,0.662947,1,0.754553,0.343209,0.434862,0.065574,0.130435,0.536613,0.713914,0.005421,0.001214,0.025369,0.072818,0.046341,0.129654,0.018192,1,1,1,0.010304,0.012761,0.004276,0.004276,0.004725,0.004725,0.677419,0.842857,1,0,0.010152,0.065574,0.130435,GradStudent
0.00543,0.014047,0.240832,0.004568,0.18035,0.014927,0.023324,0.503408,0.015032,0.550756,0.007891,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.010054,0.705882,0.021688,0.842697,0.006819,0.811321,0.017604,0.83871,0.004077,0.134989,0.008042,0.865011,0.015254,0.48256,0.013356,0.51744,0.314429,0.092881,0.359224,0.047139,0.091073,0.00115,0.001737,0.207451,0.014356,0.503354,0.004904,0.223927,0.023918,0.676001,0.008323,0.023659,0.012473,0.002605,0.011607,0.158416,0.231481,0.00633,0.8035,0.001369,0.032846,0.012144,0.598989,0.018541,0.384404,0.131638,0.216189,0.081399,0.084879,0.259719,0.15053,0.320394,0.415491,0.642857,0.528567,0.667533,0.618367,0.114754,0.217391,0.557988,0.707025,0.021963,0.001488,0.03174,0.120023,0.063551,0.20665,0.008024,0.187407,1,1,0.016274,0.011767,0.011517,0.011517,0.012365,0.012365,0.591398,0.771429,1,0.041667,0.106599,0.114754,0.217391,Research
0.002682,0.006355,0.23789,0.002787,0.301992,0.006614,0.008746,0.502169,0.008043,0.843582,0.003576,0,0,0,0,0,0,0.015238,0.496227,0.019737,0.13411,0.017271,0.760012,0,0,0,0,0,0,0,0,0,0,0,0,0.005513,0.776471,0.010058,0.898876,0.003456,0.849057,0.007732,0.854839,0.002038,0.142789,0.004192,0.857211,0.007283,0.592022,0.005008,0.407978,0.256071,0.054829,0.100666,0.152993,0.00426,0.009119,0.002335,0.530511,0.006199,0.463584,0.006413,0.556615,0.010251,0.611864,0.00283,0.007232,0.003904,0.003628,0.004573,0.425743,0.231481,0.002368,0.5714,0,0,0.004327,0.528204,0.003708,0.14827,0.1175,0.756956,0.091377,0.583542,0.249553,0,0.800483,0.545314,1,0.823162,0.207475,0.685714,0.016393,0.173913,0.272225,0.564794,0.000787,0.023608,0.003644,0.095037,0.007045,0.160379,0.013406,0.602696,1,1,0.00259,0.007308,0.007506,0.007506,0.008854,0.008854,0.827957,0.828571,1,0,0.01269,0.016393,0.173913,GradStudent
0.099048,0.078595,0.034675,0.117064,0.394054,0.289775,0.225219,0.140025,0.285733,0.484871,0.152594,0.189161,0.817065,0.142216,0.1047,0.234528,0.5262,0.497778,0.467037,0.315789,0.033502,0.523316,0.659817,1,0.131034,1,1,1,0.7647,0.928571,0.123839,1,1,1,1,0.2018,0.811765,0.391168,0.764045,0.131708,0.90566,0.353396,0.870968,0.135192,0.727953,0.043378,0.272047,0.340525,0.628942,0.182208,0.371058,0.107036,0.043301,0.265083,0.081512,0.052066,0.006188,0.029581,0.206214,0.258401,0.485146,0.077895,0.20739,0.33656,0.514303,0.131391,0.385282,0.202685,0.041027,0.185368,0.148515,0.148148,0.08443,0.6251,0.064811,0.090944,0.243719,0.57592,0.226205,0.233388,0.081792,0.366096,0.140015,0.384803,0.14832,0.250756,0.099562,0.127798,0.37763,0.154038,0.593951,0.465421,0.688525,0.811594,0.973428,0.986621,0.194517,0.046593,0.694011,0.821451,0.82629,0.904332,0.010572,0.07318,0,0,0.247254,0.262017,0.111577,0.111577,0.111759,0.111759,0.182796,0.185714,0,0.652778,0.751269,0.688525,0.811594,Research
0.003452,0.00903,0.253441,0.004181,0.403109,0.024133,0.035714,0.449504,0.026108,0.652757,0.008976,0.003231,0.363066,0.012725,0.5484,0.002701,0.3548,0.032381,0.340945,0.059211,0.167405,0.03886,0.826909,0,0,0,0,0,0,0,0,0,0,0,0,0.007702,0.870588,0.034889,0.831461,0.00453,0.886792,0.029023,0.854839,0.003085,0.259949,0.004535,0.740051,0.022537,0.371243,0.02528,0.628757,0.151786,0.108857,0.129145,0.093079,0.030674,0.004054,0.000719,0.130338,0.015987,0.333253,0.002075,0.143772,0.023349,0.417344,0.004427,0.031438,0.011751,0.001116,0.021984,0.108911,0.287037,0.004508,0.8684,0,0,0.021217,0.641018,0.027194,0.353652,0.178768,0.530261,0.244168,0.353296,0.088005,0.079425,0.616553,0.823474,1,0.902128,0.696885,0.513462,0.114754,0.217391,0.678182,0.818066,0.00446,0.00079,0.067638,0.193822,0.117653,0.313939,0.018097,0.434099,1,1,0.014173,0.016577,0.027461,0.027461,0.028773,0.028773,0.580645,0.757143,1,0,0.01269,0.114754,0.217391,Research
0.009653,0.015385,0.131974,0.014168,0.571084,0.017251,0.026239,0.480793,0.016614,0.482186,0.011639,0.01136,0.486714,0.019461,0.2385,0.01891,0.7064,0.006984,0.099484,0.019737,0.312751,0.006045,0.500075,0,0,0,0,0,0,0,0,0,0,0,0,0.013783,0.517647,0.023574,0.797753,0.012704,0.886792,0.019864,0.806452,0.011238,0.520853,0.0077,0.479147,0.016765,0.424119,0.016933,0.575881,0.101179,0.077427,0.373464,0.041127,0.131577,0.002922,0.002575,0.177992,0.010767,0.309775,0.004338,0.114571,0.014806,0.368865,0.012065,0.02203,0.014777,0.013676,0.016708,0.485149,0.314815,0.006922,0.5084,0.000913,0.012721,0.016192,0.705009,0.014833,0.253158,0.168706,0.223267,0.186205,0.139218,0.013768,0.351362,0.280151,0.620922,0.636364,0.746064,0.760987,0.297479,0.163934,0.15942,0.647448,0.779499,0.02707,0.002792,0.064506,0.094158,0.122463,0.164798,0.011351,0.549494,1,1,0.021243,0.019057,0.012156,0.012156,0.012777,0.012777,0.612903,0.814286,1,0.083333,0.032995,0.163934,0.15942,GradStudent
