@relation LOOCV_1

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_sent_perc numeric
@attribute inter_hume_rec numeric
@attribute inter_hume_rec_perc numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_sent_perc numeric
@attribute inter_vt_rec numeric
@attribute inter_vt_rec_perc numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute fg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute fg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute fg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute pg_degree numeric
@attribute fg_degree numeric
@attribute Status {GradStudent,Research,Director,PM,Operations,Outreach}

@data
0.025179,0.036135,0.078016,0.037437,0.353808,0.071214,0.086836,0.297203,0.0763,0.541605,0.037854,0.017374,0.294459,0.042475,0.1937,0.028297,0.3663,0.136814,0.546111,0.111554,0.04833,0.136326,0.154809,0.155172,0.08742,0.155172,1,0.243243,1,0.5625,0.509934,0.5625,1,0.53125,0.9444,0.042917,0.638554,0.105946,0.863636,0.032426,0.846154,0.086168,0.859375,0.031909,0.611812,0.015474,0.388188,0.082612,0.633103,0.047027,0.366897,0.116295,0.107825,0.18822,0.07992,0.032211,0.003165,0.008768,0.255164,0.048304,0.340437,0.019765,0.192815,0.070863,0.420059,0.02557,0.072606,0.038555,0.013806,0.050515,0.2,0.25641,0.025516,0.7349,0.01088,0.064543,0.049208,0.435565,0.05464,0.252494,0.094761,0.597898,0.094362,0.565417,0.277801,0.261062,0.258463,0.210587,0.464076,0.28433,0.75016,0.447681,0.450704,0.686567,0.918658,0.945862,0.075141,0.03414,0.424508,0.660342,0.571758,0.788931,0.157704,0.137058,0,0,0.067635,0.066923,0.019249,0.019249,0.019246,0.019246,0.393939,0.318182,0,0.325758,0.507645,0.450704,0.686567,Research
0.001184,0.003097,0.193999,0.003107,0.616052,0.010499,0.013395,0.395105,0.010734,0.510747,0.00345,0,0,0,0,0,0,0.010126,0.252231,0.023904,0.203503,0.008389,0,0.086207,0.795309,0.086207,1,0.108108,0.8,0.0625,0.331126,0.0625,1,0.0625,1,0.00308,0.927711,0.016677,0.931818,0.001585,0.923077,0.013205,0.921875,0.002039,0.818932,0.000444,0.181068,0.010429,0.509104,0.009993,0.490896,0.036788,0.080204,0.278636,0.079211,0.12574,0.001644,0.000459,0.217426,0.001871,0.111227,0.00137,0.217367,0.004873,0.232153,0.001411,0.013032,0.004361,0.000778,0.0032,0.18,0.089744,0.001672,0.7836,0.00048,0.046338,0.006597,0.440266,0.005637,0.172693,0.090011,0.284043,0.227372,0.435228,0.045228,0,0.831437,0.563758,1,0.933618,0,0.341564,0.028169,0.149254,0.487492,0.647885,0.003154,0.004358,0.009337,0.081812,0.017367,0.133691,0.874385,1,1,0,0.005852,0.007012,0.000648,0.000648,0.002098,0.002098,0.727273,0.863636,0,0,0.024465,0.028169,0.149254,GradStudent
0.000434,0.003304,0.412002,0.001171,0.475676,0.009218,0.012471,0.427572,0.011163,0.682486,0.002544,0,0,0,0,0,0,0.005851,0.169146,0.011952,0.208118,0.010487,0.818512,0,0,0,0,0,0,0,0,0,0,0,0,0.001158,0.795181,0.01417,0.909091,0.000539,0.826923,0.010963,0.859375,0.00068,0.514563,0.000621,0.485437,0.008314,0.42917,0.010245,0.57083,0.149735,0.184031,0.084423,0.039544,0.006817,0.000802,0.000104,0.094544,0.004094,0.278846,0.000261,0.079207,0.008122,0.394985,0.000465,0.010973,0.003099,0.00013,0.004267,0.06,0.192308,0.000717,0.6429,0,0,0.005815,0.451775,0.00477,0.168329,0.055562,0.770205,0.028058,1,0.217083,0.002212,0.587622,0.685444,0.904106,0.836447,0.394192,0.653851,0.084507,0.164179,0.588793,0.704393,0.009112,0.000579,0.033865,0.112371,0.062085,0.188095,0.464588,0.452666,1,0,0.009132,0.01008,0.005468,0.005468,0.005885,0.005885,0.646465,0.818182,0,0.007576,0.091743,0.084507,0.164179,GradStudent
0.001888,0.005162,0.189345,0.002088,0.193939,0.010031,0.015704,0.481019,0.01472,0.916152,0.003838,0,0,0,0,0,0,0.018902,0.478963,0.023904,0.105213,0.026007,0.505082,0.017241,0.110874,0.017241,1,0.027027,1,0.03125,0.172185,0.03125,1,0.03125,1,0.00404,0.783133,0.014388,0.852273,0.002499,0.903846,0.011461,0.8125,0.001457,0.124272,0.003107,0.875728,0.011822,0.696103,0.006298,0.303897,0.347359,0.110072,0.15971,0.129479,0.00886,0.010007,0.000731,0.238877,0.014035,0.826923,0.001892,0.20738,0.022132,0.89705,0.001952,0.010833,0.004153,0.001977,0.007907,0.31,0.358974,0.002341,0.7577,0,0,0.005766,0.396985,0.011709,0.410848,0.203347,0.737367,0.13785,0.604166,0.035334,0.07559,0.703007,0.393787,0.910499,0.724363,0.603062,0.341564,0.056338,0.164179,0.579293,0.714658,0.0043,0.021106,0.01986,0.067539,0.037342,0.112461,0.525768,0.560881,1,0,0.006888,0.008926,0.013727,0.013727,0.014678,0.014678,0.676768,0.848485,0,0.007576,0.073394,0.056338,0.164179,GradStudent
0.055635,0.056164,0.046663,0.0436,0.092547,0.287013,0.106697,0,0.296246,0.497127,0.119816,0.011412,0.088243,0.018006,0.125,0.015938,0.3141,0.618587,0.623247,0.139442,0,0.653943,0.214156,0,0,0,0,0,0,0.1875,0.039735,0.1875,1,0.1875,1,0.121546,0.879518,0.359039,0.715909,0.076988,0.980769,0.378431,0.984375,0.073296,0.665049,0.029261,0.334951,0.254902,0.30681,0.325915,0.69319,0.444558,0.075387,0.398157,0.044738,0.073074,0.002132,0.010125,0.134401,0.169357,0.27001,0.028898,0.128589,0.219492,0.313864,0.055689,0.28799,0.120099,0.069417,0.221762,0.45,0.294872,0.027762,0.3649,0.13056,0.353331,0.235878,0.561193,0.296184,0.369701,0.126923,0.44716,0.140564,0.283966,0.106832,0.043142,0.294308,0.275617,0.574032,0.382494,0.618514,0.564626,0.478873,0.61194,0.980274,0.986795,0.1431,0.11402,0.54902,0.598017,0.677669,0.735589,0.275902,0.262435,0,0,0.186264,0.178203,0.26066,0.26066,0.260416,0.260416,0.373737,0.393939,0,0.416667,0.198777,0.478873,0.61194,Director
0.000434,0.001239,0.23711,0.000815,0.311876,0,0,0.915584,0,0.647159,0,0,0,0,0,0,0,0,0.127709,0.003984,1,0,0.092559,0,0,0,0,0,0,0,0,0,0,0,0,0.001328,0.891566,0,0.943182,0.000637,1,0,0.96875,0.000699,0.537702,0.000592,0.462298,0,0.954297,0,0.045703,0.117717,0.037312,0.353992,0.109775,0.046799,0.022218,0.000835,0.756621,0,0.820686,0.002414,0.73325,0.001624,0.916814,0.000367,0,0,0.000421,0.001067,0.19,1,0.000669,0.6,0,0,0,0.883612,0,0.308603,0.138655,0.165347,0.055885,0.01061,0.060912,0,1,1,1,0.990129,0.262836,0.458862,0,0,0,0,0,0,0,0,0,0,0.503004,0.73848,1,1,0,0,0.001238,0.001238,0.00169,0.00169,0.818182,1,1,0,0,0,0,GradStudent
0.087158,0.08982,0.04752,0.09428,0.204586,0.266765,0.272517,0.218282,0.259875,0.434773,0.137411,0.16741,0.828514,0.17036,0.0806,0.229631,0.3085,0.344509,0.369953,0.250996,0.039234,0.342701,0.153539,0.5,0.083156,0.5,1,0.567568,0.7241,0.4375,0.10596,0.4375,1,0.4375,1,0.162994,0.73494,0.282195,0.590909,0.115621,0.903846,0.306549,0.796875,0.124432,0.773625,0.030888,0.226375,0.288591,0.534778,0.21263,0.465222,0.223068,0.044794,0.502736,0.104406,0.141765,0.008504,0.00382,0.032442,0.132047,0.204782,0.010698,0.030517,0.097462,0.133923,0.124877,0.383102,0.197207,0.121917,0.272402,0.5,0.448718,0.046748,0.3932,0.04544,0.07861,0.207389,0.515643,0.275802,0.370324,0.301348,0.574672,0.538239,0.377521,0.628686,0.551991,0.082935,0.036461,0.133414,0.045811,0.903431,0.640702,0.816901,0.970149,0.978965,0.985462,0.194598,0.091776,0.894755,0.972078,0.919018,0.989432,0.105036,0.024773,0,0,0.1976,0.182064,0.117417,0.117417,0.117224,0.117224,0.131313,0.030303,0,0.856061,0.868502,0.816901,0.970149,Operations
0.014624,0.017138,0.062707,0.011257,0.087469,0.028279,0.028637,0.255744,0.032017,0.607363,0.018242,0.001134,0.032703,0.00554,0.3871,0.001952,0.3871,0.056481,0.550999,0.071713,0.088243,0.060822,0.231397,0.017241,0.017058,0.017241,1,0.027027,1,0.09375,0.205298,0.0625,0.6667,0.0625,0.6667,0.027151,0.710843,0.041365,0.852273,0.018051,0.788462,0.034841,0.890625,0.013867,0.302265,0.016332,0.697896,0.030325,0.548252,0.02301,0.451748,0.419998,0.12018,0.627558,0.082243,0.239066,0.003748,0.001712,0.084878,0.008538,0.114605,0.004305,0.071577,0.010761,0.163422,0.014797,0.028775,0.018546,0.003824,0.020206,0.09,0.282051,0.015514,0.7609,0.00656,0.066198,0.023163,0.577079,0.022984,0.273691,0.176785,0.536331,0.083363,0.32386,0.216413,0.046091,0.294256,0.380495,0.537902,0.510136,0.772378,0.564626,0.338028,0.432836,0.860118,0.883929,0.094105,0.075061,0.253118,0.364587,0.385523,0.512001,0.192372,0.206524,0,0,0.044301,0.036416,0.015622,0.015622,0.014546,0.014546,0.474747,0.575758,0,0.143939,0.171254,0.338028,0.432836,Research
0.026821,0.039851,0.081323,0.028829,0.200983,0.115024,0.093303,0.154845,0.093597,0.265801,0.051154,0.029115,0.463649,0.06048,0.1646,0.032851,0.2538,0.340234,0.851254,0.131474,0.013169,0.331795,0.134483,0,0,0,0,0,0,0.4375,0.245033,0.28125,0.6429,0.40625,0.9286,0.052212,0.759036,0.157556,0.795455,0.032916,0.769231,0.136788,0.84375,0.025034,0.290615,0.03009,0.709385,0.095588,0.246723,0.142089,0.753277,0.209626,0.090411,0.287447,0.074204,0.057324,0.00419,0.006576,0.17982,0.077778,0.3342,0.017678,0.16202,0.114112,0.417699,0.058715,0.252707,0.112594,0.017338,0.083208,0.23,0.269231,0.027539,0.7453,0.02704,0.1506,0.123876,0.824445,0.133131,0.424564,0.140377,0.541931,0.386095,0.487474,0.019091,0.016593,0.428329,0.572317,0.92571,0.805464,0.601091,0.244838,0.323944,0.313433,0.942688,0.962106,0.052619,0.057029,0.338465,0.276508,0.472277,0.406276,0.455143,0.563102,0,0,0.068252,0.065966,0.110939,0.110939,0.110974,0.110974,0.484848,0.69697,0,0.098485,0.027523,0.323944,0.313433,Director
0.003131,0.005369,0.117575,0.004992,0.364947,0.009249,0.010162,0.356643,0.010979,0.661205,0.004537,0.001719,0.211757,0.006925,0.3191,0.004391,0.5745,0.024527,0.661283,0.039841,0.125984,0.025168,0.180944,0.051724,0.21322,0.051724,1,0.054054,0.6667,0.125,0.741722,0.09375,0.75,0.125,1,0.007741,0.963855,0.015641,0.988636,0.004362,0.980769,0.012333,1,0.0047,0.762621,0.001302,0.237379,0.011726,0.786963,0.004367,0.213037,0.105923,0.065526,0.231251,0.119233,0.028811,0.004688,0.001211,0.255959,0.004912,0.328482,0.003718,0.263559,0.010355,0.484366,0.005664,0.017558,0.008737,0.000551,0.00502,0.06,0.230769,0.003329,0.6967,0.00128,0.055234,0.006255,0.490355,0.002602,0.080424,0.091792,0.518365,0.16655,0.531567,0.08798,0.00719,0.598294,0.591039,0.902362,0.892572,0.660929,0.447681,0.126761,0.238806,0.595913,0.709239,0.009113,0.01089,0.070429,0.187533,0.124264,0.288232,0.423835,0.574209,1,1,0.00972,0.010488,0.001724,0.001724,0.001563,0.001563,0.616162,0.787879,1,0.007576,0.036697,0.126761,0.238806,GradStudent
0.011352,0.034483,0.189957,0.018438,0.399181,0.044497,0.137182,0.91009,0.0579,0.782081,0.020312,0.003182,0.117432,0.023546,0.5862,0.007969,0.5632,0.030603,0.19082,0.071713,0.175808,0.037752,0.377677,0.103448,0.127932,0.103448,1,0.162162,1,0.25,0.357616,0.25,1,0.1875,0.75,0.007233,0.120482,0.026977,0.318182,0.014424,0.826923,0.039243,0.5,0.016158,0.749515,0.004586,0.250485,0.060265,0.858521,0.014276,0.141479,0.163368,0.006345,0.461398,0.199532,0.067766,0.015979,0.015782,1,0.050058,0.64527,0.00698,0.148287,0.018274,0.167552,0.013177,0.052082,0.023781,0.009819,0.020143,0.3,0.102564,0.006021,0.3776,0.00704,0.091022,0.02028,0.208948,0.014744,0.066085,0.080688,0.597472,0.049987,0.355634,0.298193,0.174779,0.413468,0.386473,0.857612,0.620628,0.749567,0.653851,0.169014,0.328358,0.689162,0.761152,0.027173,0.025545,0.081483,0.240086,0.138437,0.360325,0.733876,0.41996,1,1,0.016046,0.014846,0.002336,0.002336,0.002222,0.002222,0.606061,0.69697,1,0.015152,0.088685,0.169014,0.328358,GradStudent
0.001513,0.002891,0.148561,0.002547,0.363309,0.007187,0.008776,0.415584,0.010979,0.951266,0.002777,0.000037,0.008378,0.000462,1,0.000163,1,0.015527,0.521887,0.027888,0.149199,0.02307,0.602178,0,0,0,0,0,0,0,0,0,0,0,0,0.003588,0.86747,0.010464,0.863636,0.001879,0.807692,0.008264,0.828125,0.001437,0.260841,0.002189,0.739159,0.008747,0.747451,0.004031,0.252549,0.164253,0.056786,0.123017,0.141867,0.02962,0.004276,0.000731,0.286017,0.005731,0.497401,0.001957,0.256901,0.010355,0.60177,0.001547,0.007767,0.00301,0.001782,0.004706,0.34,0.307692,0.001959,0.7593,0.00016,0.012826,0.003225,0.323229,0.004337,0.205112,0.253508,0.92947,0.355118,0.568391,0.010807,0.004425,0.634779,0.628307,0.910499,0.890597,0.381428,0.341564,0.056338,0.089552,0.52017,0.612098,0.006018,0.000304,0.017381,0.041627,0.033026,0.07294,0.963578,0.758322,1,0,0.00649,0.005973,0.007105,0.007105,0.007383,0.007383,0.676768,0.893939,0,0.007576,0.042813,0.056338,0.089552,GradStudent
0.012243,0.020442,0.097489,0.016044,0.28534,0.069214,0.062356,0.192807,0.070228,0.481805,0.027789,0.000183,0.006216,0.002308,1,0.000813,1,0.14919,0.613047,0.135458,0.055118,0.153943,0.189111,0.051724,0.059701,0.051724,1,0.081081,1,0.25,0.231788,0.1875,0.75,0.21875,0.875,0.025485,0.819277,0.099951,0.840909,0.015862,0.865385,0.087746,0.921875,0.012002,0.331392,0.013166,0.668608,0.066561,0.404771,0.069701,0.595229,0.242321,0.112764,0.810505,0.079469,1,0.004108,0.003862,0.227489,0.036608,0.240125,0.010502,0.20738,0.053198,0.320059,0.016222,0.092206,0.037086,0.013773,0.078439,0.39,0.525641,0.011563,0.6741,0.0112,0.134464,0.057662,0.579186,0.08196,0.435162,0.162816,0.62876,0.294886,0.569004,0.413013,0.007375,0.466216,0.419609,0.984298,0.616555,0.333748,0.627691,0.267606,0.492537,0.90554,0.939679,0.057441,0.075684,0.248325,0.495922,0.367552,0.643002,0.524253,0.409414,0,0,0.044002,0.045618,0.041741,0.041741,0.042121,0.042121,0.525253,0.515152,0,0.022727,0.149847,0.267606,0.492537,Research
0.006051,0.007846,0.079486,0.003158,0,0.010874,0.012471,0.355644,0.005091,0,0.007133,0.00117,0.078784,0.007849,0.5313,0.000813,0.1563,0.022727,0.534849,0.047809,0.162775,0.020554,0.066606,0,0,0,0,0,0,0.03125,0.15894,0.03125,1,0.03125,1,0.009098,0.542169,0.010845,0.602273,0.006861,0.653846,0.010008,0.59375,0.004312,0.077508,0.009261,0.922492,0.007161,0.170248,0.016711,0.829752,0.501743,0.038147,0.351153,0.011463,0.192706,0.001494,0.004822,0.557203,0.008421,0.45868,0.009067,0.351228,0.010558,0.425664,0.008625,0.01613,0.01052,0.004829,0.003953,0.27,0.115385,0.006291,0.7195,0.00272,0.064129,0.01378,1,0.005637,0.165212,0.074684,0,0,0,0.095026,0.064528,0.376315,0.724417,0.808212,0.987471,0.643583,0.361994,0.112676,0.089552,0.573193,0.645069,0.046427,0.070941,0.037349,0.048818,0.064559,0.08021,0.349307,0.925748,1,0,0.009524,0.008913,0.005325,0.005325,0.004113,0.004113,0.676768,0.924242,0,0.015152,0,0.112676,0.089552,GradStudent
0.002005,0.006607,0.220821,0.004024,0.479607,0.012124,0.010624,0.267732,0.016376,0.814854,0.004502,0.002158,0.390811,0.005078,0.1864,0.004879,0.5085,0.020252,0.434552,0.015936,0.068422,0.019715,0.131216,0.068966,0.41791,0.068966,1,0.108108,1,0.0625,0.291391,0.0625,1,0.0625,1,0.004549,0.843373,0.019511,0.943182,0.002695,0.923077,0.015655,0.953125,0.003107,0.761974,0.000888,0.238026,0.015523,0.792607,0.005459,0.207393,0.065614,0.034147,0.246841,0.192324,0.027654,0.005228,0.00071,0.220736,0.003626,0.168399,0.001761,0.183659,0.006497,0.253687,0.002063,0.012994,0.00483,0.000519,0.008911,0.08,0.320513,0.00266,0.8186,0,0,0.006597,0.355487,0.002602,0.044888,0.111207,0.986645,0.210491,0.642046,0.320985,0.024336,0.653843,0.535559,0.952053,0.673319,0.601583,0.667139,0.084507,0.238806,0.615374,0.705767,0.006868,0.000328,0.038448,0.171362,0.069442,0.276065,0.543996,0.464518,1,0,0.010197,0.009477,0.001154,0.001154,0.002333,0.002333,0.666667,0.742424,0,0.007576,0.051988,0.084507,0.238806,GradStudent
0.003753,0.008053,0.141212,0.004737,0.256511,0.015874,0.014319,0.253746,0.014107,0.373909,0.006822,0,0,0,0,0,0,0.015977,0.270293,0.015936,0.090415,0.014262,0.056261,0.034483,0.121535,0.034483,1,0.054054,1,0.03125,0.119205,0.03125,1,0.03125,1,0.007092,0.710843,0.024361,0.897727,0.004378,0.711538,0.019268,0.875,0.00437,0.477508,0.003373,0.522492,0.016196,0.512746,0.01436,0.487254,0.149007,0.028308,0.426981,0.081539,0.170492,0.0012,0.000522,0.09375,0.002573,0.06159,0.001435,0.08642,0.005279,0.161947,0.004546,0.019659,0.008493,0.001005,0.007028,0.09,0.141026,0.004316,0.7677,0.00128,0.046959,0.012217,0.545956,0.009974,0.201995,0.114866,0.387864,0.23361,0.407549,0.380667,0.002028,0.807356,0.303777,1,0.51878,0.5191,0.735762,0.084507,0.313433,0.663161,0.773568,0.007101,0.004653,0.047913,0.185752,0.085652,0.291365,0.537521,0.412655,1,0,0.011598,0.013333,0.003376,0.003376,0.004347,0.004347,0.646465,0.69697,0,0,0.122324,0.084507,0.313433,GradStudent
0.00523,0.014247,0.174036,0.00438,0.111712,0.014187,0.020785,0.42957,0.013678,0.449457,0.007443,0,0,0,0,0,0,0.00045,0.0153,0,0.434293,0.001678,1,0,0,0,0,0,0,0,0,0,0,0,0,0.010341,0.759036,0.019783,0.818182,0.006795,0.865385,0.016777,0.84375,0.003807,0.091262,0.007959,0.908738,0.013889,0.475419,0.013856,0.524581,0.371798,0.106469,0.359224,0.047139,0.091073,0.00115,0.001294,0.171345,0.008772,0.350052,0.003457,0.153419,0.015635,0.474041,0.008025,0.022436,0.011819,0.002722,0.011734,0.18,0.358974,0.006021,0.7891,0.00144,0.038891,0.011728,0.602367,0.021683,0.559227,0.131638,0.216189,0.081399,0.084879,0.187776,0.13385,0.378538,0.293374,0.7074,0.571945,0.736638,0.493069,0.15493,0.253731,0.693586,0.760272,0.017365,0.002688,0.071227,0.130579,0.126128,0.210229,0.332848,0.270871,1,0,0.014852,0.011849,0.010698,0.010698,0.011032,0.011032,0.626263,0.757576,0,0.030303,0.11315,0.15493,0.253731,Research
0.002451,0.005369,0.151745,0.002445,0.16249,0.008593,0.0097,0.372128,0.010979,0.741009,0.003855,0,0,0,0,0,0,0.021827,0.627497,0.027888,0.102769,0.028104,0.425045,0,0,0,0,0,0,0,0,0,0,0,0,0.004888,0.746988,0.012971,0.897727,0.003071,0.807692,0.010216,0.859375,0.001981,0.157443,0.003728,0.842557,0.009804,0.666424,0.005962,0.333576,0.327309,0.044854,0.100666,0.152993,0.00426,0.009119,0.001941,0.508872,0.007135,0.504418,0.004501,0.395478,0.013198,0.639233,0.002577,0.009366,0.004208,0.003338,0.005648,0.43,0.294872,0.00231,0.5992,0.00032,0.01717,0.006108,0.524882,0.004337,0.165212,0.1175,0.756956,0.091377,0.583542,0.04471,0.048673,0.404677,0.460113,0.808212,0.842059,0.443458,0.263492,0.098592,0.179104,0.56082,0.665546,0.021673,0.025293,0.025812,0.092381,0.047664,0.150984,1,0.764172,1,0,0.008213,0.007966,0.010413,0.010413,0.010773,0.010773,0.666667,0.833333,0,0.015152,0.073394,0.098592,0.179104,GradStudent
0.101161,0.069378,0.023393,0.134213,0.296642,0.287701,0.215242,0.126374,0.275025,0.415195,0.153488,0.195977,0.836216,0.122807,0.0496,0.276305,0.3171,0.488299,0.48895,0.2749,0.026201,0.513423,0.20853,1,0.142857,1,1,1,0.6379,1,0.231788,1,1,1,1,0.206871,0.819277,0.386452,0.772727,0.134423,0.903846,0.349238,0.859375,0.138784,0.719903,0.04435,0.280097,0.335063,0.631828,0.187689,0.368172,0.113277,0.031873,0.265083,0.081512,0.052066,0.006188,0.028161,0.206303,0.264795,0.497661,0.074494,0.182966,0.351269,0.519469,0.134195,0.382468,0.203886,0.044982,0.205196,0.16,0.25641,0.086837,0.6296,0.06864,0.1024,0.248876,0.605609,0.21379,0.240648,0.081792,0.366096,0.140015,0.384803,0.082705,0.12205,0.134822,0.135487,0.223714,0.177625,0.563638,0.235634,0.661972,0.820896,0.983856,0.989698,0.21827,0.031646,0.687857,0.827589,0.81076,0.904797,0.132479,0.082168,0,0,0.256823,0.254196,0.115084,0.115084,0.11552,0.11552,0.222222,0.181818,0,0.681818,0.626911,0.661972,0.820896,Research
0.003483,0.008672,0.16387,0.00489,0.303358,0.025342,0.032794,0.348651,0.023921,0.417961,0.009237,0.003402,0.380811,0.017082,0.3978,0.002927,0.1935,0.035104,0.380153,0.051793,0.10915,0.037752,0.228675,0,0,0,0,0,0,0.03125,0.072848,0.03125,1,0.03125,1,0.007798,0.86747,0.035479,0.818182,0.00459,0.903846,0.029525,0.8125,0.003515,0.338026,0.003994,0.661974,0.021674,0.312454,0.030232,0.687546,0.144966,0.099618,0.129145,0.093079,0.030674,0.004054,0.000835,0.160487,0.014503,0.294179,0.002544,0.163962,0.020711,0.350442,0.004466,0.032939,0.012098,0.001329,0.026293,0.12,0.474359,0.004428,0.8424,0.00032,0.012619,0.022576,0.648565,0.030789,0.44202,0.178768,0.530261,0.244168,0.353296,0.283239,0.063606,0.632773,0.55972,1,0.783407,0.638918,0.564626,0.140845,0.283582,0.783848,0.85616,0.004916,0.002393,0.097925,0.229487,0.166694,0.346798,0.443765,0.563647,0,0,0.015511,0.016424,0.028142,0.028142,0.028585,0.028585,0.59596,0.727273,0,0,0.021407,0.140845,0.283582,Research
0.010097,0.012802,0.071892,0.019253,0.500573,0.016936,0.028176,0.48002,0.016438,0.451798,0.011782,0.011778,0.486757,0.018467,0.1242,0.027322,0.5217,0.005626,0.092648,0.011952,0.215857,0.00755,0.436842,0,0,0,0,0,0,0,0,0,0,0,0,0.015003,0.53012,0.023108,0.806818,0.013362,0.903846,0.019684,0.828125,0.012294,0.552913,0.007308,0.447087,0.016724,0.474873,0.016292,0.525127,0.119781,0.09324,0.373464,0.041127,0.131577,0.002922,0.002609,0.185117,0.008538,0.269491,0.00574,0.136496,0.011777,0.30708,0.01262,0.021597,0.014966,0.015782,0.014307,0.54,0.371795,0.007104,0.4989,0.00096,0.01386,0.016468,0.732372,0.012576,0.246883,0.168706,0.223267,0.186205,0.139218,0.023575,0.08149,0.480664,0.495419,0.744282,0.679876,0.713066,0.425641,0.183099,0.179104,0.755382,0.798911,0.021218,0.000777,0.11352,0.09936,0.194932,0.168526,0.348946,0.457514,0,0,0.019446,0.014916,0.011541,0.011541,0.011545,0.011545,0.565657,0.80303,0,0.030303,0.119266,0.183099,0.179104,GradStudent
