@relation 5_norm_email_features

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute time_seg numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute time_seg.1 numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute fg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute fg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute fg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute pg_degree numeric
@attribute fg_degree numeric
@attribute Status {Research,PM,GradStudent,Director,Operations,Outreach}

@data
0,0,0,0,0,0,0.008287,1,0,1,0,0,0,0,0,0,0,0,0.041231,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956044,0,0,1,0,0,0,0,0,0,0.793868,0,0.206132,0,1,0,0,0.242044,0,0.008215,0,0,0.001468,0.143139,0,0,0.00722,0.253275,0,0,0,0,0.00582,0,0.41791,0,0,0,0,0,0.175594,0.044444,1,0,0,0.730277,0,0.438308,0.048019,0,1,1,0,1,0.208514,0.383726,0,0.051948,0,0.113937,0,0,0.000319,0.02781,0.000471,0.048244,0,0.961019,1,0,0,0.000188,0,0,0.000418,0.000418,0.895349,0.642534,0,0,0,0.051948,Research
0.587362,0.281863,0.131089,0.426554,0.234015,0.673093,0.480663,0.116981,0.606758,0.583703,0.674518,0.355207,0.481695,0.256757,0.1132,0.397727,0.2503,0.44918,0.104615,0.814815,0.120249,0.517647,0.509124,0.333333,0.038415,0.333333,1,0.166667,0.1667,0.875,0.316176,0.857143,0.8571,0.857143,0.8571,0.72,0.373626,0.585859,0.92,0.761194,0.88,0.651799,0.731,0.429923,0.417767,0.673626,0.669221,0.439815,0.330779,0.652264,0.075066,0,0.616069,0.382064,0.045328,0.02664,0.074232,0.080233,0.409692,0.329242,0.095819,0.050746,0.404332,0.200291,0.564478,0.71636,0.647663,0.504052,0.506305,0.626168,0.447761,0.276578,0.421484,0.35,0.120533,0.47619,0.287692,0.585185,0.185895,0,0.813348,0.351426,1,0.360336,0.476426,0.280134,0,0.211781,0.322823,0.181964,0.497914,0.804405,1,0.779221,0.989842,0.989543,0.921863,0.76223,0.845465,0.83075,0.958219,0.907242,0.482075,0.032761,0.5,0,0.681399,0.475424,0.386704,0.386704,0.366197,0.366197,0,0.045249,0.704545,0.680498,1,0.779221,PM
0.102686,0.183824,0.488776,0.176554,0.553859,0.321878,0.483425,0.488994,0.391086,0.881551,0.21277,0.000423,0.003309,0.002703,1,0.001894,1,0.088525,0.028769,0.296296,0.283573,0.088235,0.40752,0.055556,0.037215,0.055556,1,0.166667,1,0,0,0,0,0,0,0.17,0.054945,0.151515,0.78,0.223881,0.56,0.129017,0.8277,0.048151,0.267588,0.387363,0.97378,0.072917,0.02622,0.252723,0.00998,0,0.268754,0.788347,0.045446,0.23663,0.061433,0.379736,0.279001,0.481806,0.012195,0.036859,0.075812,0.077147,0.09046,0.311399,0.185981,0.051864,0.127061,0.364486,0.223881,0.085947,0.749048,0.025,0.049333,0.14986,0.074631,0.185185,0.121119,0,0.368371,0.37595,0.067329,0.373536,0.915778,0.300188,0.547967,0.124159,0.535714,0.061248,0.60989,0.795978,0.184211,0.38961,0.845015,0.919874,0.23637,0.592619,0.068573,0.161307,0.180953,0.37359,0.747791,0.233688,0.5,0,0.13644,0.217085,0.13618,0.13618,0.128624,0.128624,0.534884,0.348416,0.045455,0.082988,0.184211,0.38961,GradStudent
0.017378,0.044118,0.693139,0.014124,0.261809,0.010478,0.01105,0.424528,0.004313,0.535732,0.015573,0,0,0,0,0,0,0.098361,0.967846,0.037037,0.012352,0.105882,0.464888,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.813187,0.818182,1,0.746269,0.92,0.017266,0.6545,0.016337,0.536574,0.009341,0.640379,0.009259,0.359621,0.431563,0.011527,0,0.194216,0.247955,0.008069,0.010186,0.008532,0.311675,0.026432,0.820035,0.008711,0.155837,0.043321,0.727802,0.023381,0.016659,0.021386,0.010535,0.008729,0.439252,0.283582,0.018737,0.96504,0,0,0.019608,0.78077,0.014815,0.159831,0,0.284738,0.083225,0.055661,0.090375,0.020324,0,0.833096,0.713336,0,0.788371,0,0.489177,0,0.168831,0.018709,0.576513,0,0.036462,0,0.099146,0,0.163178,0,0.587528,1,0,0.000041,0.012997,0.000386,0.000386,0.010315,0.010315,0.895349,0.470588,0,0.016598,0,0.168831,GradStudent
0.065403,0.166667,0.69568,0.144068,0.709677,0.179799,0.237569,0.409434,0.222861,0.906522,0.123808,0.002964,0.036076,0.018919,1,0.00947,0.7143,0.154098,0.137692,0.333333,0.164168,0.158824,0.42397,0.055556,0.057623,0.055556,1,0.166667,1,0,0,0,0,0,0,0.46,0.373626,0.444444,0.71,0.313433,0.6,0.086331,0.8696,0.023216,0.202516,0.212088,0.934853,0.049769,0.065147,0.217887,0.04179,0,0.268743,0.430966,0.034148,0.022861,0.049488,0.48037,0.315712,1,0.045296,0.215327,0.176895,0.315575,0.059752,0.179052,0.111711,0.019044,0.13773,0.214953,0.447761,0.046843,0.641052,0.0375,0.116,0.094538,0.128348,0.096296,0.110387,0,0.402836,0.232276,0.102483,0.290384,0.301568,0.00752,0.721826,0.476406,0.904762,0.552712,0.313056,0.730506,0.157895,0.38961,0.819475,0.912784,0.049884,0.216388,0.066663,0.347294,0.113301,0.507888,0.528467,0.288355,0.5,0,0.070809,0.105596,0.081263,0.081263,0.07855,0.07855,0.55814,0.271493,0.022727,0.236515,0.157895,0.38961,GradStudent
0.633491,0.629902,0.271495,0.618644,0.31466,0.666387,0.524862,0.151572,0.42128,0.329555,0.699825,0,0,0,0,0,0,0.855738,0.224154,0.740741,0.028927,0.911765,0.440697,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.472527,0.565657,0.83,0.686567,0.81,0.559712,0.582,0.72055,0.649169,0.537363,0.374344,0.708333,0.625656,0.371765,0.075126,0,0.327507,0.179503,0.016934,0.020374,0.156997,0.15738,0.270191,0.203858,0.188153,0.092405,0.407942,0.204076,0.625044,0.728465,0.690082,0.26013,0.586809,0.299065,0.537313,0.586151,0.828084,1,0.3192,0.809524,0.738038,1,0.320813,0,0.516463,0.225754,0.298191,0.379686,0.681973,0.185502,0.24996,0.187126,0.555556,0.166603,0.435504,0.783442,0.684211,0.727273,0.985593,0.992483,0.478646,0.506599,0.66195,0.69382,0.819475,0.822485,0.65074,0.258607,0.5,0,0.558382,0.539678,0.60856,0.60856,0.60871,0.60871,0.151163,0.104072,0.522727,0.390041,0.684211,0.727273,Director
0.095735,0.102941,0.29352,0.165254,0.55602,0.240151,0.171271,0.128302,0.249461,0.720388,0.170528,0.017782,0.147935,0.043243,0.381,0.020833,0.2619,0.363934,0.263385,0.666667,0.123311,0.488235,0.65441,0.166667,0.118848,0.166667,1,0.5,1,0.875,0.860294,1,1,0.857143,0.8571,0.95,0.901099,0.929293,0.98,0.895522,0.95,0.108873,0.7492,0.065348,0.389501,0.231319,0.616781,0.175926,0.383219,0.32488,0.076794,0,0.24407,0.264703,0.0337,0.015627,0.077645,0.514829,0.202643,0.463612,0.15331,0.497857,0.440433,0.595924,0.093214,0.25708,0.164971,0.041734,0.255092,0.317757,0.626866,0.061507,0.574939,0.066667,0.1408,0.163866,0.263166,0.303704,0.263703,0,0.40497,0.333262,0.104462,0.58356,0.19818,0.021517,0.40038,0.449278,0.69281,0.450436,0.400109,0.591205,0.447368,0.519481,0.9092,0.951062,0.150127,0.261079,0.339973,0.568272,0.487201,0.708271,0.649761,0.164279,0.5,0,0.160907,0.162476,0.0539,0.0539,0.046591,0.046591,0.337209,0.199095,0.386364,0.456432,0.447368,0.519481,Research
0.25624,0.134804,0.143583,0.149718,0.18822,0.442163,0.201657,0,0.478792,0.756695,0.363247,0.014395,0.044722,0.037838,0.4118,0.032197,0.5,0.6,0.236923,0.481481,0.024599,0.7,0.519215,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.494505,0.717172,1,0.985075,0.99,0.354916,0.9125,0.061049,0.135891,0.328022,0.280153,0.530093,0.719847,1,0.064676,0,0.545777,0.162796,0.07817,0.007135,0.052048,0.128922,0.28928,0.355107,0.099303,0.120521,0.31769,0.237555,0.228455,0.434598,0.322602,0.20705,0.273521,0.588785,0.358209,0.050102,0.175032,0.758333,0.5984,0.301821,0.264971,0.414815,0.198927,0,0.400516,0.29534,0.103645,0.301035,0.142696,0.443702,0.152387,0.468423,0.46371,0.48175,0.813142,0.623638,0.868421,0.519481,0.962355,0.975706,0.472363,0.461643,0.884018,0.596269,0.948657,0.72398,0.516836,0.187392,0.5,0,0.344822,0.252902,0.158381,0.158381,0.148974,0.148974,0.069767,0.18552,0.75,0.26556,0.868421,0.519481,Director
0.441074,0.318627,0.197162,0.355932,0.259937,0.411148,0.381215,0.22044,0.32207,0.476754,0.462721,0.411092,0.742449,0.316216,0.1205,0.392045,0.2132,0.803279,0.351231,0.888889,0.05152,0.658824,0.252557,0.166667,0.02521,0.166667,1,0.5,1,0.25,0.147059,0.285714,1,0.285714,1,0.82,0.494505,0.707071,0.97,0.865672,0.95,0.595683,0.8897,0.132416,0.1713,0.376374,0.541952,0.342593,0.458048,0.586338,0.015044,0,0.386865,0.384896,0.037874,0.026965,0.079352,0.114178,0.268722,0.354231,0.144599,0.102006,0.296029,0.237846,0.388564,0.398873,0.406427,0.27188,0.43453,0.448598,0.641791,0.195519,0.396677,0.175,0.080267,0.337535,0.386548,0.414815,0.213875,0,0.488168,0.248429,0.128089,0.233381,0.751511,0.167119,0.12488,0.164793,0.438655,0.135699,0.652719,0.783442,0.947368,0.844156,0.969704,0.97931,0.364092,0.697753,1,0.888842,1,0.948279,0.455315,0.074208,0,0,0.364201,0.341917,0.224147,0.224147,0.201464,0.201464,0.011628,0.036199,1,0.863071,0.947368,0.844156,Operations
0.019589,0.051471,0.717281,0.038136,0.62716,0.012992,0.027624,0.701258,0.003595,0.413997,0.018104,0.009738,0.395987,0.027027,0.4348,0.022727,0.5217,0.114754,1,0.222222,0.149493,0.088235,0.23196,0,0,0,0,0,0,0,0,0,0,0,0,0.97,1,0.989899,1,1,1,0.02542,0.8548,0.007739,0.225501,0.015934,0.920532,0.002315,0.079468,0.274422,0.119317,0,0.221137,0,0.027457,0.000512,0.008532,0.27653,0.008811,0.236519,0.017422,0.27653,0.025271,0.377293,0.028992,0.02381,0.027837,0.000405,0,0.018692,0,0.016701,0.763009,0.008333,0.086133,0.020308,0.683268,0.022222,0.213108,0,0.377958,0.083678,0.003962,0,0.158541,0.00752,0.647646,0.514018,1,0.62786,0.496751,0.702903,0.052632,0.298701,0.294724,0.599704,0.012229,0.035518,0.008681,0.231211,0.016085,0.344007,0.464289,0.459686,0.5,0,0.00976,0.014902,0.000928,0.000928,0.001312,0.001312,0.709302,0.425339,0,0.124481,0.052632,0.298701,GradStudent
