pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
ahmed12,0.0,0.0,0.0,0.0,0.0,0.0,0.008287292817679558,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04123076923076923,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9560439560439561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7938684953610325,0.0,0.20613150463896732,0.0,1.0,0.0,0.0,0.24204372155473614,0.0,0.008215229874245193,0.0,0.0,0.0014684287812041115,0.1431389741341517,0.0,0.0,0.007220216606498195,0.25327510917030566,0.0,0.0,0.0,0.0,0.005819592628516004,0.0,0.417910447761194,0.0,0.0,0.0,0.0,0.0,0.17559434246163103,0.044444444444444446,1.0,0.0,0.0,0.7302773952390321,0.0,0.43830771654195616,0.04801856868429953,0.0,1.0,1.0,0.0,1.0,0.20851359665513938,0.3837259284731772,0.0,0.051948051948051945,0.0,0.11393741002731983,0.0,0.0,0.0003190620682139006,0.02781040491161202,0.00047129067284138696,0.04824404991265425,0.0,0.9610190721665067,1.0,0.0,0.0,0.00018824696563742407,0.0,0.0,0.00041764752782336845,0.00041764752617543194,0.8953488372093023,0.6425339366515843,0.0,0.0,0.0,0.05194805194805195,Research
apoetter,0.5873617693522907,0.2818627450980392,0.13108852181279118,0.4265536723163842,0.23401497695852536,0.6730930427493713,0.48066298342541436,0.11698113207547171,0.6067577282530554,0.583702973550189,0.6745182012847966,0.3552074513124471,0.48169495143558544,0.25675675675675674,0.1132,0.3977272727272727,0.2503,0.4491803278688525,0.10461538461538464,0.8148148148148148,0.12024915540540539,0.5176470588235295,0.5091235830799005,0.3333333333333333,0.03841536614645859,0.3333333333333333,1.0,0.16666666666666666,0.1667,0.875,0.31617647058823534,0.8571428571428571,0.8571,0.8571428571428571,0.8571,0.72,0.37362637362637363,0.5858585858585859,0.92,0.7611940298507462,0.88,0.6517985611510791,0.731,0.4299226139294927,0.4177667339649014,0.6736263736263737,0.6692214602662363,0.4398148148148148,0.33077853973376353,0.6522639783182862,0.07506590627858181,0.0,0.6160689833894806,0.38206376096091715,0.04532845380374482,0.02664002164426856,0.07423208191126279,0.08023315618035316,0.40969162995594716,0.3292415607189829,0.09581881533101046,0.050745756900394304,0.4043321299638989,0.20029112081513828,0.5644781542331946,0.7163604501141844,0.6476631780547707,0.5040518638573744,0.5063045586808923,0.6261682242990654,0.44776119402985076,0.2765784114052953,0.4214837890850352,0.35,0.12053333333333333,0.47619047619047616,0.28769184471862774,0.5851851851851851,0.1858949789191261,0.0,0.8133478035434548,0.35142597788983576,1.0,0.3603362360058759,0.4764257243531598,0.28013369542510963,0.0,0.2117814627517087,0.3228228228228228,0.18196370874480478,0.49791364958070283,0.8044048108552633,1.0,0.7792207792207794,0.9898420020788745,0.9895429499291931,0.9218630159568535,0.762229520009041,0.8454648041227549,0.8307499051906362,0.958218743817033,0.9072420919422615,0.4820747112580614,0.03276082793944236,0.5,0.0,0.681398971234805,0.47542370637045844,0.3867044450057289,0.3867044452665716,0.36619725649540297,0.36619725667412,0.0,0.0452488687782805,0.7045454545454546,0.6804979253112033,1.0,0.7792207792207793,PM
arog3632,0.10268562401263823,0.18382352941176472,0.4887759423972893,0.1765536723163842,0.5538594470046083,0.32187761944677284,0.48342541436464087,0.48899371069182396,0.39108554996405465,0.8815508460653851,0.21277009927973525,0.0004233700254022015,0.003308784288611378,0.002702702702702703,1.0,0.001893939393939394,1.0,0.08852459016393442,0.028769230769230776,0.2962962962962963,0.28357263513513514,0.08823529411764706,0.4075200442355543,0.05555555555555555,0.03721488595438175,0.05555555555555555,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.054945054945054944,0.15151515151515152,0.78,0.22388059701492538,0.56,0.1290167865707434,0.8277,0.04815133276010318,0.26758813480354093,0.3873626373626374,0.9737797498991528,0.07291666666666667,0.02622025010084711,0.25272316111101517,0.009980093613816113,0.0,0.2687542116544408,0.78834707910196,0.045446357357859214,0.23663000242308962,0.06143344709897611,0.3797359849134236,0.2790014684287812,0.48180622533976325,0.012195121951219513,0.03685924909994856,0.07581227436823104,0.07714701601164482,0.09045996871660943,0.3113991210216571,0.18598094315105734,0.05186385737439222,0.1270611057225994,0.3644859813084112,0.22388059701492544,0.0859470468431772,0.7490481135340948,0.025,0.04933333333333333,0.14985994397759103,0.07463135720734276,0.18518518518518517,0.12111920275967804,0.0,0.3683714670255719,0.37595025532330495,0.06732938457284526,0.37353591252419566,0.915778419340047,0.3001880091915604,0.5479671897289586,0.12415938759582201,0.5357142857142857,0.06124756926726335,0.6098895816424164,0.7959784836065575,0.18421052631578944,0.3896103896103896,0.845014810371096,0.9198744584967605,0.23637037578425388,0.5926189697595874,0.06857338713588275,0.16130740495540355,0.18095315708621826,0.37359033671901876,0.7477908485478325,0.23368806403150394,0.5,0.0,0.13644022797391456,0.21708533449266795,0.13617994374344386,0.13617994364355818,0.1286235421622583,0.12862354201426837,0.5348837209302326,0.3484162895927602,0.045454545454545456,0.08298755186721991,0.18421052631578946,0.38961038961038963,GradStudent
awais,0.017377567140600316,0.04411764705882353,0.693138500635324,0.014124293785310734,0.26180875576036866,0.010477787091366304,0.011049723756906077,0.4245283018867925,0.004313443565780014,0.5357318876293741,0.015573291804555188,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.9678461538461539,0.037037037037037035,0.012352195945945948,0.10588235294117647,0.46488802875311025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.8131868131868132,0.8181818181818182,1.0,0.746268656716418,0.92,0.017266187050359712,0.6545,0.01633705932932072,0.5365740021742506,0.00934065934065934,0.6403791851553046,0.009259259259259259,0.35962081484469544,0.4315627751212691,0.011526873621348254,0.0,0.19421592795790976,0.24795508942856948,0.008068507115666493,0.010186376584384937,0.008532423208191127,0.3116749528544488,0.02643171806167401,0.8200350723366944,0.008710801393728223,0.1558374764272244,0.04332129963898917,0.727802037845706,0.023380710446267623,0.01665850242512471,0.021385955272505443,0.01053484602917342,0.008729388942774006,0.43925233644859807,0.28358208955223885,0.018737270875763747,0.9650398061613015,0.0,0.0,0.0196078431372549,0.7807703882034306,0.014814814814814815,0.15983135300881562,0.0,0.28473755047106325,0.08322481724016252,0.0556611676447496,0.09037508642221558,0.020324259071401986,0.0,0.833095577746077,0.7133364694813596,0.0,0.7883710987601541,0.0,0.48917748917748904,0.0,0.16883116883116886,0.018709454693933508,0.5765128118351877,0.0,0.036461932072094354,0.0,0.09914585882754127,0.0,0.1631777109811318,0.0,0.5875278883482989,1.0,0.0,4.147722754815092e-05,0.01299689666799767,0.0003859461967323908,0.00038594619878086223,0.010314674188040576,0.010314674201771673,0.8953488372093023,0.47058823529411775,0.0,0.016597510373443983,0.0,0.16883116883116883,GradStudent
bdeird7,0.06540284360189573,0.16666666666666666,0.6956797966963152,0.1440677966101695,0.7096774193548387,0.17979882648784576,0.23756906077348067,0.40943396226415096,0.22286125089863407,0.906522096270741,0.12380766984621375,0.0029635901778154107,0.03607642224356922,0.01891891891891892,1.0,0.00946969696969697,0.7143,0.1540983606557377,0.1376923076923077,0.3333333333333333,0.16416807432432434,0.1588235294117647,0.4239701410008294,0.05555555555555555,0.05762304921968787,0.05555555555555555,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.37362637362637363,0.4444444444444444,0.71,0.31343283582089554,0.6,0.08633093525179857,0.8696,0.023215821152192607,0.20251591862090385,0.21208791208791208,0.9348527632109722,0.04976851851851852,0.06514723678902783,0.21788741390322636,0.041789960725238065,0.0,0.2687425388621204,0.4309659433438083,0.03414816105839464,0.022861044758119183,0.04948805460750853,0.4803703068746785,0.315712187958884,1.0,0.04529616724738676,0.2153265900908623,0.17689530685920576,0.31557496360989806,0.059751743616481535,0.17905216605377358,0.111710573565869,0.019043760129659644,0.13773035887487875,0.21495327102803738,0.44776119402985076,0.04684317718940937,0.6410522672204915,0.0375,0.11599999999999999,0.09453781512605042,0.12834787842311166,0.0962962962962963,0.11038712150249136,0.0,0.4028364021648865,0.23227624055065008,0.1024828140606205,0.29038425113723737,0.301567798126762,0.007520367662419051,0.7218259629101283,0.47640583180980695,0.9047619047619048,0.5527120771214609,0.3130559861713896,0.730506190095846,0.15789473684210523,0.3896103896103896,0.8194754492057391,0.9127843840967999,0.049883521787643034,0.2163878387800116,0.06666321963041037,0.3472941077947428,0.11330077561589362,0.5078884128092934,0.5284671532846715,0.28835497918026615,0.5,0.0,0.07080915624151694,0.10559637576143815,0.08126307176909259,0.08126307175912041,0.07854955398509758,0.07854955395785045,0.558139534883721,0.27149321266968335,0.022727272727272728,0.23651452282157676,0.15789473684210525,0.38961038961038963,GradStudent
ccallsen,0.6334913112164297,0.6299019607843137,0.27149512918254975,0.6186440677966102,0.3146601382488479,0.6663872590108969,0.5248618784530387,0.15157232704402515,0.42127965492451475,0.329554788894365,0.6998248004671987,0.0,0.0,0.0,0.0,0.0,0.0,0.8557377049180328,0.22415384615384618,0.7407407407407407,0.028927364864864857,0.9117647058823529,0.440696709980647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4725274725274725,0.5656565656565656,0.83,0.6865671641791045,0.81,0.5597122302158274,0.582,0.7205503009458297,0.6491691256406273,0.5373626373626373,0.3743444937474788,0.7083333333333334,0.6256555062525212,0.37176543700046605,0.07512643245278959,0.0,0.3275068137302628,0.17950330697078534,0.016933767004168373,0.020374382434341174,0.15699658703071673,0.15738042173838504,0.2701908957415565,0.20385795703638754,0.18815331010452963,0.09240528030173152,0.40794223826714804,0.20407569141193593,0.6250435465732062,0.7284653755666098,0.690081756679776,0.260129659643436,0.5868089233753637,0.29906542056074764,0.5373134328358209,0.5861507128309572,0.8280835352486443,1.0,0.3192,0.8095238095238095,0.7380379175443876,1.0,0.32081257186661555,0.0,0.5164632439643159,0.225753554819779,0.298190533670109,0.3796861105746365,0.6819734954995571,0.18550240233966997,0.24996037406879065,0.18712637812775962,0.5555555555555556,0.16660291172565872,0.4355037914272266,0.7834420880913537,0.6842105263157895,0.7272727272727274,0.985592797325952,0.9924832424908212,0.47864619822161575,0.5065991115409504,0.6619498094134709,0.6938201781943863,0.81947460002594,0.8224850548739473,0.6507402095901312,0.2586072811907096,0.5,0.0,0.5583820215292364,0.5396781606416372,0.6085597049938447,0.6085597052121804,0.608710256350223,0.6087102565797942,0.15116279069767447,0.10407239819004549,0.5227272727272727,0.3900414937759336,0.6842105263157895,0.7272727272727273,Director
cheadley,0.09573459715639811,0.10294117647058823,0.2935196950444727,0.1652542372881356,0.5560195852534562,0.24015088013411567,0.1712707182320442,0.12830188679245283,0.24946081955427749,0.7203877115163464,0.17052754525987932,0.017781541066892465,0.14793467819404418,0.043243243243243246,0.381,0.020833333333333332,0.2619,0.3639344262295082,0.26338461538461544,0.6666666666666666,0.1233108108108108,0.48823529411764705,0.6544097318219518,0.16666666666666666,0.11884753901560625,0.16666666666666666,1.0,0.5,1.0,0.875,0.8602941176470589,1.0,1.0,0.8571428571428571,0.8571,0.95,0.9010989010989011,0.9292929292929293,0.98,0.8955223880597015,0.95,0.10887290167865707,0.7492,0.06534823731728288,0.38950147538437646,0.23131868131868133,0.6167809600645421,0.17592592592592593,0.38321903993545786,0.3248804571112914,0.0767942648087373,0.0,0.24407044587265453,0.26470261339193896,0.03370019589757929,0.015626972426347783,0.07764505119453925,0.5148294188239327,0.2026431718061674,0.4636124506795265,0.15331010452961671,0.49785702040116575,0.4404332129963899,0.595924308588064,0.09321421640717975,0.2570804672245948,0.16497139453619059,0.04173419773095624,0.2550921435499515,0.3177570093457944,0.6268656716417911,0.0615071283095723,0.5749394254067152,0.06666666666666667,0.1408,0.1638655462184874,0.2631658140234728,0.3037037037037037,0.2637025680337294,0.0,0.40496971736204573,0.33326234055955545,0.10446216012077714,0.5835604610532048,0.1981804098332018,0.021516607478587836,0.40038040893960986,0.44927781986658605,0.6928104575163399,0.450435875243746,0.4001086166974312,0.5912047511312217,0.4473684210526316,0.5194805194805194,0.9091999497156633,0.9510617127619596,0.15012703961427967,0.2610793360544513,0.33997323421311343,0.5682720537588305,0.4872008297503514,0.7082709669512376,0.6497612817334619,0.16427893369651184,0.5,0.0,0.1609067133503171,0.16247611953033808,0.05389973859696374,0.05389973876569279,0.04659095617665806,0.046590956325286564,0.3372093023255814,0.1990950226244344,0.38636363636363635,0.45643153526970953,0.4473684210526316,0.5194805194805194,Research
cthomp,0.2562401263823065,0.13480392156862744,0.14358322744599744,0.1497175141242938,0.18822004608294932,0.44216261525565803,0.20165745856353592,0.0,0.4787922358015816,0.7566945950386068,0.36324703134124975,0.014394580863674851,0.04472195538477959,0.03783783783783784,0.4118,0.032196969696969696,0.5,0.6,0.23692307692307696,0.48148148148148145,0.024598817567567568,0.7,0.5192148189106994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.4945054945054945,0.7171717171717171,1.0,0.9850746268656716,0.99,0.354916067146283,0.9125,0.061049011177987965,0.13589066625252366,0.328021978021978,0.28015328761597424,0.5300925925925926,0.7198467123840258,1.0,0.0646755797062463,0.0,0.5457769474400999,0.16279573927261629,0.07817009495318089,0.0071351598691236535,0.05204778156996587,0.1289216526658666,0.28928046989721,0.3551074090311267,0.09930313588850175,0.12052117263843648,0.3176895306859206,0.23755458515283842,0.22845525984152557,0.43459752588984485,0.3226021381628759,0.20705024311183146,0.2735208535402522,0.5887850467289719,0.3582089552238807,0.05010183299389002,0.1750317295488635,0.7583333333333333,0.5983999999999999,0.3018207282913165,0.2649714113752633,0.4148148148148148,0.19892679187428133,0.0,0.4005155258604114,0.2953399106742959,0.10364465230640081,0.30103495444978584,0.14269639876937554,0.4437016920827241,0.1523873458085091,0.46842290956133137,0.4637096774193548,0.48175007038655254,0.8131416711620764,0.6236381880733943,0.8684210526315789,0.5194805194805194,0.96235469150027,0.9757063546915299,0.47236291955057685,0.4616430415575127,0.8840180030076182,0.5962690682310953,0.9486567342766231,0.7239799375314522,0.5168360984460293,0.18739168434452208,0.5,0.0,0.3448218682612986,0.2529019495516545,0.1583809696042789,0.1583809701534,0.14897382464337214,0.1489738251997981,0.0697674418604652,0.1855203619909503,0.75,0.26556016597510373,0.868421052631579,0.5194805194805194,Director
deannac,0.4410742496050553,0.31862745098039214,0.19716221939855993,0.3559322033898305,0.25993663594470046,0.41114836546521377,0.3812154696132597,0.22044025157232708,0.32207045291157443,0.4767537374733038,0.462721432742846,0.4110922946655377,0.7424485003735725,0.3162162162162162,0.1205,0.39204545454545453,0.2132,0.8032786885245902,0.3512307692307693,0.8888888888888888,0.051520270270270264,0.6588235294117647,0.2525573679845175,0.16666666666666666,0.025210084033613443,0.16666666666666666,1.0,0.5,1.0,0.25,0.14705882352941177,0.2857142857142857,1.0,0.2857142857142857,1.0,0.82,0.4945054945054945,0.7070707070707071,0.97,0.8656716417910447,0.95,0.5956834532374101,0.8897,0.13241616509028376,0.17129989128746698,0.37637362637362637,0.5419524001613555,0.3425925925925926,0.4580475998386446,0.586338448790761,0.015044116855867004,0.0,0.3868652974941315,0.3848959123753509,0.037873952086143726,0.02696467540739739,0.07935153583617748,0.1141779530258872,0.2687224669603524,0.3542306006137659,0.1445993031358885,0.10200582890450882,0.296028880866426,0.2378457059679767,0.3885640269065216,0.3988726447313045,0.40642689129923754,0.27188006482982174,0.43452958292919497,0.44859813084112143,0.6417910447761195,0.1955193482688391,0.39667705088265837,0.175,0.08026666666666667,0.33753501400560226,0.3865482997291604,0.4148148148148148,0.21387504791107703,0.0,0.48816752051404505,0.24842876043450116,0.12808894901447376,0.23338105334845702,0.7515114914527055,0.16711928138709,0.1248795157497012,0.16479304882013984,0.438655462184874,0.13569901667379225,0.6527191866515727,0.7834420880913537,0.9473684210526314,0.8441558441558442,0.9697042226073465,0.9793100437145594,0.3640921404393216,0.6977532126747379,1.0,0.8888423148496413,1.0,0.9482791470479347,0.45531459777529054,0.07420790976240964,0.0,0.0,0.36420051948369275,0.3419173718521639,0.22414674055456293,0.22414674076677765,0.20146372946560115,0.20146372960745218,0.011627906976744233,0.03619909502262447,1.0,0.8630705394190872,0.9473684210526315,0.8441558441558441,Operations
example,0.019589257503949447,0.051470588235294115,0.7172808132147395,0.038135593220338986,0.6271601382488479,0.012992455993294216,0.027624309392265192,0.7012578616352203,0.0035945363048166786,0.41399704287826516,0.018103951722795407,0.009737510584250635,0.39598676486284556,0.02702702702702703,0.4348,0.022727272727272728,0.5217,0.11475409836065574,1.0,0.2222222222222222,0.14949324324324323,0.08823529411764706,0.23196018800110588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1.0,0.98989898989899,1.0,1.0,1.0,0.02541966426858513,0.8548,0.007738607050730868,0.22550085416990215,0.015934065934065933,0.9205324727712788,0.0023148148148148147,0.07946752722872126,0.2744221374441126,0.11931726475493624,0.0,0.2211369118993175,0.0,0.02745691053232945,0.0005116900808705875,0.008532423208191127,0.2765300874335676,0.00881057268722467,0.23651907058307758,0.017421602787456445,0.2765300874335676,0.02527075812274368,0.37729257641921393,0.02899208095337185,0.023809688079977374,0.027836786612037225,0.0004051863857374392,0.0,0.018691588785046728,0.0,0.01670061099796334,0.7630091150340371,0.008333333333333333,0.08613333333333334,0.02030812324929972,0.6832681312067409,0.022222222222222223,0.2131084706784208,0.0,0.37795838078476035,0.0836776182044724,0.003961944611841782,0.0,0.15854079982520447,0.007520367662419051,0.6476462196861629,0.514017677018971,1.0,0.6278602896072273,0.4967511883006317,0.7029028436018958,0.052631578947368404,0.29870129870129863,0.2947236502674593,0.5997036349635507,0.012229419008052252,0.035518424362852824,0.008681216473263512,0.2312112471105726,0.016085203011105432,0.34400725944383403,0.46428901413656093,0.4596855439433916,0.5,0.0,0.00976002782447605,0.014902460853908442,0.0009281560162181907,0.0009281560204201429,0.0013123794502997808,0.0013123794542941989,0.7093023255813957,0.4253393665158371,0.0,0.12448132780082988,0.05263157894736842,0.2987012987012987,GradStudent
