@relation 4_norm_email_features

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute time_seg numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute time_seg.1 numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute fg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute fg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute fg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute pg_degree numeric
@attribute fg_degree numeric
@attribute Status {Research,PM,GradStudent,Director,Operations,Outreach}

@data
0,0,0,0,0,0,0.008032,0.8975,0.004158,0.95039,0,0,0,0,0,0,0,0,0.047197,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945055,0,0,1,0,0,0,0,0,0,0.719788,0.007792,0.280212,0,1,0,0,0.185879,0,0.005653,0,0,0.00463,0.175355,0,0,0.010695,0.241196,0,0,0,0,0.006504,0,0.289474,0,0,0,0,0,0.255053,0.074627,1,0,0,0.750685,0,0.420065,0.003754,0,1,1,0,1,0.350156,0.644519,0,0.030303,0.013094,0,0,0,0.002816,0.01029,0.004384,0.017341,0,0.453485,1,0,0.001269,0,0.001145,0.001145,0,0,0.648352,0.714286,0,0,0,0.030303,Research
0.59589,0.393443,0.165442,0.527027,0.224125,0.698221,0.578313,0.174688,0.573805,0.64569,0.646073,0.60929,0.51972,0.39779,0.1614,0.654762,0.2466,0.364198,0.06506,1,0.285653,0.42,0.607019,0.5,0.0575,0.5,1,0.25,0.1667,1,0.377358,1,1,1,0.8333,0.69,0.351648,0.545455,0.89,0.757143,0.86,0.509721,0.6931,0.380342,0.475814,0.646655,0.646769,0.597403,0.353231,0.43625,0.099366,0,0.635624,0.350862,0.116211,0.022481,0.110733,0.128064,0.414352,0.328974,0.111111,0.074919,0.320856,0.151761,0.647689,0.76912,0.7116,0.3041,0.487805,0.507576,0.368421,0.299484,0.4,0.282759,0.160696,0.598086,0.256649,0.686567,0.192776,0,0.825317,0.677918,0.489145,1,0.541353,0.156921,0.245192,0.182956,0.396923,0.1487,0.454845,0.87885,0.757576,0.863636,0.983427,0.991721,0.787562,0.699521,0.592442,0.865491,0.768741,0.926048,0.377611,0.013192,0.5,0,0.718305,0.601041,0.446606,0.446606,0.436303,0.436303,0.120879,0.042328,0.525,0.719512,0.757576,0.863636,PM
0.137671,0.245902,0.447728,0.239865,0.4415,0.315302,0.53012,0.63625,0.335759,0.889297,0.224782,0,0,0,0,0,0,0.111111,0.037467,0.315789,0.323262,0.08,0.26994,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.054945,0.141414,0.72,0.242857,0.54,0.141167,0.8308,0.048433,0.262326,0.353345,0.929901,0.088312,0.070099,0.188889,0.040791,0,0.295,0.631608,0.095518,0.150442,0.078365,0.392422,0.226852,0.389022,0.011696,0.034116,0.02139,0.021789,0.130934,0.29781,0.213362,0.045667,0.113821,0.333333,0.171053,0.120482,0.6965,0.034483,0.084954,0.200957,0.132447,0.179104,0.108778,0,0.269093,0.460037,0.163208,0.17815,0.714139,0.118696,0.552083,0.205776,0.5,0.12754,0.424748,0.84754,0.090909,0.393939,0.766008,0.926891,0.21157,0.58583,0.020557,0.178216,0.077541,0.378196,0.569277,0.142535,0.5,0,0.155551,0.275522,0.174282,0.174282,0.179755,0.179755,0.494505,0.37037,0.025,0.085366,0.090909,0.393939,GradStudent
0.021918,0.045082,0.515674,0.02027,0.234375,0.00427,0,0.40125,0.003119,0.634512,0.013264,0,0,0,0,0,0,0.111111,1,0.052632,0.041359,0.09,0.342905,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.879121,0.838384,1,0.842857,0.95,0.021133,0.7813,0.009972,0.339225,0.007719,1,0,0,0.270641,0.006402,0,0.228842,0.219047,0.02042,0.011209,0.013629,0.428596,0.013889,0.409283,0.011696,0.214298,0.02139,0.375222,0.041692,0.014116,0.02852,0.007784,0.006504,0.356061,0.223684,0.027539,1,0,0,0.017544,0.684176,0.029851,0.311214,0,0.283226,0.687932,0.078601,0.651593,0.081844,0,0.75,0.789042,0,0.701652,0,0.779204,0,0.151515,0.051977,0.617657,0,0.021046,0.00219,0.074694,0.003219,0.125624,0,0.233253,1,0,0.001535,0.021051,0.003055,0.003055,0.013482,0.013482,0.703297,0.497354,0,0.018293,0,0.151515,GradStudent
0.078767,0.184426,0.586921,0.199324,0.64125,0.234164,0.277108,0.376562,0.276507,1,0.154974,0.006831,0.044104,0.027624,1,0.02381,0.8,0.179012,0.102527,0.421053,0.249973,0.18,0.49133,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.362637,0.464646,0.68,0.242857,0.52,0.081995,0.8435,0.025641,0.242636,0.251286,0.85889,0.101299,0.14111,0.169644,0.024811,0,0.313647,0.407673,0.065971,0.015742,0.064736,0.566432,0.439815,1,0.049708,0.253386,0.176471,0.238916,0.077686,0.2279,0.151598,0.013492,0.138211,0.174242,0.302632,0.051635,0.5217,0.041379,0.178096,0.118022,0.059973,0.104478,0.083998,0,0.365319,0.192219,0.114659,0.046246,0.306147,0,0.666667,0.511603,0.833333,0.621701,0.011869,0.939919,0.090909,0.439394,0.708494,0.922547,0.060349,0.219363,0.029621,0.405453,0.049734,0.54399,0.521192,0.154224,0.5,0,0.083927,0.129728,0.085579,0.085579,0.095399,0.095399,0.494505,0.291005,0.025,0.268293,0.090909,0.439394,GradStudent
0.695205,0.713115,0.257087,0.733108,0.26725,0.597865,0.518072,0.196875,0.345114,0.395498,0.647469,0,0,0,0,0,0,0.783951,0.194017,0.631579,0.037394,0.74,0.425579,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.494505,0.59596,0.85,0.7,0.82,0.511412,0.5961,0.584046,0.626202,0.427959,0.336072,0.893506,0.663928,0.277517,0.111116,0,0.346477,0.178785,0.025755,0.02139,0.165247,0.163895,0.275463,0.254559,0.190058,0.109721,0.379679,0.20902,0.78779,0.68659,0.743975,0.159834,0.593496,0.227273,0.539474,0.572289,0.6552,1,0.487547,0.958533,0.688963,1,0.326753,0,0.446262,0.371815,0.372109,0.17918,0.55277,0.200845,0.311594,0.176721,0.517787,0.156527,0.461173,0.861583,0.666667,0.787879,0.982151,0.992827,0.651629,0.532642,0.578587,0.721296,0.733868,0.838267,0.493331,0.097016,0.5,0,0.699041,0.644518,0.590898,0.590898,0.59068,0.59068,0.164835,0.111111,0.45,0.493902,0.666667,0.787879,Director
0.143836,0.122951,0.214339,0.260135,0.458375,0.254093,0.128514,0.020938,0.213098,0.662839,0.197906,0.035519,0.12552,0.082873,0.5769,0.047619,0.3077,0.320988,0.181673,0.684211,0.211615,0.42,0.738244,0.083333,0.04,0.083333,1,0.25,1,1,1,1,1,1,0.8333,0.98,0.978022,0.989899,1,0.985714,0.99,0.132713,0.7476,0.075499,0.391318,0.207547,0.492881,0.306494,0.507119,0.258652,0.145248,0,0.228377,0.179679,0.02098,0.005415,0.078365,0.37545,0.196759,0.414257,0.131579,0.367392,0.427807,0.536103,0.156338,0.275669,0.215728,0.031136,0.284553,0.219697,0.592105,0.092083,0.5095,0.096552,0.227567,0.258373,0.34641,0.41791,0.311214,0,0.346709,0.59341,0.134967,0.53846,0.126898,0.107967,0.362745,0.51676,0.566176,0.493955,0.578598,0.789235,0.484848,0.545455,0.901511,0.964856,0.333002,0.144015,0.328441,0.605579,0.477453,0.734863,0.483402,0.061892,0.5,0,0.296784,0.241901,0.084539,0.084539,0.086685,0.086685,0.21978,0.195767,0.3,0.567073,0.484848,0.545455,Research
0.367123,0.192623,0.131543,0.165541,0.11425,0.417794,0.204819,0,0.425156,0.843975,0.391972,0.008197,0.011356,0.033149,1,0.017857,0.5,0.333333,0.109498,0.315789,0.064931,0.4,0.646969,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.351648,0.676768,1,0.985714,0.99,0.416737,0.9198,0.061254,0.124341,0.276158,0.259949,0.696104,0.740051,1,0.085199,0,0.475382,0.166544,0.049707,0.006942,0.078365,0.147094,0.280093,0.36655,0.125731,0.137494,0.203209,0.158348,0.355507,0.405097,0.382254,0.204463,0.201626,0.560606,0.25,0.054217,0.1175,0.896552,0.827363,0.30303,0.181516,0.298507,0.138177,0,0.315289,0.465753,0.06207,0.125737,0.171921,0.963452,0.227941,0.422374,0.393145,0.410873,1,0.858749,1,0.621212,0.965543,0.977926,0.98653,0.687697,1,0.679385,1,0.778142,0.382752,0.058654,0.5,0,0.591015,0.346129,0.19377,0.19377,0.162426,0.162426,0,0.164021,1,0.390244,1,0.621212,Director
0.636986,0.434426,0.170991,0.567568,0.22575,0.402847,0.437751,0.319063,0.31185,0.597611,0.522164,1,0.798033,0.519337,0.1284,0.791667,0.1817,0.574074,0.210572,0.842105,0.122362,0.53,0.409766,0.166667,0.018333,0.166667,1,0.5,1,0.166667,0.106918,0.166667,1,0.2,1,0.81,0.461538,0.69697,0.98,0.842857,0.95,0.701606,0.8925,0.14245,0.166667,0.36964,0.635268,0.358442,0.364732,0.425936,0.013071,0,0.323175,0.339423,0.035487,0.018409,0.153322,0.165952,0.247685,0.335789,0.233918,0.147437,0.229947,0.185711,0.605811,0.382917,0.50127,0.164504,0.372358,0.257576,0.486842,0.306368,0.3828,0.234483,0.124872,0.395534,0.328324,0.343284,0.164637,0,0.678805,0.607386,0.464366,0.191813,0.491665,0.253152,0.231944,0.176163,0.388506,0.145613,0.729308,0.850324,0.878788,0.909091,0.980079,0.98773,0.73242,0.76124,0.780298,0.961856,0.902839,0.972565,0.362012,0.018572,0,0,0.670982,0.520402,0.343427,0.343427,0.298933,0.298933,0.010989,0.026455,0.85,0.945122,0.878788,0.909091,Operations
0.036301,0.086066,0.59427,0.081081,0.566,0.022064,0.036145,0.608438,0.009356,0.402082,0.029319,0.031421,0.440028,0.055249,0.4348,0.071429,0.5217,0.209877,0.955562,0.315789,0.142827,0.14,0.20738,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1,0.989899,1,1,1,0.03973,0.8868,0.008547,0.175504,0.024871,0.856882,0.012987,0.143118,0.203758,0.202317,0,0.251385,0,0.054003,0.000261,0.010221,0.194068,0.013889,0.212562,0.017544,0.194068,0.032086,0.292374,0.056864,0.036013,0.047085,0.000519,0,0.015152,0,0.030981,0.6792,0.013793,0.128625,0.046252,0.694548,0.029851,0.161697,0,0.338195,0,0.028381,0.029643,0.17569,0,0.527778,0.461494,1,0.538642,0.37792,0.884709,0.060606,0.363636,0.363266,0.77559,0.033203,0.068581,0.010948,0.262322,0.020534,0.376168,0.591005,0.172373,1,0,0.029273,0.040855,0.004826,0.004826,0.009712,0.009712,0.582418,0.42328,0,0.128049,0.060606,0.363636,GradStudent
