pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
ahmed12,0,0,0.0,0,0.0,39,9,0.2308,30,0.7692,39,0,0.0,0,0.0,0,0.0,4,0.1026,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,97,0,0,100,0,0,0.0,0,0.0,35,0.8974,4,0.1026,0.0,14.1538,6,0.0,633.5897435897435,0.0,288805.1650230112,0,0.0,4,0.1026,0,0.0,4,0.1026,0.0,0.527,0.527,0,17,0.0,0.44,0,0.0,0,0.0,10,0.2564,10,0.2564,6,0.0,44.0,0.0,848.0,0.018151536254145603,0.0,34.0,60.0,0.0,1.0,0.01877376425855513,0.2467700258397933,0.012658227848101266,0.041884816753926704,13.471697601136338,3.5005439312873543,5.765520413502923e-19,0.00092307170406154,370088.1054483585,5412239084084.097,0.002165979403555709,0.051115130277537515,0.0,0.1795519091195961,4.0,3,0.0022149883819889225,0.00130809952428245,0.0001331078992233321,0.0001331078990354478,0.00026483262435876326,0.00026483262463446026,2.6,2.3072916666666665,1.0,1,1.0,8,Research
apoetter,2347,125,0.0533,397,0.1692,2340,203,0.0868,1151,0.4919,4687,1180,0.5028,109,0.0924,284,0.2407,240,0.1026,26,0.1083,146,0.6083,6,0.0026,6,1.0,1,0.1667,9,0.0038,8,0.8889,8,0.8889,69,44,57,91,86,88,1656,0.7056,691,0.2944,1747,0.7466,593,0.2534,3.3577,2.2605,6,708.3161482743927,717.5213675213677,188834.0423595993,930330.6563810369,170,0.0724,390,0.1667,118,0.0503,162,0.0692,22.3524,22.2857,44.6381,1477,737,0.63,0.31,977,0.4163,121,0.0516,1074,0.459,111,0.0474,6,77.94932014833127,39.86779184247538,1520.6216589939145,3232.6998205811274,0.0904239439162112,0.1210645894190198,16.857142857142858,30.246153846153845,0.308974358974359,0.35535074244751663,0.02596975673898751,0.2732474964234621,0.5316455696202531,0.3403141361256545,40.809964789530895,3.8846202753042833,0.3110166078628804,0.17101530829240102,174176324.13880655,117307775504632.48,0.7202061761789535,0.7008658123634025,0.19576816927322907,0.12051316266036333,3.0,3,0.05332330228095975,0.0354825582347954,0.04327183388997504,0.04327183383986703,0.04153156405136597,0.04153156397453625,1.4875,1.671875,44.0,149,42.0,65,PM
arog3632,454,89,0.196,174,0.3833,1048,207,0.1975,727,0.6937,1502,1,0.0022,1,1.0,1,1.0,32,0.0305,10,0.3125,20,0.625,1,0.0022,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,15,12,13,79,50,59,374,0.8238,80,0.1762,947,0.9036,101,0.0964,1.4885,1.1952,6,295.8612334801762,1245.8101145038167,183818.54241786184,7776406.6690961765,98,0.2159,243,0.2319,10,0.022,22,0.021,4.0536,9.3571,13.4107,195,165,0.43,0.16,298,0.6564,12,0.0264,313,0.2987,37,0.0353,6,23.206703910614525,36.4863813229572,241.2924690240631,560.2575966328035,0.16382141227996208,0.07884344909661364,24.66666666666667,25.36842105263158,0.4166666666666667,0.22380952380952385,0.028958944281524925,0.2638121546961326,0.1139240506329114,0.19895287958115185,37.402389263851575,3.857366766016717,0.08095546667396067,0.17636749555846656,12870771.64187156,24732710477233.13,0.14589338724267442,0.3229078025356316,0.2943820224719101,0.14315307457479284,3.0,3,0.013854842947347826,0.02011710591509426,0.015430260565462213,0.01543026052605459,0.01491738017320202,0.014917380115625137,2.1,2.005208333333333,4.0,26,9.0,38,GradStudent
awais,60,18,0.3,12,0.2,56,12,0.2143,25,0.4464,116,0,0.0,0,0.0,0,0.0,35,0.625,2,0.0571,20,0.5714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,79,79,100,82,91,41,0.6833,19,0.3167,39,0.6964,17,0.3036,2.2222,1.5116,6,227.2,547.9464285714286,33855.22666666666,371322.2649872451,10,0.1667,20,0.3571,5,0.0833,13,0.2321,0.8,0.7467,1.5467,27,13,0.45,0.23,50,0.8333,0,0.0,42,0.75,3,0.0536,6,33.0,17.125,0.0,120.109375,0.002433051443198521,0.0,35.0,46.75,1.0,0.8461538461538461,0.021397616468039005,0.24116161616161616,0.02531645569620253,0.08376963350785341,18.73206806595121,3.701690576524212,0.0010212425086620644,0.006907342475023221,1313676.68292381,13760270813208.307,0.008379883301199435,0.12208071691956025,0.21495327102803735,0.1873630158431962,4.0,3,0.002438071249699758,0.002133388613663022,0.0007093034839056183,0.0007093034861799836,0.0014666008911617644,0.001466600893387607,2.4,2.203125,1.0,5,2.0,16,GradStudent
bdeird7,301,82,0.2724,143,0.4751,763,151,0.1979,498,0.6527,1064,7,0.0233,7,1.0,5,0.7143,66,0.0865,11,0.1667,38,0.5758,3,0.01,3,1.0,3,1.0,1,0.0013,1,1.0,1,1.0,44,30,34,77,44,53,259,0.8605,42,0.1395,703,0.9214,60,0.0786,1.2542,1.5733,6,313.62126245847173,918.8663171690697,143523.21203960213,1381010.2075548512,98,0.3256,344,0.4509,38,0.1262,58,0.076,2.7615,7.0,9.7615,82,165,0.27,0.22,172,0.5714,15,0.0498,197,0.2582,18,0.0236,6,24.12941176470588,39.51125401929261,214.04207612456744,323.368844408144,0.054342257659493416,0.0,31.57142857142857,36.555555555555564,0.9047619047619048,0.5650623885918004,0.023194362889019382,0.2390488110137672,0.08860759493670886,0.18848167539267016,36.8042245101005,3.8547118389553376,0.012661966165961094,0.06922818244763145,12660294.143477196,49458609600909.34,0.07803404449187286,0.40436113580772265,0.2075962539021852,0.14954812502555853,3.0,3,0.0074017765952039075,0.010501561183763615,0.009495341631491629,0.009495341612499023,0.009319222874061865,0.009319222846743264,2.15,1.9270833333333333,2.0,57,7.0,36,GradStudent
ccallsen,2909,309,0.1062,617,0.2121,2446,249,0.1018,834,0.341,5355,0,0.0,0,0.0,0,0.0,439,0.1795,27,0.0615,244,0.5558,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59,52,55,83,80,82,1669,0.5737,1240,0.4263,1496,0.6116,950,0.3884,2.1453,2.1272,6,417.81093159161225,472.9415372035977,104327.74012113293,598866.1932296893,279,0.0959,314,0.1284,168,0.0578,163,0.0666,28.5196,23.9804,52.5,905,838,0.31,0.34,2184,0.7508,295,0.1014,1804,0.7375,198,0.0809,6,30.285587975243143,30.800720288115247,452.9856366790426,520.8030246912689,0.10143389354550973,0.07751812182191929,20.966666666666665,29.885245901639344,0.4988505747126437,0.35359438924605496,0.02614162806088683,0.27092198581560284,0.3797468354430379,0.3193717277486911,40.777989414659494,3.8864446737702254,0.13550859421030376,0.13464102708597098,136818799.3940335,100735118108343.16,0.6112534111609144,0.6426441428765168,0.2694180819180819,0.1378799717699249,3.0,3,0.047524547742406005,0.0435985304721908,0.07605842879344178,0.07605842869294745,0.07558444537377247,0.07558444523342565,1.675,1.7291666666666667,38.0,106,30.0,61,Director
cheadley,423,61,0.1442,182,0.4303,782,86,0.11,465,0.5946,1205,47,0.1111,19,0.4043,15,0.3191,190,0.243,21,0.1105,120,0.6316,3,0.0071,3,1.0,3,1.0,8,0.0102,8,1.0,7,0.875,89,89,89,96,93,94,327,0.773,96,0.227,581,0.743,201,0.257,1.6719,2.3194,6,271.1087470449173,579.0843989769821,135292.23876509676,578236.1744624905,127,0.3002,178,0.2276,114,0.2695,158,0.202,4.0673,7.5192,11.5865,125,346,0.3,0.44,240,0.5674,25,0.0591,334,0.4271,50,0.0639,6,23.409836065573767,35.88709677419355,174.10252620263378,955.7238120013876,0.05253769707669778,0.02125933138591366,23.8,35.85106382978724,0.6526315789473685,0.501010101010101,0.0264745308310992,0.2396486825595985,0.2531645569620253,0.24607329842931935,38.927921065350304,3.869245646297647,0.04051168176090315,0.08252335405457642,71430072.34559232,81626302698579.3,0.36933472146223945,0.5623515820858039,0.2287249925350851,0.13564432189202089,3.0,3,0.01406857346378069,0.014567981028293969,0.006352579798482721,0.006352579803412331,0.005895618034882549,0.005895618040600317,1.85,1.8333333333333333,18.0,97,20.0,47,Research
cthomp,1147,58,0.0506,176,0.1534,1634,90,0.0551,983,0.6016,2781,83,0.0724,21,0.253,31,0.3735,350,0.2142,17,0.0486,215,0.6143,0,0.0,0,0.0,0,0.0,1,0.0006,1,1.0,1,1.0,95,62,75,100,99,99,1009,0.8797,138,0.1203,963,0.5894,671,0.4106,4.5336,2.1761,6,576.5684394071491,467.77294981640154,288171.4693788198,277474.5243356065,87,0.0759,279,0.1707,80,0.0697,161,0.0985,10.3333,14.7207,25.0541,642,503,0.56,0.31,251,0.2188,228,0.1988,720,0.4406,96,0.0588,6,22.269767441860466,36.3363309352518,75.58303948080057,605.8814858185391,0.012543113273387422,0.06199285946121389,21.029411764705888,38.42222222222223,0.5120967741935484,0.5924695459579179,0.029833836858006044,0.2496732026143791,0.4303797468354431,0.2356020942408377,40.22104506471517,3.8795995983807923,0.14282498626857154,0.07814332487292595,176990097.28857893,87737763413173.44,0.6815534059539855,0.5707751617061312,0.21532313840006148,0.1373928899589011,3.0,3,0.027179071397060498,0.020128668074221246,0.02092914824002392,0.02092914828353476,0.02018915370483374,0.020189153765286863,1.625,1.8385416666666667,46.0,74,34.0,45,Director
deannac,1644,151,0.0918,323,0.1965,1301,173,0.133,599,0.4604,2945,1167,0.7099,138,0.1183,276,0.2365,336,0.2583,28,0.0833,153,0.4554,3,0.0018,3,1.0,3,1.0,2,0.0015,2,1.0,2,1.0,81,53,69,97,91,94,1461,0.8887,183,0.1113,911,0.7002,390,0.2998,3.0501,1.3025,6,450.2579075425791,772.2398155265181,154509.2351868624,1057942.66654693,93,0.0566,221,0.1699,83,0.0505,93,0.0715,14.6786,11.6161,26.2946,757,630,0.46,0.48,585,0.3558,53,0.0322,639,0.4912,78,0.06,6,28.681081081081082,33.45117845117845,310.7361285609934,494.84694305569803,0.08665847773080357,0.04890187168668182,20.0,29.405797101449274,0.4603174603174603,0.3364993215739485,0.029901589704769117,0.26200274348422503,0.4810126582278481,0.36125654450261785,40.18084025029646,3.878360654179746,0.1089268558535162,0.13560663771387824,202043256.35331655,126725899516481.86,0.730217882531731,0.7303775090340401,0.18880393551446184,0.12333737490725492,3.0,3,0.025092910402992163,0.02213854112474761,0.02282614902323782,0.022826149003815056,0.020846555126664716,0.02084655509574176,1.5375,1.671875,58.0,210,38.0,69,Operations
example,75,21,0.28,31,0.4133,59,17,0.2881,26,0.4407,134,31,0.4133,11,0.3548,15,0.4839,37,0.6271,7,0.1892,17,0.4595,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97,100,99,100,100,100,60,0.8,15,0.2,53,0.8983,6,0.1017,1.6304,3.5143,6,288.6933333333333,267.8305084745763,119821.78595555553,71200.17466245331,14,0.1867,8,0.1356,14,0.1867,8,0.1356,1.0563,0.831,1.8873,2,1,0.03,0.02,48,0.64,2,0.0267,41,0.6949,3,0.0508,6,16.272727272727273,21.2,124.01652892561981,0.9600000000000002,0.02639076689575949,0.011684518013631935,27.25,40.730769230769226,1.0,0.7318840579710145,0.027468706536856742,0.26164383561643834,0.05063291139240506,0.13612565445026178,23.19384172640033,3.7034271736155047,0.003609503089992031,0.006872520162052317,3201424.539808778,32282059366169.355,0.020639359723143003,0.26109657284317744,0.2184466019417476,0.16713682885319284,3.0,3,0.0029556418283721,0.002222325568906097,0.00025844708238654434,0.0002584470827597492,0.0002989041958994873,0.00029890419669396305,2.3125,2.1041666666666665,1.0,32,4.0,26,GradStudent
