@relation 6_norm_email_features

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute time_seg numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute time_seg.1 numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute fg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute fg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute fg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute pg_degree numeric
@attribute fg_degree numeric
@attribute Status {Research,PM,GradStudent,Director,Operations,Outreach}

@data
0,0,0,0,0,0,0.00463,0.578531,0.002655,1,0,0,0,0,0,0,0,0,0.142834,0.022727,1,0,0.361708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967742,0,0,1,0,0,0,0,0,0,0.94926,0,0.05074,0,1,0,0,0.302704,0,0.007946,0,0,0.001318,0.166028,0,0,0.002515,0.246917,0,0,0,0,0.011042,0,0.711864,0,0,0,0,0,0.07741,0.045685,1,0,0,0.562394,0,0.2621,0.110801,0,0.895522,1,0,1,0,0.606184,0,0.05814,0,0,0,0,0,0.035872,0,0.062909,0,0.662488,1,0,0,0,0,0,0.000741,0.000741,0.917526,0.556485,0,0,0,0.05814,Research
0.485118,0.231481,0.128558,0.363553,0.221263,0.716599,0.453704,0.104379,0.597982,0.474612,0.60301,0.315592,0.55186,0.222449,0.0924,0.337292,0.2407,0.31383,0.142834,0.568182,0.151246,0.35468,0.648899,0.315789,0.022109,0.315789,1,0.1,0.1667,0.818182,0.209945,0.727273,0.8889,0.727273,0.8889,0.69,0.397849,0.575758,0.91,0.791045,0.88,0.512852,0.7056,0.429459,0.459784,0.694523,0.630444,0.468949,0.369556,0.740626,0.095828,0,0.58857,0.372166,0.059381,0.031372,0.101493,0.13031,0.255768,0.310625,0.146402,0.1006,0.134954,0.153307,0.471257,0.749822,0.584842,0.525623,0.507937,0.63,0.491525,0.265273,0.449422,0.339888,0.129,0.52285,0.38253,0.558376,0.136007,0,0.949335,0.475922,1,1,0.551967,0.438781,0,0.203102,0.308974,0.195854,0.441727,0.901097,1,0.72093,0.990325,0.987569,0.851698,0.506875,0.861821,0.811542,0.986249,0.900192,0.406763,0.061663,0.5,0,0.617877,0.41322,0.335825,0.335825,0.324017,0.324017,0,0.046025,0.754386,0.592,1,0.72093,PM
0.09384,0.164815,0.472745,0.159341,0.501242,0.314232,0.462963,0.468884,0.372809,0.856953,0.189803,0.000267,0.002415,0.002041,1,0.001188,1,0.037234,0.025004,0.204545,0.593716,0.044335,0.693185,0.052632,0.018707,0.052632,1,0.1,1,0,0,0,0,0,0,0.15,0.053763,0.131313,0.79,0.253731,0.59,0.115825,0.8238,0.04972,0.275184,0.36998,0.962368,0.077229,0.037632,0.328326,0.01484,0,0.245844,0.809379,0.057804,0.281363,0.058507,0.388589,0.158866,0.457704,0.012407,0.044,0.017603,0.018217,0.085462,0.304292,0.170817,0.069395,0.113182,0.43,0.237288,0.080912,0.708626,0.033708,0.066,0.148894,0.141114,0.182741,0.085986,0,0.282632,0.405162,0.15868,0.173064,1,0.285756,0.40796,0.072461,0.416667,0.031768,0.625218,0.796004,0.195122,0.406977,0.866886,0.917492,0.221691,0.522824,0.061985,0.169803,0.197414,0.413147,0.61166,0.292065,0.5,0,0.140721,0.227429,0.119085,0.119085,0.115526,0.115526,0.505155,0.313808,0.052632,0.1,0.195122,0.406977,GradStudent
0.012402,0.033333,0.723589,0.010989,0.26154,0.005294,0.011574,0.524202,0,0.388405,0.00999,0,0,0,0,0,0,0.041223,0.996568,0.022727,0.040303,0.044335,0.551047,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.774194,0.79798,1,0.731343,0.91,0.012697,0.6833,0.011809,0.494612,0.001623,0.524313,0.01035,0.475687,0.490162,0.038894,0,0.18879,0.231825,0.010646,0.010959,0.00597,0.300036,0.011866,0.740131,0.006203,0.1666,0.010059,0.609865,0.016866,0.007571,0.01352,0.009609,0.008282,0.45,0.355932,0.013576,0.899601,0,0,0.015725,0.820783,0.010152,0.161637,0,0.401903,0,0,0.036868,0.014852,0,0.947761,0.645125,1,0.80809,0.161065,0.543716,0.02439,0.151163,0.190556,0.517205,0.002797,0.017833,0.004679,0.093741,0.008535,0.154357,0.446625,0.74198,1,0,0.002697,0.009979,0.004486,0.004486,0.010155,0.010155,0.752577,0.472803,0,0.016,0.02439,0.151163,GradStudent
0.062216,0.151852,0.657019,0.130952,0.621289,0.225475,0.333333,0.470201,0.251195,0.779272,0.132979,0.001872,0.025573,0.014286,1,0.005938,0.7143,0.082447,0.116522,0.227273,0.27779,0.08867,0.562715,0.157895,0.085034,0.157895,1,0.3,1,0.090909,0.071823,0.090909,1,0.090909,1,0.44,0.247312,0.343434,0.77,0.164179,0.53,0.080211,0.8605,0.026103,0.217867,0.270994,1,0.044586,0,0.276645,0.043584,0,0.260601,0.5388,0.045133,0.047829,0.058507,0.586033,0.225445,0.951726,0.047146,0.2524,0.047779,0.172365,0.058221,0.223065,0.122435,0.029181,0.113182,0.27,0.338983,0.046701,0.616863,0.042135,0.1245,0.091892,0.08012,0.086294,0.037619,0,0.293869,0.468461,0.14076,0.099763,0.331716,0,0.768657,0.372087,0.904762,0.457452,0.271359,0.520183,0.146341,0.383721,0.845217,0.910666,0.034674,0.203549,0.060941,0.341205,0.104207,0.518109,0.431339,0.357146,0.5,0,0.062706,0.111163,0.072883,0.072883,0.071671,0.071671,0.546392,0.251046,0.017544,0.224,0.146341,0.383721,GradStudent
0.601282,0.572222,0.256151,0.565018,0.277364,0.749611,0.560185,0.15377,0.429634,0.188708,0.689673,0,0,0,0,0,0,0.578457,0.268508,0.590909,0.049837,0.596059,0.509679,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.483871,0.555556,0.83,0.701493,0.82,0.516878,0.5737,0.770665,0.665782,0.592698,0.345032,0.753185,0.654968,0.4732,0.085694,0,0.347177,0.169751,0.032807,0.019268,0.166567,0.172606,0.205669,0.224227,0.208437,0.1156,0.135792,0.14602,0.601281,0.808222,0.689078,0.322064,0.57764,0.31,0.542373,0.592995,0.810537,0.828652,0.2535,0.881572,0.801958,1,0.274494,0,0.368844,0.286182,0.297895,0.160855,0.619174,0.280953,0.214677,0.193436,0.498851,0.193663,0.452277,0.875195,0.707317,0.674419,0.989166,0.99226,0.371081,0.398479,0.676583,0.696658,0.836599,0.825166,0.559791,0.238402,0.5,0,0.547773,0.511354,0.59106,0.59106,0.590781,0.590781,0.154639,0.09205,0.649123,0.42,0.707317,0.674419,Director
0.087433,0.112963,0.347805,0.166667,0.562704,0.231392,0.18287,0.18077,0.23367,0.669193,0.151271,0.01257,0.121941,0.038776,0.4043,0.017815,0.3191,0.24734,0.372283,0.454545,0.156013,0.29064,0.710687,0.157895,0.060374,0.157895,1,0.3,1,0.727273,0.563536,0.727273,1,0.636364,0.875,0.89,0.88172,0.89899,0.96,0.895522,0.94,0.10127,0.773,0.059664,0.354521,0.221501,0.622833,0.156847,0.377167,0.36878,0.100306,0,0.225276,0.257595,0.042544,0.018515,0.075821,0.540317,0.116018,0.448004,0.141439,0.539,0.131601,0.525504,0.085751,0.240957,0.146631,0.044484,0.238095,0.3,0.711864,0.065164,0.612545,0.070225,0.14775,0.159214,0.334488,0.248731,0.204217,0,0.285105,0.392621,0.114494,0.295433,0.320701,0.077051,0.362687,0.353218,0.652632,0.377552,0.472712,0.526865,0.463415,0.511628,0.922148,0.948036,0.110939,0.243169,0.352352,0.564194,0.504317,0.721699,0.47524,0.21565,0.5,0,0.143305,0.160332,0.048417,0.048417,0.044851,0.044851,0.298969,0.175732,0.298246,0.384,0.463415,0.511628,Research
0.237081,0.107407,0.122045,0.161172,0.200602,0.49673,0.19213,0,0.508763,0.682455,0.355734,0.022198,0.079464,0.042857,0.253,0.036817,0.3735,0.460106,0.325217,0.363636,0.021885,0.524631,0.66481,0,0,0,0,0,0,0.090909,0.033149,0.090909,1,0.090909,1,0.95,0.591398,0.757576,1,0.985075,0.99,0.312481,0.8797,0.085768,0.187881,0.376471,0.298097,0.531051,0.701903,1,0.089411,0,0.479095,0.165473,0.090619,0.007532,0.05194,0.136609,0.182597,0.319648,0.099256,0.1394,0.134116,0.235426,0.217858,0.489126,0.32519,0.22847,0.346446,0.56,0.491525,0.068151,0.236209,0.640449,0.497,0.348894,0.354819,0.482234,0.183134,0,0.271221,0.402022,0.049705,0.187181,0.076566,0.224684,0.217954,0.422082,0.512097,0.49164,0.678924,0.638521,0.804878,0.488372,0.968991,0.974659,0.391117,0.230116,0.875773,0.60656,0.933158,0.732554,0.447394,0.233445,0.5,0,0.301805,0.227569,0.161892,0.161892,0.156824,0.156824,0.113402,0.179916,0.789474,0.292,0.804878,0.488372,Director
0.33981,0.27963,0.221418,0.295788,0.256964,0.393024,0.384259,0.256503,0.304833,0.41493,0.377011,0.312116,0.779168,0.281633,0.1183,0.327791,0.2365,0.441489,0.397287,0.613636,0.097075,0.371921,0.243437,0.157895,0.015306,0.157895,1,0.3,1,0.181818,0.082873,0.181818,1,0.181818,1,0.81,0.494624,0.69697,0.97,0.865672,0.94,0.452462,0.8887,0.113735,0.173825,0.355375,0.532347,0.307325,0.467653,0.672777,0.022997,0,0.374139,0.417451,0.048587,0.036032,0.055522,0.101872,0.144364,0.317843,0.102978,0.101,0.077117,0.159753,0.30947,0.382139,0.341637,0.269395,0.434092,0.46,0.779661,0.158838,0.384109,0.148876,0.0805,0.309091,0.431024,0.390863,0.188094,0,0.349303,0.341646,0.204348,0.152824,0.528981,0.177238,0.164179,0.180595,0.460317,0.172339,0.683083,0.77585,0.902439,0.767442,0.967535,0.971474,0.298289,0.401357,1,0.876829,1,0.938221,0.392293,0.090404,0.5,0,0.276584,0.251871,0.17666,0.17666,0.161974,0.161974,0.041237,0.046025,1,0.836,0.902439,0.767442,Operations
0.015502,0.038889,0.67535,0.028388,0.540473,0.006229,0.023148,0.767204,0.000531,0.377605,0.012325,0.008291,0.453627,0.022449,0.3548,0.017815,0.4839,0.043883,1,0.136364,0.326544,0.036946,0.254309,0,0,0,0,0,0,0,0,0,0,0,0,0.97,1,1,1,1,1,0.018582,0.8,0.009323,0.312354,0.007302,0.951163,0.001592,0.048837,0.359626,0.191146,0,0.239888,0,0.037679,0,0.008358,0.336033,0.003955,0.240469,0.01737,0.3734,0.005868,0.339406,0.02227,0.010476,0.018035,0.000712,0,0.03,0,0.013033,0.690921,0.005618,0.06675,0.015233,0.737801,0.010152,0.150062,0,0.198184,0.085275,0.081556,0,0.161095,0.042349,0.54291,0.483912,1,0.665548,0.53374,0.771853,0.073171,0.267442,0.352183,0.52167,0.009884,0.017729,0.014039,0.222136,0.025374,0.333496,0.453883,0.536143,0.5,0,0.008954,0.011054,0.000976,0.000976,0.001008,0.001008,0.680412,0.393305,0,0.124,0.073171,0.267442,GradStudent
