pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
ahmed12,0,0,0.0,0,0.0,16,7,0.4375,14,0.875,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0625,1,1.0,1,1.0,0,88,0,0,100,0,0,0.0,0,0.0,13,0.8125,3,0.1875,0.0,10.25,20,0.0,364.3125,0.0,64168.46484375,0,0.0,1,0.0625,0,0.0,1,0.0625,0.0,0.2963,0.2963,0,4,0.0,0.25,0,0.0,0,0.0,2,0.125,5,0.3125,20,0.0,36.0625,0.0,288.80859375,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.2633279483037157,0.0,0.012269938650306749,0.0,2.3053603402219056,0.0,0.00024538155690958813,0.0,2934781861.633735,0.0,0.0035103514984904678,0.0,0.2380952380952381,0.0,4,0.0,0.001130657524760785,0.0,0.0,4.0374657144884525e-05,4.037465706572321e-05,0.0,2.664634146341464,0.0,1,0.0,2,Research
apoetter,1030,103,0.1,274,0.266,1527,174,0.1139,794,0.52,2557,481,0.467,76,0.158,147,0.3056,222,0.1454,27,0.1216,128,0.5766,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,46,55,89,87,88,605,0.5874,425,0.4126,1155,0.7564,372,0.2436,2.2294,2.1171,20,588.5194174757281,669.4905042567125,219444.38554529136,1035208.1529877628,134,0.1301,270,0.1768,105,0.1019,105,0.0688,16.8852,25.0328,41.918,650,607,0.63,0.4,548,0.532,81,0.0786,751,0.4918,88,0.0576,20,0.0,36.351669941060905,0.0,653.4303557574674,0.062234802091941765,0.13288969550312565,14.043478260869565,26.54237288135593,0.4031620553359684,0.35150375939849626,0.030801911842804036,0.31166347992351817,0.3965517241379311,0.3619631901840491,29.789856408120798,3.748008337561031,0.16178319818698295,0.2408261585264886,506835.2638600605,1032340707139.2848,0.5769342189605333,0.7230938219109194,0.2475670138296056,0.131823383417302,3.0,2,0.04571906413412878,0.03766227811817546,0.03877317630019115,0.0387731761683671,0.03767968736940655,0.037679687236746084,1.6949152542372878,1.6402439024390243,21.0,115,23.0,59,PM
arog3632,114,36,0.3158,56,0.4912,153,75,0.4902,108,0.7059,267,63,0.5526,22,0.3492,31,0.4921,6,0.0392,3,0.5,5,0.8333,1,0.0088,1,1.0,1,1.0,1,0.0065,1,1.0,1,1.0,24,19,21,63,44,52,106,0.9298,8,0.0702,149,0.9739,4,0.0261,1.2391,1.8411,20,243.7456140350877,533.4117647058823,59830.821252693095,324415.5101883893,16,0.1404,34,0.2222,1,0.0088,3,0.0196,1.9,2.55,4.45,52,49,0.46,0.32,50,0.4386,4,0.0351,57,0.3725,7,0.0458,20,0.0,34.52287581699346,0.0,640.8115682002649,0.09230230759085377,0.06836055656382335,10.0,34.95652173913044,0.0,0.4743083003952569,0.01088384312253706,0.31712062256809337,0.05172413793103448,0.1411042944785276,20.364804759416828,3.6460531611169267,0.0683605565638261,0.07907612175167943,2870.3260611646233,218298501483.54694,0.0722653781723065,0.28236928494199626,0.0,0.1603256212510711,3.0,3,0.01133920408176999,0.010626413258567623,0.006738535213217534,0.0067385351778707905,0.007160400758115594,0.007160400724297655,2.389830508474576,1.9756097560975612,3.0,10,3.0,23,GradStudent
awais,18,7,0.3889,4,0.2222,26,7,0.2692,18,0.6923,44,0,0.0,0,0.0,0,0.0,12,0.4615,2,0.1667,5,0.4167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,88,93,100,100,100,13,0.7222,5,0.2778,23,0.8846,3,0.1154,1.3846,1.8235,20,221.16666666666663,507.76923076923083,15832.138888888892,185678.8698224852,0,0.0,7,0.2692,0,0.0,6,0.2308,0.3333,0.4815,0.8148,5,11,0.28,0.42,12,0.6667,0,0.0,11,0.4231,2,0.0769,20,0.0,52.46153846153846,0.0,568.094674556213,0.01587274714803639,0.0,0.0,46.0,0.0,1.0,0.0,0.2996323529411765,0.0,0.061349693251533735,0.0,3.251954500535034,0.0,0.01552771697751674,0.0,61034715941.84755,0.0,0.07049422248507184,0.0,0.12934071464519376,0.0,3,0.0,0.0017984876982171398,0.0,0.0,0.0005960750496315779,0.0005960750522006487,0.0,2.1341463414634148,0.0,1,0.0,10,GradStudent
bdeird7,83,43,0.5181,53,0.6386,404,145,0.3589,330,0.8168,487,8,0.0964,5,0.625,4,0.5,30,0.0743,11,0.3667,20,0.6667,0,0.0,0,0.0,0,0.0,1,0.0025,1,1.0,1,1.0,39,13,18,69,27,34,79,0.9518,4,0.0482,401,0.9926,3,0.0074,1.1528,1.301,20,357.3493975903614,1444.0668316831686,1111692.2032225286,2973347.324741445,19,0.2289,158,0.3911,3,0.0361,4,0.0099,1.3607,6.623,7.9836,17,67,0.2,0.17,44,0.5301,2,0.0241,51,0.1262,4,0.0099,20,0.0,44.38118811881189,0.0,521.1022203705519,0.03094662580618159,0.0,24.0,30.04545454545455,1.0,0.5052631578947369,0.024267782426778243,0.2805507745266781,0.03448275862068965,0.13496932515337426,19.876255073169997,3.633091497180882,0.00206424983367399,0.05141815857310443,9060.14211557916,162810404565.86987,0.013571861895203076,0.19221922929470286,0.6538461538461539,0.21476862980769232,3.0,3,0.004635236256351327,0.0065788799897597405,0.0054505989856395215,0.005450598958183681,0.005579280182860288,0.005579280155914522,2.4237288135593222,2.207317073170732,1.0,13,2.0,22,GradStudent
ccallsen,1846,243,0.1316,432,0.234,1535,189,0.1231,552,0.3596,3381,1491,0.8077,225,0.1509,365,0.2448,273,0.1779,29,0.1062,157,0.5751,0,0.0,0,0.0,0,0.0,1,0.0007,1,1.0,1,1.0,49,48,49,78,76,77,1096,0.5937,750,0.4063,1072,0.6984,463,0.3016,1.9701,1.7096,20,446.65005417118095,523.9348534201954,271201.2621533021,627422.72018589,149,0.0807,71,0.0463,84,0.0455,44,0.0287,30.2623,25.1639,55.4262,519,553,0.28,0.36,1482,0.8028,135,0.0731,1105,0.7199,138,0.0899,20,0.0,34.127687296416944,0.0,548.3863018175255,0.1075654255289553,0.12633595482960275,14.7,23.698113207547173,0.4894736842105264,0.2792156862745098,0.02829268292682927,0.31589147286821706,0.3448275862068966,0.32515337423312884,30.077257600993015,3.753075833269679,0.161196453835952,0.2805288317123606,442742.7725067942,637718953542.1063,0.5245979376517061,0.582938324522733,0.3522478070175439,0.1843779612833356,3.0,3,0.06578713334689455,0.06172651691944946,0.12368645075689633,0.12368645036279033,0.11858870860105693,0.11858870819683387,1.847457627118644,1.75,22.0,44,20.0,53,Director
cheadley,167,49,0.2934,57,0.3413,130,33,0.2538,69,0.5308,297,13,0.0778,8,0.6154,8,0.6154,51,0.3923,10,0.1961,23,0.451,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,85,73,91,91,91,122,0.7305,45,0.2695,113,0.8692,17,0.1308,1.6058,1.8772,20,207.93413173652692,507.70769230769235,45342.36093083296,518345.4991715977,8,0.0479,21,0.1615,4,0.024,18,0.1385,2.7377,2.1311,4.8689,29,16,0.17,0.12,124,0.7425,9,0.0539,73,0.5615,2,0.0154,20,0.0,33.46923076923077,0.0,1185.7875147928999,0.030608391988954257,0.007259528130671506,19.83333333333333,27.84375,0.7333333333333333,0.3870967741935484,0.027804410354745925,0.3001841620626151,0.10344827586206896,0.196319018404908,23.708650413978607,3.6785017114802585,0.03005199007966901,0.06290935607219406,51988.43600064061,302554522511.0373,0.08525552005137953,0.3266016493228014,0.19074333800841514,0.18010901062508625,3.0,3,0.008460591033800624,0.010212739088401642,0.005466284595087136,0.00546628457342109,0.005437929167222015,0.005437929145286449,2.135593220338983,1.945121951219512,2.0,23,6.0,32,Research
cthomp,306,43,0.1405,94,0.3072,811,70,0.0863,481,0.5931,1117,0,0.0,0,0.0,0,0.0,306,0.3773,20,0.0654,174,0.5686,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94,70,77,99,99,99,235,0.768,71,0.232,452,0.5573,359,0.4427,2.3008,1.9871,20,285.02287581699346,429.2971639950678,67107.79359434407,250448.82538036635,13,0.0425,87,0.1073,13,0.0425,67,0.0826,5.0164,13.2951,18.3115,149,334,0.49,0.41,174,0.5686,43,0.1405,407,0.5018,63,0.0777,20,0.0,33.11713933415536,0.0,511.6126655527197,0.005748872243718141,0.0,21.08333333333333,35.6764705882353,0.9393939393939394,0.6024955436720143,0.025892857142857145,0.28347826086956524,0.20689655172413796,0.20858895705521474,28.860798236782408,3.736648089951084,0.039526178321674085,0.05852600006941039,292672.41218253906,564105834435.2649,0.3461530365292457,0.5071894425599389,0.31786627694556085,0.15821743199199714,3.0,3,0.021318136709465592,0.020555731134298576,0.0207362915043181,0.020736291584371656,0.020333832958330054,0.020333833035809358,1.9661016949152543,1.8414634146341464,6.0,30,12.0,34,Director
deannac,737,109,0.1479,241,0.327,958,142,0.1482,559,0.5835,1695,603,0.8182,106,0.1758,207,0.3433,145,0.1514,24,0.1655,80,0.5517,9,0.0122,9,1.0,4,0.4444,3,0.0031,3,1.0,3,1.0,79,59,67,93,77,84,627,0.8507,110,0.1493,719,0.7505,239,0.2495,1.7548,1.1363,20,326.2116689280868,590.401878914405,74700.29712299483,648179.7706436511,22,0.0299,136,0.142,19,0.0258,50,0.0522,12.2833,15.9667,28.25,283,486,0.38,0.51,344,0.4668,27,0.0366,417,0.4353,43,0.0449,20,0.0,41.167014613778704,0.0,823.6213754298503,0.08895646763020221,0.09635007057874573,15.5,24.65625,0.5144927536231884,0.29984135378106824,0.031504617055947856,0.3273092369477912,0.4137931034482759,0.392638036809816,29.398067882186407,3.741978935995143,0.08833393938102509,0.1554329597249379,679219.031915983,1064133539301.012,0.6634144488432938,0.7423060100679005,0.23008849557522126,0.13508962317105114,3.0,2,0.031109077102718583,0.02836548986452213,0.0250705769476346,0.025070576897587227,0.02167459333891073,0.02167459327964248,1.6271186440677967,1.6097560975609757,42.0,110,24.0,64,Operations
example,24,4,0.1667,4,0.1667,38,4,0.1053,19,0.5,62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,100,100,100,100,100,23,0.9583,1,0.0417,35,0.9211,3,0.0789,3.4286,1.7333,20,288.0,335.7631578947368,64341.16666666666,143479.07548476447,3,0.125,16,0.4211,3,0.125,16,0.4211,0.4615,0.7308,1.1923,8,10,0.33,0.26,13,0.5417,0,0.0,19,0.5,2,0.0526,20,0.0,31.921052631578952,0.0,647.7042936288086,0.0012407921633097731,0.0,5.0,39.444444444444436,0.0,0.8611111111111112,0.01687027341477603,0.2527131782945736,0.017241379310344827,0.05521472392638037,9.653666959746682,3.471799728885087,-5.373130185723686e-19,0.005284531382440829,93.03028428818895,50979313123.65781,0.0002555416030607043,0.05831862221201956,0.0,0.22195954820068292,4.0,3,0.0036834663994852065,0.0026454733420758297,5.9177703521328344e-05,5.917770393717164e-05,0.0002215452626922582,0.0002215452635016144,3.2711864406779663,2.3963414634146343,1.0,3,1.0,9,GradStudent
