@relation Month9

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {Research,GradStudent,PM,Director,Operations,Outreach}

@data
0,0,0,0,0,0.000963,0.008584,1,0.002058,1,0.000648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0.000604,0.5,0.002053,0.5,0,0.422932,0,0.065776,0,0.000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0.5,0,0.200787,0,0.002013,0,0,0,0.371134,0,0,0,0.718845,0,0.010309,0,0.000003,0,0,0,0,0,0,0,0.017169,0,0,0,0,0,0.586333,0.736842,0,0.001623,Research
0.001007,0.002725,0.5,0.004049,1,0.007707,0.034335,0.5,0.014403,0.875,0.005833,0,0,0,0,0,0,0.015152,0.5,0.076923,0.375,0.02974,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,0.94,1,1,1,0.001088,1,0,0,0.007846,0.8125,0.00616,0.1875,0.066667,0.035949,0.020554,0.0234,0.000026,0.000145,0.001175,0.5,0.002209,0.1875,0.001792,0.5,0.002778,0.1875,0.001226,0.009634,0.007534,0,0,0,0,0,0,0,0,0.00508,0.4375,0,0,0.085496,0.158465,0.007054,0.021714,0,0,0,0.134021,0,0,0,0.450392,0,0.010309,0,0,0,0,0,0,0,0,0,0.021628,0,0,0,0,0,0.935812,1,0,0.001623,GradStudent
0.535481,0.242507,0.0836,0.222672,0.1034,0.350193,0.463519,0.1486,0.369342,0.4938,0.580363,0.258721,0.4182,0.197101,0.1528,0.180723,0.1685,0.289773,0.2105,0.615385,0.1569,0.319703,0.5621,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.53,0.65,0.95,0.93,0.94,0.37901,0.655075,0.556061,0.397987,0.319855,0.729025,0.404517,0.270975,0.339393,0.095552,0.285402,0.072989,0.008995,0.003884,0.079906,0.0639,0.100884,0.18845,0.09319,0.048875,0.047222,0.07015,0.505275,0.338896,0.580363,0,0,0,0,0.219677,0.3064,0.28125,0.0423,0.228592,0.433275,0.564706,0.066025,0.513574,0.318188,0.445891,0.13854,0.770166,0.487045,0.14649,0.324599,0.168091,0.293996,0.898862,0.978016,0.402985,0.742268,0.161906,0.175696,0,0,0.543691,0.429488,0.005075,0.029405,0.311707,0.421064,0.00176,0.00176,0.004557,0.004557,0.477273,0.430957,0.578947,0.40625,0.724026,PM
0.044791,0.073569,0.3034,0.080972,0.4494,0.032755,0.11588,0.3971,0.047325,0.6765,0.050875,0,0,0,0,0,0,0.013258,0.1029,0.051282,0.2857,0.011152,0.4286,0.090909,0.0224,0.090909,1,0.125,1,0,0,0,0,0,0,0.35,0.28,0.32,0.85,0.71,0.79,0.03752,0.775275,0.030303,0.259296,0.038021,0.926475,0.010267,0.073525,0.09418,0.055367,0.072661,0.083718,0.003591,0.00635,0.022327,0.213475,0.013255,0.2647,0.014337,0.0899,0.003704,0.058825,0.048526,0.036395,0.058412,0,0,0,0,0.045822,0.76405,0.01875,0.0337,0.021045,0.426475,0.058824,0.073525,0.176573,0.272696,0.079368,0.115988,0.000713,0,0,0.383652,0,0.636364,0,0.785478,0,0.14433,0,0.000438,0,0,0,0.001366,0,0.043861,0,0.048801,0,0,0.000002,0.000002,0,0.536594,0.684211,0,0.01461,GradStudent
0.0307,0.038147,0.2295,0.038462,0.3115,0.045761,0.077253,0.1895,0.062757,0.6421,0.050551,0,0,0,0,0,0,0.051136,0.2842,0.128205,0.1852,0.05948,0.5926,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.84,0.85,0.95,0.87,0.9,0.026645,0.803275,0.018182,0.226988,0.045263,0.789475,0.041068,0.210525,0.116193,0.091506,0.069583,0.073591,0.002657,0.002566,0.019976,0.2787,0.005891,0.0842,0.02509,0.2295,0.005556,0.06315,0.030965,0.04734,0.054037,0,0,0,0,0.033693,0.819675,0.01875,0.049175,0.033382,0.4842,0,0,0.271238,0.370576,0.445191,0.250039,0.019819,0.000009,0.287313,0.45846,0.833333,0.507353,0.774229,0.908604,0.059701,0.175258,0.007014,0.01987,0,0,0.000008,0.018875,0.004962,0.027715,0.050127,0.088138,0.000155,0.000155,0.000618,0.000618,0.554103,0.46388,0.578947,0.03125,0.030844,GradStudent
0,0.00545,0,0.004049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001088,0,0,0,0,0,0,0,0.066667,0,0.022788,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001348,0,0,0,0,0,0,0,0.333842,0,0.022293,0,0,0,0,0.582474,0,1,0,0.746905,0,0.020619,0,0.000018,0,0,0,0,0,0.190476,0,0.018114,0,0,0,0,0,0.564306,0.684211,0,0.001623,GradStudent
0.028183,0.070845,0.4643,0.058704,0.5179,0.120906,0.424893,0.3944,0.219136,0.8486,0.099482,0.001163,0.0357,0.005797,1,0.004819,1,0.011364,0.0239,0.102564,0.6667,0.018587,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.11,0.18,0.8,0.17,0.28,0.026101,0.85715,0.012121,0.164825,0.150272,0.992025,0.004107,0.007975,0.09106,0.040378,0.171789,0.148736,0.011222,0.010176,0.022327,0.339275,0.089102,0.482075,0.016129,0.160725,0.003704,0.015925,0.026594,0.117006,0.099481,0,0,0,0,0.018868,0.5,0,0,0.019594,0.107575,0.023529,0.007975,0.243693,0.419895,0.112744,0.130211,0.004018,0,0,0.228679,0,0.345455,0,0.809048,0,0.113402,0,0.000078,0,0,0,0.009588,0,0.034475,0,0.066994,0,0,0.000002,0.000002,0,0.520962,0.684211,0,0.012987,GradStudent
0.500252,0.46594,0.172,0.441296,0.2193,0.335742,0.570815,0.1908,0.282922,0.3945,0.547959,0,0,0,0,0,0,0.274621,0.208,0.487179,0.131,0.304833,0.5655,0,0,0,0,0,0,0.428571,0.0043,0.428571,1,0.428571,1,0.59,0.52,0.56,0.78,0.75,0.77,0.306145,0.5664,0.65303,0.500303,0.271575,0.645625,0.507187,0.354375,0.143747,0.072568,0.122028,0.068427,0.004078,0.053111,0.12691,0.10865,0.043446,0.08465,0.121864,0.0684,0.026852,0.0416,0.472032,0.324912,0.547959,0,0,0,0,0.533019,0.795775,0.65625,0.105625,0.355588,0.703025,0.705882,0.086075,0.286953,0.259108,0.253109,0.0828,0.236659,0.111739,0.202425,0.379152,0.316667,0.447398,0.90458,0.969755,0.238806,0.463918,0.113569,0.10711,0,0,0.109879,0.359583,0.005963,0.038791,0.233458,0.285251,0.003777,0.003777,0.008537,0.008537,0.474256,0.434628,0.526316,0.265625,0.230519,Director
0.082033,0.122616,0.2761,0.08502,0.2577,0.059249,0.111588,0.2114,0.100823,0.7967,0.092677,0.023837,0.2515,0.057971,0.4878,0.040964,0.4146,0.045455,0.1951,0.153846,0.25,0.063197,0.7083,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.88,0.72,0.88,0.9,0.89,0.058728,0.662575,0.083333,0.389333,0.070006,0.9431,0.014374,0.0569,0.130927,0.143337,0.052824,0.084696,0.001029,0.002172,0.031727,0.16565,0.006627,0.073175,0.032258,0.110425,0.006481,0.0569,0.077406,0.057337,0.092677,0,0,0,0,0.083558,0.760725,0.00625,0.006125,0.023948,0.2683,0.035294,0.0244,0.163799,0.427693,0.045211,0.198835,0.116397,0.001291,0.324627,0.3302,0.666667,0.327986,0.77932,0.959558,0.059701,0.350515,0.00764,0.035292,0,0,0.001308,0.102743,0.004494,0.030206,0.056599,0.140475,0.000199,0.000199,0.00064,0.00064,0.550483,0.439247,0.578947,0.03125,0.123377,Research
0.119275,0.125341,0.1941,0.109312,0.2278,0.259152,0.236052,0.1022,0.348765,0.6301,0.251134,0.014535,0.1055,0.031884,0.44,0.028916,0.48,0.331439,0.3253,0.384615,0.0857,0.386617,0.5943,0,0,0,0,0,0,0.428571,0.0056,0.428571,1,0.428571,1,0.91,0.63,0.71,1,1,1,0.095704,0.742625,0.092424,0.296968,0.162945,0.50185,0.550308,0.49815,0.222533,0.087391,0.192311,0.045973,0.025151,0.001103,0.018801,0.0675,0.069956,0.176575,0.028674,0.0675,0.047222,0.0948,0.112548,0.250792,0.251134,0,0,0,0,0.049191,0.308025,0.26875,0.181425,0.183599,0.47025,0.388235,0.06135,0.282273,0.267482,0.096515,0.068823,0.341221,0.263774,0.291619,0.433196,0.397436,0.487589,0.915451,0.972936,0.19403,0.515464,0.134067,0.197912,0,0,0.225519,0.291096,0.003329,0.029519,0.133109,0.247213,0.003082,0.003082,0.010062,0.010062,0.468624,0.433207,0.526316,0.234375,0.493506,Director
