@relation Month7

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {Research,GradStudent,PM,Director,Operations,Outreach}

@data
0,0,0,0,0,0.006262,0.04721,0.8462,0.010288,0.7692,0.004213,0,0,0,0,0,0,0.001894,0.0769,0.025641,1,0.003717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,1,0,0,0,0,0,0.006035,0.769225,0.00616,0.230775,0,0.455227,0,0.094927,0,0.00277,0,0,0.000736,0.076925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003628,0.384625,0.023529,0.15385,0,0.354331,0,0.126435,0.000798,0,0,0.615611,0,0.761905,0,0.92226,0,0.072165,0,0.008145,0,0,0,0.001142,0,0.03484,0,0.021754,0,0,0.000576,0.000576,0,0.457011,0.526316,0,0.00487,Research
0,0,0,0,0,0.007707,0.012876,0.1875,0.013374,0.8125,0.005185,0,0,0,0,0,0,0.026515,0.875,0.051282,0.1429,0.040892,0.7857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.008449,0.875,0.004107,0.125,0,0.137453,0,0.037369,0,0.001623,0,0,0.002946,0.25,0,0,0.003704,0.25,0,0,0,0,0,0,0,0,0,0,0,0.003628,0.3125,0.011765,0.0625,0,0.105807,0,0.008711,0.000049,0,0,0.585052,0,0.666667,0,0.640915,0,0.041237,0,0.000055,0,0,0,0.000277,0,0.044545,0,0.036163,0,0,0,0,0,0.657627,0.789474,0,0.003247,GradStudent
0.172119,0.207084,0.2222,0.188259,0.2719,0.246628,0.463519,0.2109,0.295267,0.5605,0.276734,0.187791,0.9444,0.214493,0.2291,0.20241,0.2601,0.176136,0.1816,0.666667,0.2796,0.245353,0.7097,0,0,0,0,0,0,0.571429,0.0078,0.571429,1,0.571429,1,0.58,0.47,0.51,0.87,0.84,0.85,0.082654,0.44445,0.287879,0.641013,0.242607,0.78515,0.225873,0.21485,0.152,0.074409,0.16018,0.07633,0.003335,0.005169,0.010576,0.026325,0.064065,0.169925,0.010753,0.01755,0.019444,0.041025,0.16241,0.238672,0.276734,0,0,0,0,0.154313,0.6696,0.2125,0.099425,0.171263,0.46095,0.423529,0.070325,0.226799,0.301735,0.174274,0.39143,0.535324,0.354961,0.261194,0.378314,0.25,0.381551,0.979789,0.974268,0.119403,0.57732,0.022235,0.217027,0,0,0.32819,0.601724,0.002349,0.026807,0.096239,0.206523,0.012054,0.012054,0.032603,0.032603,0.437852,0.432615,0.578947,0.0625,0.418831,PM
0.067942,0.138965,0.3778,0.119433,0.437,0.122351,0.381974,0.3504,0.188272,0.7205,0.126053,0.001744,0.0222,0.008696,1,0.00241,0.3333,0.007576,0.0157,0.051282,0.5,0.007435,0.5,0.090909,0.0148,0.090909,1,0.125,1,0.142857,0.0039,0.142857,1,0.142857,1,0.13,0.15,0.14,0.79,0.56,0.64,0.070147,0.95555,0.009091,0.051288,0.142426,0.929125,0.036961,0.070875,0.084113,0.037675,0.049564,0.102724,0.00128,0.008783,0.023502,0.14815,0.036819,0.19685,0.001792,0.0074,0,0,0.066246,0.122351,0.130255,0,0,0,0,0.059299,0.65185,0.0375,0.04445,0.05225,0.283475,0.152941,0.051175,0.159533,0.312512,0.067912,0.130474,0.000914,0,0.626866,0.496431,0,0.745455,0.755579,0.91023,0.014925,0.134021,0.001415,0.012397,0,0,0,0.001455,0,0.042848,0.026866,0.046743,0.000103,0.000103,0.000406,0.000406,0.56778,0.463051,0.578947,0.015625,0.011364,GradStudent
0.008556,0.016349,0.3529,0.022267,0.6471,0.015414,0.042918,0.3125,0.020576,0.625,0.015878,0.000581,0.0588,0.002899,1,0.00241,1,0.032197,0.5313,0.128205,0.2941,0.04461,0.7059,0,0,0,0,0,0,0.142857,0.0313,0.142857,1,0.142857,1,0.88,0.81,0.84,1,0.81,0.88,0.0087,0.941175,0.001515,0.067874,0.011467,0.59375,0.026694,0.40625,0.08718,0.074717,0.117962,0.039895,0.00224,0.000578,0.005875,0.294125,0.002209,0.09375,0.007168,0.2353,0.002778,0.09375,0.008937,0.016516,0.017579,0,0,0,0,0.004043,0.35295,0,0,0.015239,0.65625,0.023529,0.0625,0.2141,0.25689,0.185423,0.207899,0.049602,0,0,0.415543,0,0.410256,0,0.946291,0,0.134021,0,0.011908,0,0,0,0.191872,0,0.020097,0,0.036274,0,0,0.0019,0.0019,0,0.445405,0.578947,0,0.016234,GradStudent
0,0,0,0,0,0.006262,0.025751,0.4615,0.00823,0.6154,0.004213,0,0,0,0,0,0,0.011364,0.4615,0.025641,0.1667,0.011152,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,1,0,0,0,0,0,0.007242,0.923075,0.002053,0.076925,0,0.120302,0,0.064672,0,0.001936,0,0,0.002209,0.230775,0,0,0.002778,0.230775,0,0,0,0,0,0,0,0,0,0,0,0.004354,0.46155,0.023529,0.15385,0,0.371896,0,0.115237,0.001735,0,0,0.690722,0,0.5,0,0.934611,0,0.051546,0,0.004176,0,0,0,0.002627,0,0.018107,0,0.022164,0,0,0.001324,0.001324,0,0.450971,0.526316,0,0.00487,GradStudent
0.035229,0.089918,0.4714,0.076923,0.5429,0.217726,0.454936,0.2345,0.361111,0.7765,0.169151,0.000581,0.0143,0.002899,1,0.00241,1,0.045455,0.0531,0.230769,0.375,0.052045,0.5833,0,0,0,0,0,0,0.142857,0.0022,0.142857,1,0.142857,1,0.43,0.18,0.21,0.79,0.46,0.5,0.034258,0.9,0.010606,0.115384,0.268558,0.984525,0.014374,0.015475,0.075267,0.04116,0.090617,0.169816,0.00336,0.010995,0.021152,0.25715,0.155376,0.466825,0.003584,0.028575,0.005556,0.013275,0.033242,0.210702,0.169151,0,0,0,0,0.024933,0.528575,0.05,0.114275,0.036284,0.110625,0.105882,0.0199,0.331399,0.382395,0.296091,0.092787,0.126796,0.035825,0.557214,0.482743,0.333333,0.478261,0.919397,0.981793,0.044776,0.237113,0.013733,0.046679,0,0,0.028196,0.068787,0.000545,0.022554,0.041085,0.075557,0.000662,0.000662,0.002308,0.002308,0.466613,0.429299,0.526316,0.03125,0.069805,GradStudent
0.555108,0.531335,0.1768,0.526316,0.2357,0.408478,0.665236,0.1828,0.319959,0.3667,0.63221,0,0,0,0,0,0,0.291667,0.1816,0.333333,0.0844,0.304833,0.5325,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.54,0.55,0.81,0.82,0.81,0.37466,0.62465,0.627273,0.433092,0.345806,0.6757,0.564682,0.3243,0.122967,0.067794,0.120734,0.050764,0.003593,0.001658,0.168038,0.12965,0.090574,0.14505,0.170251,0.086125,0.066667,0.0849,0.523794,0.395301,0.63221,1,0.524325,0.43,0.124475,0.592318,0.796925,0.65,0.0943,0.45283,0.73585,0.882353,0.08845,0.245338,0.241179,0.166207,0.071514,0.062743,0.013501,0.195688,0.394588,0.555556,0.477952,0.921382,0.936825,0.134328,0.412371,0.020299,0.118269,0,0,0.007653,0.043182,0.011157,0.031748,0.162073,0.311294,0.057203,0.057203,0.111533,0.111533,0.465607,0.449905,0.631579,0.125,0.172078,Director
0.032209,0.06812,0.3906,0.064777,0.5,0.043834,0.107296,0.2747,0.057613,0.6154,0.050227,0.027326,0.7344,0.066667,0.4894,0.055422,0.4894,0.054924,0.3187,0.179487,0.2414,0.070632,0.6552,0,0,0,0,0,0,0.285714,0.022,0.285714,1,0.285714,1,0.58,0.8,0.71,0.95,0.88,0.91,0.02882,0.828125,0.016667,0.198315,0.035607,0.64835,0.065708,0.35165,0.094813,0.076747,0.096892,0.068388,0.008126,0.001853,0.016451,0.21875,0.009573,0.14285,0.023297,0.203125,0.010185,0.120875,0.033649,0.046965,0.055608,0,0,0,0,0.028302,0.65625,0,0,0.03193,0.483525,0.058824,0.05495,0.219466,0.308385,0.116128,0.142768,0.049019,0,1,0.358152,0,0.393162,0.835488,0.931188,0.014925,0.278351,0.005746,0.039707,0,0,0,0.05164,0,0.032727,0.02179,0.101954,0.000732,0.000732,0.006286,0.006286,0.513475,0.452629,0.578947,0.015625,0.076299,Research
0.115752,0.103542,0.1652,0.08502,0.1826,0.184008,0.193133,0.1178,0.268519,0.6832,0.198315,0.01686,0.1261,0.043478,0.5172,0.028916,0.4138,0.221591,0.3063,0.307692,0.1026,0.30855,0.7094,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.68,0.79,1,1,1,0.107123,0.856525,0.05,0.165546,0.125528,0.5445,0.35729,0.4555,0.289307,0.082171,0.142525,0.041944,0.006097,0.001252,0.015276,0.056525,0.04271,0.151825,0.021505,0.052175,0.042593,0.120425,0.109224,0.178072,0.198315,0,0,0,0,0.04717,0.30435,0.10625,0.073925,0.119013,0.429325,0.388235,0.086375,0.235707,0.276044,0.106196,0.08705,0.918645,0.055132,0.167496,0.371309,0.305556,0.35589,0.922179,0.962152,0.134328,0.608247,0.016728,0.246674,0,0,0.062901,0.64539,0.010356,0.023717,0.083405,0.211433,0.045603,0.045603,0.082805,0.082805,0.465205,0.438063,0.631579,0.09375,0.444805,Director
