total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
0,0,0,0,0,0.006262042,0.025751073,0.4615,0.011316872,0.8462,0.004212573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.006035003,0.769225,0.006160164,0.230775,0,0.856274276,0,0.070898739,0,0.001938987,0,0,0.000736377,0.076925,0,0,0.000925926,0.076925,0,0,0,0,0,0,0,0,0,0,0,0.002902758,0.3077,0.047058824,0.3077,0,0.155663234,0,0.004985431,0.000127434,0,0,0.578792342,0,0.80952381,0,0.653507161,0,0.072164948,0,0.018930276,0,0,0,0.000802101,0,0.042553191,0,0.024779688,0,0,0.001641151,0.001641151,0,0.644954998,0.842105263,0,0.003246753,Research
0,0,0,0,0,0.000481696,0.004291845,1,0.001028807,1,0.000324044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0006035,1,0,0,0,0.067669071,0,0.093598046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464566929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GradStudent
0.19124308,0.209809264,0.2026,0.155870445,0.2026,0.218208092,0.450643777,0.2318,0.254115226,0.5453,0.26992871,0.13255814,0.6,0.171014493,0.2588,0.139759036,0.2544,0.054924242,0.064,0.41025641,0.5517,0.085501859,0.7931,0.545454545,0.0316,0.545454545,1,0.125,0.1667,0.428571429,0.0066,0.428571429,1,0.428571429,1,0.69,0.47,0.57,0.88,0.84,0.86,0.129961936,0.62895,0.213636364,0.428130499,0.192516596,0.7042,0.275154004,0.2958,0.209366667,0.089262272,0.203385698,0.091448535,0.015044007,0.0056094,0.0693302,0.155275,0.068483063,0.2053,0.066308244,0.097375,0.047222222,0.112575,0.215158269,0.251778902,0.321838422,0,0,0,0,0.110512129,0.431575,0.18125,0.076325,0.134978229,0.4106,0.235294118,0.04415,0.354284184,0.300707445,0.688826165,0.438594654,0.062365339,0.01992797,0.160447761,0.283505155,0.357142857,0.312368973,0.55984252,0.598251807,0.119402985,0.577319588,0.010182566,0.116390385,0,0,0.02207548,0.075139801,0.007749935,0.044095893,0.114186219,0.300669058,0.001970586,0.001970586,0.009680728,0.009680728,0.766291231,0.704523922,0.894736842,0.09375,0.327922078,PM
0.043281329,0.084468665,0.3605,0.052631579,0.3023,0.105973025,0.386266094,0.4091,0.174897119,0.7727,0.099157485,0,0,0,0,0,0,0.011363636,0.0273,0.051282051,0.3333,0.007434944,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.17,0.65,0.48,0.53,0.041870582,0.89535,0.013636364,0.120748839,0.128545564,0.968175,0.014373717,0.031825,0.084313333,0.039566106,0.114942051,0.139333454,0.003689619,0.025123424,0.019976498,0.197675,0.031664212,0.19545,0.001792115,0.011625,0.000925926,0.00455,0.040839941,0.102554913,0.099157797,0,0,0,0,0.035040431,0.60465,0.00625,0.011625,0.039187228,0.24545,0.047058824,0.018175,0.177335937,0.345418754,0.045941876,0.106872854,2.24E-05,0,0.358208955,0.463917526,0,0.821428571,0.652293578,0.668105876,0.014925373,0.103092784,0.000654713,0.026866861,0,0,0,3.32E-05,0,0.060504546,0.027738797,0.043331792,0.003260338,0.003260338,0.01006992,0.01006992,0.657683025,0.630862151,0.842105263,0.015625,0.006493506,GradStudent
0.001509814,0.005449591,0.6667,0.004048583,0.6667,0.00433526,0.030042918,0.7778,0.008230453,0.8889,0.003888529,0,0,0,0,0,0,0.003787879,0.2222,0.051282051,1,0.007434944,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.001087548,0.666675,0.001515152,0.384602071,0.005431503,1,0,0,0.1,0.05639202,0.160957204,0.078672643,0.003945402,0.001164575,0,0,0.000736377,0.1111,0,0,0.000925926,0.1111,0.002598316,0.007650289,0.007091023,0.004237288,0.025807486,0.67,0.577655796,0.000673854,0.333325,0,0,0.002902758,0.44445,0,0,0.187277354,0.375328084,0.044585822,0.126963255,9.70E-05,0,0,0.344624448,0,0.714285714,0,0.556615577,0,0.072164948,0,0.001277223,0,0,0,0.000469842,0,0.0687096,0,0.026829278,0,0,7.95E-05,7.95E-05,0,0.757224064,0.894736842,0,0.00487013,GradStudent
0,0,0,0,0,0.003371869,0.012875536,0.4286,0.00308642,0.4286,0.002268308,0,0,0,0,0,0,0.007575758,0.5714,0.051282051,0.5,0.011152416,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.004224502,1,0,0,0,0.033834536,0,0.052250338,0,0.000692522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004354136,0.85715,0.011764706,0.14285,0,0.173228346,0,0.013571898,7.17E-05,0,0,0.625429553,0,0.666666667,0,0.65099689,0,0.030927835,0,0.003161514,0,0,0,0.000777088,0,0.026240911,0,0.020657898,0,0,0.000692726,0.000692726,0,0.647441971,0.842105263,0,0.003246753,GradStudent
0.025666834,0.065395095,0.4706,0.050607287,0.4902,0.08044316,0.261802575,0.3653,0.137860082,0.8024,0.070641607,0.002325581,0.0784,0.011594203,1,0.007228916,0.75,0.018939394,0.0599,0.128205128,0.5,0.033457249,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.49,0.47,0.59,0.57,0.58,0.022294725,0.803925,0.015151515,0.226238209,0.086300543,0.856275,0.049281314,0.143725,0.08718,0.051029247,0.122565082,0.101372528,0.007662062,0.004232637,0.022326675,0.37255,0.039027982,0.317375,0.010752688,0.11765,0.002777778,0.017975,0.025026278,0.080443642,0.072996653,0,0,0,0,0.020215633,0.588225,0.025,0.078425,0.030478955,0.2515,0.035294118,0.017975,0.219208701,0.355603753,0.063379663,0.110749541,0.004677227,0.023278051,0.402985075,0.41020076,0,0.632352941,0.669281456,0.67430845,0.029850746,0.195876289,0.002006264,0.06343899,0,0,0.015725077,0.005841147,0.001192962,0.043174519,0.033056803,0.061588031,0.002499588,0.002499588,0.003733457,0.003733457,0.640989541,0.625059214,0.842105263,0.03125,0.029220779,GradStudent
0.057876195,0.103542234,0.3304,0.046558704,0.2,0.042870906,0.103004292,0.2697,0.044238683,0.4831,0.06610499,0,0,0,0,0,0,0.007575758,0.0449,0.076923077,0.75,0.014869888,1,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.7,0.75,0.89,0.88,0.88,0.032626427,0.52175,0.083333333,0.551821617,0.021122511,0.39325,0.110882957,0.60675,0.264366667,0.101503607,0.106523682,0.046500859,0.000976862,0.001235517,0,0,0.021354934,0.32585,0,0,0.022222222,0.269675,0.056431312,0.042871387,0.068308481,0,0,0,0,0.041778976,0.539125,0.04375,0.060875,0.044267054,0.6854,0.058823529,0.056175,0.227564996,0.27045917,0.043518691,0.050514154,0.002263258,0.000277563,0.082089552,0.342497136,0,0.57,0.477929644,0.56834877,0.029850746,0.278350515,4.44E-05,0.032894848,0,0,0.000323542,0.00395576,0,0.059918355,0.049878558,0.097120302,8.38E-06,8.38E-06,0.001671457,0.001671457,0.89762671,0.741591663,0.894736842,0.03125,0.097402597,Director
0.055359839,0.065395095,0.2182,0.072874494,0.3273,0.088631985,0.120171674,0.1522,0.096707819,0.5109,0.095268957,0.015116279,0.2364,0.043478261,0.5769,0.019277108,0.3077,0.051136364,0.1467,0.230769231,0.3333,0.074349442,0.7407,0.090909091,0.0182,0.090909091,1,0.125,1,0.285714286,0.0109,0.285714286,1,0.285714286,1,1,0.97,0.98,1,0.98,0.99,0.045133225,0.75455,0.040909091,0.283208815,0.068799034,0.619575,0.143737166,0.380425,0.156026667,0.107654725,0.087033878,0.055727284,0.002211495,0.001261583,0.032902468,0.25455,0.036818851,0.27175,0.050179211,0.25455,0.044444444,0.260875,0.057834255,0.094962428,0.105476331,0.063559322,0.067804761,0.27,0.074265418,0.038409704,0.518175,0.04375,0.063625,0.069666183,0.52175,0.070588235,0.0326,0.227545686,0.277173913,0.083546715,0.156704292,0.013343611,0.03095223,0.176972281,0.332351497,0.285714286,0.444831591,0.560872995,0.592376831,0.104477612,0.432989691,0.00477746,0.082694993,0,0,0.032195074,0.02212588,0.00436872,0.045467028,0.103211651,0.194011117,0.000581745,0.000581745,0.003744563,0.003744563,0.764883347,0.711511132,0.894736842,0.078125,0.305194805,Research
0.04781077,0.10626703,0.4105,0.020242915,0.1053,0.098265896,0.120171674,0.1373,0.183127572,0.8725,0.096889177,0.002325581,0.0421,0.011594203,1,0.002409639,0.25,0.015151515,0.0392,0.102564103,0.5,0.026022305,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.22,0.45,1,1,1,0.043501903,0.8421,0.022727273,0.182190556,0.065178033,0.5294,0.197125257,0.4706,0.52778,0.073600265,0.210811658,0.036786795,0.005939654,0.000796846,0,0,0.037555228,0.25,0,0,0.007407407,0.039225,0.046618067,0.098265896,0.100119138,0,0,0,0,0.014824798,0.231575,0.0375,0.06315,0.019593614,0.13235,0,0,0.35638409,0.329087541,0.065840739,0.019296316,0.061830559,0,0,0.272006344,0,0.391891892,0,0.566900287,0,0.402061856,0,0.036302366,0,0,0,0.062367417,0,0.064738057,0,0.138386619,0,0,0.000759487,0.000759487,0,0.743486499,0.894736842,0,0.189935065,Director
