total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
0,0,0,0,0,0.00433526,0.012875536,0.3333,0.009259259,1,0.002916397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.005431503,1,0,0,0,1,0,0.104729242,0,0.000654335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0.1111,0,0.53455818,0,0.112771,5.04E-06,0,0,0.548969072,0,0.833333333,0,0.811260543,0,0.041237113,0,0.004118001,0,0,0,2.65E-05,0,0.097940733,0,0.021613467,0,0,0.005488134,0.005488134,0,0.519540502,0.684210526,0,0.003246753,Research
0.002013085,0.005449591,0.5,0.006072874,0.75,0.007707129,0.030042918,0.4375,0.013374486,0.8125,0.006480881,0.001744186,0.75,0.005797101,0.6667,0.007228916,1,0.020833333,0.6875,0.102564103,0.3636,0.037174721,0.9091,0.090909091,0.5,0.090909091,1,0.125,1,0.285714286,0.125,0.285714286,1,0.285714286,1,1,0.88,0.9,1,1,1,0.002175095,1,0,0,0.009656005,1,0,0,0.066666667,0.048637145,0.000297885,0.018417473,9.97E-08,0.000278402,0,0,0,0,0,0,0,0,0.002454047,0.009634393,0.008370803,0,0,0,0,0.002021563,0.75,0,0,0.002902758,0.25,0,0,0.022391858,0.113188976,0.000936128,0.013721955,0.026282329,0,0,0.369415808,0,0.466666667,0,0.864884569,0,0.06185567,0,0.000170464,0,0,0,0.028970824,0,0.018548387,0,0.036403401,0,0,1.71E-05,1.71E-05,0,0.48732828,0.631578947,0,0.00487013,GradStudent
0.493205838,0.217983651,0.0816,0.289473684,0.1459,0.306840077,0.403433476,0.1476,0.338477366,0.5165,0.523979261,0.227906977,0.4,0.194202899,0.1709,0.231325301,0.2449,0.153409091,0.1272,0.461538462,0.2222,0.178438662,0.5926,0,0,0,0,0,0,0.428571429,0.0047,0.428571429,1,0.428571429,1,0.73,0.43,0.61,0.93,0.88,0.91,0.412180533,0.773475,0.336363636,0.261372487,0.307181654,0.79905,0.262833676,0.20095,0.26886,0.07926755,0.226262212,0.066886749,0.003636783,0.002386591,0.028202115,0.0245,0.075846834,0.1617,0.032258065,0.018375,0.047222222,0.080075,0.465384242,0.296942197,0.52397929,0,0,0,0,0.214285714,0.3245,0.35,0.05715,0.225689405,0.488225,0.352941176,0.0471,0.473967908,0.30635731,0.293904635,0.116450678,0.296491582,0.354236665,0.126243781,0.369170349,0.119565217,0.354098361,0.748421053,0.761609245,0.358208955,0.649484536,0.097011057,0.800087773,0,0,0.317048235,0.202115449,0.00498501,0.030361713,0.348868008,0.314152266,0.044637993,0.044637993,0.113276873,0.113276873,0.573209976,0.553410706,0.789473684,0.34375,0.451298701,PM
0.067941621,0.114441417,0.3111,0.127530364,0.4667,0.177263969,0.467811159,0.2962,0.278806584,0.7364,0.162994167,0.000581395,0.0074,0.002898551,1,0.002409639,1,0.009469697,0.0136,0.102564103,0.8,0.018587361,1,0.090909091,0.0148,0.090909091,1,0.125,1,0,0,0,0,0,0,0.17,0.13,0.14,0.84,0.5,0.59,0.061446438,0.837025,0.033333333,0.188046269,0.198551599,0.894025,0.080082136,0.105975,0.095746667,0.041511592,0.084806761,0.123171093,0.004084831,0.03016924,0.032902468,0.2074,0.075110457,0.277175,0.005376344,0.022225,0.015740741,0.0462,0.06410849,0.171546243,0.162994081,0,0,0,0,0.052560647,0.577775,0.0125,0.014825,0.074020319,0.277175,0.164705882,0.03805,0.152113844,0.303812907,0.105781163,0.118452797,0.001849195,0,0.253731343,0.43024055,0,0.564102564,0.718181818,0.85779706,0.014925373,0.154639175,0.001397168,0.035216186,0,0,0,0.005943541,0,0.045228067,0.016806892,0.050835724,0.009298132,0.009298132,0.038658304,0.038658304,0.597345133,0.491354808,0.684210526,0.015625,0.00974026,GradStudent
0.014594867,0.021798365,0.2759,0.024291498,0.4138,0.026974952,0.042918455,0.1786,0.048353909,0.8393,0.027543746,0.001162791,0.069,0.005797101,1,0.002409639,0.5,0.03030303,0.2857,0.102564103,0.25,0.040892193,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.015225666,0.965525,0.001515152,0.039778464,0.032589016,0.964275,0.004106776,0.035725,0.120833333,0.062028854,0.054749212,0.06975589,0.000780729,0.000632407,0,0,0.002945508,0.071425,0,0,0.003703704,0.071425,0.015246892,0.028901734,0.030494714,0,0,0,0,0.012803235,0.655175,0,0,0.01161103,0.285725,0.023529412,0.035725,0.101079231,0.389904387,0.011086813,0.159792612,0.007885759,0,0.358208955,0.472508591,0,0.60130719,0.652293578,0.732606011,0.014925373,0.18556701,0.000654713,0.09380606,0,0,0,0.01457565,0,0.033527319,0.027738797,0.060985368,0.003260338,0.003260338,0.016664097,0.016664097,0.657683025,0.575319754,0.789473684,0.015625,0.029220779,GradStudent
0.006542526,0.021798365,0.6154,0.010121457,0.3846,0.011560694,0.034334764,0.3333,0.009259259,0.375,0.011989631,0,0,0,0,0,0,0.024621212,0.5417,0.051282051,0.1538,0.033457249,0.6923,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.67,0.76,1,0.71,0.81,0.00435019,0.615375,0.007575758,0.44379381,0.006035003,0.416675,0.028747433,0.583325,0.108333333,0.067669071,0.039641621,0.055755979,0.000229635,0.000360678,0.002350176,0.15385,0.009572901,0.541675,0.001792115,0.076925,0.007407407,0.333325,0.006599577,0.011959538,0.012816881,0,0,0,0,0.008086253,0.923075,0,0,0.015239478,0.875,0,0,0.194167156,0.170931759,0.063172867,0.027291244,0.000248908,0,0,0.596649485,0,0.928571429,0,0.807578852,0,0.082474227,0,0.020903014,0,0,0,0.000534993,0,0.05139283,0,0.028955051,0,0,0.029588831,0.029588831,0,0.521909048,0.736842105,0,0.003246753,GradStudent
0.04781077,0.10626703,0.4105,0.101214575,0.5263,0.054913295,0.180257511,0.3684,0.061728395,0.5263,0.067725211,0.001162791,0.0211,0.005797101,1,0.004819277,1,0.045454545,0.2105,0.205128205,0.3333,0.048327138,0.5417,0.181818182,0.0422,0.181818182,1,0.25,1,0.142857143,0.0088,0.142857143,1,0.142857143,1,0.27,0.47,0.38,0.76,0.8,0.78,0.046764546,0.905275,0.013636364,0.109297026,0.063367532,0.92105,0.018480493,0.07895,0.078186667,0.10544533,0.085082232,0.046771053,0.00432583,0.001981446,0.028202115,0.252625,0.020618557,0.245625,0.016129032,0.094725,0.014814815,0.14035,0.045113546,0.053141618,0.067724845,0,0,0,0,0.039083558,0.610525,0.025,0.0421,0.047895501,0.57895,0.082352941,0.0614,0.196534083,0.246857301,0.039090404,0.080322798,0.003394811,0,0,0.452626411,0,0.60952381,0,0.811815693,0,0.216494845,0,0.090645706,0,0,0,0.005271241,0,0.044791679,0,0.05269399,0,0,0.03633311,0.03633311,0,0.51918522,0.736842105,0,0.042207792,GradStudent
0.457473578,0.392370572,0.1584,0.447368421,0.2431,0.336705202,0.515021459,0.1717,0.273662551,0.3805,0.521062865,0,0,0,0,0,0,0.265151515,0.2003,0.41025641,0.1143,0.301115242,0.5786,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.52,0.53,0.81,0.78,0.8,0.261555193,0.52915,0.648484848,0.543283238,0.25950513,0.615175,0.552361396,0.384825,0.153806667,0.074425828,0.124614576,0.046854644,0.003317899,0.001140469,0.079905993,0.0748,0.039027982,0.075825,0.0609319,0.0374,0.02962963,0.045775,0.46143745,0.348315029,0.556998405,0,0,0,0,0.484501348,0.790975,0.5125,0.0902,0.369375907,0.728175,0.811764706,0.0987,0.270386326,0.259414462,0.278376718,0.125528705,0.123118804,0.051221678,0.177956372,0.463198274,0.384615385,0.569512195,0.737042156,0.74863273,0.194029851,0.443298969,0.057205805,0.556607934,0,0,0.046828756,0.151485859,0.009239715,0.033848845,0.147240795,0.237991335,0.061491431,0.061491431,0.129715537,0.129715537,0.582059533,0.563003316,0.789473684,0.1875,0.308441558,Director
0.042274786,0.068119891,0.2976,0.089068826,0.5238,0.099710983,0.188841202,0.2126,0.145061728,0.6812,0.094296824,0.009302326,0.1905,0.014492754,0.3125,0.007228916,0.1875,0.113636364,0.2899,0.333333333,0.2167,0.148698885,0.6667,0.181818182,0.0476,0.181818182,1,0.25,1,0.142857143,0.0048,0.142857143,1,0.142857143,1,0.88,0.91,0.9,0.95,0.93,0.93,0.033170201,0.7262,0.034848485,0.315920039,0.098974049,0.792275,0.088295688,0.207725,0.109806667,0.068464183,0.083627672,0.066715626,0.004873479,0.003527645,0.043478261,0.440475,0.036818851,0.24155,0.064516129,0.428575,0.041666667,0.2174,0.041219751,0.099710983,0.097440039,0,0,0,0,0.034366577,0.60715,0.00625,0.0119,0.055878084,0.371975,0.152941176,0.0628,0.201235914,0.299745141,0.091249757,0.190742689,0.029630216,0.063830478,0.280597015,0.396068089,0.6,0.454878049,0.762057878,0.745184255,0.074626866,0.443298969,0.018407594,0.410356824,0,0,0.082819612,0.038788683,0.003632677,0.034743302,0.048427703,0.12192805,0.023841347,0.023841347,0.042088829,0.042088829,0.562952534,0.565608716,0.789473684,0.046875,0.185064935,Research
0.142929039,0.122615804,0.1585,0.125506073,0.2183,0.237957611,0.261802575,0.1235,0.305555556,0.6012,0.252106286,0.016860465,0.1021,0.037681159,0.4483,0.031325301,0.4483,0.255681818,0.2733,0.256410256,0.0741,0.342007435,0.6815,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.7,0.78,1,0.99,1,0.137574769,0.89085,0.046969697,0.125941097,0.174411587,0.585025,0.420944559,0.414975,0.236666667,0.06949952,0.257869828,0.04093025,0.023068261,0.000497739,0.012925969,0.038725,0.051546392,0.1417,0.017921147,0.0352,0.044444444,0.097175,0.139362507,0.237958092,0.260509461,0,0,0,0,0.043800539,0.228875,0.3625,0.204225,0.18287373,0.510125,0.435294118,0.0749,0.195362506,0.270043674,0.053833635,0.090982936,0.117470769,0.055977383,0.258208955,0.409793814,0.533333333,0.430468204,0.743205575,0.74502826,0.149253731,0.577319588,0.055863506,0.736594193,0,0,0.066252032,0.127091902,0.0060476,0.032150116,0.111887214,0.252182264,0.05314064,0.05314064,0.119388851,0.119388851,0.577232502,0.565727144,0.789473684,0.09375,0.459415584,Director
