total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
0,0,0,0,0,0.005298651,0.021459227,0.4545,0.009259259,0.8182,0.003564485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,1,0,0,0,0,0,0.006035003,0.9091,0.002053388,0.0909,0,0.569035986,0,0.04488218,0,0.000249729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000725689,0.0909,0.047058824,0.363625,0,0.328561203,0,0.045606685,0,0,0,0.546391753,0,0,0,0.611406975,0,0.010309278,0,5.62E-06,0,0,0,0,0,0,0,0.01812524,0,0,4.55E-09,4.55E-09,0,0.68936523,0.842105263,0,0.001623377,Research
0.002516356,0.008174387,0.6,0.008097166,0.8,0.016859345,0.025751073,0.1714,0.028806584,0.8,0.012961763,0,0,0,0,0,0,0.053030303,0.8,0.102564103,0.1429,0.085501859,0.8214,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91,0.93,1,0.91,0.93,0.002718869,1,0,0,0.017501509,0.828575,0.012320329,0.171425,0.066666667,0.033834536,0.042418826,0.025798972,0.00076201,0.000160847,0.001175088,0.2,0.001472754,0.05715,0.001792115,0.2,0.000925926,0.028575,0.002537959,0.017440751,0.013855572,0,0,0,0,0.001347709,0.4,0,0,0.013788099,0.54285,0.035294118,0.085725,0.237760814,0.200449944,0.131723239,0.063175945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GradStudent
0.172622043,0.171662125,0.1837,0.222672065,0.3207,0.394026975,0.549356223,0.1565,0.472222222,0.5611,0.376215165,0.101162791,0.5073,0.124637681,0.2471,0.144578313,0.3448,0.200757576,0.1296,0.564102564,0.2075,0.241635688,0.6132,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.45,0.5,0.91,0.91,0.91,0.116911365,0.626825,0.193939394,0.430582398,0.368738684,0.74695,0.425051335,0.25305,0.136926667,0.087861522,0.172317363,0.065748861,0.007025731,0.003286863,0.038777908,0.0962,0.076583211,0.12715,0.039426523,0.06415,0.033333333,0.044,0.162884264,0.381316474,0.376214987,0,0,0,0,0.113881402,0.4927,0.18125,0.08455,0.300435414,0.5061,0.647058824,0.067225,0.297663929,0.281058083,0.285793091,0.099073363,0.121027238,0.133394798,0.114427861,0.359106529,0.171428571,0.394419306,0.591186253,0.735330579,0.223880597,0.556701031,0.006127348,0.007857715,0,0,0.135376866,0.114001248,0.005746209,0.033412766,0.193457318,0.413097319,8.26E-08,8.26E-08,2.99E-06,2.99E-06,0.725663717,0.573188063,0.736842105,0.15625,0.371753247,PM
0.034725717,0.070844687,0.3768,0.072874494,0.5217,0.047206166,0.21888412,0.5204,0.072016461,0.7143,0.05411536,0.020348837,0.5072,0.04057971,0.4,0.043373494,0.5143,0.001893939,0.0102,0.025641026,1,0.003717472,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.16,0.15,0.62,0.49,0.54,0.034801523,0.927525,0.007575758,0.083624196,0.057936029,0.9796,0.004106776,0.0204,0.076666667,0.039156708,0.068470382,0.05786643,0.002080934,0.001173041,0.012925969,0.159425,0.013254786,0.183675,0.001792115,0.0145,0.002777778,0.0306,0.035026484,0.048833815,0.057847238,0,0,0,0,0.018867925,0.4058,0.025,0.057975,0.02467344,0.34695,0.082352941,0.071425,0.142906664,0.276715411,0.036332359,0.12381422,0.048540024,0,0,0.332842415,0,0.476190476,0,0.583442623,0,0.072164948,0,1.97E-05,0,0,0,0.04945668,0,0.045162509,0,0.069229293,0,0,1.24E-09,1.24E-09,0,0.722406442,0.842105263,0,0.006493506,GradStudent
0,0,0,0,0,0.002408478,0.017167382,0.8,0.005144033,1,0.00162022,0,0,0,0,0,0,0.001893939,0.2,0.025641026,1,0.003717472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,0,0,0.001810501,0.6,0.004106776,0.4,0,0.101503607,0,0.035546686,0,0.000246724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001451379,0.4,0,0,0,0.247244094,0,0.052307692,4.05E-05,0,0,0.412371134,0,0.666666667,0,0.676101824,0,0.030927835,0,2.08E-05,0,0,0,4.93E-05,0,0.034870641,0,0.022253685,0,0,1.95E-08,1.95E-08,0,0.623401232,0.789473684,0,0.003246753,GradStudent
0.003522899,0.010899183,0.5714,0.006072874,0.4286,0.003371869,0.021459227,0.7143,0.00617284,0.8571,0.004536617,0,0,0,0,0,0,0.005681818,0.4286,0.025641026,0.3333,0.007434944,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,0.71,0.86,1,1,1,0.002175095,0.571425,0.004545455,0.494504861,0.003017502,0.714275,0.004106776,0.285725,0.116666667,0.09586339,0.080301289,0.048988365,0.000462751,0.00058465,0,0,0.002945508,0.571425,0,0,0.003703704,0.571425,0.003680335,0.003612717,0.005022682,0,0,0,0,0.003369272,0.714275,0,0,0.002177068,0.428575,0,0,0.238458742,0.325084364,0.034804239,0.088321325,5.13E-05,0,0,0.538659794,0,0.833333333,0,0.622420427,0,0.041237113,0,5.17E-05,0,0,0,4.49E-05,0,0.054844007,0,0.022086807,0,0,8.80E-09,8.80E-09,0,0.677167219,0.842105263,0,0.003246753,GradStudent
0.029189733,0.081743869,0.5172,0.068825911,0.5862,0.110308285,0.446351931,0.4541,0.187242798,0.7948,0.093000648,0.004651163,0.1379,0.014492754,0.625,0.009638554,0.5,0.041666667,0.0961,0.205128205,0.3636,0.05204461,0.6364,0,0,0,0,0,0,0.142857143,0.0044,0.142857143,1,0.142857143,1,0.47,0.14,0.2,0.66,0.25,0.33,0.029363785,0.931025,0.006060606,0.079585773,0.136391068,0.9869,0.006160164,0.0131,0.082266667,0.039725128,0.122995696,0.139447569,0.052215978,0.01246915,0.017626322,0.258625,0.064801178,0.384275,0.005376344,0.051725,0.003703704,0.017475,0.028460766,0.110307803,0.096100992,0,0,0,0,0.022911051,0.5862,0.0125,0.034475,0.025399129,0.15285,0.035294118,0.0131,0.164674914,0.318467833,0.056777776,0.084505832,0.008714845,0,0,0.290950745,0,0.583333333,0,0.626915624,0,0.18556701,0,0.00020996,0,0,0,0.011694214,0,0.055920669,0,0.071507836,0,0,6.40E-09,6.40E-09,0,0.672311701,0.842105263,0,0.029220779,GradStudent
0.456467036,0.501362398,0.2029,0.437246964,0.2381,0.398362235,0.579399142,0.1632,0.311728395,0.3664,0.561892417,0.384883721,0.7299,0.457971014,0.2387,0.392771084,0.2462,0.3125,0.1995,0.564102564,0.1333,0.334572491,0.5455,0,0,0,0,0,0,0.142857143,0.0012,0.142857143,1,0.142857143,1,0.5,0.49,0.49,0.74,0.74,0.74,0.278955954,0.5656,0.596969697,0.50122595,0.328907664,0.659,0.579055441,0.341,0.134373333,0.067753658,0.134725806,0.059116748,0.011739945,0.00302413,0.072855464,0.06835,0.021354934,0.035075,0.059139785,0.036375,0.013888889,0.01815,0.445074681,0.398362717,0.580622089,0,0,0,0,0.508760108,0.832425,0.48125,0.0849,0.431785196,0.719475,0.894117647,0.0919,0.246617908,0.261261175,0.12711656,0.093821556,0.156139169,0.253225225,0.158751696,0.356841612,0.418181818,0.415795587,0.620960699,0.777413718,0.164179104,0.453608247,0.00710446,0.005323594,0,0,0.263222143,0.123273982,0.009840011,0.035587088,0.159115227,0.393191916,3.73E-07,3.73E-07,6.36E-06,6.36E-06,0.690868866,0.542160114,0.736842105,0.15625,0.175324675,Director
0.044287871,0.095367847,0.3977,0.058704453,0.3295,0.027938343,0.094420601,0.3793,0.037037037,0.6207,0.047310434,0.001744186,0.0341,0.008695652,1,0.002409639,0.3333,0.037878788,0.3448,0.128205128,0.25,0.044609665,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.86,0.64,0.88,0.9,0.88,0.032626427,0.681825,0.042424242,0.36712147,0.028968014,0.827575,0.020533881,0.172425,0.130373333,0.113007349,0.071055732,0.065470751,0.002067658,0.003240942,0.003525264,0.0341,0.00736377,0.172425,0,0,0.008333333,0.155175,0.043182106,0.027937861,0.048887777,0,0,0,0,0.038409704,0.647725,0.03125,0.056825,0.02394775,0.568975,0,0,0.241036317,0.298533804,0.056393622,0.222189828,0.016917005,0,0,0.40844379,0,0.49047619,0,0.727960728,0,0.216494845,0,0.001252635,0,0,0,0.017861287,0,0.028232746,0,0.074759664,0,0,2.49E-07,2.49E-07,0,0.578991,0.736842105,0,0.045454545,Research
0.087065929,0.084468665,0.1792,0.0951417,0.2717,0.220134875,0.206008584,0.105,0.270576132,0.5755,0.204147764,0,0,0,0,0,0,0.333333333,0.3851,0.41025641,0.0909,0.353159851,0.5398,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.71,0.77,0.99,0.99,0.99,0.070690593,0.75145,0.065151515,0.286785704,0.14061557,0.50985,0.459958932,0.49015,0.167146667,0.088067913,0.083600655,0.043100519,0.002513605,0.000752357,0.007050529,0.034675,0.040500736,0.12035,0.010752688,0.034675,0.037962963,0.089725,0.082153909,0.213033237,0.204147932,0,0,0,0,0.080188679,0.68785,0.125,0.1156,0.181422351,0.54705,0.4,0.0744,0.229260616,0.25394993,0.211719808,0.085114761,0.21869005,0.03463289,0.170149254,0.457230426,0.4,0.578078078,0.615584416,0.780311335,0.149253731,0.381443299,0.006353066,0.005708034,0,0,0.045091224,0.125312584,0.00942077,0.030342059,0.116803095,0.283526434,2.61E-07,2.61E-07,5.96E-06,5.96E-06,0.696902655,0.54014685,0.736842105,0.140625,0.293831169,Director
