@relation Month6

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {Research,GradStudent,PM,Director,Operations,Outreach}

@data
0,0,0,0,0,0.011079,0.017167,0.1739,0.022634,0.9565,0.007453,0,0,0,0,0,0,0.003788,0.087,0.025641,0.5,0.007435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.013277,0.956525,0.002053,0.043475,0,0.609022,0,0.149176,0,0.001881,0,0,0.000736,0.043475,0,0,0.000926,0.043475,0,0,0,0,0,0,0,0,0,0,0,0.001451,0.08695,0.011765,0.043475,0,0.606642,0,0.105015,0.000053,0,1,0.713918,0,0.833333,0.835488,0.899419,0.014925,0.041237,0.005746,0.003059,0,0,0,0.000283,0,0.04221,0.022945,0.031986,0.000823,0.000823,0.002603,0.002603,0.513475,0.468617,0.578947,0.015625,0.003247,Research
0.002013,0.00545,0.5,0.006073,0.75,0.003854,0.017167,0.5,0.007202,0.875,0.003889,0,0,0,0,0,0,0.011364,0.75,0.076923,0.5,0.018587,0.8333,0,0,0,0,0,0,0.142857,0.125,0.142857,1,0.142857,1,1,1,1,1,1,1,0.002175,1,0,0,0.004828,1,0,0,0.066667,0.211466,0.098153,0.030934,0.001926,0.000257,0.001175,0.25,0.000736,0.125,0.001792,0.25,0.000926,0.125,0.002454,0.004816,0.005023,0,0,0,0,0.001348,0.5,0,0,0.002903,0.5,0.011765,0.125,0.109924,0.13878,0.044673,0.028104,0.000094,0,0,0.587629,0,0.6,0,0.71783,0,0.061856,0,0.000209,0,0,0,0.000205,0,0.0396,0,0.025224,0,0,0,0,0,0.587162,0.736842,0,0.00487,GradStudent
0.189733,0.168937,0.1645,0.212551,0.2785,0.317919,0.446352,0.1576,0.36214,0.5333,0.336034,0.15407,0.7029,0.162319,0.2113,0.183133,0.2868,0.200758,0.1606,0.564103,0.2075,0.245353,0.6226,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.49,0.56,0.86,0.84,0.85,0.120174,0.5862,0.236364,0.477457,0.307182,0.7712,0.310062,0.2288,0.151407,0.095031,0.189012,0.072296,0.011629,0.003691,0.038778,0.087525,0.083947,0.172725,0.043011,0.06365,0.049074,0.0803,0.179031,0.307663,0.336034,0,0,0,0,0.142857,0.562325,0.1,0.04245,0.22061,0.4606,0.364706,0.046975,0.390559,0.300441,0.796577,0.341527,0.478183,0.543838,0.214286,0.394281,0.285714,0.412549,0.929817,0.931188,0.208955,0.546392,0.104552,0.287499,0,0,0.535089,0.615351,0.005169,0.025815,0.12149,0.249361,0.155527,0.155527,0.198298,0.198298,0.461384,0.452629,0.631579,0.109375,0.357143,PM
0.093105,0.119891,0.2378,0.149798,0.4,0.180636,0.480687,0.2987,0.279835,0.7253,0.181465,0.002907,0.027,0.008696,0.6,0.004819,0.4,0.028409,0.04,0.179487,0.4667,0.033457,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.23,0.24,0.88,0.62,0.71,0.087004,0.864875,0.037879,0.155912,0.20338,0.898675,0.078029,0.101325,0.088727,0.037935,0.05963,0.106552,0.00148,0.007763,0.051704,0.23785,0.059647,0.216,0.007168,0.021625,0.001852,0.005325,0.087853,0.174809,0.181464,0,0,0,0,0.08558,0.686475,0.04375,0.03785,0.079826,0.293325,0.235294,0.053325,0.173633,0.32842,0.078715,0.132461,0.002441,0,0.843284,0.446907,1,0.594771,0.855596,0.933386,0.029851,0.206186,0.020265,0.03765,0,0,0,0.005242,0.022685,0.041494,0.037402,0.083556,0.001769,0.001769,0.00567,0.00567,0.501408,0.451563,0.578947,0.015625,0.025974,GradStudent
0.011575,0.024523,0.3913,0.020243,0.4348,0.017341,0.055794,0.3611,0.018519,0.5,0.019119,0,0,0,0,0,0,0.041667,0.6111,0.153846,0.2727,0.040892,0.5,0.090909,0.087,0.090909,1,0.125,1,0,0,0,0,0,0,0.91,0.78,0.83,1,0.89,0.93,0.011419,0.91305,0.00303,0.100326,0.013881,0.6389,0.026694,0.3611,0.076667,0.074115,0.044748,0.032222,0.000929,0.000644,0.003525,0.130425,0.002209,0.083325,0.005376,0.130425,0.002778,0.083325,0.012541,0.019267,0.021951,0,0,0,0,0.013477,0.869575,0,0,0.015965,0.6111,0,0,0.20073,0.195976,0.190538,0.094453,0.00115,0,0.014925,0.462043,0,0.581818,0.012034,0.857797,0.014925,0.113402,0.000017,0.018799,0,0,0,0.003449,0,0.036417,0.083629,0.041282,0,0,0.012845,0.012845,0.042438,0.491355,0.684211,0.015625,0.016234,GradStudent
0.001007,0.002725,0.5,0.002024,0.5,0.015414,0.008584,0.0625,0.027778,0.8438,0.011017,0,0,0,0,0,0,0.026515,0.4375,0.025641,0.0714,0.037175,0.7143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.001088,1,0,0,0.018709,0.96875,0.002053,0.03125,0.066667,0.049449,0.042598,0.113922,0.000038,0.002556,0,0,0.005155,0.21875,0,0,0.006481,0.21875,0.001016,0.015945,0.011777,0,0,0,0,0.001348,1,0,0,0.005806,0.25,0.023529,0.0625,0.268702,0.487451,0,0.227968,0.000109,0,1,0.757732,0,0.666667,0.835488,0.885544,0.014925,0.041237,0.005746,0.003193,0,0,0,0.00022,0,0.034607,0.022945,0.038006,0.000823,0.000823,0.006102,0.006102,0.513475,0.475959,0.631579,0.015625,0.003247,GradStudent
0.049824,0.100817,0.3737,0.103239,0.5152,0.184489,0.51073,0.3107,0.311728,0.7911,0.156189,0.002326,0.0404,0.008696,0.75,0.007229,0.75,0.028409,0.0392,0.205128,0.5333,0.040892,0.7333,0.090909,0.0202,0.090909,1,0.125,1,0,0,0,0,0,0,0.54,0.16,0.24,0.8,0.31,0.41,0.042958,0.797975,0.030303,0.233104,0.223295,0.96605,0.026694,0.03395,0.085713,0.038003,0.105867,0.142092,0.015286,0.009135,0.024677,0.212125,0.100147,0.3551,0.010753,0.0606,0.003704,0.01045,0.047013,0.178538,0.156189,0,0,0,0,0.047844,0.717175,0.05625,0.0909,0.038462,0.138375,0.141176,0.031325,0.218449,0.367344,0.083859,0.091347,0.026887,0,0.58209,0.405498,1,0.415584,0.855939,0.957235,0.044776,0.247423,0.024349,0.038601,0,0,0,0.031271,0.024714,0.024314,0.036711,0.07299,0.00113,0.00113,0.005712,0.005712,0.501207,0.440313,0.578947,0.015625,0.035714,GradStudent
0.645194,0.577657,0.1654,0.657895,0.2535,0.449904,0.755365,0.1884,0.377572,0.3929,0.718082,0,0,0,0,0,0,0.388258,0.2195,0.641026,0.122,0.431227,0.5659,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.47,0.51,0.79,0.77,0.78,0.426862,0.612325,0.75303,0.447313,0.403138,0.7152,0.546201,0.2848,0.12756,0.067212,0.123126,0.048787,0.002755,0.001272,0.165687,0.109975,0.069956,0.101725,0.166667,0.07255,0.046296,0.053525,0.608798,0.43539,0.718082,0,0,0,0,0.669137,0.774575,0.675,0.08425,0.48984,0.7227,0.764706,0.0696,0.240909,0.248824,0.179649,0.094401,0.336207,0.233545,0.198743,0.430796,0.356725,0.479798,0.919793,0.903299,0.283582,0.484536,0.267195,0.317847,0,0,0.283947,0.241293,0.009335,0.02854,0.182949,0.28416,0.579323,0.579323,0.519659,0.519659,0.466412,0.466604,0.684211,0.296875,0.269481,Director
0.10468,0.19891,0.351,0.11336,0.2692,0.06262,0.184549,0.3308,0.084362,0.6308,0.109527,0.084884,0.7019,0.176812,0.4178,0.093976,0.2671,0.094697,0.3846,0.307692,0.24,0.122677,0.66,0.090909,0.0096,0.090909,1,0.125,1,0.428571,0.0231,0.428571,1,0.428571,1,0.6,0.78,0.67,0.92,0.92,0.92,0.097336,0.860575,0.043939,0.160873,0.057333,0.730775,0.071869,0.269225,0.154073,0.09788,0.048996,0.041416,0.000881,0.00094,0.052879,0.21635,0.023564,0.24615,0.043011,0.115375,0.025926,0.215375,0.102067,0.06262,0.113178,0,0,0,0,0.111186,0.793275,0.04375,0.03365,0.044267,0.469225,0.176471,0.115375,0.20415,0.261417,0.065274,0.092228,0.10441,0.014405,0.074627,0.346005,0,0.350725,0.797085,0.889528,0.029851,0.494845,0.000147,0.214813,0,0,0.014266,0.113949,0,0.034683,0.046234,0.140682,0.0021,0.0021,0.057953,0.057953,0.538214,0.473828,0.684211,0.03125,0.181818,Research
0.177655,0.13079,0.136,0.082996,0.1161,0.183526,0.248927,0.1522,0.226337,0.5774,0.237848,0.037791,0.1841,0.089855,0.4769,0.036145,0.2308,0.276515,0.3832,0.358974,0.0959,0.312268,0.5753,0,0,0,0,0,0,0.142857,0.0026,0.142857,1,0.142857,1,0.95,0.75,0.85,1,1,1,0.160413,0.8357,0.087879,0.189575,0.123718,0.53805,0.361396,0.46195,0.398873,0.083805,0.085248,0.043066,0.000979,0.000622,0.06698,0.161475,0.029455,0.104975,0.089606,0.14165,0.027778,0.07875,0.173222,0.183526,0.245777,0,0,0,0,0.078167,0.3286,0.63125,0.286125,0.138607,0.5013,0.294118,0.065625,0.179758,0.246202,0.024088,0.066733,0.179793,0.000841,0.241791,0.38488,0.666667,0.39798,0.839433,0.897152,0.149254,0.587629,0.110702,0.409817,0,0,0.000853,0.105201,0.018286,0.031876,0.087536,0.235267,0.313569,0.313569,0.352528,0.352528,0.511062,0.469801,0.684211,0.09375,0.423701,Director
