@relation Month8

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {Research,GradStudent,PM,Director,Operations,Outreach}

@data
0,0,0,0,0,0.009634,0.008584,0.1,0.020576,1,0.006481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.01207,1,0,0,0,0.812029,0,0.206553,0,0.00073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0.05,0,0.654724,0,0.035836,0,0,0.626866,0.469072,0,1,0.755579,0.807762,0.014925,0.020619,0.001415,0.000185,0,0,0,0,0,0.084337,0.024913,0.030914,0.000089,0.000089,0.000165,0.000165,0.56778,0.521791,0.631579,0.015625,0.001623,Research
0.001007,0.002725,0.5,0.004049,1,0.016859,0.017167,0.1143,0.030864,0.8571,0.01199,0,0,0,0,0,0,0.024621,0.3714,0.051282,0.1538,0.033457,0.6923,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.001088,1,0,0,0.020519,0.971425,0.002053,0.028575,0.066667,0.294844,0.216413,0.065992,0.000005,0.0009,0,0,0.002209,0.085725,0,0,0.002778,0.085725,0.001016,0.017441,0.012817,0,0,0,0,0.000674,0.5,0,0,0.00508,0.2,0.023529,0.05715,0.085496,0.386952,0.004267,0.168377,0.021877,0,0,0.420619,0,0.6,0,0.582297,0,0.051546,0,0.000022,0,0,0,0.01975,0,0.055587,0,0.052868,0,0,0,0,0,0.723828,0.842105,0,0.003247,GradStudent
0.563161,0.280654,0.092,0.293522,0.1296,0.328998,0.48927,0.1669,0.36214,0.5154,0.583927,0.194186,0.2985,0.226087,0.2335,0.209639,0.2605,0.268939,0.2079,0.666667,0.1831,0.319703,0.6056,0,0,0,0,0,0,0.714286,0.0073,0.714286,1,0.571429,0.8,0.79,0.55,0.7,0.95,0.89,0.93,0.475258,0.78105,0.371212,0.252632,0.294508,0.7145,0.400411,0.2855,0.358653,0.086759,0.374653,0.070868,0.017382,0.004036,0.032902,0.025025,0.091311,0.18155,0.039427,0.01965,0.048148,0.076125,0.531393,0.318386,0.583927,0,0,0,0,0.184636,0.24485,0.15,0.02145,0.223512,0.45095,0.482353,0.060025,0.561301,0.290497,0.331038,0.092886,0.449431,0.32709,0.117132,0.355052,0.088889,0.304795,0.964722,0.995803,0.686567,0.773196,0.787945,0.357341,0,0,0.299726,0.50248,0.008808,0.026102,0.461243,0.410707,0.010019,0.010019,0.020037,0.020037,0.44469,0.423259,0.526316,0.6875,0.850649,PM
0.022144,0.038147,0.3182,0.038462,0.4318,0.065029,0.266094,0.4593,0.103909,0.7481,0.058004,0,0,0,0,0,0,0.007576,0.0296,0.076923,0.75,0.01487,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.13,0.16,0.86,0.56,0.64,0.022295,0.931825,0.004545,0.078663,0.074834,0.918525,0.022587,0.081475,0.08148,0.040009,0.076732,0.143029,0.002928,0.02366,0.017626,0.3409,0.023564,0.237025,0.003584,0.04545,0.002778,0.022225,0.020895,0.062931,0.058004,0,0,0,0,0.016173,0.54545,0.0375,0.136375,0.029753,0.3037,0.082353,0.05185,0.178765,0.310003,0.229752,0.107003,0.207861,0,0,0.512027,0,0.6,0,0.921305,0,0.061856,0,0.001536,0,0,0,0.373758,0,0.019926,0,0.029196,0,0,0.000152,0.000152,0,0.457485,0.578947,0,0.00487,GradStudent
0.02617,0.035422,0.25,0.02834,0.2692,0.046243,0.064378,0.1563,0.065844,0.6667,0.047959,0.001163,0.0385,0.005797,1,0.004819,1,0.066288,0.3646,0.153846,0.1714,0.05948,0.4571,0.090909,0.0384,0.090909,1,0.125,1,0,0,0,0,0,0,0.83,0.94,0.9,0.9,0.95,0.93,0.019576,0.6923,0.024242,0.355035,0.043452,0.75,0.049281,0.25,0.108333,0.060354,0.111627,0.099115,0.007475,0.002618,0.015276,0.25,0.008837,0.125,0.021505,0.230775,0.010185,0.114575,0.025516,0.046243,0.049557,0,0,0,0,0.028302,0.8077,0,0,0.028302,0.40625,0.058824,0.052075,0.111803,0.348343,0.016936,0.232265,0.02075,0,0.58209,0.444674,1,0.47619,0.855939,0.928758,0.044776,0.154639,0.024134,0.017705,0,0,0,0.020645,0.019048,0.027815,0.045123,0.081263,0.001683,0.001683,0.0035,0.0035,0.501207,0.453813,0.578947,0.015625,0.022727,GradStudent
0.001007,0.002725,0.5,0.002024,0.5,0.011561,0.008584,0.0833,0.022634,0.9167,0.008425,0,0,0,0,0,0,0.00947,0.2083,0.025641,0.2,0.011152,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.001088,1,0,0,0.013881,0.958325,0.002053,0.041675,0.066667,0.067669,0.078344,0.178963,0.000651,0.002049,0,0,0,0,0,0,0,0,0.001281,0.015079,0.011355,0,0,0,0,0.001348,1,0,0,0.002177,0.125,0.023529,0.083325,0.407125,0.621063,0,0.040137,0.000018,0,0.626866,0.600515,0,0.666667,0.755579,0.860285,0.014925,0.041237,0.001415,0.001305,0,0,0,0.000031,0,0.050291,0.024913,0.034829,0.000089,0.000089,0.000312,0.000312,0.56778,0.489934,0.578947,0.015625,0.003247,GradStudent
0.054353,0.103542,0.3519,0.091093,0.4167,0.104528,0.433476,0.4654,0.18107,0.8111,0.105314,0.005233,0.0833,0.026087,1,0.004819,0.2222,0.032197,0.0783,0.128205,0.2941,0.040892,0.6471,0.363636,0.074,0.363636,1,0.5,1,0.285714,0.0092,0.285714,1,0.285714,1,0.64,0.24,0.37,0.75,0.37,0.5,0.051659,0.879625,0.019697,0.138893,0.129149,0.986175,0.00616,0.013825,0.0973,0.042337,0.163277,0.142342,0.253635,0.01475,0.009401,0.074075,0.051546,0.322575,0.001792,0.00925,0.001852,0.009225,0.051288,0.101156,0.105315,0,0,0,0,0.03841,0.527775,0.01875,0.027775,0.034107,0.2166,0.035294,0.013825,0.231533,0.329439,0.060643,0.09696,0.018245,0.014405,0.11194,0.376289,0,0.503268,0.691859,0.925377,0.029851,0.206186,0.000167,0.014808,0,0,0.014266,0.026005,0,0.036853,0.048386,0.067611,0.000008,0.000008,0.000231,0.000231,0.620072,0.455471,0.578947,0.03125,0.032468,GradStudent
0.62003,0.525886,0.1567,0.57085,0.2289,0.433526,0.609442,0.1578,0.335391,0.3622,0.690862,0.001744,0.0024,0.002899,0.3333,0.00241,0.3333,0.373106,0.2189,0.487179,0.0964,0.401487,0.5482,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.56,0.55,0.75,0.79,0.77,0.417074,0.622575,0.704545,0.435486,0.394689,0.726675,0.505133,0.273325,0.127733,0.078093,0.142996,0.050004,0.010372,0.001305,0.150411,0.1039,0.067747,0.102225,0.154122,0.0698,0.058333,0.07,0.604557,0.433526,0.713891,0,0,0,0,0.624663,0.752425,0.8,0.1039,0.49492,0.757775,0.694118,0.06555,0.285602,0.280052,0.205799,0.10197,0.30642,0.028497,0.267509,0.428732,0.474359,0.498943,0.932255,0.990262,0.19403,0.474227,0.197115,0.198961,0,0,0.019134,0.421748,0.006925,0.033687,0.199169,0.329785,0.01881,0.01881,0.050326,0.050326,0.460177,0.425628,0.526316,0.140625,0.290584,Director
0.054353,0.108992,0.3704,0.076923,0.3519,0.055877,0.103004,0.2069,0.080247,0.6724,0.072586,0.03314,0.5278,0.101449,0.614,0.060241,0.4386,0.056818,0.2586,0.25641,0.3333,0.081784,0.7333,0.181818,0.037,0.181818,1,0.25,1,0.142857,0.0086,0.142857,1,0.142857,1,0.71,0.95,0.83,0.92,0.97,0.94,0.036977,0.629625,0.060606,0.427352,0.049487,0.7069,0.069815,0.2931,0.128573,0.191933,0.064831,0.086667,0.002095,0.001976,0.027027,0.212975,0.010309,0.1207,0.028674,0.14815,0.012963,0.1207,0.051288,0.054074,0.072586,0,0,0,0,0.063342,0.870375,0.01875,0.027775,0.03193,0.3793,0.023529,0.01725,0.156064,0.378021,0.050543,0.195979,0.082882,0.000802,0.572139,0.318115,0.666667,0.284615,0.855939,0.948814,0.044776,0.43299,0.021985,0.082736,0,0,0.001435,0.082664,0.023199,0.030287,0.04962,0.116006,0.001436,0.001436,0.003706,0.003706,0.501207,0.444221,0.526316,0.03125,0.147727,Research
0.071968,0.073569,0.1888,0.089069,0.3077,0.206647,0.227468,0.1235,0.298354,0.676,0.185353,0.01686,0.2028,0.037681,0.4483,0.031325,0.4483,0.219697,0.2704,0.333333,0.1121,0.286245,0.6638,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.7,0.77,1,1,1,0.046765,0.6014,0.086364,0.459919,0.15691,0.60605,0.347023,0.39395,0.16158,0.08145,0.086195,0.05465,0.00356,0.001342,0.017626,0.1049,0.047865,0.151525,0.02509,0.0979,0.038889,0.0979,0.067908,0.199981,0.185353,0,0,0,0,0.051887,0.53845,0.15,0.167825,0.127721,0.41025,0.329412,0.065275,0.197584,0.312666,0.090492,0.110587,0.119753,0.000069,0.375,0.45799,0.857143,0.532051,0.889862,0.978823,0.119403,0.412371,0.124323,0.164301,0,0,0.000071,0.256796,0.015261,0.033652,0.107577,0.197899,0.011782,0.011782,0.030899,0.030899,0.4821,0.430602,0.526316,0.046875,0.25487,Director
