pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
fnguyen,8,6,0.75,6,0.75,68,37,0.5441,55,0.8088,76,3,0.375,3,1.0,1,0.3333,12,0.1765,6,0.5,8,0.6667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,41,43,100,62,66,8,1.0,0,0.0,65,0.9559,3,0.0441,1.1429,1.098,2,571.5,958.3676470588236,478720.0,2218890.438365051,1,0.125,8,0.1176,0,0.0,3,0.0441,0.3077,2.6154,2.9231,2,24,0.25,0.35,3,0.375,0,0.0,19,0.2794,0,0.0,2,18.0,33.723404255319146,0.0,438.11498415572623,0.0022031349870329092,0.0,11.0,31.125,0.0,0.8571428571428571,0.02245250431778929,0.3056379821958457,0.02564102564102564,0.07766990291262135,8.194968323290235,2.8776908590597623,-2.3972426982459516e-18,0.006858923967042116,7.9825501170755135,157598938.78792426,0.0051604630560685,0.06522029313938373,0.0,0.26830631637786473,4.0,3,0.00565196402182807,0.004332209822284628,0.0010147316262388523,0.0010147316306386804,0.002993152024651507,0.0029931520250295433,2.7,2.269230769230769,1.0,3,1.0,8,GradStudent
het,12,7,0.5833,6,0.5,71,17,0.2394,56,0.7887,83,0,0.0,0,0.0,0,0.0,6,0.0845,4,0.6667,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,92,92,100,99,99,8,0.6667,4,0.3333,43,0.6056,28,0.3944,1.7143,2.5,2,117.33333333333331,849.5070422535211,12102.888888888892,442448.7851616743,0,0.0,2,0.0282,0,0.0,1,0.0141,0.6,3.55,4.15,0,56,0.0,0.79,9,0.75,1,0.0833,21,0.2958,2,0.0282,2,32.5,58.314814814814824,210.25,1366.1786694101509,0.00779850065115628,0.0,21.0,26.285714285714285,0.0,0.5909090909090909,0.023853211009174317,0.311178247734139,0.02564102564102564,0.13592233009708735,8.37549209552469,2.961168999802149,3.8355883171935225e-17,0.0424352552434708,15.14205492466867,344663230.63279945,0.011720585043837932,0.13568242156787422,0.0,0.2053484286550849,5.0,3,0.0057196391186237865,0.006197173299933565,0.0014813238777596745,0.0014813238768798414,0.003007065859423002,0.003007065863373116,2.475,2.0961538461538463,1.0,5,1.0,14,Research
jacouch,42,15,0.3571,5,0.119,14,9,0.6429,4,0.2857,56,0,0.0,0,0.0,0,0.0,7,0.5,2,0.2857,2,0.2857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,64,71,86,93,88,22,0.5238,20,0.4762,7,0.5,7,0.5,4.2,1.0,2,331.11904761904765,486.07142857142856,79083.5810657596,97172.35204081633,17,0.4048,2,0.1429,12,0.2857,1,0.0714,3.5,1.1667,4.6667,7,1,0.17,0.07,29,0.6905,1,0.0238,12,0.8571,0,0.0,2,26.5,35.333333333333336,64.69444444444444,88.88888888888887,0.0031875316279186337,0.0,21.0,33.9,0.0,0.7111111111111111,0.02123026673924877,0.2821917808219178,0.02564102564102564,0.09708737864077667,7.982235635748348,2.981997449315706,0.0,0.0148781174738212,15.614522153463295,283178479.04338646,0.013047534498617269,0.11551809885601465,0.0,0.1613795647362597,4.0,3,0.005312077206213972,0.005898851706600814,0.004849082210913788,0.004849082184408107,0.007255660019579149,0.0072556600082287126,2.425,2.1153846153846154,1.0,7,1.0,10,GradStudent
jmahal,18,8,0.4444,5,0.2778,12,6,0.5,7,0.5833,30,0,0.0,0,0.0,0,0.0,7,0.5833,2,0.2857,3,0.4286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,92,97,100,92,97,14,0.7778,4,0.2222,12,1.0,0,0.0,1.2857,1.2,2,95.77777777777777,318.75,2017.2839506172838,32309.1875,6,0.3333,0,0.0,6,0.3333,0,0.0,1.0,0.6667,1.6667,8,2,0.44,0.17,9,0.5,1,0.0556,6,0.5,0,0.0,2,0.0,22.57142857142857,0.0,149.67346938775512,0.01941747572815534,0.0,0.0,29.777777777777782,0.0,0.6388888888888888,0.0,0.3029411764705882,0.0,0.08737864077669902,0.0,2.8463658134477496,0.0,0.012085722498928923,0.0,190169683.58836642,0.0,0.08247553836620802,0.0,0.20430879712746855,0.0,3,0.0,0.004481289684735278,0.0,0.0,0.001524778432774902,0.0015247784385088016,0.0,2.2019230769230766,0.0,6,0.0,9,GradStudent
jmernst,261,58,0.2222,63,0.2414,305,51,0.1672,155,0.5082,566,64,0.2452,26,0.4063,19,0.2969,57,0.1869,14,0.2456,39,0.6842,10,0.0383,10,1.0,1,0.1,5,0.0164,5,1.0,5,1.0,85,89,87,90,95,92,189,0.7241,72,0.2759,181,0.5934,124,0.4066,2.8681,1.4135,2,284.20306513409963,556.4393442622951,73576.42236608379,386548.81025530776,60,0.2299,64,0.2098,55,0.2107,59,0.1934,9.3214,10.8929,20.2143,31,118,0.12,0.39,168,0.6437,9,0.0345,171,0.5607,14,0.0459,2,24.75862068965517,33.155913978494624,371.6313912009511,787.1853682506662,0.04128946247634729,0.10931174089068824,9.363636363636363,23.421052631578952,0.3818181818181817,0.460881934566145,0.030444964871194382,0.34219269102990035,0.28205128205128205,0.3689320388349514,24.492085661981285,3.1939061292771003,0.1721182723953749,0.14863119961522558,511.91282005695547,2369252112.170505,0.4231473738366582,0.6647464855179688,0.13414634146341464,0.14649719301020006,3.0,3,0.048108501682590205,0.04230324729127232,0.032350230267951474,0.032350230210262974,0.03369141217525245,0.03369141213290605,1.75,1.6538461538461535,8.0,119,11.0,38,Research
jpokorsk,2,2,1.0,2,1.0,47,17,0.3617,32,0.6809,49,1,0.5,1,1.0,1,1.0,13,0.2766,3,0.2308,4,0.3077,1,0.5,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,100,62,63,100,100,100,1,0.5,1,0.5,29,0.617,18,0.383,1.0,1.5,2,45.5,927.4893617021277,2070.25,421334.24988682655,0,0.0,0,0.0,0,0.0,0,0.0,0.1,2.35,2.45,0,12,0.0,0.26,1,0.5,0,0.0,13,0.2766,2,0.0426,2,18.818181818181817,54.28571428571429,140.51239669421486,2014.6326530612253,0.006175041614701924,0.0,0.0,31.875,0.0,0.7142857142857143,0.0,0.3249211356466877,0.0,0.07766990291262135,0.0,2.73398732066333,0.0,0.005499802625664811,0.0,169882151.52757835,0.0,0.07144978495963251,0.0,0.15488629379225569,0.0,3,0.0,0.003373429139896005,0.0,0.0,0.0014807652075444196,0.0014807652105430838,0.0,2.25,0.0,5,0.0,8,PM
jrmurphy,32,13,0.4063,6,0.1875,97,23,0.2371,83,0.8557,129,0,0.0,0,0.0,0,0.0,5,0.0515,5,1.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,28,46,100,100,100,22,0.6875,10,0.3125,80,0.8247,17,0.1753,5.3333,1.4444,2,656.6875,409.7731958762886,116031.52734375,263678.44340525015,0,0.0,10,0.1031,0,0.0,5,0.0515,1.5238,4.619,6.1429,46,16,1.44,0.16,1,0.0313,1,0.0313,15,0.1546,0,0.0,2,25.847826086956523,47.402985074626855,120.95510396975435,413.9420806415683,0.009973345974202628,0.0,13.0,29.6,0.0,0.7263157894736842,0.017848970251716247,0.32087227414330216,0.02564102564102564,0.19417475728155334,10.862677792670489,3.0972028220506798,-2.3972426982459516e-18,0.02217263739648532,8.708730624501277,975950105.9323863,0.0054014530766721604,0.3440521423242158,0.0,0.20377582678724668,5.0,3,0.006232254410353408,0.009757331464840134,0.005674924788862961,0.0056749248300207965,0.009647775546020929,0.009647775597393854,2.75,1.9134615384615383,1.0,22,1.0,20,Operations
jziegler,54,21,0.3889,16,0.2963,82,21,0.2561,61,0.7439,136,49,0.9074,19,0.3878,13,0.2653,23,0.2805,8,0.3478,12,0.5217,1,0.0185,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,100,99,99,100,100,100,47,0.8704,7,0.1296,70,0.8537,12,0.1463,3.1765,1.413,2,136.72222222222223,644.9878048780488,7854.904320987652,441126.1583878643,2,0.037,9,0.1098,2,0.037,9,0.1098,2.0,3.037,5.037,1,41,0.02,0.5,23,0.4259,2,0.037,35,0.4268,1,0.0122,2,16.203125,39.0625,40.349365234375,1108.80859375,0.012738824319345312,0.0,21.0,25.357142857142854,0.0,0.56,0.023853211009174317,0.32907348242811496,0.02564102564102564,0.27184466019417475,8.375492095524695,3.1161934033809353,-9.588970792983806e-18,0.0471350729428768,15.14205492466867,1373786066.0070062,0.011720585043838544,0.4443502625517912,0.0,0.14814689112136845,5.0,3,0.0057196391186237865,0.012158760681098104,0.0014813238777596745,0.0014813238768798414,0.005736250174852981,0.0057362501917718614,2.475,1.7980769230769231,1.0,32,1.0,28,Research
kgantt,129,44,0.3411,20,0.155,65,24,0.3692,33,0.5077,194,0,0.0,0,0.0,0,0.0,3,0.0462,3,1.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,74,77,95,91,93,60,0.4651,69,0.5349,37,0.5692,28,0.4308,4.9615,1.7143,2,726.5116279069767,445.0,392560.7769965746,213634.06153846157,0,0.0,13,0.2,0,0.0,9,0.1385,5.8636,2.9545,8.8182,46,19,0.36,0.29,53,0.4109,26,0.2016,44,0.6769,2,0.0308,2,27.138613861386137,29.339285714285715,325.9807861974315,316.08131377551,0.08375572793157701,0.03913630229419703,10.25,23.13888888888889,0.5,0.4581105169340464,0.026694045174537988,0.3626760563380282,0.10256410256410256,0.3495145631067961,18.990371284060547,3.1363558707866983,0.03911563644240919,0.1546966159664824,70.92360414506099,2040036844.2312,0.07076276540816262,0.5974989590245072,0.14545454545454545,0.17920291888857706,3.0,3,0.013827477845597213,0.017085502802914834,0.012629411615906428,0.012629411560890223,0.01500815732823051,0.01500815728944084,2.2,1.7307692307692308,2.0,76,4.0,36,Outreach
kkarranc,92,23,0.25,27,0.2935,135,36,0.2667,79,0.5852,227,84,0.913,20,0.2381,24,0.2857,10,0.0741,7,0.7,10,1.0,0,0.0,0,0.0,0,0.0,2,0.0148,2,1.0,1,0.5,92,81,86,95,87,90,75,0.8152,17,0.1848,94,0.6963,41,0.3037,2.1905,1.25,2,231.3913043478261,530.5851851851852,236032.1947069941,282936.0797805213,3,0.0326,19,0.1407,2,0.0217,15,0.1111,3.5385,5.1923,8.7308,24,54,0.26,0.4,56,0.6087,6,0.0652,65,0.4815,13,0.0963,2,21.01923076923077,47.50909090909091,177.3650147928994,1261.722644628099,0.10227061618851443,0.0,12.333333333333336,25.96,1.0,0.6284584980237155,0.024390243902439025,0.3857677902621723,0.07692307692307693,0.2427184466019417,17.864528323795053,3.1256078803124883,0.014375321174680057,0.07467246744251738,54.61259151396733,1186859701.2583995,0.04611166352512098,0.40357242535646426,0.2325581395348837,0.16124077313649354,5.0,3,0.011598715097892143,0.013343416534718546,0.010828616775643658,0.010828616827121705,0.014147791245711453,0.014147791282672309,2.35,1.8557692307692308,1.0,48,3.0,25,Research
krich,2,2,1.0,1,0.5,41,8,0.1951,35,0.8537,43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,17,21,100,95,95,1,0.5,1,0.5,4,0.0976,37,0.9024,2.0,1.0,2,318.0,219.19512195121948,0.0,25492.644854253416,0,0.0,3,0.0732,0,0.0,2,0.0488,0.1111,2.2778,2.3889,0,5,0.0,0.12,2,1.0,0,0.0,7,0.1707,0,0.0,2,24.64705882352941,43.7,90.8166089965398,58.70999999999998,0.008719521800618316,0.0,0.0,24.7,0.0,0.4666666666666667,0.0,0.33993399339933994,0.0,0.09708737864077667,0.0,2.8054312145579186,0.0,0.0076714519387814685,0.0,179900263.39351556,0.0,0.07414094897511103,0.0,0.14876927238301324,0.0,3,0.0,0.003877208243304256,0.0,0.0,0.0012892145066998606,0.0012892145083957865,0.0,2.3173076923076925,0.0,7,0.0,10,Operations
