@relation 2_norm_email_features

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_hume_all numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute inter_vt_all numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute time_seg numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute time_seg.1 numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute fg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute fg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute fg_communicability_betweenness_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute fg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths_x numeric
@attribute pg_avg_shortest_paths_y numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute pg_degree numeric
@attribute fg_degree numeric
@attribute Status {Research,PM,GradStudent,Director,Operations,Outreach}

@data
0.018391,0.048387,0.75,0.071429,0.75,0.108581,0.25,0.806502,0.114537,0.88272,0.086101,0.009009,0.375,0.053571,1,0.016667,0.3333,0.210526,0.264737,0.375,0.5,0.205128,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.344444,0.43,1,0.493333,0.66,0.021164,1,0,0,0.114878,0.95113,0.024194,0.04887,0.136652,0.037692,0,0.38887,0.459971,0.25975,0.041356,0.003759,0.164322,0.042328,0.302391,0,0,0.042857,0.138071,0.019048,0.097726,0.066785,0.003497,0.100418,0.173611,0.443038,0.008499,0.375,0,0,0.082418,0.214441,0,0,0,0.224572,0.394955,0,0.217466,0.012672,0,0.52381,0.662234,0,0.857143,0.678756,0.783383,0.047619,0.156863,0.313043,0.898312,0,0.025779,0.00735,0.055795,0.007181,0.086809,0,0.922119,0.8,0.75,0.073173,0.079156,0.010414,0.010414,0.034495,0.034495,0.878049,0.858182,0.047619,0.016393,0.047619,0.156863,GradStudent
0.027586,0.056452,0.5833,0.071429,0.5,0.113835,0.102941,0.209753,0.11674,0.848802,0.094711,0,0,0,0,0,0,0.105263,0.126744,0.25,0.6667,0.153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.911111,0.92,1,0.986667,0.99,0.021164,0.6667,0.019048,0.582082,0.073446,0.562943,0.225806,0.437057,0.204972,0.576923,0,0.079838,0.392229,0.006567,0.007862,0,0,0.010582,0.072512,0,0,0.014286,0.044145,0.037143,0.144596,0.103741,0,0.23431,0,1,0.025496,0.75,0.027027,0.279155,0.093407,0.236742,0.111111,0.084608,0,0.405477,0.909939,0.095192,0.678128,0.044857,0,1,0.559271,0,0.590909,0.721101,0.797583,0.047619,0.27451,0.319939,0.924371,0,0.159491,0.013943,0.122021,0.01631,0.180595,0,0.705744,1,0.75,0.07405,0.113231,0.015203,0.015203,0.034656,0.034656,0.804878,0.792727,0.047619,0.027322,0.047619,0.27451,Research
0.096552,0.120968,0.3571,0.059524,0.119,0.014011,0.044118,1,0.002203,0,0.061501,0,0,0,0,0,0,0.122807,0.749963,0.125,0.2857,0.051282,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.6,0.71,0.86,0.906667,0.88,0.058201,0.5238,0.095238,0.831645,0.00565,0.445922,0.056452,0.554078,0.502176,0,0,0.225306,0.166071,0.04291,0.001352,0.06391,0.532141,0.010582,0.367447,0.081081,0.554434,0.014286,0.223544,0.216667,0.025075,0.119305,0.012238,0.004184,0.118056,0.088608,0.082153,0.6905,0.027027,0.079759,0.043956,1,0,0,0,0.330619,0.428669,0.029291,0.044122,0.018335,0,1,0.721277,0,0.711111,0.641807,0.723288,0.047619,0.196078,0.304917,0.930873,0,0.055919,0.014378,0.100254,0.018157,0.153756,0,0.554631,0.8,0.75,0.068773,0.107781,0.049767,0.049767,0.08362,0.08362,0.788618,0.8,0.047619,0.038251,0.047619,0.196078,GradStudent
0.041379,0.064516,0.4444,0.059524,0.2778,0.010508,0.022059,0.720133,0.008811,0.502194,0.02952,0,0,0,0,0,0,0.122807,0.874906,0.125,0.2857,0.076923,0.4286,0,0,0,0,0,0,0,0,0,0,0,0,1,0.911111,0.97,1,0.893333,0.97,0.037037,0.7778,0.019048,0.388054,0.015066,1,0,0,0.153726,0.076923,0,0.065171,0.061951,0.001095,0.000129,0.022556,0.438149,0,0,0.040541,0.646808,0,0,0.061905,0,0.028941,0.013986,0.008368,0.305556,0.21519,0.025496,0.5,0.027027,0.186327,0.010989,0.514414,0,0,0,0,0.161414,0,0.074293,0.111689,0,0,0.63357,0,0.638889,0,0.776471,0,0.176471,0,0.888533,0,0.045424,0,0.067326,0,0.109776,0,0.702171,0,0.75,0,0.08188,0,0,0.017573,0.017573,0,0.832727,0,0.032787,0,0.176471,GradStudent
0.6,0.467742,0.2222,0.75,0.2414,0.523643,0.352941,0.068351,0.334802,0.375464,0.688807,0.192192,0.2452,0.464286,0.4063,0.316667,0.2969,1,0.280336,0.875,0.2456,1,0.6842,1,0.0766,1,1,0.5,0.1,1,0.854167,1,1,1,1,0.85,0.877778,0.87,0.9,0.933333,0.92,0.5,0.7241,0.342857,0.481837,0.333333,0.549424,1,0.450576,0.342926,0.159038,0,0.193382,0.20986,0.039922,0.006808,0.225564,0.302222,0.338624,0.53947,0.371622,0.408888,0.842857,0.60551,0.577041,0.512838,0.587622,0.054196,0.493724,0.083333,0.493671,0.475921,0.6437,0.243243,0.115617,0.917582,0.596954,0.777778,0.137714,0,0.308894,0.38307,0.168258,0.390734,0.237497,0.296161,0.445887,0.49832,0.381818,0.460882,0.920375,0.877076,0.52381,0.745098,0.935583,0.997023,0.519956,0.558623,0.471364,0.838785,0.588845,0.884784,0.576829,0.503483,0.6,0.75,0.622838,0.772943,0.332018,0.332018,0.388287,0.388287,0.569106,0.625455,0.380952,0.650273,0.52381,0.745098,Research
0.004598,0.016129,1,0.02381,1,0.071804,0.102941,0.449275,0.063877,0.666892,0.052891,0.003003,0.5,0.017857,1,0.016667,1,0.22807,0.414879,0.1875,0.2308,0.102564,0.3077,0.1,1,0.1,1,0.5,1,0,0,0,0,0,0,1,0.577778,0.63,1,1,1,0.002646,0.5,0.004762,0.87321,0.047081,0.575576,0.145161,0.424424,0.119566,0.192308,0,0.03096,0.440756,0.001123,0.007463,0,0,0,0,0,0,0,0,0.00619,0.084417,0.052535,0,0.050209,0,0.329114,0.002833,0.5,0,0,0.049451,0.210634,0.111111,0.127813,0,0.234779,0.825563,0.063618,1,0.035519,0,0,0.678191,0,0.714286,0,0.832808,0,0.156863,0,0.853453,0,0.020671,0,0.060143,0,0.0951,0,0.532315,0,0.75,0,0.061638,0,0,0.017066,0.017066,0,0.850909,0,0.027322,0,0.156863,PM
0.073563,0.104839,0.4063,0.071429,0.1875,0.15937,0.147059,0.205249,0.176211,0.961863,0.151292,0,0,0,0,0,0,0.087719,0.077246,0.3125,1,0.076923,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.46,1,1,1,0.058201,0.6875,0.047619,0.545756,0.143126,0.80574,0.137097,0.19426,0.63768,0.170923,0,0.446834,0.118593,0.062958,0.004491,0,0,0.05291,0.265107,0,0,0.071429,0.16124,0.094331,0.198206,0.16377,0.08042,0.066946,1,0.202532,0.002833,0.0313,0.027027,0.104893,0.06044,0.044738,0,0,0,0.322483,0.681427,0.054763,0.205468,0.057367,0,0.619048,0.629787,0,0.726316,0.539588,0.82243,0.047619,0.392157,0.414948,0.966836,0,0.083335,0.008019,0.345515,0.007517,0.457937,0,0.700339,1,0.75,0.080686,0.178281,0.058243,0.058243,0.111189,0.111189,0.894309,0.723636,0.047619,0.120219,0.047619,0.392157,Operations
0.124138,0.169355,0.3889,0.190476,0.2963,0.1331,0.132353,0.24246,0.127753,0.773203,0.159902,0.147147,0.9074,0.339286,0.3878,0.216667,0.2653,0.403509,0.420729,0.5,0.3478,0.307692,0.5217,0.1,0.037,0.1,1,0.5,1,0,0,0,0,0,0,1,0.988889,0.99,1,1,1,0.124339,0.8704,0.033333,0.226336,0.124294,0.837877,0.096774,0.162123,0.379801,0.158846,0,0.093031,0.264961,0.004262,0.007837,0.007519,0.048639,0.047619,0.282335,0.013514,0.071803,0.128571,0.34377,0.12381,0.118869,0.130459,0.001748,0.171548,0.013889,0.632911,0.065156,0.4259,0.054054,0.123995,0.17033,0.414876,0.055556,0.036604,0,0.202153,0.506764,0.018268,0.550378,0.073274,0,1,0.539514,0,0.56,0.721101,0.84345,0.047619,0.54902,0.319939,0.972764,0,0.177155,0.013943,0.486361,0.01631,0.591435,0,0.509153,1,0.75,0.07405,0.222158,0.015203,0.015203,0.066109,0.066109,0.804878,0.68,0.047619,0.174863,0.047619,0.54902,Research
0.296552,0.354839,0.3411,0.238095,0.155,0.103327,0.154412,0.463964,0.066079,0.37462,0.231242,0,0,0,0,0,0,0.052632,0.069297,0.1875,1,0.076923,1,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.711111,0.77,0.95,0.88,0.93,0.15873,0.4651,0.328571,0.93416,0.062147,0.522606,0.225806,0.477394,0.593225,0.274731,0,0.494345,0.140513,0.213,0.003547,0,0,0.068783,0.514271,0,0,0.128571,0.433626,0.362986,0.114732,0.244354,0.08042,0.079498,0.25,0.367089,0.150142,0.4109,0.702703,0.675603,0.21978,0.754963,0.111111,0.092409,0,0.338587,0.303144,0.14759,0.156893,0.481763,0.106033,0.488095,0.492317,0.5,0.458111,0.806982,0.929577,0.190476,0.705882,0.725421,0.979058,0.118165,0.581419,0.065306,0.722234,0.098472,0.795277,0.625455,0.615887,0.6,0.75,0.179018,0.312177,0.129618,0.129618,0.172966,0.172966,0.715447,0.654545,0.095238,0.415301,0.190476,0.705882,Outreach
0.211494,0.185484,0.25,0.321429,0.2935,0.225919,0.242647,0.26322,0.167401,0.5054,0.271833,0.252252,0.913,0.357143,0.2381,0.4,0.2857,0.175439,0.111144,0.4375,0.7,0.25641,1,0,0,0,0,0,0,0.4,0.770833,0.4,1,0.2,0.5,0.92,0.788889,0.86,0.95,0.826667,0.9,0.198413,0.8152,0.080952,0.322738,0.169492,0.663453,0.330645,0.336547,0.261909,0.096154,0,0.157447,0.193771,0.128069,0.004854,0.011278,0.042855,0.100529,0.36179,0.013514,0.042111,0.214286,0.34784,0.219051,0.226956,0.241722,0.041958,0.225941,0.180556,0.506329,0.15864,0.6087,0.162162,0.218499,0.335165,0.489258,0.722222,0.288929,0,0.26224,0.683649,0.080303,0.626279,0.588261,0,0.587302,0.55234,1,0.628458,0.737336,0.988764,0.142857,0.490196,0.682414,0.975703,0.043427,0.280653,0.050287,0.420184,0.064168,0.537159,1,0.554154,1,0.75,0.150163,0.243804,0.111136,0.111136,0.16305,0.16305,0.764228,0.701818,0.047619,0.262295,0.142857,0.490196,Research
