pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,fg_current_flow_closeness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,fg_eccentricity,pg_hubs,pg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
mifowler,26,15,0.5769,7,0.2692,27,11,0.4074,12,0.4444,53,20,0.7692,15,0.75,6,0.3,7,0.2593,3,0.4286,3,0.4286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,96,83,100,100,100,13,0.5,13,0.5,24,0.8889,3,0.1111,2.1667,1.1,0,126.6153846153846,354.0740740740741,2105.6213017751475,131211.92043895743,12,0.4615,8,0.2963,10,0.3846,8,0.2963,5.2,5.4,10.6,0,20,0.0,0.74,21,0.8077,0,0.0,20,0.7407,1,0.037,0,35.864864864864856,45.85185185185186,461.3601168736304,414.9410150891633,0.15067377888839498,0.0,0.0,10.0,0.0,0.2637362637362637,0.0,0.3533834586466165,0.0,0.2978723404255319,4.384352604204042,0.07230662270010749,0.0,2503.0818021118776,0.0,0.3666363232080269,0.0,0.13145290047897815,3,0.0,0.0,0.0,1.8125,0.0,11,0.0,14,Research
mlgood3,0,0,0.0,0,0.0,5,2,0.4,5,1.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,0,100,0,0,0.0,0,0.0,3,0.6,2,0.4,0.0,1.0,0,0.0,248.2,0.0,4271.36,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.8333,0.8333,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,30.42857142857143,33.0,151.5306122448979,234.4,0.0003964583058015065,0.0,0.0,16.5,0.0,0.7333333333333333,0.0,0.2865853658536585,0.0,0.1276595744680851,4.01856412690835,0.025330980823332298,0.0,1040.9718270178012,0.0,0.1551829446683817,0.0,0.11464245175936436,3,0.0,0.0,0.0,2.0625,0.0,4,0.0,6,Director
mryan91,8,5,0.625,6,0.75,15,10,0.6667,8,0.5333,23,0,0.0,0,0.0,0,0.0,4,0.2667,2,0.5,3,0.75,1,0.125,1,1.0,1,1.0,1,0.0667,1,1.0,1,1.0,38,53,48,63,87,78,8,1.0,0,0.0,11,0.7333,4,0.2667,1.0,1.0,0,161.5,262.1333333333333,26504.0,31749.715555555562,1,0.125,3,0.2,0,0.0,1,0.0667,1.3333,2.5,3.8333,0,5,0.0,0.33,5,0.625,0,0.0,9,0.6,2,0.1333,0,39.2,22.73333333333333,620.5600000000002,126.59555555555552,0.0003700277520814061,0.0,0.0,12.666666666666664,0.0,0.6666666666666666,0.0,0.2640449438202247,0.0,0.06382978723404255,3.153771254165737,0.014607854608341684,0.0,164.66869213303443,0.0,0.02873967506416049,0.0,0.15789473684210525,3,0.0,0.0,0.0,2.375,0.0,2,0.0,3,GradStudent
odge,6,5,0.8333,2,0.3333,12,8,0.6667,6,0.5,18,6,1.0,5,0.8333,2,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,67,72,100,100,100,2,0.3333,4,0.6667,11,0.9167,1,0.0833,3.0,1.0,0,355.0,523.3333333333334,1156.0,225518.05555555553,0,0.0,4,0.3333,0,0.0,2,0.1667,1.0,2.0,3.0,0,9,0.0,0.75,0,0.0,3,0.5,7,0.5833,2,0.1667,0,22.81481481481481,36.66666666666666,159.48422496570643,201.22222222222217,0.08378378739155798,0.0,0.0,9.75,0.0,0.2857142857142857,0.0,0.3381294964028777,0.0,0.1702127659574468,3.3949858778938715,0.045756713450243715,0.0,728.508307247025,0.0,0.1300973202124072,0.0,0.107890499194847,4,0.0,0.0,0.0,2.145833333333333,0.0,7,0.0,8,PM
pudavid,10,5,0.5,8,0.8,36,14,0.3889,25,0.6944,46,8,0.8,4,0.5,7,0.875,3,0.0833,3,1.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,58,61,90,61,67,10,1.0,0,0.0,36,1.0,0,0.0,1.0,1.0294,0,401.7,714.6944444444445,41684.81000000001,438450.60108024697,7,0.7,15,0.4167,6,0.6,9,0.25,1.4286,5.1429,6.5714,1,11,0.1,0.31,3,0.3,0,0.0,4,0.1111,0,0.0,0,31.75,43.055555555555564,131.6875,728.4969135802472,0.01061627241090701,0.0,0.0,11.75,0.0,0.5,0.0,0.26256983240223464,0.0,0.0851063829787234,3.4578670468925083,0.0180235312732409,0.0,249.1239840660729,0.0,0.04351549700537706,0.0,0.13125,3,0.0,0.0,0.0,2.333333333333333,0.0,3,0.0,4,GradStudent
rchase,5,5,1.0,4,0.8,4,2,0.5,3,0.75,9,0,0.0,0,0.0,0,0.0,3,0.75,1,0.3333,2,0.6667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60,100,78,100,100,100,5,1.0,0,0.0,4,1.0,0,0.0,1.0,1.0,0,107.8,380.25,11727.359999999995,215054.1875,0,0.0,0,0.0,0,0.0,0,0.0,1.0,0.8,1.8,0,2,0.0,0.5,0,0.0,0,0.0,2,0.5,0,0.0,0,10.142857142857142,19.25,92.12244897959181,133.1875,0.10105318414754122,0.0,0.0,10.333333333333334,0.0,0.26666666666666666,0.0,0.34057971014492755,0.0,0.1276595744680851,2.980068899070806,0.01905151234429618,0.0,458.1914497847605,0.0,0.08105460011761455,0.0,0.09198113207547168,3,0.0,0.0,0.0,2.083333333333333,0.0,5,0.0,6,Operations
rwmcgwi,16,14,0.875,6,0.375,2,1,0.5,2,1.0,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0,0,6,100,17,6,0.375,10,0.625,2,1.0,0,0.0,2.6667,1.0,0,113.625,189.0,11514.484375,0.0,6,0.375,0,0.0,0,0.0,0,0.0,2.6667,0.3333,3.0,1,0,0.06,0.0,6,0.375,0,0.0,0,0.0,0,0.0,0,38.0,42.0,4.0,0.0,0.04455276966840335,0.0,3.0,12.363636363636365,0.0,0.4363636363636363,0.004509379509379509,0.29936305732484075,0.125,0.23404255319148934,4.7196055075653796,0.1035450181613132,1.6413928267856874,2159.700628713272,0.0,0.322379246673049,0.0,0.09959758551307847,3,0.02333887129131728,0.03250721982542517,1.8333333333333333,1.8333333333333333,1.0,8,1.0,11,Director
saikou,15,15,1.0,1,0.0667,30,18,0.6,17,0.5667,45,15,1.0,15,1.0,1,0.0667,3,0.1,2,0.6667,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,67,49,13,67,49,2,0.1333,13,0.8667,20,0.6667,10,0.3333,15.0,1.0,0,1222.0,655.6,0.0,413810.04,0,0.0,1,0.0333,0,0.0,1,0.0333,3.0,6.0,9.0,15,15,1.0,0.5,15,1.0,0,0.0,15,0.5,0,0.0,0,21.0,38.8,0.0,453.7599999999998,0.01003700277520814,0.0,3.0,11.5,0.0,0.5,0.0045620437956204385,0.2732558139534884,0.125,0.0851063829787234,3.985475368011439,0.022333598827057204,1.641392826785688,232.5586794021506,0.0,0.04187242086798089,0.0,0.078125,3,0.0202270217858083,0.028172923848701813,1.8333333333333333,2.25,1.0,3,1.0,4,GradStudent
sarowe,0,0,0.0,0,0.0,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,100,0,0,0.0,0,0.0,0,0.0,1,1.0,0.0,0.0,0,0.0,218.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46.0,0.0,0.0,0.07784899343641248,0.0,0.0,12.166666666666664,0.0,0.26666666666666666,0.0,0.28484848484848485,0.0,0.1276595744680851,3.250111202597909,0.036296453864108916,0.0,513.1346880510215,0.0,0.09614915981062927,0.0,0.09504950495049504,3,0.0,0.0,0.0,2.0625,0.0,4,0.0,6,PM
sdh11,5,4,0.8,3,0.6,77,41,0.5325,51,0.6623,82,1,0.2,1,1.0,1,1.0,12,0.1558,5,0.4167,7,0.5833,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,23,27,100,29,33,3,0.6,2,0.4,60,0.7792,17,0.2208,1.6667,1.0,0,38.6,974.5454545454544,397.84,2140468.559622196,5,1.0,12,0.1558,4,0.8,3,0.039,0.7143,11.0,11.7143,1,12,0.2,0.16,5,1.0,0,0.0,26,0.3377,2,0.026,0,33.888888888888886,34.12987012987013,111.76543209876543,547.0740428402764,0.09361078072918956,0.0,0.0,13.833333333333336,0.0,0.4,0.0,0.32413793103448274,0.0,0.1276595744680851,3.118589447772912,0.034087387282241484,0.0,685.4076571742862,0.0,0.12541334726725406,0.0,0.10968921389396707,3,0.0,0.0,0.0,2.020833333333333,0.0,4,0.0,6,GradStudent
tcc,0,0,0.0,0,0.0,1,1,1.0,1,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100,0,0,100,0,0,0.0,0,0.0,0,0.0,1,1.0,0.0,1.0,0,0.0,28.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,26.0,0.0,0.0,0.027938930737265614,0.0,3.0,14.142857142857142,0.0,0.5238095238095238,0.0037158145065398344,0.3219178082191781,0.125,0.14893617021276595,4.788379644728909,0.044737332736666184,1.6413928267856868,1194.3759343754407,0.0,0.1723812439289725,0.0,0.13513513513513514,4,0.11949745887618375,0.09320881075238216,1.8333333333333333,2.1041666666666665,1.0,4,1.0,7,Director
zleffke,16,6,0.375,10,0.625,43,28,0.6512,38,0.8837,59,8,0.5,6,0.75,7,0.875,1,0.0233,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,53,51,94,65,73,16,1.0,0,0.0,42,0.9767,1,0.0233,1.0,1.0,0,645.4375,995.5348837209302,453888.49609375,1647219.5511087081,3,0.1875,18,0.4186,3,0.1875,6,0.1395,2.2857,6.1429,8.4286,1,13,0.06,0.3,9,0.5625,0,0.0,9,0.2093,1,0.0233,0,23.25,46.62790697674418,193.1875,1517.1638723634399,0.10815676255084213,0.0,0.0,10.636363636363637,0.0,0.3272727272727273,0.0,0.32867132867132864,0.0,0.23404255319148934,4.4599391157594335,0.08550660675403836,0.0,1730.9804158090797,0.0,0.2862824900933801,0.0,0.13033175355450238,3,0.0,0.0,0.0,1.8958333333333333,0.0,8,0.0,11,Research
