pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,fg_current_flow_closeness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,fg_eccentricity,pg_hubs,pg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
fnguyen,0.0,0.0,0.0,0.0,0.0,0.09259259259259259,0.11864406779661017,0.70912,0.07692307692307693,0.5091792656587472,0.05181347150259067,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1818,0.2,0.5,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.36619718309859156,0.0,0.0,0.0,0.0,0.0,0.10784313725490197,1.0,0.0,0.0,0.0,0.5249934375820302,0.0,0.0,0.22627633879969145,0.0,0.0031297898100253116,0.0,0.0,0.03125,0.1818,0.0,0.0,0.0,0.0,0.0,0.10124495443453685,0.052474344940196156,0.0,0.75,0.0,0.9066666666666667,0.0,0.0,0.0,0.0,0.12121212121212122,0.3636,0.0,0.0,0.0,0.0,0.48652839697615813,0.0,0.06907807634432514,0.004215012953372701,0.0,0.0,0.7567567567567568,0.0,0.0,0.0,0.5427350427350427,0.0,0.08333333333333334,0.43879184989803055,0.013646281680929349,0.0,0.01198288565021658,0.0,0.017006916120291815,0.0,0.32432432432432434,1.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.07407407407407407,0.0,0.08333333333333333,GradStudent
het,0.02666666666666667,0.12,0.75,0.1111111111111111,0.625,0.08333333333333333,0.06779661016949153,0.4666666666666667,0.054945054945054944,0.2800575953923686,0.06735751295336788,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.4,0.6667,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.79,1.0,1.0,1.0,0.022222222222222223,0.75,0.05555555555555555,0.2884504442136841,0.049019607843137254,0.5,0.2777777777777778,0.5,0.13333333333333333,0.37499531255859303,0.0,0.10331423895253683,0.19724465759520268,0.05503485484866857,0.0030344544491749765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666660444452741,0.14486088304755426,0.11349366449076125,0.0,0.15,0.0,0.19999999999999998,0.06818181818181818,0.75,0.3333333333333333,0.5,0.15151515151515152,0.5,0.0,0.0,0.0,0.6362720864231438,0.5607675906183368,0.0,0.537954291730054,0.23741705614915615,0.0,0.0,0.5513513513513513,0.0,0.3333333333333333,0.0,0.6381909547738693,0.0,0.20833333333333334,0.6297775476829294,0.16583177098348648,0.0,0.039986370421140074,0.0,0.10441769849906528,0.0,0.37681159420289856,0.75,0.0,0.0,0.0,0.8076923076923078,0.0,0.07407407407407407,0.0,0.20833333333333334,Research
jacouch,0.12,0.56,0.7778,0.16666666666666666,0.20837499999999998,0.009259259259259259,0.01694915254237288,1.0,0.01098901098901099,1.0,0.09844559585492228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.5,0.7,0.89,1.0,0.9,0.0962962962962963,0.7222,0.2777777777777778,0.32052613361024573,0.0196078431372549,1.0,0.0,0.0,0.4,0.37499531255859303,0.0,0.33456082924168024,0.34028937805261356,0.349348221542362,0.0021757114798359335,0.08333333333333333,0.1667,0.0,0.0,0.05555555555555555,0.1111,0.0,0.0,0.11999850666865779,0.0,0.08995654290975788,0.05504587155963303,0.05,0.33,0.3333333333333333,0.3409090909090909,0.8333,0.0,0.0,0.030303030303030304,0.5,0.0,0.0,0.0,0.4326650187677378,0.4157782515991471,0.0,0.032537208105090865,0.45173998222239437,0.0,0.0,0.6108108108108109,0.0,0.3555555555555556,0.0,0.9202898550724637,0.0,0.4166666666666667,0.7974108538867918,0.1203269281325945,0.0,0.2789640973773282,0.0,0.34821800498455907,0.0,0.517799352750809,0.75,0.0,0.0,0.0,0.7076923076923078,0.0,0.2222222222222222,0.0,0.4166666666666667,GradStudent
jmahal,0.013333333333333334,0.08,1.0,0.05555555555555555,0.625,0.027777777777777776,0.03389830508474576,0.7333333333333333,0.02197802197802198,0.5500359971202303,0.025906735751295335,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.5,0.2,0.5,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007407407407407408,0.5,0.05555555555555555,0.5769008884273682,0.0392156862745098,1.0,0.0,0.0,0.13333333333333333,0.9374882813964825,0.0,0.05155482815057283,0.16735385419499293,0.0,7.984422594224899e-05,0.05555555555555555,1.0,0.0,0.0,0.05555555555555555,1.0,0.0,0.0,0.018666641777810966,0.03364582583722041,0.029288687610519025,0.01834862385321101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.25,0.0,0.0,0.0,0.2751876773780097,0.2611940298507463,0.00021223182314547087,0.012255681719584225,0.04473074970926131,0.0,0.0,0.5675675675675675,0.0,1.0,0.0,0.7215909090909088,0.0,0.08333333333333334,0.2739748583488893,0.010020234307483528,0.0,0.00855054611192394,0.0,0.011514791745412863,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.08333333333333333,GradStudent
jmernst,0.34,0.72,0.3529,0.6111111111111112,0.269625,0.5277777777777778,0.23728813559322035,0.20917333333333332,0.32967032967032966,0.1621670266378689,0.5595854922279793,0.4642857142857143,0.2549,0.5333333333333333,0.6154,0.26666666666666666,0.3077,1.0,0.2586,1.0,0.3333,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.93,0.94,0.98,0.9295774647887324,0.96,0.24444444444444444,0.6471,1.0,0.40717664705203643,0.39215686274509803,0.6897,1.0,0.3103,0.2,0.517868526643417,0.0,0.13279419787554958,0.2138091417140924,0.04874999496506121,0.005477654031254149,1.0,0.7059,0.6875,0.7586,1.0,0.7059,1.0,0.7586,0.33999888000149336,0.5233649751074534,0.5554379940177855,0.027522935779816515,0.95,0.06,0.22,1.0,0.8627,0.0,0.0,1.0,0.569,0.25,0.0344,0.0,0.2526374460797776,0.662818910374237,0.005816553078211943,0.5989296576528935,1.0,0.0,0.0,0.5045045045045046,0.0,0.2571428571428571,0.0,1.0,0.0,0.875,0.9544824491176994,0.4516722391806069,0.0,0.9007465541049549,0.0,0.8939637637001289,0.0,0.37950360288230583,0.75,0.0,0.0,0.0,0.5923076923076924,0.0,0.9259259259259259,0.0,0.875,Research
jpokorsk,0.0,0.0,0.0,0.0,0.0,0.10185185185185185,0.1694915254237288,0.9111466666666667,0.08791208791208792,0.5500359971202303,0.05699481865284974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.75,0.16666666666666666,0.25,0.0,0.40623242209472377,0.0,0.0,0.35770803682736557,0.0,0.0058126012454899675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24299181588020177,0.13179909424733563,0.0,0.15,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.0,0.0,0.0,0.9737029140014213,0.0,0.22745516935094628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PM
jrmurphy,0.0,0.0,0.0,0.0,0.0,0.10185185185185185,0.0,0.022186666666666667,0.12087912087912088,1.0,0.05699481865284974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.6964037949525631,0.0,0.0,0.06916137811853645,0.0,4.724570518901772e-06,0.0,0.0,0.0625,0.3334,0.0,0.0,0.0,0.0,0.0,0.13831882085871108,0.07322171902629757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8884150675195449,0.0,0.002056672907383522,0.0,0.0,0.0,0.7837837837837838,0.0,0.6666666666666666,0.0,0.6414141414141413,0.0,0.16666666666666669,0.6953512262535185,0.049359978408062076,0.0,0.05571967398531945,0.0,0.07753111638649528,0.0,0.594059405940594,0.75,0.0,0.0,0.0,0.8153846153846154,0.0,0.07407407407407407,0.0,0.16666666666666666,Operations
jziegler,0.02666666666666667,0.16,1.0,0.16666666666666666,0.9375,0.26851851851851855,0.13559322033898305,0.2533333333333333,0.23076923076923078,0.5199784017278617,0.17098445595854922,0.07142857142857142,0.5,0.13333333333333333,1.0,0.13333333333333333,1.0,0.4666666666666667,0.2333,0.6,0.4286,0.2222222222222222,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02962962962962963,1.0,0.0,0.0,0.28431372549019607,0.9667,0.05555555555555555,0.0333,0.08888666666666666,0.4137698278771515,0.0,0.24877250409165302,0.2854735325382559,0.012462311886467504,0.003967309097838187,0.0,0.0,0.125,0.2666,0.0,0.0,0.18181818181818182,0.2666,0.026665297779602963,0.2616824875537267,0.16317826193605545,0.0,0.75,0.0,0.3333333333333333,0.045454545454545456,0.5,0.0,0.0,0.3939393939393939,0.4333,0.0,0.0,0.0,0.119217296192968,0.8862828713574983,0.016708149276539252,0.5741080306007225,0.11712757238118258,0.0,0.0,0.9081081081081082,0.0,0.9,0.0,0.8819444444444444,0.0,0.20833333333333334,0.6963853953418883,0.03276010573182252,0.0,0.1343041341439753,0.0,0.16510361859404743,0.0,0.5008944543828264,0.75,0.0,0.0,0.0,0.7692307692307692,0.0,0.07407407407407407,0.0,0.20833333333333334,Research
kgantt,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.4666666666666667,0.01098901098901099,1.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.5,0.05555555555555555,0.5,0.0,0.0,0.0,0.0,0.0775659611737575,0.0,1.1046077043780124e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00747757708184774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956455519213003,0.8102345415778252,0.014267056710907807,0.0005784392552016153,0.032429793539214456,0.0,0.0,0.43243243243243246,0.0,0.0,0.0,0.7604790419161677,0.0,0.08333333333333334,0.27220815960820777,0.015303965424275215,0.0,0.00692609034102342,0.0,0.009396681882015007,0.0,0.3478260869565217,1.0,0.0,0.0,0.0,0.9846153846153847,0.0,0.07407407407407407,0.0,0.08333333333333333,Outreach
kkarranc,0.0,0.0,0.0,0.0,0.0,0.17592592592592593,0.1864406779661017,0.5733333333333334,0.10989010989010989,0.19006479481641475,0.09844559585492228,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1,0.4,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12745098039215685,0.65,0.3888888888888889,0.35,0.0,0.37499531255859303,0.0,0.0,0.27885251749017337,0.0,0.0025094376634972933,0.0,0.0,0.21875,0.7,0.0,0.0,0.3181818181818182,0.7,0.0,0.19937588726718436,0.10739063420991933,0.0,0.4,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.2727272727272727,0.45,0.25,0.1,0.0,0.0,1.0,0.0,1.0,0.006066691715687898,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.8089171974522292,0.0,0.16666666666666669,0.7496426926821255,0.03680274749345575,0.0,0.0929219552033255,0.0,0.116831893416991,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.7923076923076923,0.0,0.07407407407407407,0.0,0.16666666666666666,Research
krich,0.0,0.0,0.0,0.0,0.0,0.06481481481481481,0.0,0.06666666666666667,0.07692307692307693,1.0,0.03626943005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.06510344011668356,0.0,2.936697268484571e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08598232334796574,0.04393303141577855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168443496801706,0.0,0.0,0.0,0.0,0.0,0.918918918918919,0.0,0.0,0.0,0.6939890710382514,0.0,0.08333333333333334,0.501725682611725,0.011600597585109989,0.0,0.020166188943411052,0.0,0.026436886844788524,0.0,0.717948717948718,0.75,0.0,0.0,0.0,0.8615384615384615,0.0,0.07407407407407407,0.0,0.08333333333333333,Operations
ksterne,0.06,0.28,0.7778,0.3333333333333333,0.8333749999999999,1.0,1.0,0.5205333333333333,1.0,0.7192224622030237,0.6062176165803109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.09,0.33,0.16901408450704225,0.41,0.06666666666666667,1.0,0.0,0.0,1.0,0.9358,0.3888888888888889,0.0642,0.06666666666666667,0.37499531255859303,0.0,0.3218767048554282,1.0,0.14118690308880366,1.0,0.027777777777777776,0.1111,1.0,0.5872,0.027777777777777776,0.1111,0.045454545454545456,0.0184,0.05999925333432889,1.0,0.6025085760938409,0.06422018348623854,0.95,0.78,0.11333333333333334,0.1590909090909091,0.7778,0.3333333333333333,0.2222,0.5757575757575758,0.1743,1.0,0.0734,0.0,0.40912295157008144,0.8176678859959704,0.10336484814331452,0.3909652473885355,0.23741705614915615,0.0,0.0,0.6216216216216216,0.0,0.5,0.0,0.7341040462427745,0.0,0.25,0.7581863661604094,0.2339550688471665,0.0,0.08625299169126699,0.0,0.15192463804329545,0.0,0.6265060240963856,0.75,0.0,0.0,0.0,0.7923076923076923,0.0,0.07407407407407407,0.0,0.25,Research
leslie,1.0,1.0,0.1667,1.0,0.15,0.39814814814814814,0.23728813559322035,0.29696,0.2967032967032967,0.345572354211663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2045,0.6,0.3333,0.5555555555555556,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.95,0.94,0.94,1.0,0.95,1.0,0.9,0.8333333333333334,0.11538017768547364,0.29411764705882354,0.6818,0.7777777777777778,0.3182,0.3846133333333333,0.37499531255859303,0.0,0.6770103655210038,0.10791519637697933,0.23087220802186725,0.0015529604541418243,0.0,0.0,0.03125,0.0454,0.0,0.0,0.045454545454545456,0.0454,1.0,0.39252373133059004,1.0,1.0,0.9,0.73,0.2733333333333333,0.38636363636363635,0.1133,0.3333333333333333,0.0134,0.9090909090909091,0.6818,0.5,0.091,0.0,1.0,0.554855592169025,0.1509138907883712,0.2509766062433483,0.24128798641245763,1.0,0.3333333333333333,0.46846846846846846,0.0,0.2065217391304348,1.0,0.7175141242937852,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3307165525304827,0.5,2.4091332233620876e-12,4.541974317680354e-11,0.36363636363636365,0.5384615384615385,1.0,1.0,1.0,1.0,Operations
mifowler,0.17333333333333334,0.6,0.5769,0.3888888888888889,0.33649999999999997,0.24074074074074073,0.1694915254237288,0.3678933333333333,0.12087912087912088,0.0,0.2694300518134715,0.7142857142857143,0.7692,1.0,0.75,0.4,0.3,0.4666666666666667,0.2593,0.6,0.4286,0.3333333333333333,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.96,0.83,1.0,1.0,1.0,0.0962962962962963,0.5,0.7222222222222222,0.5769008884273682,0.23529411764705882,0.8889,0.16666666666666666,0.1111,0.14444666666666667,0.41249484381445234,0.0,0.10361324436610851,0.12551984600197796,0.004639071754178662,0.0013146276482821511,0.3333333333333333,0.4615,0.25,0.5926,0.2777777777777778,0.3846,0.36363636363636365,0.5926,0.24266634311154253,0.3345806865240061,0.3734307670341176,0.0,1.0,0.0,0.49333333333333335,0.4772727272727273,0.8077,0.0,0.0,0.6060606060606061,0.7407,0.25,0.074,0.0,0.4563962479370333,0.828397694069336,0.09946950982166156,0.24001817172077783,0.8406543380299628,0.0,0.0,0.5405405405405406,0.0,0.2637362637362637,0.0,0.9548872180451127,0.0,0.5833333333333334,0.8603675744978828,0.1790134873738981,0.0,0.4286629476848859,0.0,0.5127245675710214,0.0,0.5258116019159126,0.75,0.0,0.0,0.0,0.6692307692307693,0.0,0.4074074074074074,0.0,0.5833333333333334,Research
mlgood3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.01694915254237288,0.36000000000000004,0.04395604395604396,1.0,0.02072538860103627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.6,0.1111111111111111,0.4,0.0,0.37499531255859303,0.0,0.0,0.08476439032487047,0.0,4.2795257724916704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03582433254610519,0.01586348542704737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38721701259465613,0.5543710021321961,0.03267008822764098,0.13558616141925864,0.002211960150457976,0.0,0.0,0.8918918918918919,0.0,0.7333333333333333,0.0,0.7743902439024389,0.0,0.25,0.7885867271526217,0.06271330407165193,0.0,0.17827066276854633,0.0,0.21701643607839827,0.0,0.4585698070374574,0.75,0.0,0.0,0.0,0.7615384615384616,0.0,0.14814814814814814,0.0,0.25,Director
mryan91,0.05333333333333334,0.2,0.625,0.3333333333333333,0.9375,0.12962962962962962,0.15254237288135594,0.6444799999999999,0.07692307692307693,0.16000719942404604,0.11398963730569948,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2667,0.4,0.5,0.3333333333333333,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38,0.53,0.48,0.63,0.8169014084507042,0.78,0.05925925925925926,1.0,0.0,0.0,0.10784313725490197,0.7333,0.2222222222222222,0.2667,0.06666666666666667,0.37499531255859303,0.0,0.13216039279869068,0.0901279257707978,0.05839319618826743,0.00031810413074355643,0.027777777777777776,0.125,0.09375,0.4,0.0,0.0,0.045454545454545456,0.1334,0.06222058370588839,0.14486088304755426,0.12569606396649372,0.0,0.25,0.0,0.22,0.11363636363636363,0.625,0.0,0.0,0.2727272727272727,0.6,0.5,0.2666,0.0,0.4988373157557448,0.3354655294953802,0.1337930973167273,0.07322783886739025,0.0020644961404274447,0.0,0.0,0.6846846846846846,0.0,0.6666666666666666,0.0,0.7134831460674157,0.0,0.125,0.6188832809354589,0.03616547003358001,0.0,0.028200183830031516,0.0,0.040191155476547016,0.0,0.631578947368421,0.75,0.0,0.0,0.0,0.876923076923077,0.0,0.07407407407407407,0.0,0.125,GradStudent
odge,0.04,0.2,0.8333,0.1111111111111111,0.41662499999999997,0.10185185185185185,0.11864406779661017,0.6444799999999999,0.054945054945054944,0.10007199424046073,0.08808290155440414,0.21428571428571427,1.0,0.3333333333333333,0.8333,0.13333333333333333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.67,0.72,1.0,1.0,1.0,0.014814814814814815,0.3333,0.2222222222222222,0.7692396446290527,0.10784313725490197,0.9167,0.05555555555555555,0.0833,0.2,0.37499531255859303,0.0,0.2905073649754501,0.19067496824516733,0.002546881029038528,0.0022594918969888003,0.0,0.0,0.125,0.6666,0.0,0.0,0.09090909090909091,0.3334,0.04666660444452741,0.11215057210333841,0.09518823473418685,0.0,0.45,0.0,0.5,0.0,0.0,1.0,1.0,0.21212121212121213,0.5833,0.5,0.3334,0.0,0.2903285964715974,0.6325515280739159,0.03438489176118278,0.11639483235223612,0.4674549536549663,0.0,0.0,0.527027027027027,0.0,0.2857142857142857,0.0,0.9136690647482014,0.0,0.33333333333333337,0.6662182604604625,0.11328241507653905,0.0,0.12476001309024674,0.0,0.18193530762146481,0.0,0.431561996779388,1.0,0.0,0.0,0.0,0.7923076923076923,0.0,0.25925925925925924,0.0,0.3333333333333333,PM
pudavid,0.06666666666666667,0.2,0.5,0.4444444444444444,1.0,0.32407407407407407,0.22033898305084745,0.34816,0.26373626373626374,0.4499640028797696,0.23316062176165803,0.2857142857142857,0.8,0.26666666666666666,0.5,0.4666666666666667,0.875,0.2,0.0833,0.6,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.58,0.61,0.9,0.4507042253521127,0.67,0.07407407407407407,1.0,0.0,0.0,0.35294117647058826,1.0,0.0,0.0,0.06666666666666667,0.3860201747478157,0.0,0.32872340425531915,0.2643380377965894,0.0918393181557747,0.004392888090180601,0.19444444444444445,0.7,0.46875,0.8334,0.16666666666666666,0.6,0.4090909090909091,0.5,0.06666791110945186,0.3177610446364903,0.2259402583994464,0.009174311926605505,0.55,0.1,0.20666666666666667,0.06818181818181818,0.3,0.0,0.0,0.12121212121212122,0.1111,0.0,0.0,0.0,0.4040327748786963,0.7687751717602466,0.028391901674127435,0.4213912121080337,0.0592313773622636,0.0,0.0,0.6351351351351351,0.0,0.5,0.0,0.7094972067039106,0.0,0.16666666666666669,0.6785578060529116,0.04462184883668438,0.0,0.04266349635823538,0.0,0.06085448432794985,0.0,0.525,0.75,0.0,0.0,0.0,0.8615384615384615,0.0,0.1111111111111111,0.0,0.16666666666666666,GradStudent
rchase,0.03333333333333333,0.2,1.0,0.2222222222222222,1.0,0.027777777777777776,0.01694915254237288,0.4666666666666667,0.02197802197802198,0.5500359971202303,0.04145077720207254,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,0.2,0.3333,0.2222222222222222,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.78,1.0,1.0,1.0,0.037037037037037035,1.0,0.0,0.0,0.0392156862745098,1.0,0.0,0.0,0.06666666666666667,0.37499531255859303,0.0,0.08821603927986907,0.135596078528318,0.025837535211682753,0.002154653173435407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666660444452741,0.03364582583722041,0.0512552033184083,0.0,0.1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.06060606060606061,0.5,0.0,0.0,0.0,0.12907233753155203,0.2611940298507463,0.019861653637652715,0.07704087830216515,0.5638061131279836,0.0,0.0,0.5585585585585586,0.0,0.26666666666666666,0.0,0.9202898550724637,0.0,0.25,0.5847966352139687,0.04716687817994656,0.0,0.07846715089496228,0.0,0.11335124799232144,0.0,0.3679245283018867,0.75,0.0,0.0,0.0,0.7692307692307692,0.0,0.18518518518518517,0.0,0.25,Operations
rwmcgwi,0.10666666666666667,0.56,0.875,0.3333333333333333,0.46875,0.009259259259259259,0.0,0.4666666666666667,0.01098901098901099,1.0,0.08808290155440414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,1.0,0.17,0.044444444444444446,0.375,0.5555555555555556,0.7211261105342102,0.0196078431372549,1.0,0.0,0.0,0.17778,0.37499531255859303,0.0,0.09298281505728315,0.06197578039193528,0.02536853098083742,0.0,0.16666666666666666,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.12444583407222125,0.003114021601889346,0.09518823473418685,0.009174311926605505,0.0,0.06,0.0,0.13636363636363635,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835667856815893,0.746268656716418,0.0008624023289720721,0.0,0.2485733043221479,0.0,1.0,0.6683046683046684,0.0,0.4363636363636363,0.23448773448773447,0.8089171974522292,0.5,0.4583333333333333,0.9261562446499569,0.25635210315559015,0.7535603791543339,0.36985752396906835,0.0,0.4508330173017944,0.0,0.3983903420523139,0.75,0.19530851543462233,0.34875694221422493,1.0,0.676923076923077,0.5,0.2962962962962963,0.5,0.4583333333333333,Director
