pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_sent_perc,inter_hume_rec,inter_hume_rec_perc,inter_vt_sent,inter_vt_sent_perc,inter_vt_rec,inter_vt_rec_perc,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
cheadley,0.024910556057110376,0.03639398998330551,0.11309087097788492,0.03186312980693769,0.5322096128170896,0.07173971019646191,0.08278867102396514,0.2838810641627543,0.07198748043818466,0.47625160462130944,0.037828259210947304,0.018260600433302382,0.3110257089848926,0.04708520179372197,0.3559,0.025037183936539417,0.5706,0.14146658014276445,0.5206103844629408,0.14743589743589744,0.1055,0.12852112676056338,0.6697,0.12,0.11299435028248588,0.12,1.0,0.15789473684210525,1.0,0.45454545454545453,0.21428571428571427,0.45454545454545453,1.0,0.5,1.0,0.044507042253521124,0.6966292134831461,0.10699969164353994,0.8461538461538461,0.032173953531685055,0.875,0.08785223774567842,0.873015873015873,0.03172147001934236,0.6277511961722487,0.014893797072014894,0.37224880382775116,0.0822481151473612,0.6199388159078638,0.04935622317596566,0.380061184092136,0.09625714285714285,0.1413735126745991,0.15933585959048646,0.07207995547092558,0.03481889374985708,0.0030651942651835217,0.008638150839985703,0.23802450798366134,0.05443747937974266,0.3831185241344453,0.02130841121495327,0.20249096022498994,0.07836456558773425,0.47537599528162783,0.025374595679161227,0.0731410291995115,0.03852753365053348,0.011941659070191431,0.05318954487296655,0.17,0.375,0.0250565355042967,0.7347,0.011085450346420323,0.06308272168220591,0.053131991051454136,0.47030015797788305,0.05513784461152882,0.2729145211122554,0.07355490907154857,0.4867003196776774,0.11194025820841046,0.605525141698604,0.152989727341718,0.03910081534008589,0.22357514981257134,0.20594458438287153,0.5691699604743083,0.3374393430384469,0.39188630917954215,0.4923809523809523,0.3548387096774194,0.6231884057971014,0.8745314486400043,0.07995791998407775,0.24146126671374854,0.5787746496164919,0.3804396380669793,0.03984187166344741,0.15301597894517585,0.017406309995450057,0.13074022735065668,1.0,0.0679102242883043,0.06879912800397958,0.017519709005804095,0.017519708993212254,0.019172202351123397,0.019172202333845954,0.4395604395604395,1.0,0.3714285714285714,0.0,0.24691358024691357,0.36977491961414793,Research
chrisdob,0.001504664459825459,0.002671118530884808,0.24305628340844776,0.0026683409197928113,0.741822429906542,0.01048982131745044,0.0196078431372549,0.5270735524256651,0.01056338028169014,0.5458279845956355,0.00364253894809382,0.0,0.0,0.0,0.0,0.0,0.0,0.00973393900064893,0.21086008719778038,0.03205128205128205,0.3333,0.008802816901408451,0.6667,0.04,0.5225988700564972,0.04,1.0,0.05263157894736842,1.0,0.09090909090909091,0.25357142857142856,0.09090909090909091,1.0,0.1,1.0,0.004024144869215292,0.9325842696629213,0.015417823003391921,0.8571428571428571,0.002095264701773991,0.9285714285714286,0.01302391664693346,0.9047619047619048,0.002376347057198121,0.7933014354066985,0.0005923669290005924,0.20669856459330144,0.010006854009595613,0.47327694799352155,0.01072961373390558,0.5267230520064782,0.04968571428571427,0.08891619244697363,0.23063803456996115,0.10471482479890866,0.23865577261041693,0.0017057254073114397,0.0007148814488264029,0.2750340388661963,0.003629165291982844,0.1225676017184736,0.00205607476635514,0.27280032141422256,0.005110732538330494,0.22530227071660275,0.0018617336808221874,0.013038470078827578,0.004596778991856312,0.0008204193254329991,0.0025589471760190095,0.17,0.08928571428571427,0.002170963364993216,0.8889,0.0013856812933025404,0.1102955762745487,0.00727069351230425,0.4971563981042654,0.006265664160401002,0.18280123583934085,0.026399040034907804,0.3827036862572727,0.10249670038538285,0.6367615578394041,0.0008157027638787607,0.0,0.8781756351270251,0.6251779651735846,1.0,0.9446393762183238,0.13878713878713847,0.09654528478057901,0.03225806451612903,0.13043478260869565,0.33083599168142414,0.002516808810167192,0.010019341975047861,0.07305361630922745,0.018548510102783886,0.0,0.0008379879631884031,0.04355400696864111,0.8189506006868422,1.0,0.004568357788398229,0.006277475283483521,0.0010587542028194423,0.0010587542001804465,0.0014105885515251718,0.0014105885474721047,0.758241758241758,1.0,0.8428571428571429,1.0,0.0,0.003215434083601286,GradStudent
chrisj12,0.0004012438559534557,0.001335559265442404,0.5008908919400483,0.0008632867681682624,0.6622162883845127,0.008445195128455863,0.012345679012345678,0.39593114241001565,0.009389671361502348,0.7086007702182283,0.0022642809677339963,0.0,0.0,0.0,0.0,0.0,0.0,0.005840363400389357,0.15120887831946095,0.01282051282051282,0.2222,0.007042253521126761,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012877263581488935,0.7865168539325843,0.012950971322849213,0.9010989010989011,0.0005587372538063976,0.8214285714285714,0.010182334833057069,0.873015873015873,0.0006079027355623101,0.5443381180223287,0.0005077430820005078,0.4556618819776715,0.00822481151473612,0.5087277307899946,0.008345255126371007,0.4912722692100054,0.08928571428571429,0.17542679772374548,0.03675964668942485,0.07690327845270487,0.0007684910427567705,0.002876756791919134,0.00011914690813773382,0.1178363658868672,0.006598482349059716,0.36416477129138236,0.00018691588785046728,0.06374715414490424,0.010221465076660987,0.4992627543497493,0.0004954193268294337,0.01008590540690574,0.0027743816420577445,9.115770282588879e-05,0.004386766587461159,0.05,0.3214285714285715,0.0004975124378109452,0.5238,0.0,0.0,0.0050335570469798654,0.43570300157977887,0.006265664160401002,0.21833161688980432,0.03146379092708322,0.5812241776928735,0.02161672203723368,0.7090067806613951,0.006298594430552675,0.0,0.6446089217843569,0.4474801419856084,1.0,0.6824905400756793,0.21515326778484647,0.08719851576994422,0.06451612903225806,0.14492753623188412,0.4026622487130388,0.008599952208476057,0.021811596586664393,0.06550225797526446,0.04050534680968422,0.0,0.006361535874607066,0.016434892541087234,0.42477858866729606,1.0,0.007087886639095702,0.009566666747609096,0.004292746697627381,0.004292746686535249,0.004166462697891812,0.004166462688121239,0.6483516483516485,1.0,0.8571428571428571,1.0,0.0,0.03215434083601286,GradStudent
cshahria,0.002340589159728492,0.006010016694490818,0.28361806938476053,0.0023544184586407157,0.30524032042723637,0.009423059827540227,0.01597676107480029,0.46979655712050084,0.011997913406364111,0.9358151476251604,0.003962491693534493,0.0,0.0,0.0,0.0,0.0,0.0,0.022063595068137574,0.52239397542608,0.02564102564102564,0.1176,0.022887323943661973,0.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005150905432595574,0.797752808988764,0.013876040703052728,0.8681318681318682,0.0031196163337523864,0.8928571428571429,0.010892730286526165,0.8253968253968254,0.0021000276319425256,0.25295055821371604,0.003131082339003131,0.7470494417862839,0.011240575736806032,0.710275328414612,0.005722460658082976,0.2897246715853878,0.26480000000000004,0.0918261769270564,0.16053669169381782,0.14415884326729342,0.01482192278449616,0.010549041411319123,0.0008936018110330037,0.23505384329743784,0.016166281755196306,0.8903209502148092,0.00205607476635514,0.18642024909602248,0.02328222600795003,0.9802418165732822,0.002513601216124074,0.010183052070611747,0.004285848638336177,0.0023701002734731083,0.009687442880643393,0.33,0.6607142857142858,0.002623247399366802,0.7342,0.0,0.0,0.005453020134228188,0.41090047393364926,0.011278195488721804,0.3594232749742533,0.19700273269694676,0.7801010139368855,0.20748139794507595,0.7665710327455993,0.003925671003172219,0.0,0.9369873974794959,0.37064021350056786,1.0,0.8046095631234949,0.18343195266272178,0.09654528478057901,0.03225806451612903,0.1739130434782608,0.45089112055820274,0.0028985340257786855,0.010479957426614369,0.07411040076364067,0.01976798785163685,0.0,0.003927628110332966,0.01989562948467058,0.7663629640476999,1.0,0.005892324922579079,0.009224398609321165,0.01407798812467773,0.01407798807926515,0.014306310884548815,0.014306310841030638,0.6923076923076923,1.0,0.8428571428571429,1.0,0.0,0.04180064308681672,GradStudent
cthomp,0.05614070284548768,0.05242070116861436,0.053767948852321557,0.046068121174070005,0.2114485981308411,0.28598097608676326,0.11837327523602033,0.0,0.2905581637976004,0.48806161745827975,0.1201299500381482,0.010419890642731869,0.07924728332891598,0.01943198804185351,0.2574,0.01412989588497769,0.5644,0.6567164179104478,0.6189060642092746,0.19230769230769232,0.0296,0.6654929577464789,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12297786720321932,0.898876404494382,0.3601603453592353,0.7032967032967034,0.07794384690599246,1.0,0.3781671797300497,0.9841269841269841,0.07327991157778392,0.6617224880382776,0.030295337226030294,0.3382775119617225,0.25373543522960934,0.31329854237898136,0.3257033857892227,0.6867014576210185,0.3216857142857143,0.07933264355923435,0.37097319446504184,0.04747615279974803,0.07779364327545987,0.0016278745032931054,0.010663648278327177,0.13120435697487312,0.1817881887165952,0.3037654788981552,0.031401869158878506,0.1332529797776885,0.22941510505394663,0.34473606605721024,0.05627311685247064,0.28695389696902407,0.12041257770859684,0.06608933454876938,0.23377810272345093,0.43,0.42857142857142866,0.027317955676164633,0.3578,0.13163972286374134,0.3348541955961119,0.23895413870246085,0.5548183254344393,0.31954887218045114,0.40525231719876414,0.11766645581694488,0.3744530943429664,0.2088526806695074,0.3079437435959912,0.11069573869255842,0.039892271713016056,0.25186855552928766,0.24587272257006157,0.6473118279569893,0.42122984228247373,0.5068346287858481,0.43317972350230405,0.5161290322580645,0.5797101449275363,0.9702153996416945,0.16286265542346073,0.6187608569162995,0.5499551436094039,0.7268190833723059,0.04021340859583608,0.11075092503463455,0.021775696311076665,0.2597144390063466,0.0,0.18968892758567707,0.18368653522481385,0.2714657047173306,0.271465704145959,0.2701414214198078,0.27014142085346715,0.3296703296703296,0.0,0.42857142857142855,1.0,0.345679012345679,0.22186495176848875,Director
darek,0.0005015548199418196,0.000333889816360601,0.3012262865527722,0.00102024799874431,0.6722296395193592,0.0,0.0,0.3830985915492958,0.0,0.9394094993581515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016901408450704226,0.9101123595505618,0.0,1.0,0.0007915444428923965,1.0,0.0,1.0,0.0008289582757667864,0.6677830940988835,0.0004231192350004231,0.33221690590111647,0.0,0.9165017095555156,0.0,0.08349829044448441,0.040828571428571436,0.033742886704604236,0.359578211287928,0.1220182828727265,0.06090579403892701,0.020140497270757236,0.0007744549028952699,0.6705037752197054,0.001649620587264929,0.7505686125852918,0.0022429906542056075,0.6696129637069773,0.0028392958546280523,1.0,0.0005162790879590939,0.0,0.0,0.00036463081130355516,0.0,0.17,0.9642857142857143,0.0006784260515603799,0.625,0.0,0.0,0.0,0.94913112164297,0.0,0.0,0.08281744300207258,0.061966221916953314,0.0,0.0,0.0,0.0,0.7605521104220845,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968799442517415,1.0,0.0,0.0,0.0008562478325091508,0.0008562478332822107,0.0016708111193708096,0.0016708111162354147,1.0,1.0,1.0,1.0,0.0,0.0,GradStudent
deannac,0.08569900023405892,0.09549248747913189,0.07127135520385705,0.085543870663946,0.3377837116154873,0.26757934038581205,0.2636165577342048,0.21752738654147105,0.26173708920187794,0.4225930680359435,0.1367921045507125,0.16011554730217684,0.7996289424860854,0.18310911808669655,0.1579,0.19707486365889937,0.5122,0.33160285528877353,0.3339278636543797,0.30128205128205127,0.092,0.3362676056338028,0.7476,0.32,0.08757062146892655,0.32,1.0,0.3684210526315789,0.875,0.5454545454545454,0.07142857142857142,0.5454545454545454,1.0,0.6,1.0,0.15903420523138834,0.7415730337078652,0.28538390379278444,0.5824175824175825,0.1135167853983331,0.9107142857142857,0.3112716078617097,0.7936507936507936,0.12213318596297319,0.7779904306220096,0.030295337226030294,0.2220095693779904,0.28992460589444824,0.5409393557675004,0.2134000953743443,0.4590606442324995,0.2016,0.047542679772374544,0.516168691103031,0.09935470047720962,0.1761184923644284,0.007720903395670871,0.0036935541522697484,0.029830424557494743,0.12966017815902342,0.20166793025018953,0.01102803738317757,0.030668273737779563,0.09369676320272573,0.13771748746682394,0.12282227353144021,0.38431567114466525,0.1963275670467566,0.12333637192342753,0.28038749771522575,0.53,0.625,0.04536408864767074,0.39,0.045265588914549654,0.07558024201547313,0.20819351230425057,0.49778830963665094,0.2706766917293233,0.3666323377960865,0.2933412982635496,0.5191425365674349,0.7023547498052812,0.4400258121154004,0.7143981811637812,0.27167945071248156,0.0995627696967966,0.0385758527117633,0.3755781683626272,0.05233615439565063,0.7354421279654925,0.9043731778425655,0.7741935483870968,0.9420289855072463,0.9657363738421045,0.19232208436246326,0.8721853240239074,0.9363692310231183,0.905857553563061,0.27184283818595634,0.7145400463668902,0.01544561954881268,0.032694809800832184,0.0,0.18709400549346322,0.18370278384080654,0.11354865147343239,0.11354865136670125,0.11243218778206436,0.11243218767760015,0.15384615384615385,0.0,0.057142857142856926,0.0,0.7901234567901234,0.8585209003215434,Operations
drdepoy,0.014545089778312769,0.022036727879799666,0.12420081752436851,0.013655627060116152,0.29072096128170893,0.025157791803715884,0.029774872912127815,0.2992175273865415,0.028821074595722484,0.7288831835686777,0.017302060003445644,0.0013411740431239039,0.03882851842035515,0.007473841554559043,0.7692,0.0022310361923648984,0.6923,0.050616482803374434,0.5051525961157353,0.08974358974358974,0.1795,0.05545774647887324,0.8077,0.04,0.06497175141242938,0.04,1.0,0.05263157894736842,1.0,0.09090909090909091,0.11785714285714285,0.09090909090909091,1.0,0.1,1.0,0.027203219315895373,0.7303370786516854,0.037773666358310205,0.8681318681318682,0.01820552218652512,0.8214285714285714,0.03149419843713,0.9047619047619048,0.013318596297319702,0.28516746411483246,0.01684014555301684,0.7148325358851675,0.027416038382453736,0.5731509807450061,0.019790176442536958,0.42684901925499363,0.20031428571428572,0.13292809105018108,0.6222703596075781,0.07568202739683567,0.2741464758861839,0.0022897723239834475,0.0016084832598594067,0.07525683871766309,0.009237875288683603,0.12762193580995704,0.00411214953271028,0.06629168340699076,0.010789324247586598,0.18637570038336776,0.014796089316282216,0.025591206839125125,0.01758867752875626,0.004649042844120328,0.019009321878998356,0.11,0.41071428571428575,0.015151515151515152,0.7545,0.005542725173210162,0.053560801428288035,0.019574944071588368,0.528436018957346,0.02631578947368421,0.35324407826982485,0.15195958476202823,0.5719872850214783,0.1390653013536983,0.4338478914331785,0.05636894022482638,0.0620342117844902,0.2722044408881777,0.31838906213074025,0.5333333333333333,0.5070268263250719,0.34065934065934056,0.3129967776584317,0.24193548387096775,0.44927536231884047,0.7546282272512652,0.08340111624563105,0.12108510593314774,0.37503990540455645,0.21903820750434524,0.06384411755490665,0.05642343321983074,0.019078682248639935,0.17049120837335094,0.0,0.04187907547760905,0.03321647706734414,0.012450915310050235,0.012450915296701615,0.012673194728973217,0.012673194717318521,0.4945054945054944,0.0,0.5571428571428572,1.0,0.1111111111111111,0.17041800643086816,Research
dslevy,0.026649279432908683,0.039065108514190316,0.11309087097788492,0.028959347041280805,0.39736315086782376,0.1123655436038759,0.10675381263616558,0.20594679186228482,0.09937402190923318,0.26675224646983314,0.050355639782432134,0.027339317032910346,0.43572753776835405,0.05082212257100149,0.2566,0.03396132870599901,0.517,0.34133679428942243,0.8099484740388426,0.16666666666666666,0.0494,0.34330985915492956,0.7414,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.19285714285714287,0.45454545454545453,0.7143,0.7,1.0,0.0523943661971831,0.7865168539325843,0.15263644773358,0.7692307692307693,0.03287237509894306,0.7857142857142857,0.1340279422211698,0.8412698412698413,0.024537164962696877,0.2915470494417862,0.030295337226030294,0.7084529505582137,0.09074708704592187,0.22854057944934303,0.1435383881735813,0.7714594205506566,0.11900000000000002,0.09348163476461462,0.27053632714217274,0.07370236891654086,0.06760919396230505,0.0030573659381368137,0.006433933039437627,0.16586211164748113,0.09204882876938304,0.42532221379833207,0.017570093457943924,0.1561537431364671,0.13003975014196478,0.5060454143320553,0.05831737344317735,0.24704049628067054,0.11087738020064605,0.014858705560619872,0.08481082069091574,0.2,0.375,0.027815468113975575,0.763,0.02725173210161663,0.14520928387224757,0.12304250559284116,0.8150078988941548,0.13157894736842105,0.42018537590113286,0.11916354406422214,0.4886098142164673,0.44172695239470955,0.578251208084186,0.00264874003725644,0.0016349608223958877,0.37151778181723316,0.5102511716433976,0.9285714285714286,0.9242931640592457,0.39188630917954215,0.20804828973843056,0.3548387096774194,0.31884057971014496,0.9161808309388565,0.05365582168747946,0.3897093083125214,0.27990610429533297,0.5185061215994627,0.0016317249479460172,0.0026500605422324517,0.031671276569235754,0.5459399497647374,0.0,0.07087561800526966,0.06601168540440622,0.11481790585158891,0.11481790561821002,0.11289278819460867,0.11289278796447835,0.4395604395604395,0.0,0.6857142857142858,1.0,0.1111111111111111,0.022508038585209004,Director
example,0.0029424549436586752,0.006010016694490818,0.22198930929671942,0.004002511379689217,0.5410547396528705,0.008889679082585119,0.01670297748729121,0.5258215962441315,0.008737610850286907,0.5227214377406932,0.004257832689325884,0.0018570102135561746,0.2459581235091439,0.006726457399103139,0.5,0.002478929102627665,0.5556,0.026606099935107073,0.6605231866825207,0.05128205128205128,0.1951,0.025528169014084508,0.7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007484909456740443,0.9662921348314607,0.014492753623188406,0.945054945054945,0.004190529403547982,1.0,0.011839924224484964,1.0,0.004310583033987289,0.7534290271132377,0.0012693577050012694,0.24657097288676233,0.01151473612063057,0.809789454741767,0.003814973772055317,0.19021054525823286,0.07420000000000002,0.07185721676151062,0.18675815923364827,0.12294994623699142,0.030461226696438925,0.005911930457177943,0.0008936018110330037,0.19136031687089985,0.006928406466512702,0.3646702047005307,0.002803738317757009,0.2070443283781974,0.010789324247586598,0.5019168386906517,0.005350528729757883,0.01700413567225491,0.008261726584737158,0.0007292616226071103,0.003655638822884299,0.08,0.23214285714285712,0.003075531433740389,0.701,0.0013856812933025404,0.061297361634596315,0.006711409395973154,0.5605055292259083,0.0037593984962406013,0.12564366632337795,0.09057196420598765,0.3863278294044475,0.3077825662138095,0.5949713242662511,0.004874061698304201,0.0005411901079666424,0.4706941388277656,0.4226525024641332,0.8666666666666667,0.8227584772207196,0.16068836823553773,0.1655577299412915,0.08064516129032256,0.26086956521739135,0.4356418228602091,0.008858275005536981,0.024662343747092835,0.17476153105938244,0.045007276392712396,0.0005424271650222416,0.0048764916169203995,0.028628117913832202,0.4902180685626086,1.0,0.007850875243828437,0.010687029920355659,0.0010661372098645153,0.001066137209180017,0.000745568568531211,0.0007455685690983193,0.7252747252747251,1.0,0.7428571428571428,1.0,0.012345679012345678,0.07717041800643087,GradStudent
fnguyen,0.011268264954692882,0.03672787979966611,0.30636201656010903,0.014989797520012556,0.5600801068090787,0.046137434438616766,0.12418300653594772,0.8494522691705791,0.05359937402190924,0.748395378690629,0.02069848145504664,0.0038171876611988033,0.1416644579909886,0.021674140508221227,0.7838,0.0074367873078829945,0.8108,0.036340038935756006,0.20471660721363455,0.07692307692307693,0.2143,0.03697183098591549,0.75,0.16,0.327683615819209,0.16,1.0,0.21052631578947367,1.0,0.45454545454545453,0.32857142857142857,0.45454545454545453,1.0,0.3,0.6,0.007243460764587525,0.16853932584269662,0.02960222016651249,0.34065934065934067,0.014387484285514736,0.8392857142857143,0.043097324177125265,0.5396825396825397,0.016358109975131253,0.7880382775119616,0.0038926969620038925,0.21196172248803827,0.061686086360520906,0.837322296202987,0.016452074391988557,0.16267770379701277,0.14977142857142858,0.013049663735126745,0.44693577027156167,0.17929318583307718,0.07597675912806053,0.011303386664724331,0.015489098057905397,0.9300656021784874,0.06004618937644342,0.7341420267879707,0.006915887850467289,0.14316325164055174,0.033503691084611015,0.3117074609259805,0.013145560716897839,0.054006605973132005,0.02423337434287173,0.008568824065633546,0.018643757996709927,0.27,0.10714285714285715,0.005970149253731343,0.3815,0.007390300230946882,0.09164848244395953,0.021951901565995524,0.22290679304897318,0.018796992481203006,0.14263645726055613,0.07696209890843694,0.48275497345031515,0.060903373883113586,0.38328101409805837,0.020543212310984795,0.0,0.6597319463892779,0.3172160770999894,1.0,0.6678362573099415,0.16068836823553773,0.20804828973843056,0.06451612903225806,0.30434782608695654,0.5364103344480406,0.010158216912136912,0.02216874483497941,0.1920419588642108,0.040509402231345436,0.0,0.020540326817555014,0.04685452162516383,0.3999502373406971,1.0,0.011825911215732048,0.015761811939837327,0.002084591827126582,0.0020845918227178203,0.0014831637713337207,0.0014831637699483674,0.7252747252747251,1.0,0.6857142857142858,0.0,0.0,0.07717041800643087,GradStudent
hayajs,0.0016384124118099441,0.003672787979966611,0.2771197987632324,0.0025113796892167633,0.6074766355140188,0.007378433638545649,0.013071895424836602,0.48826291079812206,0.009389671361502348,0.9350449293966624,0.0028795747089660605,0.00010316723408645414,0.022793532997614628,0.0007473841554559044,1.0,0.00024789291026276647,1.0,0.018170019467878003,0.5235830360681727,0.038461538461538464,0.2143,0.02112676056338028,0.8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386317907444668,0.8202247191011236,0.011100832562442183,0.8901098901098901,0.0019555803883223913,0.7142857142857143,0.008998342410608573,0.8888888888888888,0.0016579165515335729,0.34003189792663485,0.002030972328002031,0.6599681020733652,0.008773132282385195,0.7165736908403812,0.004530281354315689,0.2834263091596185,0.11845714285714289,0.11399379203310916,0.07232758288166773,0.176907239073853,0.0037370761611508116,0.007761614330164956,0.0008936018110330037,0.3200891199405867,0.006928406466512702,0.4437705332322466,0.002429906542056075,0.30012053033346725,0.010789324247586598,0.5862577410793275,0.0017574348751738856,0.007976434995003886,0.0031198598126356723,0.0022789425706472195,0.0049351124108938035,0.43,0.44642857142857145,0.0018091361374943465,0.6897,0.00046189376443418013,0.034120214243205715,0.003076062639821029,0.3090047393364929,0.006265664160401002,0.243048403707518,0.20319511892357514,0.9036461173260607,0.33371519495307606,0.6467726014687495,0.0014241037806584397,0.0,0.8991798359671934,0.5504837002153836,1.0,0.9050960735171261,0.191208791208791,0.07797235023041486,0.04838709677419355,0.11594202898550723,0.448270975861466,0.003986067634719908,0.019531230286873945,0.05530137134216564,0.03592327198862836,0.0,0.0014248137544959113,0.021375133594584966,0.7609644062569115,1.0,0.006282459719340834,0.0072393010839429004,0.009346781163931993,0.009346781135520753,0.007875786768729513,0.007875786742839301,0.6813186813186813,1.0,0.8714285714285711,1.0,0.0,0.00964630225080386,GradStudent
het,0.013408232186444645,0.022370617696160267,0.14107535897704643,0.01585308428818082,0.4596128170894526,0.06613921237443328,0.07116920842411038,0.2550860719874805,0.06872717788210746,0.5378690629011551,0.027811277103689303,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.5943321442726912,0.1794871794871795,0.1217,0.14964788732394366,0.7391,0.08,0.1384180790960452,0.08,1.0,0.10526315789473684,1.0,0.2727272727272727,0.13928571428571426,0.2727272727272727,1.0,0.3,1.0,0.028490945674044265,0.8539325842696629,0.0938945420906568,0.8021978021978022,0.017646784932718724,0.8928571428571429,0.0839450627515984,0.9206349206349206,0.012655429676706272,0.3114832535885168,0.014978420919014978,0.6885167464114832,0.06278272789581905,0.39733669245996045,0.0681926561754888,0.6026633075400395,0.1754857142857143,0.12276254526642526,0.7962955453718149,0.07700098187392203,0.9788126888160855,0.002233548963820779,0.0038722745144763493,0.19618764698601313,0.037611349389640385,0.25701288855193327,0.010841121495327103,0.18950046872907456,0.04997160704145372,0.32409318785019164,0.017815539739800552,0.08816059731320083,0.03711971010542842,0.015223336371923428,0.08078961798574301,0.41,0.7857142857142857,0.012618724559023067,0.6805,0.014780600461893764,0.15473120412616545,0.05341163310961969,0.536650868878357,0.08145363408521303,0.43614830072090627,0.19014253140240575,0.6051139524763842,0.5649952298182063,0.7222508028383249,0.04418330273810127,0.0,0.5226795359071815,0.35287482203482645,1.0,0.6196418024672871,0.34065934065934056,0.35120879120879134,0.24193548387096775,0.47826086956521746,0.8566257961767992,0.022007968577006,0.23905802489226818,0.46084769249650537,0.3626606723558524,0.0,0.044205329917175726,0.026243047076380404,0.3240149179789035,0.0,0.04159600876753866,0.04679698428858896,0.04080592868336316,0.04080592863670043,0.04023974603069881,0.04023974598566437,0.4945054945054944,0.0,0.5142857142857142,0.0,0.0,0.1864951768488746,Research
