pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_sent_perc,inter_hume_rec,inter_hume_rec_perc,inter_vt_sent,inter_vt_sent_perc,inter_vt_rec,inter_vt_rec_perc,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
cheadley,0.026613570949808776,0.04246966452533904,0.13972140143520473,0.03170053115251665,0.4975942883749806,0.0714136562956776,0.08496732026143791,0.25108433734939756,0.0735424681858538,0.6367129135538954,0.03898477157360406,0.016109348303636806,0.25769077107471033,0.04229848363926576,0.4015,0.02030456852791878,0.5758,0.12732474964234622,0.47530627871362946,0.11347517730496454,0.06237049316203896,0.12835249042145594,0.5084,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23626373626373626,0.25,1.0,0.25,1.0,0.044570886676149835,0.6470588235294118,0.10614322064703745,0.8735632183908046,0.03445054945054945,0.8571428571428571,0.08533223049352082,0.859375,0.0332547787378895,0.7040018667600046,0.017140592489844446,0.2959981332399953,0.08126699728043513,0.6136083201128152,0.05008537279453614,0.3863916798871849,0.08727525515846685,0.16198788510388845,0.18352625137647124,0.06987554013531257,0.02250767207506657,0.003502082651031765,0.008357915437561455,0.2129866959599658,0.052170450019912384,0.35453878150232443,0.019762845849802372,0.20220588235294118,0.07522429261559696,0.42456040839478165,0.027059603076625062,0.07281195372698268,0.03970787993535085,0.016021798365122616,0.05305532617671346,0.19642857142857142,0.41071428571428575,0.027161951795587523,0.7419,0.013144058885383806,0.07744249841738764,0.047872340425531915,0.40911248220218327,0.056241426611796985,0.2925,0.08936092273037993,0.5070173638070242,0.12989677059933602,0.6299738870232777,0.15776438550747932,0.044941124834879394,0.4423076923076923,0.23719346957163337,0.5751633986928104,0.3172279410317478,0.6917293233082705,0.48258706467661683,0.34615384615384615,0.6119402985074627,0.8663457616097746,0.09405620744201891,0.18416470232415755,0.58556469356146,0.2982785088676208,0.04669323996448072,0.1576610457300407,0.020899952776091205,0.14158204496552143,0.75,0.07978026539130752,0.07319808580433607,0.01722733642498829,0.017227336413113224,0.0199717501438055,0.01997175012688346,0.6487804878048781,0.75,0.3880597014925375,0.0,0.16216216216216217,0.4155844155844156,Research
chrisdob,0.0016165280132476442,0.0035688793718772305,0.3184888138455044,0.0025292976983390947,0.7622225671271147,0.010231781165170182,0.012254901960784314,0.3479518072289157,0.011097957975732466,0.7325506937033085,0.00359680928208847,0.0,0.0,0.0,0.0,0.0,0.0,0.01072961373390558,0.2528713629402757,0.03546099290780142,0.35246581019477824,0.011494252873563218,0.625,0.17647058823529413,1.0,0.17647058823529413,1.0,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036036036036036037,0.9058823529411765,0.017266448564158487,0.9885057471264368,0.002087912087912088,0.8775510204081632,0.013096222773642129,0.953125,0.0027494108405341712,0.8784272546960682,0.0004953928465272962,0.12157274530393186,0.009758438649816029,0.4762912039485281,0.010529311326124075,0.5237087960514719,0.034000063197143465,0.2044877222692633,0.1826132687530376,0.057745779618780274,0.012132686919929999,0.00025713888466085127,0.00042140750105351877,0.15256926644696692,0.0023894862604540022,0.1492537313432836,0.0013175230566534915,0.1914828431372549,0.005521048999309869,0.28389109472490076,0.0019401863009318122,0.012684739602221563,0.004538786663454568,0.0007629427792915531,0.003922378199834847,0.13392857142857142,0.21428571428571436,0.001986150625369048,0.7708,0.0,0.0,0.005319148936170213,0.3488372093023256,0.010973936899862825,0.348,0.029431329095352572,0.43132615738321683,0.09698698677937044,0.6821233867144784,0.0015514964852113226,0.0,0.7692307692307693,0.5503269446082293,1.0,0.8934954407294833,0.5974025974025973,0.07424416379640243,0.07692307692307691,0.13432835820895525,0.44749885778907766,0.004215343000416492,0.02111209096085108,0.06386553366126028,0.03690082450571433,0.0,0.0015412505879685613,0.04251968503937008,0.959348053021478,0.75,0.021369569951947807,0.008913515912193803,0.002083443473035235,0.0020834434698055893,0.002222598482175028,0.0022225984778550985,0.751219512195122,0.75,0.8805970149253735,1.0,0.013513513513513514,0.008658008658008658,GradStudent
chrisj12,0.0007491227378464692,0.0024982155603140615,0.5129801604052342,0.0011803389258915773,0.7647058823529412,0.008665692211317603,0.013888888888888888,0.46843373493975904,0.010358094110683634,0.8736392742796157,0.0025235678027556202,0.0,0.0,0.0,0.0,0.0,0.0,0.005722460658082976,0.15888208269525267,0.028368794326241134,0.539577289680895,0.007662835249042145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016121384542437174,0.8588235294117647,0.013631406761177753,0.9195402298850575,0.000989010989010989,0.9183673469387755,0.01033912324234905,0.859375,0.0011128567687876407,0.6409987166024969,0.0007926285544436738,0.3590012833975032,0.006878899376099824,0.33597743698219634,0.011383039271485486,0.6640225630178036,0.06408190349796185,0.20160554940402528,0.08235490950897364,0.03742983521562857,0.00433721158592321,0.000454706078671799,7.023458350891979e-05,0.04699133406566581,0.00398247710075667,0.2887203327624175,0.00021958717610891525,0.0589767156862745,0.00759144237405107,0.41718661372660243,0.0008440271626082132,0.010313227090659419,0.0030741146651556226,0.00032697547683923706,0.0037159372419488025,0.10714285714285712,0.26785714285714285,0.0009125556927371303,0.6538,0.0,0.0,0.00581781914893617,0.4891631071033065,0.0027434842249657062,0.09999999999999999,0.0698301734405471,0.6319614230476394,0.07290637585722529,1.0,0.0027880856264984174,0.0,0.5705128205128206,0.6874648045951121,1.0,0.8535562310030393,0.5714285714285713,0.08406355320173312,0.05769230769230768,0.11940298507462686,0.3636076784864792,0.008317612547350656,0.007381459441434051,0.06820729828995446,0.014112522530148266,0.0,0.002848856613228824,0.00948905109489051,0.5697194198036057,0.75,0.0203034458872011,0.010311821633358066,0.005411595151905605,0.005411595139917783,0.006621337903917712,0.006621337891932338,0.7853658536585365,0.75,0.8656716417910454,1.0,0.013513513513513514,0.021645021645021644,GradStudent
cshahria,0.0016559555257658794,0.0046395431834403995,0.3754748839172647,0.0013489587724475171,0.29566971907496503,0.010649404886197537,0.017973856209150325,0.4734939759036144,0.013761467889908258,1.0,0.003741841914430747,0.0,0.0,0.0,0.0,0.0,0.0,0.015736766809728183,0.35662327718223585,0.014184397163120567,0.0990468296726067,0.019157088122605363,0.8260000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031294452347083927,0.7647058823529411,0.014176663031624863,0.7816091954022989,0.002197802197802198,0.9183673469387755,0.011579818031430935,0.75,0.0010473946059177796,0.23801190059502975,0.003170514217774695,0.7619880994049703,0.011518157094864822,0.5995064339855457,0.008537279453614115,0.40049356601445446,0.2463108667488229,0.16776851429688008,0.17652179086331246,0.12581396558245556,0.014630985453268235,0.009021547511766754,0.0006321112515802782,0.2242157939704626,0.013142174432497013,0.6951309028627355,0.001756697408871322,0.2501531862745098,0.01932367149758454,0.7498581962563812,0.0017249516875162386,0.01149490858267492,0.00404905463622411,0.0019618528610354223,0.007018992568125516,0.33035714285714285,0.42857142857142866,0.0019324708787374523,0.7347,0.0,0.0,0.005984042553191489,0.3812687865844013,0.013717421124828532,0.42,0.20038358476598572,0.8054357201131056,0.17080409758483922,0.6143292632095098,0.005286790363329586,0.0,0.9038461538461539,0.3073544318053836,0.0,0.6488860683389559,0.5411764705882351,0.036194029850746226,0.01923076923076923,0.11940298507462686,0.418423234313949,0.0,0.0016030468643983178,0.02884572314567777,0.0030346172215671447,0.0,0.005289609475450533,0.0,0.9897887404236329,0.75,0.018909615080312053,0.008937178236394536,0.015111835807271996,0.015111835765935463,0.015588153154737093,0.015588153113570605,0.8292682926829267,0.75,0.9402985074626864,1.0,0.013513513513513514,0.030303030303030304,GradStudent
cthomp,0.056696763001222256,0.051034975017844396,0.054242296327564374,0.04459994941404603,0.20409747012261367,0.28555021925245355,0.1184640522875817,0.0,0.2994968925717668,0.6614727854855924,0.12060913705583756,0.0122040517451794,0.09215607937142095,0.0223463687150838,0.28,0.014961261020571734,0.56,0.5743919885550787,0.5459418070444104,0.19148936170212766,0.0,0.6197318007662835,0.6120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.08241758241758242,0.3333333333333333,1.0,0.3333333333333333,1.0,0.12309151256519678,0.8823529411764706,0.3518720465285351,0.7126436781609196,0.0782967032967033,0.9795918367346939,0.37427626137303555,0.984375,0.07573972244042944,0.768288414420721,0.0284355493906668,0.23171158557927898,0.25691889297712367,0.3349197955226512,0.32128628343767784,0.6650802044773488,0.3000600372863147,0.08304565882889337,0.3841282911176107,0.03478048383502611,0.050749462157369175,0.0009472565693093204,0.01053518752633797,0.12669351885756133,0.16168857029072084,0.2400293613897725,0.028326745718050064,0.1367953431372549,0.209799861973775,0.28190584231423715,0.05678196579921993,0.28652923846739986,0.12089481845418856,0.06888283378746594,0.21366639141205615,0.39285714285714285,0.41071428571428575,0.029362821407482958,0.3785,0.1277602523659306,0.354927199831188,0.23221409574468085,0.540420819490587,0.2908093278463649,0.38499999999999995,0.12283351831257432,0.35901403653617076,0.20899119997954532,0.1958177869037769,0.08171457510047156,0.03938908175092246,0.47214854111405835,0.30153545819724425,0.6524216524216524,0.4250169142372437,0.7731092436974788,0.4217886943236574,0.5576923076923076,0.5522388059701493,0.9693770941258597,0.14341282630679542,0.6440532296157877,0.5459266587947137,0.7293888631343196,0.039430171707016695,0.08171738295838757,0.02323026762073568,0.2690771372077095,0.75,0.19746024817942162,0.18128946053608247,0.2525898700823072,0.2525898696518072,0.2491932024250036,0.24919320199260137,0.5804878048780489,0.75,0.44776119402985076,0.0,0.40540540540540543,0.22077922077922077,Director
darek,0.0005914126877735284,0.0007137758743754461,0.376424651751794,0.0007587893095017283,0.618190284029179,0.0,0.0,1.0,0.0,0.8384204909284952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000715307582260372,0.21171516079632466,0.0,0.4819726481558226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013276434329065909,0.8941176470588236,0.0,0.8390804597701149,0.0008241758241758242,1.0,0.0,0.90625,0.0008510081173081958,0.5757787889394469,0.0007926285544436738,0.424221211060553,0.0,0.9550502379693284,0.0,0.044949762030671594,0.08177710367491388,0.054272780564059125,0.5652038209717937,0.03818604717886206,0.3593889168288668,0.00022580551197281366,0.0009832841691248771,0.7767606493347979,0.0,0.8803523366772694,0.002854633289415898,0.9051776960784312,0.0,0.7975042541123085,0.0005565352146888399,0.0,0.0,0.0006539509536784741,0.0,0.24107142857142858,1.0,0.0005904772129475549,0.5,0.0,0.0,0.0,0.9395665242841326,0.0013717421124828531,0.294,0.12252867973495453,0.27825146152096575,0.07917406162438173,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487073488710251,0.0,0.0,0.0,0.0,0.0,0.0015716924688740893,0.0015716924652729254,0.0,0.0,1.0,1.0,0.0,0.0,GradStudent
deannac,0.08985530102905807,0.09064953604568166,0.06521739130434782,0.08599612174352922,0.3264007449945678,0.274900814366256,0.2908496732026144,0.19710843373493975,0.27345368452204794,0.5803628601921025,0.1420449601160261,0.17317549426409568,0.8266080703156213,0.174780526735834,0.1543,0.2014426930269837,0.5314,0.35050071530758226,0.3413093415007657,0.3617021276595745,0.07366348943224202,0.36590038314176243,0.56,0.5882352941176471,0.0704,0.5882352941176471,1.0,0.6153846153846154,0.8,0.3076923076923077,0.08241758241758242,0.3333333333333333,1.0,0.3333333333333333,1.0,0.16737790422000948,0.7294117647058823,0.2960741548527808,0.6091954022988506,0.11906593406593406,0.8979591836734694,0.31265508684863524,0.78125,0.12699659596753077,0.8239411970598529,0.03418210641038343,0.17605880294014703,0.2929131338985762,0.5245901639344261,0.228229937393284,0.47540983606557374,0.18696874901254462,0.05557545756529667,0.49456027001213526,0.075431580027921,0.08712233989160391,0.005833575373120526,0.004073605843517348,0.031002074942023675,0.14058144165671047,0.20504037191093716,0.011198945981554678,0.03416053921568627,0.11594202898550725,0.14861032331253546,0.12871798577299207,0.3946979173882394,0.20384049439183313,0.12119891008174387,0.282411230388109,0.43749999999999994,0.6607142857142858,0.04852649095496269,0.3955,0.04416403785488959,0.07744249841738764,0.21958111702127658,0.5261825660496757,0.2674897119341564,0.368,0.2904163366082288,0.5062657689264443,0.639261502466764,0.34850553094819675,0.4405015693661825,0.2699106428951711,0.38806706114398426,0.06046369443148374,0.40540540540540543,0.0749812532189757,0.8598130841121493,0.8800117061750075,0.75,0.9253731343283582,0.9692322597050279,0.2214668504441362,0.7937735111593853,0.9654688564081133,0.8555889317936327,0.26868089343254675,0.44031319009088044,0.015015565345080762,0.03548430716084791,0.5,0.21380874238318873,0.2029807939424403,0.13125009127410261,0.13125009117891295,0.13001539173566912,0.13001539164176684,0.5219512195121951,0.5,0.07462686567164194,0.0,0.527027027027027,0.8787878787878788,Operations
drdepoy,0.014903599731892914,0.021770164168451105,0.13106796116504854,0.012309248798583593,0.2391742976874127,0.029338066402171643,0.03676470588235294,0.2946987951807229,0.03122225510506067,0.6922091782283885,0.018680203045685278,0.000854283622162558,0.024237581568784125,0.0031923383878691143,0.5714,0.0013358268768367619,0.7143,0.060085836909871244,0.5325421133231241,0.0851063829787234,0.1223580605055947,0.05747126436781609,0.43520000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.1868131868131868,0.08333333333333333,1.0,0.08333333333333333,1.0,0.02702702702702703,0.7176470588235294,0.04289349327517267,0.8620689655172413,0.018241758241758242,0.7551020408163265,0.03570443893024538,0.875,0.013812516365540718,0.4756737836891844,0.017140592489844446,0.5243262163108156,0.030235162374020158,0.5085492684646571,0.02618099032441662,0.4914507315353428,0.2159762378740481,0.1274995114961245,0.6612768745527294,0.07110045059759416,0.16500293556176057,0.0027726179941432393,0.0014749262536873156,0.06652020017087758,0.009956192751891677,0.13555174944947393,0.003732981993851559,0.06770833333333333,0.008971704623878536,0.13471355643789,0.015109469861773257,0.029859868874102025,0.01899436412311388,0.004577656675749319,0.020024772914946327,0.09821428571428571,0.3928571428571429,0.01647968221589994,0.7974,0.004206098843322818,0.04389111626925512,0.025099734042553192,0.6003796867584245,0.019204389574759947,0.235,0.16777016268279532,0.5456672117647402,0.10830910092165423,0.38585580924650525,0.04609303286496782,0.18856996207708673,0.44378698224852076,0.34283139993242484,0.4358974358974359,0.4886570875932578,0.6865671641791044,0.2853251988234013,0.25,0.40298507462686567,0.7479949755036964,0.1171729592676826,0.08937620868741147,0.32155775486391597,0.19313649099883373,0.19297488888861833,0.04662635258897978,0.017545180722891567,0.24813579487166879,0.75,0.06362192504857309,0.03780017297834521,0.015571348439607014,0.0155713484219445,0.015677465489781127,0.015677465472913196,0.6536585365853659,0.75,0.5970149253731344,0.0,0.10810810810810811,0.15584415584415584,Research
dslevy,0.028032961400465246,0.03854389721627409,0.11376108062473618,0.029592783070567407,0.39996895855967723,0.11630820630611818,0.1053921568627451,0.1578313253012048,0.10476472329091448,0.44332977588046946,0.05250181290790428,0.03173053453746644,0.4822213343987215,0.06304868316041501,0.3038,0.03767031792679669,0.5423,0.3283261802575107,0.7651225114854519,0.20567375886524822,0.03149606299212598,0.32567049808429116,0.4825999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.1923076923076923,0.3333333333333333,1.0,0.25,0.75,0.053674727358937885,0.7647058823529411,0.16175936023264267,0.8160919540229885,0.03395604395604396,0.7346938775510204,0.1371657016818307,0.828125,0.026053940822204767,0.48162408120406014,0.031606063608441495,0.5183759187959398,0.09774436090225563,0.273224043715847,0.14314171883892998,0.7267759562841529,0.1134072739912156,0.0929460040382987,0.3038691398013605,0.07220460546612312,0.05470504784996285,0.0038564398376061374,0.007234162101418739,0.17514951788111802,0.07487056949422541,0.2945926107169073,0.019104084321475624,0.18566176470588233,0.1090407177363699,0.372093023255814,0.061249621417688915,0.25532062278689394,0.11551907636313459,0.019509536784741145,0.0819570602807597,0.2232142857142857,0.375,0.027269311288850715,0.7075,0.031019978969505785,0.1734543152563832,0.12533244680851063,0.8027210884353744,0.1412894375857339,0.45549999999999996,0.1631955414717016,0.45229457312584975,0.5641675005448318,0.49231438522585175,0.01865629920117686,0.0045677942067351325,0.5617408906882592,0.5005772046401623,0.8538011695906432,0.7465926003563569,0.7244094488188975,0.24818763326225995,0.3653846153846154,0.3582089552238806,0.9143999974241147,0.03535337154701121,0.3697514528605408,0.3343717523228624,0.4995819802084555,0.004615047131879813,0.01877046590077441,0.029038970866439653,0.5073789639372523,0.75,0.08216438786163807,0.06957877904740829,0.11309289483527302,0.113092894630728,0.11251761728070843,0.11251761707617759,0.6195121951219512,0.75,0.6417910447761196,0.0,0.14864864864864866,0.03896103896103896,Director
example,0.0033119110515317587,0.0046395431834403995,0.1766568172224567,0.00429980608717646,0.5855967716902064,0.009709751513885988,0.00980392156862745,0.3040963855421686,0.011097957975732466,0.8076840981856991,0.004699057287889775,0.001586526726873322,0.19030496737248634,0.007182761372705506,0.6923,0.0032059845044082286,0.9231,0.0178826895565093,0.4391271056661562,0.04964539007092199,0.282739328636552,0.0210727969348659,0.7692000000000001,0.17647058823529413,0.528,0.17647058823529413,1.0,0.15384615384615385,0.6667,0.15384615384615385,1.0,0.08333333333333333,0.5,0.16666666666666666,1.0,0.007965860597439544,0.9882352941176471,0.016721192293711377,1.0,0.004615384615384616,1.0,0.012958367797077475,1.0,0.005040586540979314,0.8332749970831874,0.00128802140097097,0.1667250029168125,0.011678131498960166,0.7221928432927905,0.005691519635742743,0.27780715670720957,0.051221284797927105,0.1110206474304696,0.20874864642709892,0.14699804198428063,0.018126337853487575,0.005159344876898556,0.0014749262536873156,0.2817038935676797,0.005575467941059339,0.3398580866160998,0.00461133069828722,0.3535539215686274,0.011042097998619738,0.5048213272830403,0.005926638819407398,0.018250866905991127,0.009015367180263233,0.00010899182561307902,0.00805119735755574,0.008928571428571428,0.5535714285714287,0.003650222770948521,0.7473,0.0,0.0,0.005651595744680851,0.4057902230659707,0.00411522633744856,0.1365,0.048952036670778264,0.6817743986601759,0.11834869816302584,0.6392844292586014,0.001870164294822178,0.0,0.6538461538461539,0.6536772159026918,1.0,0.8785474324108143,0.575,0.1142969363707777,0.05769230769230768,0.16417910447761191,0.35119409609158464,0.005513775069263637,0.00868325490549047,0.11506981093478191,0.01563326885755466,0.0,0.0018711615355806277,0.051515151515151514,0.5945642329469188,0.75,0.01986111238234505,0.010412480233723192,0.0009216476830284873,0.0009216476815349943,0.002064731037650589,0.002064731036411923,0.7804878048780487,0.75,0.82089552238806,1.0,0.013513513513513514,0.06493506493506493,GradStudent
fnguyen,0.011591688680361156,0.03176302640970735,0.281236808780076,0.015007166343478628,0.574111438770759,0.04604301524326582,0.11683006535947713,0.6604819277108434,0.05415803492157443,0.8516542155816436,0.02088469905728789,0.002928972418843056,0.10613929950725795,0.014365522745411013,0.75,0.005076142131979695,0.7917,0.02575107296137339,0.141271056661562,0.0851063829787234,0.32801491918773307,0.028735632183908046,0.6756,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.12087912087912088,0.08333333333333333,1.0,0.08333333333333333,1.0,0.008060692271218587,0.17647058823529413,0.032897128316975645,0.39080459770114945,0.014835164835164835,0.8367346938775511,0.04328646264130135,0.5625,0.01616915422885572,0.7945397269863492,0.005251164173189339,0.2054602730136507,0.06334986402175652,0.8817204301075268,0.012805919180421172,0.1182795698924731,0.12149650835782218,0.013743242363056084,0.449864228600643,0.15732020222030538,0.041289442106203125,0.009842772975049187,0.015451608371962354,0.8921030147687049,0.05575467941059339,0.6581844873990702,0.007246376811594203,0.16789215686274508,0.03036576949620428,0.266874645490641,0.01346599984933577,0.05386430221707896,0.02444814665268725,0.011553133514986377,0.021056977704376548,0.31249999999999994,0.1785714285714286,0.00601213162273874,0.3721,0.008412197686645636,0.11225997045790251,0.02144281914893617,0.220218319886094,0.013717421124828532,0.109,0.08730628511469574,0.4938582409002039,0.11688307146496933,0.30296702688348826,0.009038492640333488,0.0,0.7355769230769231,0.39689154184029735,1.0,0.7032185206098249,0.5974025974025973,0.1565147236789028,0.07692307692307691,0.2537313432835821,0.5854126895764439,0.014522142694088429,0.018377384140196587,0.15910633586077916,0.03282128094721679,0.0,0.00905234024773026,0.03512820512820513,0.5715403988072737,0.75,0.02958787645567708,0.01875137488335501,0.0031129769037654405,0.0031129768990765822,0.002718506359483838,0.002718506356710785,0.751219512195122,0.75,0.7611940298507467,1.0,0.013513513513513514,0.11688311688311688,GradStudent
hayajs,0.0015376729882111738,0.0028551034975017845,0.28883495145631066,0.0024449877750611247,0.777588080086916,0.007830444769262894,0.012254901960784314,0.46843373493975904,0.010062148564664102,0.983137673425827,0.002871646120377085,0.0,0.0,0.0,0.0,0.0,0.0,0.016452074391988557,0.48602603369065855,0.028368794326241134,0.17975549108992955,0.020114942528735632,0.8333999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003319108582266477,0.8705882352941177,0.010905125408942203,0.8160919540229885,0.0019230769230769232,0.8163265306122449,0.008547008547008548,0.765625,0.001505629746006808,0.4419554311048886,0.002179728524720103,0.5580445688951114,0.008958566629339306,0.67548034549621,0.005406943653955606,0.3245196545037899,0.04556514045565137,0.11533576499706896,0.1442338210481382,0.1098522097165963,0.014434458056577658,0.002909659081908427,0.0006321112515802782,0.23886244354937142,0.006371963361210673,0.4844629312454123,0.0015371102327624067,0.23314950980392155,0.00966183574879227,0.5490640952921158,0.0015958109194668948,0.008455134813559185,0.0031114383531431634,0.0014168937329700274,0.005780346820809248,0.25,0.5000000000000001,0.0019324708787374523,0.7826,0.0,0.0,0.003490691489361702,0.3145071982281285,0.0054869684499314125,0.21749999999999997,0.24928345522937448,1.0,0.4279008207558007,0.7987056625620691,0.0031705653310511064,0.0,0.9519230769230769,0.583849532605023,1.0,0.7869908814589667,0.6092715231788078,0.05497827319100689,0.03846153846153846,0.10447761194029849,0.3360092204042985,0.002450217416918082,0.0068672257344221405,0.049925500775274176,0.012803572708113558,0.0,0.0032354429967614926,0.01,0.6008680091076464,0.75,0.01809459378291791,0.006552302640325807,0.006823781482748133,0.0068237814644930474,0.006768584035455519,0.006768584017492598,0.7365853658536586,0.75,0.9104477611940297,1.0,0.013513513513513514,0.012987012987012988,GradStudent
het,0.011355123605251745,0.021056388294075662,0.18077247783875053,0.0134052778011972,0.4932484867297842,0.07183128001670495,0.07107843137254902,0.1908433734939759,0.0748742231429417,0.6550693703308431,0.027875271936185643,0.0,0.0,0.0,0.0,0.0,0.0,0.1430615164520744,0.5323506891271057,0.1702127659574468,0.09283050145047658,0.1475095785440613,0.5422,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23626373626373626,0.25,1.0,0.25,1.0,0.023233760075865337,0.8235294117647058,0.10432569974554708,0.8505747126436781,0.014615384615384615,0.8571428571428571,0.0898814447201544,0.921875,0.011390416339355853,0.5253762688134406,0.011889428316655107,0.4746237311865593,0.06878899376099824,0.4110699806099067,0.07342060330108138,0.5889300193900934,0.14127721426991496,0.1417801081221911,1.0,0.08319071656410984,1.0,0.006090282141175325,0.004003371260008428,0.23581105822043208,0.037833532457188374,0.2268167359921703,0.011418533157663592,0.2700674019607843,0.053830227743271224,0.2972206466250709,0.015040287307461106,0.09562655605041298,0.03719814467340076,0.010354223433242507,0.08030553261767134,0.2857142857142857,0.75,0.010950668312845564,0.6915,0.006834910620399579,0.0930576070901034,0.06050531914893617,0.5758582502768551,0.08093278463648834,0.4185,0.16690792830048554,0.5882052215429282,0.4636173909130691,0.5913017798597937,0.025110846008824354,0.00010835010286290745,0.5817307692307693,0.4546043960392421,0.989010989010989,0.669746366631759,0.6969696969696968,0.3110005527915976,0.30769230769230765,0.43283582089552236,0.8692489398788725,0.05011585790471168,0.26465315600531064,0.4408367620317826,0.3674378338704173,0.00010842001933633105,0.025158780677900238,0.028634908187937007,0.41730858731856485,0.75,0.06111127367272995,0.04862294445635305,0.04600372392014939,0.046003723871715266,0.04209055591789472,0.042090555872971336,0.6439024390243903,0.75,0.5671641791044776,0.0,0.02702702702702703,0.15584415584415584,Research
