@relation trai_zero_mean_email_features_60_20_20

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths numeric
@attribute pg_max_shortest_paths numeric
@attribute fg_avg_shortest_paths numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {GradStudent,Research,Director,PM,Operations,Outreach}

@data
-0.364401,-0.300838,1.261754,-0.350846,1.498471,-0.502596,-0.139518,3.314764,-0.461519,1.873819,-0.436112,-0.292633,0.205906,-0.249811,0.978884,-0.302549,0.822662,-0.696261,-1.60635,-0.723539,1.658737,-0.707379,0.554205,-0.624525,-0.632111,-0.623993,-1.098125,-0.645078,-1.041797,-0.692073,-0.374893,-0.679427,0.69346,-0.662756,0.730223,-2.584597,-2.659034,-0.803923,-2.298565,-0.372793,1.247537,-0.343709,-1.247537,-0.452719,1.749554,-0.549664,-1.749554,-0.965349,0.738158,-0.721949,1.058469,-0.48434,-0.04275,-0.18615,0.643674,-0.375998,1.445639,-0.268474,-0.736208,-0.560757,-1.592473,-0.347953,-0.220665,-0.315915,-0.371853,-0.520682,0.100044,-1.608385,-0.326759,-0.032088,-0.350827,0.28521,-0.554866,-2.209015,-0.538256,-0.986556,-0.466822,0.647029,-0.782045,-0.891438,-0.574795,-0.382863,1.914213,2.108745,0.9956,1.417055,-0.969187,-1.025064,-0.983251,-1.282054,-1.797663,-0.557803,-0.858438,-1.107841,-0.98339,-0.383374,-0.575401,1.485524,1.359346,1.00722,-0.552406,-0.55041,-0.514508,-0.514508,-0.510508,-0.510508,1.126899,1.00722,1.184938,-0.545446,-0.629749,-0.838655,GradStudent
-0.39007,-0.422158,3.182422,-0.400469,0.493448,-0.610593,-0.612259,0.555565,-0.623798,1.729065,-0.495077,-0.308791,-0.756112,-0.349347,-0.999614,-0.335515,-1.37882,-0.685422,-0.65585,-0.723539,0.834358,-0.69292,0.852599,-0.624525,-0.632111,-0.623993,-1.098125,-0.645078,-1.041797,-0.490583,1.920767,-0.679427,-0.464118,-0.450058,0.730223,0.664747,0.650572,1.041481,0.877509,-0.412773,-1.517917,-0.34742,1.517917,-0.6225,0.876867,-0.547689,-0.876867,0.392856,7.56069,-1.542246,0.46899,-0.606255,-0.137256,-0.20177,-0.375511,-0.570219,-0.914426,-0.274683,0.044909,-0.547702,-0.5074,-0.446875,-0.711197,-0.574732,-0.393515,-0.521821,-1.357746,2.2532,-0.347909,2.053611,-0.376687,-0.789054,-0.58677,-1.703757,-0.479763,4.687532,0.858842,1.812692,1.139312,0.643353,-0.572049,-0.382863,1.125663,1.446099,0.9956,1.318917,-0.746617,-1.060399,-0.921066,-1.227515,-1.165931,-0.548164,-0.837186,-1.106963,-0.949297,-0.383374,-0.572652,1.209441,1.618124,1.00722,-0.536638,-0.534678,-0.490216,-0.490216,-0.484274,-0.484274,0.797191,1.00722,1.239738,1.806791,-0.629749,-0.838655,Research
-0.328975,-0.203782,0.622193,-0.304086,0.714383,-0.433824,-0.222401,0.982784,-0.444586,-0.340824,-0.385968,-0.302956,-0.602984,-0.310398,1.144249,-0.325482,0.47671,-0.360238,0.585157,0.002391,-0.182208,-0.36036,-0.182626,0.300768,1.121814,0.309099,0.905144,0.238065,0.584118,0.315375,0.85577,0.381217,0.69346,0.188038,0.338217,-0.418368,-0.002027,-1.780901,-0.136131,-0.337531,0.179369,-0.30883,-0.179369,-0.446358,-0.311551,-0.382383,0.311551,-0.494709,0.926064,0.102143,-0.286528,0.132389,-0.150134,-0.199166,-1.026623,-0.514565,-1.316998,-0.267587,-0.963458,-0.473104,-0.890869,0.024512,0.859073,0.355496,-0.337329,-0.377172,0.314425,0.322407,-0.296575,-0.068599,-0.311042,0.412769,-0.414656,0.055079,-0.362777,0.659898,-0.00439,0.049968,0.357792,0.145474,-0.386607,-0.372831,0.255465,0.391388,0.574551,0.496815,-0.008561,-0.162104,-0.050469,-0.027665,0.331686,-0.4887,0.036186,0.063151,0.238142,-0.373329,-0.387176,-0.505151,-0.071104,-0.978443,-0.402176,-0.362639,-0.387168,-0.387168,-0.383973,-0.383973,-0.13698,-0.978443,0.03415,-0.545446,-0.297097,-0.500462,Director
-0.372807,-0.40396,-0.260098,-0.360866,2.236209,-0.597093,-0.612259,-0.114179,-0.605454,1.585366,-0.478428,-0.307893,-0.679548,-0.340691,2.097112,-0.332648,2.066919,-0.555348,2.411715,-0.558555,-0.307924,-0.53628,0.789442,-0.360155,0.995024,-0.357395,0.905144,-0.291821,1.234439,0.113885,4.405759,0.169088,0.69346,0.188038,0.730223,0.853115,0.930257,0.932928,0.809933,-0.383968,1.519964,-0.347791,-1.519964,-0.598643,1.377758,-0.552299,-1.377758,-0.94344,1.096834,-0.611952,-0.419928,-0.507704,-0.157681,-0.174291,3.347125,-0.532737,0.449013,-0.194854,5.329634,-0.493618,0.998067,-0.416805,-0.669884,-0.538643,-0.383699,-0.546308,-0.41447,-0.601015,-0.334357,-0.096553,-0.370719,-0.43404,-0.568299,-0.797411,-0.562342,-0.382077,-0.847124,-0.382633,-0.935278,0.752411,-0.562829,-0.382863,1.063816,0.972713,0.9956,1.016755,-1.004649,-0.879074,-0.983251,-1.009361,-0.886094,-0.543995,-0.871833,-0.966664,-1.005675,-0.383374,-0.563422,5.067136,1.457574,1.00722,-0.516808,-0.50352,-0.506982,-0.506982,-0.499654,-0.499654,1.18185,1.00722,0.96574,1.806791,-0.629749,-0.754106,GradStudent
1.458402,0.425059,-0.996883,1.13975,-1.084769,2.457397,1.465959,-1.248454,2.242663,-1.273806,1.918896,1.085734,0.496749,0.598405,-0.781295,1.10351,-0.265502,0.969918,-1.037139,1.124283,-0.640276,1.083142,0.017829,-0.095786,-0.600414,-0.090798,0.905144,-0.46845,-0.472738,3.740699,-0.327559,3.351018,0.391563,3.591214,0.525636,-0.277092,-1.027538,-0.261157,-0.136131,1.491612,-0.530209,1.376154,0.530209,2.953628,0.198193,1.461668,-0.198193,0.095242,0.022657,1.423677,0.030404,-0.127702,-0.099333,0.087196,-0.691956,1.658212,-0.361899,0.38346,-0.626722,1.01513,-0.812755,1.410171,2.301676,1.836319,2.073605,2.133113,1.171949,0.070565,0.911411,-0.806238,1.598628,0.448117,2.035243,-0.037753,1.835876,-0.05813,0.988506,-0.282964,3.047714,0.865373,3.906572,1.755185,-1.513143,-1.676826,-2.090588,-1.854398,2.212913,1.995904,2.188207,1.82665,1.212103,2.233889,2.277555,1.702676,1.956533,1.75295,3.899282,-0.912162,-1.292405,-0.978443,1.712194,1.749003,0.852798,0.852798,0.851969,0.851969,-2.005322,-0.978443,-1.82903,-0.545446,2.280958,2.168844,PM
-0.084593,0.127825,-0.316977,0.014646,0.192946,0.078654,0.97787,1.206654,0.204531,0.304762,-0.025245,-0.210047,-0.222652,-0.098344,-0.183317,-0.192186,0.187268,-0.57393,-1.549156,-0.19559,0.622664,-0.579657,-0.048074,0.036399,-0.378532,0.042501,0.905144,0.238065,1.234439,-0.087604,-0.445892,-0.255169,0.114671,-0.024661,0.730223,-2.443321,-2.519191,-1.780901,-1.960685,0.009375,0.800883,-0.223115,-0.800883,0.356025,1.357841,-0.386334,-1.357841,-0.697694,-0.306577,-0.60609,0.459005,-0.44283,0.108737,-0.107762,-0.216377,0.165777,0.442092,-0.222351,-0.907336,-0.491753,-1.578271,-0.126878,-0.010932,-0.087733,-0.152862,-0.244482,0.142921,-1.44049,-0.094731,-0.178132,-0.23744,-0.264985,-0.178734,-1.176532,-0.156331,-0.495625,-0.846875,-0.195605,-0.750647,-0.157057,-0.384804,-0.341554,-0.125549,0.147731,0.035608,0.040159,-0.421004,-0.255689,-0.423582,-0.136742,0.015755,0.057269,-0.583651,-0.194755,-0.571,-0.341641,-0.384265,0.086758,-0.560253,1.00722,-0.416036,-0.385642,-0.458741,-0.458741,-0.447744,-0.447744,0.357581,1.00722,0.143749,-0.545446,-0.546586,-0.488384,GradStudent
-0.334679,-0.321058,-0.193298,-0.3351,-0.214934,-0.52068,-0.544724,-0.591769,-0.531605,0.04061,-0.423527,-0.306546,-0.69148,-0.336364,0.858422,-0.329782,1.377771,-0.473278,0.901991,-0.426568,-0.372949,-0.492902,-0.532277,-0.360155,-0.082689,-0.357395,0.905144,-0.291821,1.234439,-0.692073,-0.327559,-0.679427,0.69346,-0.662756,0.730223,-0.088724,0.417501,0.064503,0.336901,-0.344236,0.194574,-0.312911,-0.194574,-0.521506,0.283027,-0.482488,-0.283027,-0.375135,0.215989,-0.082844,-0.221269,-0.163535,-0.153499,-0.179497,0.064233,-0.521379,-0.856751,-0.228559,0.112072,-0.486159,-0.487517,-0.391602,-0.632941,-0.507487,-0.373884,-0.479109,-0.714603,-0.181278,-0.287951,0.909785,-0.366741,-0.589262,-0.501553,-0.305617,-0.496967,-0.094866,-0.550806,0.036107,-0.31077,0.563862,0.018652,-0.37447,0.471116,-0.230336,0.309891,-0.430465,-0.784924,-0.478118,-0.734509,-0.518513,-0.168302,-0.479376,-0.763375,-0.70457,-0.827449,-0.374969,0.03344,0.219742,1.302688,1.00722,-0.449824,-0.369238,-0.493115,-0.493115,-0.486903,-0.486903,0.852142,1.00722,0.417746,-0.545446,-0.588168,-0.621245,GradStudent
-0.379262,-0.397894,0.445602,-0.389494,-0.448229,-0.609065,-0.59998,0.872715,-0.62662,1.100385,-0.487347,-0.308791,-0.756112,-0.349347,-0.999614,-0.335515,-1.37882,-0.626579,1.210653,-0.822529,-0.695187,-0.642313,-0.459052,-0.624525,-0.632111,-0.623993,-1.098125,-0.645078,-1.041797,-0.893563,-0.777225,-0.891555,-1.621696,-0.875455,-1.621344,0.476379,0.557343,1.041481,0.336901,-0.399612,-0.105096,-0.34037,0.105096,-0.618524,1.078994,-0.550323,-1.078994,-0.384901,0.263826,-0.806561,0.37607,-0.572606,-0.123837,-0.198588,-0.277723,-0.531602,1.208017,-0.269361,-0.335069,-0.499213,1.489474,-0.436181,-0.719097,-0.570823,-0.379299,-0.545169,0.700311,0.154512,-0.338258,0.414033,-0.374698,-0.612315,-0.572917,-0.477816,-0.569223,-0.331982,0.083079,1.592138,-0.392362,2.010501,-0.561895,-0.382863,2.274987,0.470827,0.9956,1.016755,-0.707802,-0.916287,-0.983251,-0.900283,-1.032222,-0.549459,-0.854325,-0.947003,-0.974969,-0.383374,-0.562488,-0.518317,1.280664,1.00722,-0.53367,-0.531758,-0.452004,-0.452004,-0.454539,-0.454539,0.74224,1.00722,1.02054,1.806791,-0.629749,-0.754106,GradStudent
0.069421,0.714204,0.003134,0.312861,0.660308,0.113804,1.005497,1.100316,0.343762,1.022196,0.090108,-0.296223,-0.71087,-0.254139,1.433484,-0.306849,1.082471,-0.5027,-1.424783,-0.096599,0.230343,-0.480853,0.570681,0.565137,-0.325703,0.575696,0.905144,0.76795,0.981549,-0.289094,-0.540559,-0.255169,0.69346,-0.237359,0.730223,-2.678781,-2.519191,-1.455242,-3.312205,0.270362,1.205722,-0.232391,-1.205722,0.453837,1.653654,-0.457462,-1.653654,-0.730293,-0.425275,0.414161,1.656548,1.768946,0.046027,0.520499,3.749211,0.935846,2.909432,-0.098173,-0.58072,-0.327637,-1.174919,0.089697,0.115087,0.104432,-0.146092,-0.204618,-0.328717,-1.356543,-0.006437,-0.53925,-0.058409,0.010112,-0.36554,-2.335861,-0.393744,-1.327202,-0.575922,1.300907,-0.604572,-0.645238,-0.345511,-0.363136,-0.420512,-0.019249,0.195606,0.14944,-0.377741,-0.114264,-0.299211,0.026874,0.070105,-0.091443,-0.539178,0.001787,-0.504106,-0.362596,-0.345864,0.195166,-0.12854,1.00722,-0.376277,-0.34582,-0.475867,-0.475867,-0.470848,-0.470848,0.30263,1.00722,-0.020649,-0.545446,-0.38026,-0.065643,GradStudent
1.634933,1.957732,-0.645686,1.505242,-0.822892,1.989238,2.018514,-0.735418,1.380467,-2.185656,1.853292,2.669217,1.68647,2.792516,-0.660832,2.607033,-0.312708,2.283041,-0.152003,2.180181,-0.700244,2.198904,-0.564313,-0.624525,-0.632111,-0.623993,-1.098125,-0.645078,-1.041797,0.113885,-0.658892,0.169088,0.69346,0.188038,0.730223,-0.889287,-0.93431,-1.563795,-0.67674,1.647807,-0.578359,1.579124,0.578359,2.07729,-0.390484,1.702711,0.390484,-0.339632,-0.076986,0.484596,-0.388007,-0.17955,-0.059799,0.138972,-0.654299,0.449726,-1.213183,0.39233,-0.668124,0.425804,-1.06982,1.561859,1.807383,1.740764,1.148562,1.663289,0.100044,-0.013383,1.738706,0.647932,1.948734,0.541865,2.58307,1.49928,2.475859,0.883656,0.248481,-0.571013,0.841501,-0.863615,0.041571,-0.074448,-0.870419,-0.769502,-0.775354,-0.75949,0.69462,0.520988,0.882312,0.681338,1.17789,0.334888,0.959387,0.613712,1.08728,-0.074612,0.042203,-0.030352,-0.445746,-0.978443,1.031178,1.023368,1.384722,1.384722,1.385069,1.385069,-0.851346,-0.978443,-0.678242,-0.545446,0.659278,0.091375,Director
