@relation cros_norm_email_features_6-_20_20

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths numeric
@attribute pg_max_shortest_paths numeric
@attribute fg_avg_shortest_paths numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {GradStudent,Research,Director,PM,Operations,Outreach}

@data
0.024945,0.042077,0.166093,0.029867,0.478321,0.072696,0.080392,0.26865,0.077572,0.679783,0.037885,0.016831,0.283717,0.040568,0.4348,0.022177,0.7174,0.133484,0.477321,0.110169,0.073985,0.132964,0.465916,0.333333,0.10121,0.333333,1,0.363636,1,0.75,0.498024,0.75,1,0.75,1,0.662791,0.873563,0.833333,0.878788,0.031987,0.649168,0.014882,0.350832,0.087041,0.6645,0.041904,0.3355,0.109848,0.190262,0.167182,0.066953,0.028653,0.003251,0.0085,0.232682,0.044248,0.268212,0.018542,0.175,0.066532,0.378679,0.025413,0.074119,0.038589,0.01251,0.049217,0.160377,0.344262,0.024872,0.7225,0.008828,0.047782,0.048276,0.442372,0.045147,0.207633,0.093399,0.52035,0.127071,0.649229,0.139513,0.076645,0.465116,0.255118,0.483333,0.361679,0.736,0.407542,0.340426,0.536232,0.861243,0.074298,0.147414,0.479008,0.256192,0.080621,0.139496,0.023403,0.147933,0.75,0.087074,0.074114,0.014518,0.014518,0.018863,0.018863,0.600962,0.75,0.450704,0,0.236364,0.376404,Research
0.001047,0.003133,0.39759,0.001695,0.755725,0.010991,0.015686,0.461538,0.010494,0.515061,0.003545,0,0,0,0,0,0,0.011312,0.25073,0.042373,0.523035,0.01108,0.47487,0.083333,0.440044,0.083333,1,0.090909,1,0.125,0.482213,0.125,1,0.125,1,0.953488,0.954023,0.916667,0.924242,0.002029,0.940003,0.000146,0.059997,0.01088,0.528165,0.010171,0.471835,0.025224,0.241607,0.142322,0.07459,0.014682,0.002261,0.000415,0.197922,0.00059,0,0.001279,0.210526,0.003024,0.122432,0.001332,0.013621,0.004458,0.000494,0.003196,0.113208,0.147541,0.001342,0.68,0,0,0.007134,0.458385,0.004515,0.158473,0.018069,0.235859,0.056327,0.312885,0.002339,0,0.697674,0.505647,1,0.850876,0.589744,0.102975,0.042553,0.144928,0.315948,0.002389,0.004262,0.071689,0.007928,0,0.002341,0.083333,0.733481,1,0.02038,0.008533,0.001406,0.001406,0.002552,0.002552,0.75,1,0.830986,0,0.018182,0.008427,GradStudent
0.000465,0.003581,0.784854,0.000635,0.592824,0.00895,0.018627,0.679991,0.009671,0.744369,0.002563,0,0,0,0,0,0,0.005656,0.159042,0.016949,0.475286,0.00554,0.518486,0,0,0,0,0,0,0,0,0,0,0,0,0.686047,0.850575,0.729167,0.818182,0.00058,0.40003,0.000875,0.59997,0.006044,0.282266,0.013019,0.717734,0.043189,0.254751,0.023653,0.042778,0.000807,0.000822,0.000104,0.082509,0.00472,0.28757,0.00032,0.087763,0.010081,0.429484,0.000589,0.010655,0.003106,0.000165,0.001918,0.066038,0.114754,0.000869,0.7333,0,0,0.007134,0.607954,0.006772,0.296895,0.038101,0.442423,0,0.314097,0.008084,0,0.232558,0.520872,0,0.64309,0.442308,0.121751,0.021277,0.144928,0.15705,0,0.000092,0.075998,0.000404,0,0.008113,0,0.321987,1,0.021529,0.00995,0.000033,0.000033,0.004652,0.004652,1,1,0.802817,0,0.018182,0.022472,GradStudent
0.002268,0.006714,0.368546,0.00233,0.369466,0.009735,0.015686,0.528933,0.011317,0.883582,0.0041,0,0,0,0,0,0,0.016968,0.410551,0.008475,0.08175,0.020776,1,0.083333,0.238724,0.083333,1,0.090909,1,0,0,0,0,0,0,0.802326,0.862069,0.854167,0.833333,0.002126,0.315284,0.003064,0.684716,0.011605,0.707211,0.005696,0.292789,0.238265,0.133607,0.170322,0.06939,0.014221,0.003007,0.000622,0.161306,0.014749,0.842843,0.001598,0.143026,0.02621,1,0.002445,0.010515,0.00443,0.002305,0.003516,0.283019,0.213115,0.002764,0.7609,0,0,0.006183,0.449059,0.009029,0.358991,0.205532,0.507281,0.168212,0.405444,0.0052,0,0.930233,0.3646,0,0.739034,0.557576,0.102975,0.021277,0.15942,0.382037,0,0.001873,0.066357,0.003251,0,0.005348,0,0.676457,1,0.01949,0.009102,0.013168,0.013168,0.013935,0.013935,0.793269,1,0.830986,1,0.018182,0.036517,GradStudent
0.055413,0.05103,0.056476,0.044164,0.144427,0.301303,0.135294,0.011387,0.309259,0.590773,0.122453,0.014453,0.110663,0.023327,0.2911,0.015793,0.5949,0.596154,0.5219,0.20339,0.00021,0.634349,0.622473,0,0,0,0,0,0,0.25,0.039526,0.25,1,0.25,1,0.883721,0.689655,0.979167,0.984848,0.072188,0.671966,0.030639,0.328184,0.263781,0.336428,0.336859,0.663572,0.50121,0.125902,0.366085,0.039424,0.06679,0.001391,0.010262,0.127536,0.175811,0.242995,0.028453,0.121974,0.21875,0.300389,0.055546,0.302338,0.122747,0.073251,0.235539,0.433962,0.42623,0.027319,0.3604,0.128411,0.316079,0.249703,0.627661,0.300226,0.370634,0.134912,0.44383,0.192641,0.308827,0.110053,0.016484,0.579373,0.278649,0.750988,0.412599,0.793103,0.407542,0.489362,0.536232,0.968665,0.066356,0.587379,0.508062,0.696107,0.016585,0.110107,0.030958,0.199604,0.75,0.194614,0.183037,0.265824,0.265824,0.263038,0.263038,0.557692,0.75,0.450704,0,0.4,0.219101,Director
0.000291,0.001343,0.551743,0.00053,0.745496,0,0,1,0,0.950882,0,0,0,0,0,0,0,0,0.15184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.802326,0.83908,1,0.878788,0.000483,0.500075,0.000584,0.499925,0,1,0,0,0,0.058856,0.418738,0.066377,0.0546,0.000491,0.000726,0.721549,0,0.693581,0.001918,0.657895,0.002016,0.681011,0.000302,0,0,0.000494,0,0.235849,0.885246,0.000632,0.6667,0,0,0,0.690832,0.002257,1,0.14551,0,0.088888,0,0,0,0,0.776987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.396509,0,0,0,0,0,0.001627,0.001627,0,0,1,1,0,0,GradStudent
0.090592,0.102507,0.084445,0.084304,0.254656,0.262051,0.262745,0.216825,0.25,0.442334,0.137616,0.177644,0.834207,0.194726,0.1977,0.19254,0.5901,0.34276,0.341639,0.313559,0.08175,0.33795,0.439341,0.583333,0.049505,0.583333,1,0.363636,0.5714,0.25,0.047431,0.25,1,0.25,1,0.732558,0.563218,0.895833,0.772727,0.129687,0.789111,0.032098,0.210889,0.286992,0.556329,0.196094,0.443671,0.3045,0.082521,0.477377,0.088438,0.136739,0.006645,0.00425,0.03241,0.141003,0.212939,0.012148,0.031974,0.103831,0.158801,0.129875,0.376324,0.197455,0.12642,0.277085,0.462264,0.639344,0.048164,0.3898,0.045746,0.069018,0.200476,0.554285,0.309255,0.452781,0.303594,0.566985,0.673164,0.400409,0.635686,0.265997,0.456908,0.049942,0.461694,0.065883,0.893204,0.859442,0.723404,0.913043,0.965261,0.189139,0.812985,0.930998,0.862613,0.266261,0.636049,0.020263,0.029815,0.75,0.202692,0.20022,0.117524,0.117524,0.115629,0.115629,0.495192,0.75,0.084507,0,0.581818,0.901685,Operations
0.013781,0.023277,0.171149,0.011756,0.199084,0.028262,0.035294,0.346502,0.030658,0.724559,0.017597,0.001647,0.049617,0.004057,0.4444,0.002016,0.6667,0.062217,0.557524,0.084746,0.15668,0.066482,0.638937,0,0,0,0,0,0,0,0,0,0,0,0,0.697674,0.83908,0.770833,0.863636,0.013336,0.366882,0.015028,0.633118,0.029739,0.540545,0.02319,0.459455,0.278914,0.236427,0.533968,0.06624,0.177172,0.003342,0.001866,0.091291,0.00708,0.056801,0.004476,0.075526,0.009073,0.131594,0.014021,0.028759,0.017893,0.002634,0.020773,0.066038,0.409836,0.015002,0.7787,0.008026,0.07774,0.022354,0.590005,0.024831,0.326003,0.1898,0.485032,0.164148,0.291395,0.036593,0.446899,0.390698,0.352655,0.357143,0.521776,0.647887,0.234742,0.212766,0.347826,0.660168,0.163352,0.04181,0.25766,0.170837,0.449435,0.036646,0.02196,0.165369,0.75,0.090996,0.036497,0.007562,0.007562,0.012909,0.012909,0.682692,0.75,0.647887,1,0.072727,0.13764,Research
0.028201,0.039839,0.127582,0.031032,0.398015,0.120898,0.120588,0.221473,0.11358,0.416825,0.053389,0.03037,0.453678,0.059838,0.3554,0.036626,0.6566,0.337104,0.734086,0.237288,0.052366,0.342105,0.507221,0,0,0,0,0,0,0.125,0.051383,0.125,1,0.125,1,0.802326,0.758621,0.791667,0.818182,0.026768,0.353682,0.030931,0.646318,0.102031,0.311359,0.141579,0.688641,0.14856,0.137395,0.299116,0.063541,0.094637,0.003346,0.00622,0.150915,0.073746,0.264901,0.015985,0.133684,0.107863,0.37035,0.06182,0.265441,0.117328,0.019753,0.094599,0.226415,0.42623,0.029688,0.7642,0.02488,0.119454,0.125803,0.870491,0.139955,0.443079,0.183119,0.502086,0.556387,0.554084,0.01684,0.002198,0.684593,0.530081,0.925,0.791741,0.747967,0.245913,0.340426,0.347826,0.904833,0.018844,0.360932,0.336218,0.483399,0.002213,0.016851,0.032939,0.304071,0.75,0.077393,0.068456,0.105241,0.105241,0.104896,0.104896,0.591346,0.75,0.633803,0,0.090909,0.058989,Director
0.00378,0.006714,0.208154,0.004766,0.533435,0.009578,0.012745,0.442947,0.010905,0.842334,0.005168,0.002378,0.24284,0.009128,0.6923,0.004032,0.9231,0.030543,0.736422,0.059322,0.250394,0.030471,0.484113,0,0,0,0,0,0,0.125,0.541502,0.125,1,0.125,1,0.965116,1,0.979167,1,0.005798,0.812509,0.001313,0.187491,0.012814,0.830393,0.003255,0.169607,0.086438,0.222571,0.186181,0.132971,0.021819,0.005817,0.001451,0.240475,0.00236,0.12379,0.004476,0.255789,0.007056,0.291227,0.006895,0.018096,0.00976,0.000658,0.005113,0.056604,0.327869,0.003553,0.625,0.001605,0.052711,0.004994,0.339433,0.006772,0.276197,0.056186,0.709022,0.043487,0.699616,0.002688,0,0.302326,0.619838,0,0.84649,0.481675,0.131329,0.021277,0.15942,0.189516,0,0.000336,0.107404,0.000635,0,0.00269,0,0.440721,1,0.018551,0.012004,0.000129,0.000129,0.001925,0.001925,0.918269,1,0.788732,0,0.018182,0.019663,GradStudent
