@relation trai_norm_email_features_40_25_35

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths numeric
@attribute pg_max_shortest_paths numeric
@attribute fg_avg_shortest_paths numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {GradStudent,Research,Director,PM,Operations,Outreach}

@data
0.00354,0.01687,0.442404,0.006229,0.750639,0.029508,0.091593,1,0.037881,0.910472,0.010383,0.002249,0.255833,0.012614,0.72,0.004406,0.76,0.006271,0.053958,0.03012,0.4545,0.007126,0.8182,0,0,0,0,0,0,0.071429,0.103306,0.071429,1,0.076923,1,0.088889,0.068182,0.618182,0.238095,0.005445,0.847126,0.000968,0.152874,0.043693,1,0.003141,0,0.027085,0.149991,0.164081,0.24322,0.016384,0.0184,0.001931,0.347826,0.035496,0.663824,0.000979,0.063356,0,0,0.013824,0.11433,0.041323,0.003693,0.009545,0.35,0.057692,0.003254,0.626,0.004405,0.168472,0.007974,0.042961,0.012168,0.131464,0.087913,0.593911,0.09866,0.325461,0.000118,0,1,0.75282,1,0.974836,0.131666,0.059873,0.016129,0.072464,0.178936,0.001016,0.004279,0.039169,0.008119,0,0.000118,0.030612,0.792398,1,0.002324,0.003207,0.000184,0.000184,0.000016,0.000016,0.769231,1,0.9,1,0,0.003215,GradStudent
0.000059,0.000312,0.652233,0.000293,0.599898,0.007026,0.010936,0.452685,0.009559,1,0.001616,0,0,0,0,0,0,0.008552,0.256497,0.03012,0.3333,0.010293,0.8667,0,0,0,0,0,0,0.071429,0.355372,0.071429,1,0.076923,1,0.911111,0.909091,1,0.984127,0.000096,0.357836,0.000372,0.642164,0.008907,0.786648,0.003351,0.213352,0.266173,1,0,0.170506,0,0.004758,0.000052,0.102599,0.002328,0.125065,0.000163,0.11523,0.003024,0.226881,0.000132,0.009353,0.002298,0,0.009863,0,1,0.000476,1,0,0,0.001472,0.158166,0.026549,1,0.266477,0.801574,0.355567,0.603334,0.000919,0,0.674855,0.568448,1,0.926997,0.191209,0.068864,0.064516,0.101449,0.428853,0.004141,0.026023,0.047231,0.046377,0,0.000919,0.043761,0.816191,1,0.006033,0.005968,0.004633,0.004633,0.004372,0.004372,0.681319,1,0.885714,1,0,0.003215,Research
0.008045,0.029053,0.322725,0.011213,0.53875,0.042701,0.080656,0.565772,0.042247,0.482854,0.017342,0.00063,0.032985,0.003504,0.7143,0.00116,0.7143,0.085519,0.519341,0.138554,0.1533,0.087094,0.7333,0.16,0.360825,0.16,1,0.157895,0.75,0.285714,0.289256,0.285714,1,0.307692,1,0.577778,0.715909,0.545455,0.746032,0.009637,0.567422,0.005955,0.432578,0.041767,0.445677,0.041885,0.554323,0.137256,0.185025,0.341578,0.076887,0.146625,0.002673,0.00047,0.038921,0.013093,0.078811,0.001305,0.038871,0.017137,0.167707,0.062875,0.337194,0.138886,0.009554,0.036589,0.42,0.519231,0.006984,0.6175,0.009211,0.161853,0.035333,0.568142,0.049779,0.37941,0.180797,0.487581,0.366529,0.529858,0.070856,0.000237,0.540428,0.391955,0.971429,0.671389,0.330856,0.30064,0.225806,0.42029,0.769211,0.014362,0.212401,0.381622,0.32867,0.000238,0.07113,0.024938,0.351064,0,0.024295,0.033321,0.022095,0.022095,0.02208,0.02208,0.505495,0,0.571429,0,0.037037,0.122186,Director
0.002136,0.002812,0.157763,0.004544,0.940215,0.010851,0.012987,0.333557,0.013099,0.811738,0.004201,0.00018,0.032314,0.001402,1,0.000464,1,0.04333,0.913708,0.048193,0.1053,0.048298,0.8026,0.08,0.621134,0.08,1,0.105263,1,0.285714,1,0.285714,1,0.307692,1,0.933333,0.943182,0.981818,1,0.003566,0.92572,0.000298,0.07428,0.015648,0.949705,0.001885,0.050295,0.007521,0.237916,0.189729,0.056469,0.01959,0.002132,0.003235,0.920064,0.008729,0.390439,0.00979,1,0.013105,0.511151,0.00383,0.019875,0.007923,0.000803,0.00525,0.12,0.269231,0.002302,0.6988,0.000801,0.048335,0.005766,0.363475,0.006637,0.17593,0.015946,0.395269,0.029405,0.627726,0.002091,0,0.666033,0.527674,1,0.861598,0.145997,0.096545,0.048387,0.130435,0.51883,0.005511,0.013912,0.066045,0.025678,0,0.002092,0.055942,1,1,0.009955,0.011582,0.002087,0.002087,0.00195,0.00195,0.747253,1,0.842857,1,0,0.016077,GradStudent
0.241947,0.114964,0.003861,0.19956,0.167092,0.633411,0.393712,0.084899,0.5557,0.294131,0.352585,0.190069,0.342183,0.137351,0.0928,0.195037,0.398,0.415621,0.177743,0.325301,0.0741,0.440222,0.7627,0.16,0.012887,0.16,1,0.052632,0.25,1,0.070248,1,1,1,0.9286,0.633333,0.477273,0.763636,0.746032,0.246229,0.411003,0.235614,0.588997,0.730862,0.630213,0.427644,0.369787,0.256625,0.066527,0.60315,0.105707,0.080149,0.009194,0.034961,0.099643,0.383183,0.277261,0.080274,0.082169,0.289819,0.18198,0.246135,0.644986,0.358691,0.393385,0.496659,0.59,0.442308,0.165159,0.5027,0.263917,0.159647,0.511839,0.529204,0.519912,0.278879,0.329208,0.396152,0.924323,0.581291,0.781403,0.422004,0.070322,0.063302,0.334694,0.094873,0.786137,0.816246,0.822581,0.884058,0.986606,0.512558,0.884304,0.867722,0.919804,0.422308,0.781383,0.015496,0.064024,0,0.373076,0.353221,0.236511,0.236511,0.235343,0.235343,0.120879,0,0.114286,0,0.740741,0.823151,PM
0.039232,0.073415,0.143468,0.050641,0.481349,0.147775,0.30622,0.637584,0.160845,0.617491,0.069302,0.012234,0.135023,0.032936,0.3456,0.016698,0.5294,0.036488,0.066257,0.114458,0.2969,0.039588,0.7813,0.16,0.07732,0.16,1,0.210526,1,0.285714,0.086777,0.214286,0.75,0.307692,1,0.144444,0.113636,0.563636,0.31746,0.054209,0.747881,0.016452,0.252119,0.205344,0.902631,0.039162,0.097369,0.078917,0.039783,0.190582,0.161183,0.029015,0.036496,0.011689,0.204212,0.128601,0.458398,0.007179,0.045096,0.015625,0.02468,0.041662,0.157124,0.07362,0.041426,0.064111,0.38,0.115385,0.032619,0.6084,0.021225,0.07862,0.07999,0.264682,0.09292,0.211696,0.028717,0.424225,0.086351,0.434413,0.049026,0.008058,0.414556,0.387622,0.805556,0.599113,0.248589,0.241521,0.16129,0.362319,0.704412,0.094238,0.076509,0.285608,0.129105,0.008186,0.049122,0.023525,0.300122,1,0.024771,0.029321,0.010358,0.010358,0.010663,0.010663,0.604396,1,0.642857,1,0.012346,0.064309,GradStudent
0.007021,0.013746,0.169449,0.008575,0.423948,0.025605,0.025974,0.25302,0.025136,0.484235,0.01187,0.00036,0.021453,0.002102,0.75,0.000928,1,0.057583,0.565959,0.066265,0.1089,0.053048,0.6634,0.04,0.103093,0.04,1,0.052632,1,0,0,0,0,0,0,0.666667,0.818182,0.836364,0.84127,0.008577,0.586993,0.004988,0.413007,0.028527,0.604618,0.019058,0.395382,0.113601,0.127708,0.264688,0.079165,0.056854,0.002528,0.002713,0.256189,0.011347,0.171835,0.005711,0.193664,0.014617,0.247696,0.007148,0.026097,0.012082,0.003292,0.017817,0.16,0.384615,0.008095,0.816,0.001201,0.024067,0.019998,0.536766,0.02323,0.286612,0.063362,0.456555,0.112457,0.566428,0.36883,0.002071,0.514803,0.291039,0.821429,0.463002,0.199087,0.197203,0.112903,0.26087,0.662257,0.019322,0.046798,0.138491,0.084428,0.002119,0.369713,0.023745,0.78424,1,0.019531,0.03563,0.004006,0.004006,0.003712,0.003712,0.67033,1,0.7,0,0.024691,0.045016,GradStudent
0.001141,0.002499,0.275981,0.001539,0.44064,0.00726,0.010936,0.437584,0.009441,0.929114,0.002477,0,0,0,0,0,0,0.021665,0.633406,0.012048,0.0526,0.023753,0.7895,0,0,0,0,0,0,0,0,0,0,0,0,0.822222,0.852273,1,0.84127,0.001349,0.496841,0.001191,0.503159,0.00999,0.884374,0.002094,0.115626,0.100624,0.112209,0.15701,0.162703,0.007855,0.00709,0.000522,0.251386,0.009892,0.682946,0.000979,0.169318,0.013609,0.745168,0.001188,0.007615,0.002597,0.002087,0.003659,0.53,0.346154,0.001429,0.7347,0,0,0.003558,0.376508,0.006637,0.243596,0.197162,0.813045,0.217236,0.959784,0.001543,0,0.936987,0.584522,1,0.873461,0.175754,0.077972,0.032258,0.115942,0.433058,0.003556,0.010668,0.057562,0.019946,0,0.001544,0.020337,0.762553,1,0.005809,0.006762,0.010592,0.010592,0.011311,0.011311,0.703297,1,0.871429,1,0,0.022508,GradStudent
0.059887,0.146829,0.19856,0.085159,0.571112,0.154801,0.301435,0.590268,0.18008,0.729804,0.08645,0.001889,0.013677,0.013315,0.9048,0.003479,0.7143,0.051311,0.088871,0.126506,0.2333,0.059382,0.8333,0.24,0.074742,0.24,1,0.263158,0.8333,0.142857,0.041322,0.142857,1,0.153846,1,0.066667,0.113636,0.581818,0,0.089144,0.848667,0.015038,0.151333,0.226649,0.988008,0.020942,0.011992,0.076968,0.018822,0.419229,0.323463,0.482106,0.029095,0.087143,1,0.257201,1,0.021374,0.088117,0.042339,0.100803,0.070856,0.183528,0.102398,0.042148,0.06936,0.26,0.134615,0.044921,0.5503,0.038446,0.093662,0.043308,0,0.04646,0.101015,0.069768,0.721053,0.116218,0.355107,0.035505,0.007093,0.299106,0.339953,0.745455,0.632903,0.257233,0.30064,0.193548,0.42029,0.735279,0.078452,0.081311,0.355479,0.138557,0.008121,0.035501,0.026956,0.313482,1,0.03181,0.03418,0.009165,0.009165,0.007575,0.007575,0.593407,1,0.571429,0,0.037037,0.22508,GradStudent
0.265732,0.316776,0.073769,0.246464,0.236927,0.539657,0.496924,0.199329,0.408662,0.112313,0.344227,0.398039,0.652454,0.441486,0.1424,0.401206,0.391,0.732041,0.366991,0.475904,0.0615,0.711006,0.6994,0,0,0,0,0,0,0.357143,0.028926,0.357143,1,0.384615,1,0.488889,0.5,0.563636,0.634921,0.269503,0.407613,0.26018,0.592387,0.555128,0.485592,0.481885,0.514408,0.146882,0.055202,0.409365,0.052641,0.070605,0.005359,0.041745,0.108388,0.178935,0.088372,0.084679,0.078987,0.176411,0.122212,0.266917,0.542546,0.345751,0.243577,0.412345,0.33,0.423077,0.271468,0.7523,0.314778,0.173285,0.622378,0.881577,0.653761,0.411793,0.207758,0.338481,0.445135,0.297833,0.146094,0.034301,0.260652,0.198522,0.685185,0.358138,0.470434,0.447619,0.467742,0.594203,0.977663,0.151814,0.520341,0.527638,0.646604,0.034306,0.146167,0.029781,0.279674,0,0.245338,0.247754,0.331977,0.331977,0.330995,0.330995,0.362637,0,0.414286,1,0.246914,0.257235,Director
