pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
adamq,-0.3644007926119353,-0.3008379281537571,1.2617540570733492,-0.350845594672877,1.4984710525949494,-0.502595782179604,-0.13951772747016414,3.3147636014052195,-0.46151907923731195,1.8738194496926517,-0.4361124837247529,-0.2926326425230289,0.205906444622578,-0.24981112282402848,0.9788842820207142,-0.30254922774176385,0.822662489432686,-0.6962612913368369,-1.6063498871335613,-0.723539002865124,1.6587369220827284,-0.7073793087033076,0.554205104659131,-0.6245245107578595,-0.6321114475779748,-0.6239926571883693,-1.0981250510757397,-0.6450781160278443,-1.041796829245871,-0.6920730576835459,-0.3748925415355971,-0.6794265250893665,0.6934595117594972,-0.6627563022916665,0.7302227128284237,-2.5845970010145733,-2.659033950814338,-0.8039228301293012,-2.2985647103762608,-0.3727932141502109,1.2475368613510707,-0.3437092033279448,-1.2475368613510678,-0.4527194581128501,1.7495540916979195,-0.5496644875906821,-1.7495540916978976,-0.9653489608959012,0.7381577282451801,-0.7219492106798058,1.0584686454838403,-0.4843395877894767,-0.042750114431397125,-0.18614996125222844,0.6436738116734545,-0.37599765593563506,1.4456385258032078,-0.26847373688348763,-0.7362075515369337,-0.560756747077078,-1.5924730867857007,-0.34795345466443006,-0.22066482262461234,-0.3159149255338606,-0.3718527956038454,-0.5206816260949141,0.10004444738310289,-1.6083854031178206,-0.3267594590535918,-0.03208779505813215,-0.35082696772907457,0.28520962013344725,-0.5548660719185743,-2.2090153572483096,-0.5382562377480956,-0.9865558803054606,-0.46682231571296434,0.6470293969745754,-0.7820445606615725,-0.8914378808624525,-0.574795194025071,-0.38286317035499723,1.914212857722717,2.108744723055828,0.9956001643074636,1.4170545966521546,-0.9691873308846384,-1.0250636995744464,-0.9832511834356006,-1.2820538389144382,-1.7976625482177966,-0.5578025334248903,-0.8584375020123969,-1.1078414198721203,-0.9833896647926541,-0.38337429034970943,-0.575401249613519,1.4855240686343596,1.359345785286804,1.0072203103706703,-0.5524062374161905,-0.5504104282140634,-0.5145081190414587,-0.5145081188733548,-0.5105080709132399,-0.5105080707397944,1.1268987035630544,1.0072203103706703,1.1849381166803545,-0.5454462590830718,-0.629749287324271,-0.8386546391701616,GradStudent
ahmed12,-0.3900698371016561,-0.4221577238440507,3.1824222046653787,-0.4004685051776974,0.49344842983714227,-0.610593095482088,-0.612258598674872,0.555565400057704,-0.62379824322668,1.729064611722082,-0.49507688041476783,-0.3087906322540001,-0.7561119251777346,-0.34934671205870915,-0.9996143987899453,-0.3355149417428747,-1.3788196061869396,-0.6854218327158638,-0.6558495644546588,-0.723539002865124,0.8343579386873131,-0.6929201878480113,0.85259874782545,-0.6245245107578595,-0.6321114475779748,-0.6239926571883693,-1.0981250510757397,-0.6450781160278443,-1.041796829245871,-0.49058343329466547,1.9207669099719518,-0.6794265250893665,-0.46411820194227055,-0.4500577680678293,0.7302227128284237,0.6647471557930269,0.650571568758691,1.0414812398152578,0.8775091523208904,-0.4127731324402761,-1.5179165502882443,-0.34741980429637553,1.5179165502882441,-0.6225000595967407,0.8768671666893564,-0.5476887192199925,-0.876867166689347,0.39285640596025706,7.560689803335557,-1.5422455105656754,0.46898984398113586,-0.6062549978377503,-0.1372562145583738,-0.20176970577707481,-0.37551086706204506,-0.5702186673350116,-0.9144259233640892,-0.2746826339347074,0.0449087539814248,-0.5477020640463638,-0.5074004945565208,-0.44687524939477236,-0.7111968950647831,-0.5747321232744382,-0.3935149807550436,-0.5218205939393369,-1.3577460716278225,2.2531995208579456,-0.34790896749592837,2.0536106158011016,-0.3766870868886587,-0.7890539635179624,-0.5867701714025878,-1.703757474432839,-0.4797631335347812,4.687531957799302,0.8588416758651595,1.8126916349205624,1.139312061528356,0.643352895886962,-0.5720488591664288,-0.38286317035499723,1.1256634057253863,1.446098745265976,0.9956001643074636,1.3189167117224936,-0.7466166243266258,-1.060398702824667,-0.9210657282045681,-1.2275151737571655,-1.165931186560084,-0.5481641793765957,-0.8371859371687164,-1.1069627582230277,-0.949297416088787,-0.38337429034970943,-0.5726519967882042,1.2094405651157594,1.6181237458397735,1.0072203103706703,-0.5366384110521774,-0.53467792787563,-0.49021552352975,-0.4902155233873616,-0.4842738658495902,-0.4842738656983223,0.7971912383509688,1.0072203103706703,1.2397375336045782,1.8067907332126738,-0.629749287324271,-0.8386546391701616,Research
ajm,-0.328974508988695,-0.2037820916015222,0.6221927283125044,-0.30408554438948865,0.7143834568231016,-0.4338239081426448,-0.2224008672268337,0.9827840532751354,-0.44458560125581265,-0.34082391079138413,-0.38596797158164775,-0.3029558026289272,-0.6029844533955661,-0.3103980032277472,1.1442494871471647,-0.32548189835123226,0.4767103804951207,-0.360238074086669,0.5851570650602025,0.0023910740345839997,-0.18220755617451828,-0.3603604081761987,-0.182625824018437,0.30076793923001216,1.1218140661231208,0.30909852987659153,0.9051435127596021,0.23806454281979972,0.5841183892768885,0.3153750642608563,0.8557702572107175,0.3812166928103233,0.6934595117594972,0.18803783460368223,0.33821659372403456,-0.41836756314283985,-0.002026702706413252,-1.7809014553940679,-0.1361314421569238,-0.3375314228633211,0.17936860200997454,-0.30882955422469593,-0.1793686020099726,-0.4463576557153272,-0.3115509535040456,-0.38238276553896483,0.3115509535040385,-0.4947085626635564,0.9260643479732183,0.10214295645769739,-0.2865284485554731,0.13238935262863955,-0.15013378399315486,-0.19916641502293375,-1.0266228906642236,-0.5145646933082897,-1.3169980117117854,-0.2675867515904562,-0.9634581139197778,-0.4731038752994252,-0.8908685572553147,0.02451222690665463,0.8590730737068119,0.3554956128602217,-0.33732868801912325,-0.3771716776976474,0.3144254060611801,0.3224070588700622,-0.29657520914074265,-0.06859892697689313,-0.311042169022022,0.41276881533096804,-0.41465595050198845,0.05507852156715723,-0.3627769251081523,0.6598980950833844,-0.004390335721227282,0.04996827729976554,0.3577917773153382,0.14547370420869693,-0.38660696878160344,-0.37283144702281984,0.25546504246173346,0.39138756751236525,0.5745507554815592,0.4968151248651892,-0.008561170234251509,-0.1621043979746039,-0.050469354970113324,-0.027664540297167334,0.3316856587218272,-0.4886996229287769,0.03618639217685374,0.06315100949408761,0.23814195213409492,-0.3733291747281359,-0.3871760500416139,-0.5051512314217137,-0.07110366119658318,-0.9784425872172224,-0.4021764303813697,-0.36263919400903527,-0.3871681637176737,-0.38716816358685463,-0.3839730116080509,-0.3839730114719309,-0.13697991308328306,-0.9784425872172224,0.0341503612716179,-0.5454462590830718,-0.29709703220178524,-0.5004620357728016,Director
apblair,-0.37280702940389066,-0.4039597544905067,-0.26009766731000544,-0.3608656054478888,2.2362086427054075,-0.5970934313192774,-0.612258598674872,-0.1141791261652558,-0.6054536420800558,1.5853663784082317,-0.478428109584646,-0.30789296615783507,-0.6795481892866503,-0.3406914434296065,2.0971122889713,-0.3326483579166912,2.066918530641399,-0.5553483292641859,2.411715469291293,-0.5585548944788267,-0.30792354487811363,-0.5362797119156358,0.7894418110816583,-0.36015523933275334,0.9950242699519573,-0.35739517516980907,0.9051435127596021,-0.29182105248878665,1.234438951970368,0.11388543987197587,4.405759099748163,0.16908804923038534,0.6934595117594972,0.18803783460368223,0.7302227128284237,0.8531149329992647,0.9302565422437358,0.9329280592302838,0.8099331126890362,-0.38396772547352104,1.5199641161059174,-0.34779086439321866,-1.519964116105914,-0.5986433006060301,1.37775847867652,-0.5522988454182682,-1.3777584786765031,-0.9434402940123986,1.0968344132964816,-0.611952064026345,-0.4199278851493408,-0.5077039878993382,-0.15768080495548387,-0.17429052559447472,3.347124946984365,-0.5327374195210968,0.4490130692633522,-0.19485395756188198,5.329634382835903,-0.4936183772048333,0.9980667145572629,-0.4168052438630763,-0.6698835493544437,-0.5386433996241246,-0.38369930310840694,-0.546308402594426,-0.4144698534442826,-0.6010154229502295,-0.33435685529015935,-0.09655276235219476,-0.37071936708260084,-0.4340398178477541,-0.5682993769644747,-0.7974112863248637,-0.5623416336006369,-0.38207683457446473,-0.8471240565676528,-0.3826326292697011,-0.935277911430583,0.7524105593650402,-0.5628287992057798,-0.38286317035499723,1.0638163898824582,0.9727127093326995,0.9956001643074636,1.0167553291759017,-1.0046493302523725,-0.8790743440406379,-0.9832511834356006,-1.009360513128075,-0.8860938210879808,-0.5439949153333945,-0.8718333938207788,-0.9666641729450433,-1.0056750590254038,-0.38337429034970943,-0.5634221405612334,5.067135698530892,1.4575736305510956,1.0072203103706703,-0.5168077159237758,-0.5035195084561916,-0.5069821959971742,-0.5069821958309171,-0.4996543940079709,-0.49965439383168603,1.181849947765071,1.0072203103706703,0.9657404489834522,1.8067907332126738,-0.629749287324271,-0.7541064883208216,GradStudent
apoetter,1.4584015889008075,0.4250588493931664,-0.9968829002361492,1.1397502939526882,-1.0847692629331882,2.457396618500033,1.4659593870756944,-1.2484539783757287,2.2426632795304484,-1.2738058226746878,1.918895790126533,1.0857336481384354,0.4967492075854632,0.598405202828033,-0.7812951673027775,1.1035101390012678,-0.26550161417770335,0.9699183481156085,-1.0371390921768546,1.1242830110614053,-0.6402761586922162,1.083141823877539,0.017828801298814652,-0.09578596790764714,-0.600413998535184,-0.09079769315124882,0.9051435127596021,-0.46844958425831545,-0.47273788394181127,3.7406986788718237,-0.32755935696843114,3.3510177029294548,0.3915632440260762,3.5912143821850773,0.525636435911316,-0.2770917302381616,-1.0275382721515771,-0.2611569272044309,-0.1361314421569238,1.4916119195256243,-0.5302093638631142,1.3761543455397003,0.5302093638631153,2.9536281131107827,0.19819263498362744,1.4616677137713043,-0.19819263498362719,0.09524168413918652,0.022656958618769322,1.4236773109290033,0.030404349390867322,-0.1277018947365934,-0.09933282617766849,0.0871955679325831,-0.6919561695776562,1.658211884510466,-0.36189861586109046,0.3834604534945863,-0.6267224627775879,1.0151299902020001,-0.8127546926314863,1.4101705899212988,2.30167573343899,1.836319082794675,2.0736048249806416,2.1331134514100976,1.1719492407734888,0.07056456382816469,0.9114107924734882,-0.8062378890231157,1.5986281689165018,0.4481165441206424,2.0352430572441045,-0.037752870647185854,1.8358756391452558,-0.058129500674428285,0.9885064808876521,-0.28296414887553367,3.047714310106848,0.865373225173506,3.906572160249499,1.7551853277577916,-1.5131426035728714,-1.6768255729149688,-2.090588115014138,-1.8543983798161792,2.212912671786357,1.995904152560785,2.1882070333470556,1.8266500750501031,1.2121030883930721,2.2338885870340355,2.27755529294425,1.7026764743987421,1.956532544077915,1.7529496537016955,3.8992823452390155,-0.9121615726892103,-1.2924053128112323,-0.9784425872172224,1.7121935640698067,1.749002727894228,0.8527984160810628,0.8527984166156918,0.8519692953261158,0.8519692958768919,-2.005322215951786,-0.9784425872172224,-1.8290298141520485,-0.5454462590830718,2.2809579449974793,2.1688438696135046,PM
arog3632,-0.08459319653685071,0.12782534995194703,-0.3169769581822212,0.014646226929934416,0.1929458931324636,0.07865390875499134,0.9778697862864181,1.2066540898956237,0.2045310547016598,0.30476153446421905,-0.025244603595673955,-0.21004736167584248,-0.22265160952102375,-0.09834392181473178,-0.1833172438960811,-0.19218575043369718,0.1872683770015404,-0.5739302583287113,-1.549156457975232,-0.19558985602897272,0.6226637738013737,-0.5796570744815244,-0.048074089216445924,0.03639866780490597,-0.37853185523564775,0.04250104785803129,0.9051435127596021,0.23806454281979972,1.234438951970368,-0.08760418451690458,-0.445892318386346,-0.2551692379294906,0.11467065490861328,-0.024660699620154956,0.7302227128284237,-2.443321168109895,-2.519191464071816,-1.7809014553940679,-1.9606845122169894,0.009375073106996102,0.8008828739041709,-0.22311467185394598,-0.8008828739041686,0.3560246716722403,1.3578408565503735,-0.386334302280344,-1.3578408565503572,-0.697693681138415,-0.3065766117216245,-0.6060897411021985,0.4590052385818198,-0.4428301597432365,0.108737320533195,-0.10776198409975868,-0.2163771448756917,0.16577674428367825,0.4420920591484919,-0.22235050164585518,-0.9073355053960795,-0.49175342248615983,-1.5782705659450047,-0.1268784568430678,-0.010931562186134286,-0.0877330732714875,-0.15286164259095084,-0.2444819238223968,0.14292063911871813,-1.440490406423222,-0.09473087128815232,-0.1781323227331767,-0.23744029141397469,-0.26498546276670254,-0.17873353063336195,-1.1765318575819135,-0.15633067494351308,-0.49562538460128164,-0.8468752424188656,-0.1956049426625094,-0.7506468676574803,-0.15705655708409788,-0.3848043712722563,-0.34155416844027753,-0.12554929940461723,0.14773145695538586,0.0356075121844012,0.040158780845364346,-0.42100392399175496,-0.25568913975394025,-0.4235820863563083,-0.1367418706117125,0.01575459782442335,0.05726937486396294,-0.5836512131817437,-0.19475458062205364,-0.5710000710567935,-0.34164149378438635,-0.3842646508024679,0.0867575110258094,-0.5602528742737328,1.0072203103706703,-0.4160363321784061,-0.3856415516666593,-0.4587406798297263,-0.45874067963702164,-0.447743707040935,-0.44774370684408654,0.3575812847348511,1.0072203103706703,0.14374919512006912,-0.5454462590830718,-0.5465862235436496,-0.4883837285086101,GradStudent
asohangh,-0.3346787410975218,-0.32105789410213936,-0.19329756989031022,-0.33509986345500137,-0.2149341566877688,-0.5206802379448784,-0.5447241885027709,-0.5917685376222972,-0.531604863105184,0.04061037028434816,-0.4235268057757917,-0.30654646701358745,-0.6914802000748712,-0.33636380911505515,0.8584216138668016,-0.32978177409050763,1.3777709032757315,-0.473278142562532,0.9019905059531699,-0.4265676077697889,-0.372949056276525,-0.4929023493497472,-0.5322772709188481,-0.36015523933275334,-0.0826889975029328,-0.35739517516980907,0.9051435127596021,-0.29182105248878665,1.234438951970368,-0.6920730576835459,-0.32755935696843114,-0.6794265250893665,0.6934595117594972,-0.6627563022916665,0.7302227128284237,-0.08872395303192386,0.4175007575211538,0.06450261455049125,0.3369008352660562,-0.3442361296573072,0.19457384413582618,-0.31291121528996974,-0.19457384413582457,-0.5215064465360657,0.28302695144684326,-0.4824883629872366,-0.28302695144684226,-0.37513475425118836,0.21598905116994116,-0.08284363808620551,-0.22126940400502274,-0.16353457430209556,-0.1534992021432502,-0.17949710710275685,0.06423270111703817,-0.5213794656380923,-0.8567508390735883,-0.22855939869707492,0.11207187565732607,-0.48615855833013943,-0.4875169653795463,-0.39160154443423545,-0.6329406773420044,-0.5074868232573074,-0.37388362546177023,-0.4791092997734837,-0.7146031955935908,-0.1812779312137333,-0.2879511377370714,0.9097853111586608,-0.36674088721189557,-0.5892624529676288,-0.5015526425176569,-0.3056174985633819,-0.49696698771516784,-0.09486579627133952,-0.5508064841140989,0.03610742441935146,-0.31077023898671674,0.5638619959560657,0.01865244958491969,-0.3744695218827165,0.4711158213877324,-0.23033574594841552,0.30989112707670435,-0.43046543403125653,-0.7849240008366103,-0.4781176633491943,-0.7345093625114707,-0.5185125267126209,-0.16830245014859077,-0.47937614104688214,-0.7633748491284478,-0.704570256741714,-0.8274487068454768,-0.37496943640796865,0.033440163833015256,0.21974195231490276,1.3026881141889097,1.0072203103706703,-0.44982429853876893,-0.36923801721731747,-0.49311530072353926,-0.49311530056464314,-0.4869028084323621,-0.48690280826694304,0.8521424825529815,1.0072203103706703,0.41774627974119716,-0.5454462590830718,-0.5881677554339603,-0.6212451084147158,GradStudent
awais,-0.3792618183691421,-0.39789376470599197,0.44560237176736933,-0.38949420766220827,-0.44822918518343197,-0.6090648316145999,-0.5999796150072173,0.8727146186033957,-0.62662048955693,1.1003848409739898,-0.4873470939579256,-0.3087906322540001,-0.7561119251777346,-0.34934671205870915,-0.9996143987899453,-0.3355149417428747,-1.3788196061869396,-0.6265790573448666,1.2106534569663763,-0.8225294678969023,-0.6951865905397637,-0.6423132648544746,-0.45905183701300284,-0.6245245107578595,-0.6321114475779748,-0.6239926571883693,-1.0981250510757397,-0.6450781160278443,-1.041796829245871,-0.8935626820724264,-0.7772246103565077,-0.8915551686693045,-1.6216959156440383,-0.8754548365155037,-1.6213436885176424,0.47637937858678925,0.5573432442636762,1.0414812398152578,0.3369008352660562,-0.39961204132615524,-0.10509613609450513,-0.3403696624563572,0.10509613609450644,-0.6185239330982889,1.0789941467843234,-0.5503230770475787,-1.0789941467843114,-0.38490126840407474,0.26382584203732573,-0.8065610272266157,0.3760701971471936,-0.572605928825234,-0.12383717726510189,-0.19858790596645795,-0.2777225873979119,-0.5316016241327963,1.208017178526344,-0.269360722176519,-0.33506890700689335,-0.4992132413608537,1.4894739356453475,-0.43618126918096223,-0.7190967324281575,-0.5708228916098438,-0.3792991717495698,-0.5451694347500033,0.700311131681719,0.154512062175464,-0.33825822092515345,0.41403259807423154,-0.3746978469533061,-0.6123153195695904,-0.572917075574003,-0.4778161879380793,-0.5692231752727915,-0.33198188603322193,0.08307906117644374,1.5921382660817,-0.39236247207388475,2.0105007525070078,-0.561895337558056,-0.38286317035499723,2.274987116806463,0.4708274641847479,0.9956001643074636,1.0167553291759017,-0.7078018653463092,-0.9162873170198438,-0.9832511834356006,-0.9002831828135296,-1.032222369124437,-0.5494592239116115,-0.8543247723418872,-0.9470032924570565,-0.9749690080321655,-0.38337429034970943,-0.5624876871153065,-0.5183168560751997,1.280663845906148,1.0072203103706703,-0.5336698368413921,-0.5317579645607201,-0.45200356252707485,-0.4520035624503212,-0.4545390807571608,-0.45453908068298254,0.7422399941489543,1.0072203103706703,1.0205398659076768,1.8067907332126738,-0.629749287324271,-0.7541064883208216,GradStudent
bdeird7,0.06942107040147376,0.7142043624550328,0.0031343997497837975,0.3128608333290952,0.6603084502181464,0.1138039777072149,1.0054974995386412,1.1003158225008918,0.34376187366065386,1.0221960963767485,0.09010759429874185,-0.29622330690768917,-0.7108697176057303,-0.2541387571385798,1.4334837597840648,-0.3068491034810392,1.0824711449495428,-0.5026995302480305,-1.424783445361087,-0.09659939099719436,0.23034318836429182,-0.4808530819703337,0.5706808272879463,0.5651372106551183,-0.3257027734976629,0.5756960118951517,0.9051435127596021,0.767950138128386,0.9815491566772439,-0.289093808905785,-0.5405586875206779,-0.2551692379294906,0.6934595117594972,-0.23735923384399216,0.7302227128284237,-2.678780889617692,-2.519191464071816,-1.4552419136391457,-3.312205304854075,0.27036199312475084,1.2057224455049775,-0.23239117427502282,-1.205722445504975,0.45383738353415387,1.6536544296090665,-0.4574619636251686,-1.653654429609046,-0.7302927216216984,-0.4252753708033501,0.41416087515607214,1.6565480696625623,1.7689455972102448,0.04602729271878597,0.520498851232951,3.749210916783472,0.9358460175513815,2.90943216509612,-0.09817256062146014,-0.580720324643409,-0.3276374072428949,-1.1749189740692363,0.08969694225997212,0.11508651149558395,0.10443172458775617,-0.1460922097312014,-0.2046180492676005,-0.32871746997305173,-1.3565429080759228,-0.006436806917232851,-0.5392502368671743,-0.05840869723223808,0.010112078683372319,-0.36554042892791494,-2.335861305388519,-0.3937438626328482,-1.327201530385911,-0.5759220919513838,1.300906624746857,-0.6045717978493449,-0.6452377812000821,-0.34551068684313124,-0.36313568591032175,-0.42051199034781156,-0.019248716371484915,0.1956062875382449,0.1494402496440195,-0.3777406980731359,-0.11426443669188312,-0.29921117589424356,0.026874124860105122,0.07010503625477127,-0.0914430909146576,-0.5391777204209119,0.0017871948696698984,-0.5041055189070661,-0.3625956236604059,-0.34586355434763394,0.19516607918154225,-0.12853976611116047,1.0072203103706703,-0.3762769264245025,-0.34581969451636646,-0.4758671673666943,-0.4758671671778472,-0.47084775375195964,-0.47084775355676634,0.30263004053283465,1.0072203103706703,-0.020649055652607707,-0.5454462590830718,-0.3802600959824067,-0.06564297426191,GradStudent
ccallsen,1.6349325615318695,1.9577322682805423,-0.6456863484553751,1.5052421155554996,-0.8228917309463346,1.9892384537595484,2.0185136521201583,-0.7354184777871103,1.38046702563911,-2.185655641423601,1.8532917050697433,2.6692166417736183,1.6864701165943252,2.79251580030556,-0.6608324991488651,2.60703335583454,-0.31270822665225156,2.2830413353420713,-0.15200268853604273,2.1801813047337077,-0.7002441303151956,2.1989039832112294,-0.564313398252655,-0.6245245107578595,-0.6321114475779748,-0.6239926571883693,-1.0981250510757397,-0.6450781160278443,-1.041796829245871,0.11388543987197587,-0.6588916489385928,0.16908804923038534,0.6934595117594972,0.18803783460368223,0.7302227128284237,-0.889287006158434,-0.9343099476565623,-1.5637950942241197,-0.6767397592117581,1.647806755578115,-0.5783592972616456,1.5791242185128616,0.5783592972616464,2.077289832852012,-0.3904837523002549,1.7027114549954323,0.3904837523002471,-0.3396321555062356,-0.0769864812792678,0.48459632256514074,-0.3880067806275807,-0.17954991812150872,-0.05979893798350041,0.13897212848716645,-0.6542985711976793,0.4497255913587901,-1.2131828599888839,0.39233030642490024,-0.6681243870983489,0.42580429910118506,-1.0698203198480851,1.5618586039828046,1.8073834043832677,1.7407644301397733,1.14856182469588,1.6632892155857126,0.10004444738310289,-0.01338293451913465,1.7387056421256615,0.6479320369287956,1.9487343975385645,0.5418648683019528,2.583070028647232,1.4992798752528913,2.4758590146556374,0.8836555319009352,0.2484807676861028,-0.5710125559573143,0.8415010707386915,-0.8636153032509802,0.04157104566287043,-0.07444845554345284,-0.8704187134404835,-0.7695022080124168,-0.7753540225727826,-0.7594899354073003,0.6946199181391958,0.520987508209814,0.8823124734953737,0.6813381067473774,1.1778903741620148,0.3348879814241507,0.9593866995398388,0.6137118400448811,1.0872801275220665,-0.074612086146907,0.042202598058205344,-0.030352431972159807,-0.445745670261963,-0.9784425872172224,1.031177883117552,1.0233677479841212,1.384722046536461,1.384722045313852,1.3850690478615801,1.3850690466061317,-0.8513460877094765,-0.9784425872172224,-0.6782420587433129,-0.5454462590830718,0.6592782012753613,0.0913750201725786,Director,
