@relation trai_norm_email_features_100_0_0

@attribute pid {adamq,ahmed12,ajm,apblair,apoetter,arog3632,asohangh,awais,bdeird7,ccallsen,cheadley,chrisdob,chrisj12,cshahria,cthomp,darek,deannac,drdepoy,dslevy,example,fnguyen,hayajs,het,jacouch,javier,jdemma,jgaedder,jmahal,jmernst,jnl,jodavis5,jonblack,jpokorsk,jrmurphy,jsprick,justus,jziegler,kevin007,kkarranc,krich,krooks,ksterne,kstraub,leslie,matthewv,mcarrick,mdarden,mifowler,mlapan4,mlerch,mlgood3,mryan91,odge,oshea,pudavid,rchase,rwmcgwi,saikou,sarowe,sdh11,snyder84,tandonr,tcc,tkoehn,totani,vombo13,zleffke}
@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths numeric
@attribute pg_max_shortest_paths numeric
@attribute fg_avg_shortest_paths numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {GradStudent,Research,Director,PM,Operations}

@data
cheadley,0.025179,0.036135,0.078016,0.037437,0.353808,0.071201,0.086836,0.297203,0.076296,0.541605,0.037854,0.017374,0.294459,0.042475,0.1937,0.028297,0.3663,0.136814,0.546111,0.111554,0.04833,0.136326,0.154809,0.155172,0.08742,0.155172,1,0.243243,1,0.5625,0.509934,0.5625,1,0.53125,0.9444,0.642857,0.863636,0.846154,0.857143,0.031909,0.611812,0.015474,0.388188,0.082589,0.633103,0.047027,0.366897,0.116295,0.107825,0.178753,0.070137,0.026982,0.003174,0.008768,0.23849,0.048259,0.336761,0.019765,0.192815,0.070748,0.420059,0.02557,0.072592,0.038555,0.013806,0.050515,0.2,0.25641,0.025516,0.7349,0.01088,0.064543,0.049208,0.435565,0.05464,0.252494,0.085577,0.524381,0.090519,0.742426,0.221178,0.037328,0.258463,0.211613,0.464076,0.285751,0.424242,0.55622,0.450704,0.686567,0.918659,0.075135,0.424508,0.660912,0.571758,0.037339,0.221179,0.157704,0.13745,0,0.067606,0.066901,0.019249,0.019249,0.019247,0.019247,0.393939,0,0.318182,0,0.325758,0.519403,Research
chrisdob,0.001184,0.003097,0.193999,0.003107,0.616052,0.010497,0.013395,0.395105,0.010733,0.510747,0.00345,0,0,0,0,0,0,0.010126,0.252231,0.023904,0.203503,0.008389,0,0.086207,0.795309,0.086207,1,0.108108,0.8,0.0625,0.331126,0.0625,1,0.0625,1,0.928571,0.931818,0.923077,0.920635,0.002039,0.818932,0.000444,0.181068,0.010426,0.509104,0.009993,0.490896,0.036788,0.080204,0.264275,0.076372,0.151919,0.001211,0.000459,0.203218,0.00187,0.110026,0.00137,0.217367,0.004865,0.232153,0.001411,0.013029,0.004361,0.000778,0.0032,0.18,0.089744,0.001672,0.7836,0.00048,0.046338,0.006597,0.440266,0.005637,0.172693,0.044487,0.399481,0.125676,0.716567,0.001332,0,0.831437,0.564584,1,0.933539,0.152259,0.084545,0.028169,0.149254,0.487491,0.003154,0.009337,0.081958,0.017367,0,0.001332,0.874385,1,1,0.005851,0.007011,0.000648,0.000648,0.002098,0.002098,0.727273,1,0.863636,0,0,0.023881,GradStudent
chrisj12,0.000434,0.003304,0.412002,0.001171,0.475676,0.009279,0.012933,0.438561,0.011285,0.687167,0.002562,0,0,0,0,0,0,0.005851,0.168296,0.011952,0.208118,0.010487,0.818512,0,0,0,0,0,0,0,0,0,0,0,0,0.797619,0.909091,0.826923,0.857143,0.00068,0.514563,0.000621,0.485437,0.008408,0.432629,0.010245,0.567371,0.149735,0.182723,0.056356,0.05221,0.002699,0.001445,0.000104,0.088366,0.00444,0.294859,0.000261,0.079207,0.008717,0.417109,0.000465,0.011044,0.003119,0.00013,0.004267,0.06,0.179487,0.000717,0.6429,0,0,0.005962,0.461177,0.00477,0.167082,0.051095,0.623853,0.006292,1,0.00588,0.000696,0.587622,0.665467,0.904106,0.806749,0.207559,0.125467,0.084507,0.179104,0.588791,0.009112,0.033865,0.125295,0.062085,0.000696,0.005881,0.464588,0.401813,1,0.009132,0.010217,0.005468,0.005468,0.005888,0.005888,0.646465,1,0.80303,0,0.007576,0.101493,GradStudent
cshahria,0.001888,0.005162,0.189345,0.002088,0.193939,0.010029,0.015704,0.481019,0.014719,0.916152,0.003838,0,0,0,0,0,0,0.018902,0.478963,0.023904,0.105213,0.026007,0.505082,0.017241,0.110874,0.017241,1,0.027027,1,0.03125,0.172185,0.03125,1,0.03125,1,0.785714,0.852273,0.903846,0.809524,0.001457,0.124272,0.003107,0.875728,0.011819,0.696103,0.006298,0.303897,0.347359,0.110072,0.185231,0.123363,0.016554,0.007999,0.000731,0.223267,0.014022,0.817995,0.001892,0.20738,0.022096,0.89705,0.001952,0.010831,0.004153,0.001977,0.007907,0.31,0.358974,0.002341,0.7577,0,0,0.005766,0.396985,0.011709,0.410848,0.210272,0.787727,0.160004,0.782983,0.008032,0.000234,0.703007,0.392701,0.910499,0.724032,0.186165,0.09457,0.056338,0.164179,0.579291,0.0043,0.01986,0.067344,0.037342,0.000234,0.008033,0.525768,0.558519,1,0.006888,0.008926,0.013727,0.013727,0.014678,0.014678,0.676768,1,0.848485,0,0.007576,0.071642,GradStudent
cthomp,0.055635,0.056164,0.046663,0.0436,0.092547,0.28696,0.106697,0,0.296228,0.497127,0.119816,0.011412,0.088243,0.018006,0.125,0.015938,0.3141,0.618587,0.623247,0.139442,0,0.653943,0.214156,0,0,0,0,0,0,0.1875,0.039735,0.1875,1,0.1875,1,0.880952,0.715909,0.980769,0.984127,0.073296,0.665049,0.029261,0.334951,0.254828,0.30681,0.325915,0.69319,0.444558,0.075387,0.387131,0.039593,0.064916,0.0014,0.010125,0.125619,0.169198,0.267095,0.028898,0.128589,0.219136,0.313864,0.055689,0.287937,0.120099,0.069417,0.221762,0.45,0.294872,0.027762,0.3649,0.13056,0.353331,0.235878,0.561193,0.296184,0.369701,0.128555,0.403961,0.167125,0.290551,0.117501,0.027416,0.294308,0.27432,0.574032,0.381752,0.445234,0.473644,0.478873,0.61194,0.980274,0.1431,0.54902,0.596521,0.677669,0.027428,0.117522,0.275902,0.261641,0,0.18626,0.178202,0.26066,0.26066,0.260416,0.260416,0.373737,0,0.393939,0,0.416667,0.19403,Director
darek,0.000434,0.001239,0.23711,0.000815,0.311876,0,0,0.915584,0,0.647159,0,0,0,0,0,0,0,0,0.127709,0.003984,1,0,0.092559,0,0,0,0,0,0,0,0,0,0,0,0,0.892857,0.943182,1,0.968254,0.000699,0.537702,0.000592,0.462298,0,0.954297,0,0.045703,0.117717,0.037312,0.421642,0.055897,0.200342,0.006767,0.000835,0.707178,0,0.811825,0.002414,0.73325,0.001622,0.916814,0.000367,0,0,0.000421,0.001067,0.19,1,0.000669,0.6,0,0,0,0.883612,0,0.308603,0.123601,0.179729,0.025693,0,0.000047,0,1,1,1,0.990117,0.096195,0,0,0,0,0,0,0,0,0,0.000047,0.503004,0.735185,1,0,0,0.001238,0.001238,0.00169,0.00169,0.818182,1,1,1,0,0,GradStudent
deannac,0.087158,0.08982,0.04752,0.09428,0.204586,0.266996,0.272517,0.218282,0.260043,0.434561,0.137489,0.16741,0.828514,0.17036,0.0806,0.229631,0.3085,0.344509,0.369528,0.250996,0.039234,0.342701,0.153539,0.5,0.083156,0.5,1,0.567568,0.7241,0.4375,0.10596,0.4375,1,0.4375,1,0.738095,0.590909,0.903846,0.793651,0.124432,0.773625,0.030888,0.226375,0.288892,0.535142,0.212714,0.464858,0.223068,0.044788,0.515623,0.089569,0.133465,0.006987,0.00382,0.030322,0.133092,0.205141,0.010698,0.030517,0.099331,0.137168,0.124877,0.383435,0.197319,0.121917,0.272402,0.5,0.448718,0.046748,0.3932,0.04544,0.07861,0.207682,0.515967,0.275802,0.369701,0.302841,0.559545,0.593039,0.461947,0.715084,0.288499,0.082935,0.036113,0.133414,0.045299,0.760101,0.949282,0.816901,0.970149,0.978965,0.194593,0.894755,0.971405,0.919018,0.288643,0.714749,0.105036,0.024571,0,0.197575,0.18205,0.117418,0.117418,0.117224,0.117224,0.131313,0,0.030303,0,0.856061,0.853731,Operations
drdepoy,0.014624,0.017138,0.062707,0.011257,0.087469,0.028274,0.028637,0.255744,0.032015,0.607363,0.018242,0.001134,0.032703,0.00554,0.3871,0.001952,0.3871,0.056481,0.550999,0.071713,0.088243,0.060822,0.231397,0.017241,0.017058,0.017241,1,0.027027,1,0.09375,0.205298,0.0625,0.6667,0.0625,0.6667,0.714286,0.852273,0.788462,0.888889,0.013867,0.302265,0.016332,0.697896,0.030316,0.548252,0.02301,0.451748,0.419998,0.12018,0.629829,0.072782,0.214335,0.00286,0.001712,0.079332,0.00853,0.113368,0.004305,0.071577,0.010744,0.163422,0.014797,0.028769,0.018546,0.003824,0.020206,0.09,0.282051,0.015514,0.7609,0.00656,0.066198,0.023163,0.577079,0.022984,0.273691,0.168817,0.539403,0.094223,0.413777,0.056861,0.036833,0.294256,0.381111,0.537902,0.509548,0.346362,0.30118,0.338028,0.432836,0.860117,0.094105,0.253118,0.364692,0.385523,0.036892,0.056887,0.192372,0.204522,0,0.044302,0.036402,0.015622,0.015622,0.014546,0.014546,0.474747,0,0.575758,0,0.143939,0.167164,Research
dslevy,0.026821,0.039851,0.081323,0.028829,0.200983,0.115002,0.093303,0.154845,0.093591,0.265801,0.051154,0.029115,0.463649,0.06048,0.1646,0.032851,0.2538,0.340234,0.851254,0.131474,0.013169,0.331795,0.134483,0,0,0,0,0,0,0.4375,0.245033,0.28125,0.6429,0.40625,0.9286,0.761905,0.795455,0.769231,0.84127,0.025034,0.290615,0.03009,0.709385,0.095561,0.246723,0.142089,0.753277,0.209626,0.090411,0.30257,0.064398,0.067399,0.002899,0.006576,0.168069,0.077705,0.330591,0.017678,0.16202,0.113927,0.417699,0.058715,0.25266,0.112594,0.017338,0.083208,0.23,0.269231,0.027539,0.7453,0.02704,0.1506,0.123876,0.824445,0.133131,0.424564,0.156363,0.505697,0.449562,0.633122,0.016407,0.000978,0.428329,0.571551,0.92571,0.805231,0.337257,0.202747,0.323944,0.313433,0.942687,0.052619,0.338465,0.275813,0.472277,0.000978,0.01641,0.455143,0.560728,0,0.068251,0.065966,0.110939,0.110939,0.110974,0.110974,0.484848,0,0.69697,0,0.098485,0.026866,Director
example,0.003131,0.005369,0.117575,0.004992,0.364947,0.009248,0.010162,0.356643,0.010978,0.661205,0.004537,0.001719,0.211757,0.006925,0.3191,0.004391,0.5745,0.024527,0.661283,0.039841,0.125984,0.025168,0.180944,0.051724,0.21322,0.051724,1,0.054054,0.6667,0.125,0.741722,0.09375,0.75,0.125,1,0.964286,0.988636,0.980769,1,0.0047,0.762621,0.001302,0.237379,0.011723,0.786963,0.004367,0.213037,0.105923,0.065526,0.201106,0.110829,0.023297,0.004688,0.001211,0.239233,0.004908,0.324936,0.003718,0.263559,0.010339,0.484366,0.005664,0.017555,0.008737,0.000551,0.00502,0.06,0.230769,0.003329,0.6967,0.00128,0.055234,0.006255,0.490355,0.002602,0.080424,0.059651,0.51464,0.119252,0.700823,0.003491,0.000525,0.598294,0.592833,0.902362,0.892443,0.229798,0.13605,0.126761,0.238806,0.595915,0.009111,0.070429,0.187587,0.124264,0.000525,0.003492,0.423835,0.562102,1,0.009708,0.010479,0.001724,0.001724,0.001563,0.001563,0.616162,1,0.787879,1,0.007576,0.035821,GradStudent
fnguyen,0.011352,0.034483,0.189957,0.018438,0.399181,0.046457,0.137182,0.867632,0.06127,0.800383,0.020855,0.003182,0.117432,0.023546,0.5862,0.007969,0.5632,0.030603,0.182745,0.071713,0.175808,0.037752,0.377677,0.103448,0.127932,0.103448,1,0.162162,1,0.25,0.344371,0.25,1,0.1875,0.75,0.130952,0.352273,0.826923,0.507937,0.016158,0.749515,0.004586,0.250485,0.06265,0.851966,0.015368,0.148034,0.163368,0.006142,0.468478,0.167182,0.062009,0.010897,0.015782,0.934653,0.05749,0.712853,0.00698,0.148287,0.031218,0.281416,0.013177,0.054365,0.024414,0.009819,0.021335,0.3,0.115385,0.006021,0.3776,0.00704,0.091022,0.021257,0.209434,0.018647,0.095387,0.084331,0.534789,0.058328,0.404724,0.024816,0.001352,0.413468,0.388495,0.857612,0.623713,0.237407,0.202747,0.169014,0.328358,0.689171,0.02717,0.081483,0.240492,0.138437,0.001448,0.024821,0.733876,0.418393,1,0.016013,0.014821,0.002336,0.002336,0.002222,0.002222,0.606061,1,0.69697,1,0.015152,0.086567,GradStudent
hayajs,0.001513,0.002891,0.148561,0.002547,0.363309,0.007186,0.008776,0.415584,0.010978,0.951266,0.002777,0.000037,0.008378,0.000462,1,0.000163,1,0.015527,0.521887,0.027888,0.149199,0.02307,0.602178,0,0,0,0,0,0,0,0,0,0,0,0,0.869048,0.863636,0.807692,0.825397,0.001437,0.260841,0.002189,0.739159,0.008744,0.747451,0.004031,0.252549,0.164253,0.056786,0.123963,0.137862,0.017984,0.004892,0.000731,0.267327,0.005726,0.492031,0.001957,0.256901,0.010339,0.60177,0.001547,0.007765,0.00301,0.001782,0.004706,0.34,0.307692,0.001959,0.7593,0.00016,0.012826,0.003225,0.323229,0.004337,0.205112,0.226192,0.950919,0.278101,0.819206,0.00193,0.000234,0.634779,0.627641,0.910499,0.890465,0.186165,0.064892,0.056338,0.089552,0.520169,0.006018,0.017381,0.041468,0.033026,0.000234,0.001931,0.963578,0.754923,1,0.00649,0.005973,0.007105,0.007105,0.007383,0.007383,0.676768,1,0.893939,0,0.007576,0.041791,GradStudent
het,0.012243,0.020442,0.097489,0.016044,0.28534,0.069201,0.062356,0.192807,0.070224,0.481805,0.027789,0.000183,0.006216,0.002308,1,0.000813,1,0.14919,0.613047,0.135458,0.055118,0.153943,0.189111,0.051724,0.059701,0.051724,1,0.081081,1,0.25,0.231788,0.1875,0.75,0.21875,0.875,0.821429,0.840909,0.865385,0.920635,0.012002,0.331392,0.013166,0.668608,0.066542,0.404771,0.069701,0.595229,0.242321,0.112764,0.863838,0.073656,1,0.003816,0.003862,0.212624,0.036574,0.237532,0.010502,0.20738,0.053112,0.320059,0.016222,0.092189,0.037086,0.013773,0.078439,0.39,0.525641,0.011563,0.6741,0.0112,0.134464,0.057662,0.579186,0.08196,0.435162,0.176608,0.610194,0.400875,0.780225,0.043345,0.000115,0.466216,0.420142,0.984298,0.616095,0.302112,0.355047,0.267606,0.492537,0.905539,0.057441,0.248325,0.495422,0.367552,0.000115,0.043353,0.524253,0.403065,0,0.044001,0.045616,0.041741,0.041741,0.042121,0.042121,0.525253,0,0.515152,0,0.022727,0.146269,Research
jacouch,0.006051,0.007846,0.079486,0.003158,0,0.010872,0.012471,0.355644,0.00509,0,0.007133,0.00117,0.078784,0.007849,0.5313,0.000813,0.1563,0.022727,0.534849,0.047809,0.162775,0.020554,0.066606,0,0,0,0,0,0,0.03125,0.15894,0.03125,1,0.03125,1,0.547619,0.602273,0.653846,0.587302,0.004312,0.077508,0.009261,0.922492,0.007159,0.170248,0.016711,0.829752,0.501743,0.038147,0.306515,0.002656,0.12454,0.000454,0.004822,0.520792,0.008413,0.453728,0.009067,0.351228,0.010541,0.425664,0.008625,0.016127,0.01052,0.004829,0.003953,0.27,0.115385,0.006291,0.7195,0.00272,0.064129,0.01378,1,0.005637,0.165212,0.07477,0,0,0.026654,0.000251,0.000956,0.376315,0.723924,0.808212,0.987456,0.186165,0.04575,0.112676,0.089552,0.573192,0.046427,0.037349,0.048705,0.064559,0.000989,0.000251,0.349307,0.921469,1,0.009523,0.008913,0.005325,0.005325,0.004113,0.004113,0.676768,1,0.924242,0,0.015152,0,GradStudent
javier,0.002005,0.006607,0.220821,0.004024,0.479607,0.012122,0.010624,0.267732,0.016375,0.814854,0.004502,0.002158,0.390811,0.005078,0.1864,0.004879,0.5085,0.020252,0.434552,0.015936,0.068422,0.019715,0.131216,0.068966,0.41791,0.068966,1,0.108108,1,0.0625,0.291391,0.0625,1,0.0625,1,0.845238,0.943182,0.923077,0.952381,0.003107,0.761974,0.000888,0.238026,0.015518,0.792607,0.005459,0.207393,0.065614,0.034147,0.253877,0.15293,0.040547,0.004395,0.00071,0.206312,0.003622,0.166581,0.001761,0.183659,0.006487,0.253687,0.002063,0.012991,0.00483,0.000519,0.008911,0.08,0.320513,0.00266,0.8186,0,0,0.006597,0.355487,0.002602,0.044888,0.111878,0.942198,0.183515,0.87277,0.017033,0.000088,0.653843,0.537253,0.952053,0.672926,0.193206,0.168694,0.084507,0.238806,0.615373,0.006867,0.038448,0.171438,0.069442,0.000088,0.017052,0.543996,0.458547,1,0.010195,0.009476,0.001154,0.001154,0.002333,0.002333,0.666667,1,0.742424,0,0.007576,0.050746,GradStudent
jdemma,0.003753,0.008053,0.141212,0.004737,0.256511,0.015871,0.014319,0.253746,0.014106,0.373909,0.006822,0,0,0,0,0,0,0.015977,0.270293,0.015936,0.090415,0.014262,0.056261,0.034483,0.121535,0.034483,1,0.054054,1,0.03125,0.119205,0.03125,1,0.03125,1,0.714286,0.897727,0.711538,0.873016,0.00437,0.477508,0.003373,0.522492,0.016191,0.512746,0.01436,0.487254,0.149007,0.028308,0.503157,0.06518,0.233735,0.00105,0.000522,0.087624,0.002571,0.060925,0.001435,0.08642,0.005271,0.161947,0.004546,0.019656,0.008493,0.001005,0.007028,0.09,0.141026,0.004316,0.7677,0.00128,0.046959,0.012217,0.545956,0.009974,0.201995,0.106759,0.366565,0.132194,0.686809,0.039188,0,0.807356,0.304674,1,0.518202,0.207559,0.202747,0.084507,0.313433,0.66316,0.007101,0.047913,0.186136,0.085652,0,0.03925,0.537521,0.408843,1,0.011597,0.013333,0.003376,0.003376,0.004347,0.004347,0.646465,1,0.69697,0,0,0.119403,GradStudent
jgaedder,0.00523,0.014247,0.174036,0.00438,0.111712,0.014184,0.021247,0.439061,0.013738,0.453501,0.007443,0,0,0,0,0,0,0.00045,0.0153,0,0.434293,0.001678,1,0,0,0,0,0,0,0,0,0,0,0,0,0.761905,0.829545,0.865385,0.84127,0.003807,0.091262,0.007959,0.908738,0.013885,0.475419,0.013856,0.524581,0.371798,0.106469,0.367648,0.05446,0.090171,0.001416,0.001294,0.160149,0.008881,0.351414,0.003457,0.153419,0.015812,0.479646,0.008025,0.022432,0.011819,0.002722,0.011734,0.18,0.358974,0.006021,0.7891,0.00144,0.038891,0.011728,0.602367,0.021683,0.559227,0.10936,0.258241,0.073775,0.165353,0.024006,0.003467,0.378538,0.290848,0.7074,0.552132,0.222288,0.168694,0.15493,0.268657,0.693585,0.017365,0.071227,0.144475,0.126128,0.003468,0.02401,0.332848,0.233116,1,0.014852,0.011889,0.010698,0.010698,0.011033,0.011033,0.626263,1,0.742424,0,0.030303,0.128358,Research
jmahal,0.002451,0.005369,0.151745,0.002445,0.16249,0.008592,0.0097,0.372128,0.010978,0.741009,0.003855,0,0,0,0,0,0,0.021827,0.627497,0.027888,0.102769,0.028104,0.425045,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.897727,0.807692,0.857143,0.001981,0.157443,0.003728,0.842557,0.009801,0.666424,0.005962,0.333576,0.327309,0.044854,0.071482,0.104813,0.00189,0.004971,0.001941,0.475619,0.007128,0.498972,0.004501,0.395478,0.013177,0.639233,0.002577,0.009364,0.004208,0.003338,0.005648,0.43,0.294872,0.00231,0.5992,0.00032,0.01717,0.006108,0.524882,0.004337,0.165212,0.131179,0.693818,0.137151,0.8385,0.004492,0.000748,0.404677,0.459146,0.808212,0.841869,0.193206,0.10473,0.098592,0.179104,0.560818,0.021673,0.025812,0.092077,0.047664,0.000749,0.004493,1,0.760742,1,0.008213,0.007967,0.010413,0.010413,0.010773,0.010773,0.666667,1,0.833333,0,0.015152,0.071642,GradStudent
jmernst,0.101161,0.069378,0.023393,0.134213,0.296642,0.287647,0.215242,0.126374,0.275069,0.415408,0.153488,0.195977,0.836216,0.122807,0.0496,0.276305,0.3171,0.488299,0.48895,0.2749,0.026201,0.513423,0.20853,1,0.142857,1,1,1,0.6379,1,0.231788,1,1,1,1,0.821429,0.772727,0.903846,0.857143,0.138784,0.719903,0.04435,0.280097,0.335015,0.632192,0.187605,0.367808,0.113277,0.031867,0.272695,0.079072,0.05048,0.006027,0.028161,0.192822,0.264665,0.492545,0.074494,0.182966,0.350902,0.519764,0.134195,0.382397,0.203886,0.044982,0.205196,0.16,0.25641,0.086837,0.6296,0.06864,0.1024,0.248925,0.605771,0.21379,0.240648,0.078567,0.334748,0.162875,0.494406,0.382069,0.166147,0.134822,0.135523,0.223714,0.177483,0.626352,0.724675,0.661972,0.820896,0.983856,0.218261,0.687857,0.827165,0.81076,0.166034,0.382012,0.132479,0.081231,0,0.256781,0.254169,0.115084,0.115084,0.11552,0.11552,0.222222,0,0.181818,0,0.681818,0.61791,Research
jnl,0.003483,0.008672,0.16387,0.00489,0.303358,0.025337,0.032794,0.348651,0.023919,0.417961,0.009237,0.003402,0.380811,0.017082,0.3978,0.002927,0.1935,0.035104,0.380153,0.051793,0.10915,0.037752,0.228675,0,0,0,0,0,0,0.03125,0.072848,0.03125,1,0.03125,1,0.869048,0.818182,0.903846,0.809524,0.003515,0.338026,0.003994,0.661974,0.021668,0.312454,0.030232,0.687546,0.144966,0.099618,0.119975,0.073686,0.032658,0.002221,0.000835,0.15,0.014489,0.291003,0.002544,0.163962,0.020677,0.350442,0.004466,0.032932,0.012098,0.001329,0.026293,0.12,0.474359,0.004428,0.8424,0.00032,0.012619,0.022576,0.648565,0.030789,0.44202,0.195408,0.559234,0.294412,0.477427,0.01374,0,0.632773,0.558931,1,0.783147,0.245118,0.179884,0.140845,0.283582,0.783847,0.004916,0.097925,0.228891,0.166694,0,0.013742,0.443765,0.561271,0,0.015511,0.016424,0.028142,0.028142,0.028585,0.028585,0.59596,0,0.727273,0,0,0.020896,Research
jodavis5,0.010097,0.012802,0.071892,0.019253,0.500573,0.016933,0.028176,0.48002,0.016437,0.451798,0.011782,0.011778,0.486757,0.018467,0.1242,0.027322,0.5217,0.005626,0.092648,0.011952,0.215857,0.00755,0.436842,0,0,0,0,0,0,0,0,0,0,0,0,0.535714,0.806818,0.903846,0.825397,0.012294,0.552913,0.007308,0.447087,0.01672,0.474873,0.016292,0.525127,0.119781,0.09324,0.402792,0.039625,0.118114,0.002039,0.002609,0.17302,0.00853,0.266581,0.00574,0.136496,0.011758,0.30708,0.01262,0.021593,0.014966,0.015782,0.014307,0.54,0.371795,0.007104,0.4989,0.00096,0.01386,0.016468,0.732372,0.012576,0.246883,0.163753,0.275468,0.152209,0.148753,0.011406,0.005896,0.480664,0.497463,0.744282,0.679491,0.268879,0.125467,0.183099,0.179104,0.755382,0.021218,0.11352,0.099755,0.194932,0.006041,0.011408,0.348946,0.450278,0,0.019446,0.014914,0.011541,0.011541,0.011545,0.011545,0.565657,0,0.80303,0,0.030303,0.116418,GradStudent
jonblack,0.002322,0.007227,0.207961,0.001375,0.031122,0.007404,0.01709,0.703297,0.005826,0.316663,0.003433,0,0,0,0,0,0,0.031053,0.999788,0.039841,0.096525,0.028523,0.079855,0,0,0,0,0,0,0.03125,0.218543,0.03125,1,0.03125,1,0.047619,0.840909,1,0.904762,0.004214,1,0,0,0.003123,0,0.014444,1,1,0.083978,0.844229,0.095917,0.001259,0.003319,0.000543,0.139356,0.002921,0.270694,0.00013,0.012068,0.006081,0.379646,0.007055,0.024017,0.011543,0.007486,0.005459,1,0.346154,0,0,0,0,0.006988,0.726374,0.008673,0.407107,1,0.402863,0.059941,0.507306,0.000485,0.0005,0.51667,0.800914,0.744282,0.986316,0.172348,0.10473,0.070423,0.149254,0.538084,0.002578,0.024706,0.121098,0.044314,0.0005,0.000485,0.174862,0.769572,1,0.005274,0.00515,0.011292,0.011292,0.011524,0.011524,0.69697,1,0.833333,0,0.007576,0.002985,Director
