pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
adamq,-0.36941463381738116,-0.3376498020998826,1.42300730899171,-0.3532865552183407,2.233293438756533,-0.5016666675593724,-0.23172441138173006,2.380326886173401,-0.4815222246266336,1.4511915497672228,-0.43925826383156436,-0.29864619942444515,0.12310009467557877,-0.2875544126744932,1.4496033865993236,-0.3022853177273892,1.4913790734695578,-0.689657880207706,-1.6414677615332502,-0.7785898345717522,2.281460743712559,-0.6996517136292795,0.07907935621578553,-0.5430190660520231,-0.4692644042838307,-0.5430190660520231,-0.8706793308749966,-0.5706327563576101,-0.8594691819918282,-0.7990805551334432,-0.6922598324116653,-0.8159329563120634,-1.228011966881256,-0.8173191124898087,-1.2310180952221852,-2.614545811694445,-2.701658951585955,0.2508851040705547,-2.2646541862337433,-0.38082677552818894,1.2619814461109093,-0.3446512046269279,-1.261987157028175,-0.44810298413233457,1.7519228085218097,-0.5530761110816791,-1.751922808521817,-0.9089571613222902,0.4243544383550387,-0.636972499422656,1.0012424243235443,-0.36597964652802273,-0.073115515006672,-0.18538907060319942,0.9559898179728146,-0.37414420600275256,1.4567875506485997,-0.268623648933091,-0.7412433146565087,-0.5491055191855942,-1.5748156856363036,-0.36147461948485776,-0.21357508868108724,-0.3218615893908448,-0.3743279019690342,-0.5133814276983582,0.07346861698276208,-1.3884552328942046,-0.33180098106852807,-0.22068543635866553,-0.3559953678827509,0.143574854242768,-0.5587578814431773,-2.243583924313951,-0.5166122730871626,-0.7522533975735153,-0.4138328701167103,0.5266054332454986,-0.8341175829542206,-1.1834318302883124,-0.5263381531141982,-0.36855235382487217,2.1658262731603704,1.5986909328786036,-2.3147084269107485,1.2379040362247757,-0.6787132419427588,-1.0272216070968732,-0.9506963665913905,-1.2197327410028178,-2.005751252319071,-0.5597106294530044,-0.774571197150725,-1.0639130339333482,-0.8778593126306693,-0.3693406056482735,-0.5269164831399064,-0.3036394762805304,0.946025908876371,0.0825364287556058,-0.5523120980690878,-0.5573101711293758,-0.5138820228807558,-0.5138820227150316,-0.5109847060269557,-0.5109847058655336,0.8367910493657703,0.0825364287556058,1.1999768180924986,1.2012760641062548,-0.5809855889668092,-0.7422388446058671,GradStudent
ahmed12,-0.39229905229204565,-0.4369215415188627,3.9085253724728757,-0.3941994380740521,1.6288725696837494,-0.6126790175921341,-0.622863050879889,1.034611707405095,-0.6207086519487133,1.724748900835277,-0.4976687537602289,-0.31174430065456543,-0.7446786174143356,-0.35481290241869673,-1.0413519651179768,-0.3287292948090879,-1.3500175332997364,-0.6786527012682214,-0.7270074923934867,-0.7785898345717522,1.104050235242861,-0.6857058393181326,0.7064160853023054,-0.5430190660520231,-0.4692644042838307,-0.5430190660520231,-0.8706793308749966,-0.5706327563576101,-0.8594691819918282,-0.32376539733855025,2.5260940467256505,-0.3177084077675291,0.8248729686682695,-0.3137921592594802,0.8310538408797669,0.34050878589468464,0.39742287852045294,1.0130077786999765,0.7675800734712046,-0.41900078265868373,-3.817416207854705,-0.3446512046269279,3.8174015031961948,-0.6263718526492094,0.6910488307616067,-0.5451841738526618,-0.6910488307616101,-0.35597634873728756,7.225414232841526,-1.5407178756651845,0.3253582922755574,-0.5656235038229886,-0.1501394648676944,-0.20146098445916344,0.043521308243141724,-0.5688470385083277,-0.7840895799389108,-0.2729126763023802,0.6820089451056522,-0.5446216989697592,-0.6167142489655459,-0.4491348564758986,-0.7126559632848498,-0.5774044169582819,-0.39317911830593827,-0.5214989051099275,-1.2626350686107202,1.719092119841322,-0.349689845196634,1.9719964680122934,-0.37501118393377453,-0.7337021015309644,-0.5890805747786265,-1.7574653762726582,-0.48367510806705244,3.9679066793929474,1.726874587972663,1.9542403458327495,1.8405226140467732,0.5210276963644277,-0.5278031236050095,-0.36855235382487217,1.2191753365043752,2.39435803692815,0.8704952615699584,1.5634117567694472,-0.3196618084994134,-1.0967064849962496,-0.7986730773797892,-1.2747043668220173,-1.0762161770274807,-0.5418675662009262,-0.7316351608414418,-1.0798304661008973,-0.8084124161942045,-0.3693406056482735,-0.5283831209218227,-0.11433112822096228,1.5824177848844583,0.0825364287556058,-0.5315146676779039,-0.5490161556450586,-0.48469428120532304,-0.4846942810666501,-0.4835742597424503,-0.48357425960323935,0.3728840213799249,0.0825364287556058,1.308850454448031,1.2012760641062548,-0.5809855889668092,-0.7888964336837336,Research
ajm,-0.3341798942611517,-0.24458254639458873,0.6706460614365422,-0.3079901491995173,1.184359163545269,-0.4305206310742876,-0.265114295241329,0.6672804411035206,-0.4339521798456696,-0.21955358035401634,-0.3882687787708859,-0.30410374160366194,-0.536215062781971,-0.31445780857217465,1.5207479172255944,-0.3177109710250468,0.6795920629155706,-0.344828940103853,0.5909707829708322,-0.05260742125484806,-0.24337771507063996,-0.34635623108022395,-0.18381535219637107,0.3420592542059988,0.9847258224608882,0.3420592542059988,1.1318831301374956,0.49352022171468984,1.254341218840679,0.15154976045634272,0.5580359191956372,0.18051614077700523,0.8248729686682695,0.1897347939708484,0.8310538408797669,-0.28925694801775287,0.02177659608331258,-2.035482919817711,-0.17578169621477918,-0.34144089515545617,0.4357912394701993,-0.31626241630281177,-0.4357984132658302,-0.4289342885928857,-0.029491078965457676,-0.40155091628454764,0.029491078965456607,-0.6010661006358724,0.7089615257065086,-0.06193306760878079,-0.27287572689170453,-0.17389634269666518,-0.1477264196781884,-0.2000634267325579,-1.0414150885446578,-0.530454930690327,-1.5189378858376394,-0.2707681626177356,-1.0333797631003134,-0.4818482159480688,-1.055781206557972,-0.0031034672381165017,0.890604951696086,0.35136708558237983,-0.35055897702250305,-0.3645610084862534,-0.00512571746391341,0.3548030381525543,-0.30049546884434275,-0.06938983278333379,-0.3227176897934595,0.261440295579715,-0.41826273565559563,-0.05674293469229776,-0.3601607392416393,0.5596255755419909,-0.18436417462001686,-0.19494403512551092,0.13513849631843278,-0.05705455599855257,-0.13215832055716537,-0.36855235382487217,0.8360071002388543,0.19786856659419239,0.8704952615699584,0.3185488971953816,0.10753077289668436,-0.13091667131571005,-0.34260320974498526,-0.010356972980428258,0.21129036382723398,-0.4796687263553,-0.36585537901835785,0.002721451267441866,-0.2766246578866324,-0.3693406056482735,-0.13848014319116206,-0.13168356769239115,-0.23817620808044956,0.0825364287556058,-0.43161029172320936,-0.3494464618103331,-0.4022592511254265,-0.40225925102225396,-0.3830979725954158,-0.3830979724781455,-0.09102300660591935,0.0825364287556058,0.002366818181640885,-0.820383653535979,-0.5809855889668092,-0.49339836952391225,Director
apblair,-0.3708676127681535,-0.4152058485209608,-0.5211377698356293,-0.36205360154456456,1.2621123335958946,-0.6077723943862662,-0.656252934739488,-0.3262631744169271,-0.6118993843966829,2.1683208672867456,-0.48162980775522674,-0.31174430065456543,-0.7446786174143356,-0.35481290241869673,-1.0413519651179768,-0.3287292948090879,-1.3500175332997364,-0.55759573293389,2.883891892166291,-0.5365956967994508,-0.11467292264682685,-0.5369498466658986,1.422888788485651,-0.5430190660520231,-0.4692644042838307,-0.5430190660520231,-0.8706793308749966,-0.5706327563576101,-0.8594691819918282,-0.32376539733855025,2.2019432963089427,-0.3177084077675291,0.8248729686682695,-0.3137921592594802,0.8310538408797669,0.7280569298408001,1.0548038727854485,1.0130077786999765,0.632814106373207,-0.38264458539154583,1.3222873006102311,-0.34553835426205654,-1.3222929047480543,-0.61487063532554,1.1759180783150949,-0.5514977236358756,-1.1759180783151009,-0.6551646063332565,1.2275214192293098,-0.6193714060726058,-0.448590300208353,-0.4948996394189751,-0.16495409549687562,-0.16931715674723538,3.232685282079226,-0.5331972241058985,0.9739207212542202,-0.182843101547307,4.990108633250385,-0.4908158563797389,1.5212853349123496,-0.4122591261007804,-0.6858047744576634,-0.5425514158608681,-0.37596713817224325,-0.5458513373446355,0.034171449759424335,-0.40313534056342765,-0.3347824584232124,-0.5299027283374456,-0.3655032759082627,-0.26671623901875646,-0.5769514974444467,-0.9015643429691867,-0.5495494381072727,0.12341767877405593,-0.8003213892439311,-0.5916205770670832,-0.8097769264257398,0.6642581282388557,-0.5207279823772002,-0.36855235382487217,1.5572649567386596,1.23986489597652,0.8704952615699584,0.9513459574546809,-0.6010338452843426,-0.9559886819547453,-0.8746847219855898,-1.1097894893644187,-1.0596245798010262,-0.5462609138895859,-0.7580054839894552,-1.0157146411584315,-0.8511882265646998,-0.3693406056482735,-0.5212999274362305,0.013341943726188306,1.496095235138161,0.0825364287556058,-0.5248118974878972,-0.5227914093562667,-0.5068391022672097,-0.506839102103616,-0.5009974112912416,-0.5009974111258283,0.7297355813690365,0.0825364287556058,1.0911031817369636,1.2012760641062548,-0.5809855889668092,-0.7577913742984892,GradStudent
apoetter,1.4457193204349745,0.5154667085319778,-1.2075311109022644,1.1867912494216546,-1.0998235868098885,2.4533471581745814,1.6333391013472964,-1.231180833623344,2.250231643257982,-1.4365003009932065,1.9103276322743474,1.0690138706872796,0.4834863813395489,0.714597084514139,-0.6656012298355278,1.0926344733322177,0.09881059649192676,0.9574505677351663,-1.045669363080887,1.2057620951611192,-0.7258882743220547,0.9970963275602635,-0.147709641169809,-0.5430190660520231,-0.4692644042838307,-0.5430190660520231,-0.8706793308749966,-0.5706327563576101,-0.8594691819918282,3.9540710228154863,-0.2291873318163681,3.6680879805887456,0.619584475113317,3.7144234665831486,0.6248466472695717,-0.24081343002448843,-1.058206465923466,-0.2934882349504609,-0.17578169621477918,1.5103014189841009,-0.37121074073890853,1.31964151087438,0.3712021380401895,2.9390055176882868,0.16274782975618998,1.473573369329953,-0.16274782975619143,0.13914258384094705,-0.059066899754513166,1.4061472840922935,0.044254882811252984,-0.09630872230431375,-0.11228318028694267,0.07525544540873895,-0.6821567217315362,1.6798335622602871,-0.33286693596600714,0.37473045646028896,-0.5979138696387671,0.9619418935508108,-0.8566168134232632,1.3960075932301161,2.2908413012418585,1.8247568465236994,2.0779694580317014,2.1491511632963887,1.0951949647895425,0.1274215245377599,0.8945800374916217,-0.8142722022107886,1.5978797313599298,0.48821937258244863,2.037875424515795,-0.009654528329323404,1.739583530790383,-0.09468626960991156,1.0036761761157698,-0.24962079011410315,3.2065646960623373,1.2095138518188349,4.378852652386906,3.0367687703153066,-1.3577437489213335,-1.737499493954982,-1.382866922302031,-1.9561742099822226,2.14016795638327,2.161662061158969,2.7738742190928414,1.9686215565107537,1.1888248201671794,2.586230620897147,2.788265668516898,1.879733638806255,2.294561424355649,3.029897745173113,4.381238955394898,-0.17745582886039082,-1.4133650136442004,0.0825364287556058,1.8918552917970268,1.8698329703898293,0.8554074608154693,0.8554074613805258,0.8504792571205281,0.8504792576877748,-1.5184292465623646,0.0825364287556058,-1.9573586362179456,-0.820383653535979,3.004598493087883,2.461582272074301,PM
arog3632,-0.08136155682676316,0.1680156205655474,-0.27689295903511113,-0.026714079566501053,0.08041085292082724,0.08958142874771174,0.9083016232531479,0.9098356899629731,0.11222240838021291,-0.39340311187390126,-0.01865485889441845,-0.20041044019854315,-0.1620623149630333,-0.08577894344188274,0.13103815721914688,-0.19650940940059436,0.32129195080196227,-0.5686009118733747,-1.566541599303635,-0.24620273147268917,0.7873199230229421,-0.5834360943697218,-0.6441631677850411,0.04703314745332485,-0.2855183866182893,0.04703314745332485,1.1318831301374956,0.13880256235725652,1.254341218840679,-0.7990805551334432,-0.6922598324116653,-0.8159329563120634,-1.228011966881256,-0.8173191124898087,-1.2310180952221852,-2.614545811694445,-2.5138358103673846,-2.035482919817711,-1.995122252037748,0.012426091578019372,0.7159393453715943,-0.21690165716840534,-0.7159460231281781,0.3780677936179132,1.3332691850835547,-0.39208059160972697,-1.3332691850835612,-0.6384646328353686,-0.09207584574877745,-0.6201474246788006,0.5652097858435526,-0.42127131514001676,0.09615508020423678,-0.10992095336649876,-0.23517247465009403,0.16060301003368632,0.39963735619779733,-0.225733375240199,-0.9000925084978275,-0.49978349681140893,-1.6759067033637693,-0.12358562042353845,-0.0007297355939839582,-0.08135662601697757,-0.1948315377176435,-0.26444545374356476,-0.1623143863572642,-1.4642490707658027,-0.09030131533909823,-0.1698854526764374,-0.27993210367865623,-0.3875656155794237,-0.16860589386039662,-1.1099997887817636,-0.15430345786595084,-0.49508605544913575,-0.7830954170973272,-0.162734031828245,-0.560418933292284,0.12899335769273784,-0.3684284951050933,-0.36855235382487217,0.17109751377809712,0.08492726331251149,0.8704952615699584,0.12294655665797054,-0.22778522505943632,-0.17776897477699835,-0.34260320974498526,-0.06532859879962809,0.10680210091095992,-0.2688368951876197,-0.5009750985452646,-0.12033731983639791,-0.48601866307182673,-0.3693406056482735,-0.36684994259678766,-0.07516513208284206,-0.49633856701471635,0.0825364287556058,-0.41816266515907413,-0.39377618424052224,-0.45514587816517366,-0.455145877981681,-0.4469779253516579,-0.4469779251722136,0.2658285533831922,0.0825364287556058,0.05680363635940723,-0.820383653535979,-0.5809855889668092,-0.5089508992165345,GradStudent
asohangh,-0.3320004258349932,-0.3190363509588238,-0.17221661154917478,-0.32552424185196505,-0.03548538168293423,-0.5237464719857781,-0.5703932333862336,-0.6469492005532218,-0.5202830018555672,0.7289490107324098,-0.4232193178265622,-0.3106527922187221,-0.7161623764504744,-0.3480870534442764,1.9479140275824913,-0.3265256300522797,1.4913790734695578,-0.4512123365188715,1.0983021465014806,-0.43979804169053033,-0.4292846374605923,-0.43932872648787014,0.3713099548370233,-0.2479929592993491,-0.005904881475074191,-0.2479929592993491,1.1318831301374956,-0.21591509700017683,1.254341218840679,0.15154976045634272,1.4378736703267019,0.18051614077700523,0.8248729686682695,0.1897347939708484,0.8310538408797669,-0.04703935805143075,0.6322018050436656,-0.1846135671462578,0.5654311228242082,-0.34447057826105104,0.12603844136004583,-0.30650377031639686,-0.12604616361372348,-0.5123181141894884,0.6974567943856618,-0.504146100261772,-0.6974567943856651,-0.3816143362199608,0.9296803304884339,0.15742797055519683,-0.17637814287213713,0.10136190841859702,-0.15776314637806,-0.1777025031068688,0.07156971894117603,-0.5331972241058985,-1.0606832006599634,-0.2235888615555544,0.1379048098790659,-0.4908158563797389,-0.6227495336059916,-0.38885883320921577,-0.6354761262084276,-0.5072399432941379,-0.3743279019690342,-0.4754998664443678,-0.75177189470733,-0.17575382694863323,-0.28608499496336853,0.7450664273393471,-0.3655032759082627,-0.5591418909433339,-0.5193383801070932,-0.7769185614201374,-0.49190939932208,-0.1109626836684166,-0.2786213836689521,-0.06948154407471936,0.8511130668285564,0.8409657611406968,-0.17351603445655658,-0.36855235382487217,0.46185458717958106,0.10681511278570523,0.8704952615699584,-0.038292899878935485,-0.3788980267699244,-0.5297943899726216,-0.6466497881681879,-0.6150448569916233,-0.11072901082714828,-0.45602661713503306,-0.687314763193862,-0.7432898303522447,-0.7382512739013094,-0.3693406056482735,-0.1602173008870355,-0.11611274991460833,1.1808572597202343,0.0825364287556058,-0.44790887845305727,-0.3865055885773269,-0.4881811272540834,-0.4881811271039433,-0.47705512768810193,-0.477055127540174,0.44425433337774745,0.0825364287556058,0.492298181781538,-0.820383653535979,-0.5809855889668092,-0.648923666450134,GradStudent
awais,-0.3795854864727876,-0.4058991229504314,0.501092186081718,-0.3832406301662723,-0.7550689648873052,-0.6089990501877331,-0.6276330342884031,0.6229674629465057,-0.6215895787039163,0.6727035740642126,-0.4878538763541828,-0.31174430065456543,-0.7446786174143356,-0.35481290241869673,-1.0413519651179768,-0.3287292948090879,-1.3500175332997364,-0.6016164486918287,1.6164662081858088,-0.8269886621262126,-0.7200621314551332,-0.6159764677623979,-0.6723707545245423,-0.5430190660520231,-0.4692644042838307,-0.5430190660520231,-0.8706793308749966,-0.5706327563576101,-0.8594691819918282,-0.7990805551334432,-0.6922598324116653,-0.8159329563120634,-1.228011966881256,-0.8173191124898087,-1.2310180952221852,0.4858393398744779,0.6791575903483081,1.0130077786999765,0.43066515572621045,-0.4020345572673527,0.020229078465780495,-0.3384411571810275,-0.020236988068844643,-0.6196628092104023,0.8818637475667971,-0.5467625612984652,-0.8818637475668017,0.06411030854761877,1.1081111768076615,-0.8596099993894334,0.10860933080281716,-0.5441740002618849,-0.14675182702766984,-0.2000634267325579,-0.7024470613854333,-0.5414241043526129,0.6059105648711247,-0.2707681626177356,-0.6873806569746823,-0.513234957458914,0.6416425985673859,-0.4363863098109601,-0.7182711430481944,-0.5712700686988318,-0.3800652286802659,-0.5282634696195686,0.30925162032278836,0.8853599032537419,-0.3382608486703441,0.31547526098311246,-0.3702572299210186,-0.36071019856594205,-0.568865445888327,-0.12252820828762899,-0.5495494381072727,0.1755022037612722,-0.03363827374563281,1.294800415855466,-0.5740427137865214,1.268744682778549,-0.5150281339525524,-0.36855235382487217,1.5572649567386596,0.31606295374943943,0.8704952615699584,0.8420484932913295,-0.3196618084994134,-0.9196959574361296,-0.7986730773797892,-0.9448746119068202,-0.8069425398861464,-0.5355094276262364,-0.7283531774504539,-0.974600542136732,-0.8018850505669213,-0.3693406056482735,-0.5147471848196948,-0.17664848485373852,0.402533898556426,0.0825364287556058,-0.521366276800184,-0.5367888396254864,-0.4551719502480417,-0.4551719501802464,-0.45198138645298513,-0.45198138637902624,0.3728840213799249,0.0825364287556058,1.0366663635591984,1.2012760641062548,-0.5809855889668092,-0.7266863149132449,GradStudent
bdeird7,0.06538931720124398,0.7574415733657418,0.13745091643005375,0.17273622435509228,0.28359602371349907,0.11840784008218576,1.0657110757341144,1.092918257611694,0.20471971767653174,0.31733467875150745,0.08930879257208856,-0.30410374160366194,-0.7176373544313638,-0.3077319595977543,1.9479140275824913,-0.31550730626823853,1.0853434983622257,-0.4952330522768102,-1.4338410469210632,-0.1978039039182289,0.1866975583784806,-0.467220475110164,1.1949714876304764,0.6370853609586727,-0.21361777101003396,0.6370853609586727,1.1318831301374956,0.8482378810721232,1.254341218840679,0.15154976045634272,-0.32180183193542755,0.18051614077700523,0.8248729686682695,0.1897347939708484,0.8310538408797669,-2.8083198836675027,-2.5138358103673846,-1.382234912992492,-3.275398939468726,0.26207197947903293,1.053652130567797,-0.22399885424943436,-1.0536582103595016,0.45953474966057106,1.5710758351318148,-0.4520593145502581,-1.5710758351318221,-0.5074521646899637,-0.4571517461461733,0.45795937962581784,1.4567893017569813,2.428150417794359,0.004960280436269707,0.5182812447427039,3.713685686815731,1.0381369030165606,3.2675381608775247,-0.0992070678461676,-0.5522675495694227,-0.3159468679621727,-1.193083932128112,0.08493419383182062,0.11922252017359317,0.10302226008320639,-0.18335688429518016,-0.22521097958764622,-0.47669172414396593,-1.3126613950226065,-0.014770555687095482,-0.5856722756407613,-0.0279725410025928,0.12716321051230708,-0.3535743232066372,-2.2041127601567516,-0.3601607392416393,-1.1884612943414505,-0.5447796800468887,1.2329460995766681,-0.4773808362513572,-0.7776215904206797,-0.37928878551246226,-0.3162964298693587,-0.5358171467117689,-0.12974311584329087,-0.014283540785793521,0.26993280156730537,-0.1644220640663487,-0.2694939069054353,-0.19057992053338405,-0.12030022461882739,0.1736966056737529,-0.1204495191792937,-0.5251573431968899,-0.2336352546534836,-0.4962791956299676,-0.3098794752242839,-0.3786296386396039,-0.08990189870717327,-0.017982547492080732,0.0825364287556058,-0.34240752886750747,-0.34772832380188023,-0.4803829518750157,-0.4803829517164152,-0.4770210501603192,-0.4770210499831165,0.19445824138536968,0.0825364287556058,0.16567727271493993,1.2012760641062548,-0.46342545512895045,-0.10458512720835784,GradStudent
ccallsen,1.6364228077238452,1.9331912371092874,-0.7931872354370995,1.5111719634919383,-0.8115500412448348,1.9798580188083275,2.2486669610456196,-0.6772686066606531,1.6089169654701716,-2.096105876465708,1.8511989805842648,2.720466134118277,1.6988682375923922,2.7659810217123457,-0.5421445443369985,2.610959490773085,0.014421117270878712,2.391792222848002,-0.07885105286500664,1.9801433360324838,-0.8678343005343262,2.2661708898746338,-0.7479670869864076,-0.5430190660520231,-0.4692644042838307,-0.5430190660520231,-0.8706793308749966,-0.5706327563576101,-0.8594691819918282,-0.7990805551334432,-0.6922598324116653,-0.8159329563120634,-1.228011966881256,-0.8173191124898087,-1.2310180952221852,-0.9190226819301903,-0.9173391100095383,-1.4911095807966952,-0.71484556460677,1.664209320748318,-0.44577070630170684,1.5600590619942383,0.4457619715847674,2.059162392427582,-0.4047129489517842,1.704017936417257,0.40471294895178506,-0.36444394093340005,-0.1574852779033111,0.48757303077806186,-0.3315275673491452,-0.1332511702716507,0.02799854719732982,0.1507235626454396,-0.6111405329428957,0.4183785910974056,-1.243516271984049,0.4111871890992472,-0.6216499560748262,0.4463025687297824,-1.076904702799532,1.5617526785439053,1.7926385205928574,1.735795042617593,1.1698326014538887,1.6769845605234381,0.07346861698276208,0.05162768666616162,1.7428103448993106,0.6147534257197179,1.8878709261380406,0.5374543037738315,2.543253646773283,1.4376214907679705,2.5053726175079443,0.9372383816993078,0.26594539045374355,-0.5847033090959357,0.8742013664889804,-0.8622018530401766,-0.19668044612072028,-0.024353764059734138,-0.7160962827677306,-0.5282243599298942,-0.3455084257702545,-0.41815126851210976,0.8531157565873514,0.32319026992446714,1.1776296823710273,0.48438765939236733,1.1541713621538046,0.5387252897695092,1.365362562197123,0.4495851435049772,1.3908110411145402,-0.023513546156212126,-0.19692446624203538,-0.06753837808661463,-0.2209538028888823,0.0825364287556058,1.0579430860994152,1.0011438196782287,1.4345864386704616,1.4345864374554795,1.4332131675630622,1.43321316634115,-0.7333558145863188,0.0825364287556058,-0.4875645454182552,-0.820383653535979,1.0060762178442841,-0.2756629538272018,Director
