total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,Status
0.017837457,0.036547594,0.121249235,0.028370601,0.39049959,0.064140215,0.093764434,0.378121878,0.06758663,0.523090019,0.030506106,0.021250914,0.50527027,0.049399815,0.1842,0.03626606,0.3838,0.080108011,0.352316192,0.139442231,0.12136845,0.098154362,0.374954628,0.293103448,0.232409382,0.293103448,1,0.351351351,0.7647,0.3125,0.311258278,0.3125,1,0.3125,1,0.583333333,0.659090909,0.807692308,0.80952381,0.024024082,0.684466019,0.008964762,0.315533981,0.077255693,0.685178441,0.037369835,0.314821559,0.083271182,0.009761859,0.222234242,0.077009003,0.049654193,0.006649805,0.005970399,0.227722772,0.032016826,0.219023136,0.010110894,0.138299348,0.03263734,0.206489676,0.018433132,0.066645299,0.031666952,0.014421363,0.039093876,0.29,0.192307692,0.015417941,0.6229,0.00928,0.077161771,0.053948397,0.587777598,0.038161318,0.177680798,0.0679163,0.398962759,0.086913399,0.517771929,GradStudent
0.098534068,0.080115631,0.032333129,0.099067896,0.175921376,0.321232192,0.174133949,0.056443556,0.27942349,0.321983401,0.160827641,0.018580834,0.081351351,0.043397969,0.185,0.028947796,0.3504,0.386813681,0.344666383,0.247011952,0.032174857,0.413171141,0.224682396,0.017241379,0.002132196,0.017241379,1,0.027027027,1,0.5,0.099337748,0.5,1,0.46875,0.9375,0.80952381,0.795454545,0.903846154,0.904761905,0.117148961,0.541747573,0.070682565,0.458252427,0.280580379,0.289147851,0.373026537,0.710852149,0.276645564,0.007405169,0.325340808,0.048253725,0.055607609,0.002350942,0.013569088,0.095420792,0.186258472,0.259897172,0.036855838,0.092939381,0.270423677,0.348967552,0.098441128,0.321465151,0.160785904,0.106134751,0.272590361,0.39,0.333333333,0.064411315,0.4794,0.15456,0.236863881,0.320269742,0.741287081,0.334778838,0.374064838,0.209877362,0.362668405,0.40739683,0.290937514,PM
0.020804503,0.052033863,0.151500306,0.029542097,0.328255528,0.073575356,0.12517321,0.455044955,0.095798835,0.785060651,0.0352929,0.013130944,0.268513514,0.046629732,0.2813,0.029598309,0.507,0.083708371,0.321291968,0.111553785,0.090143904,0.095637584,0.295281307,0.172413793,0.117270789,0.172413793,1,0.216216216,0.8,0.28125,0.245033113,0.28125,1,0.21875,0.7778,0.464285714,0.397727273,0.461538462,0.19047619,0.025985628,0.592556634,0.013461937,0.407443366,0.098539445,0.839766934,0.025529056,0.160233066,0.091319053,0.000933886,0.304544506,0.207078293,0.333901175,0.020303471,0.007515187,0.246534653,0.0650853,0.475064267,0.009262883,0.109030379,0.040745996,0.225073746,0.022168624,0.07878638,0.037761665,0.014000065,0.032881526,0.24,0.08974359,0.019702472,0.6846,0.01248,0.089366984,0.035428069,0.22353704,0.034692108,0.123441397,0.126894005,0.613490246,0.385641149,0.481464653,GradStudent
0.000117275,0.005575057,1,0,0.025552826,0.010528618,0.015242494,0.444055944,0.009444956,0.3958289,0.002673705,0,0,0,0,0,0,0.011476148,0.283467913,0.019920319,0.154629378,0.015100671,0.439019964,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.477272727,0.826923077,0.761904762,0.00015537,0.209708738,0.00062132,0.790291262,0.006005573,0.08594319,0.017803158,0.91405681,0.887052294,0.040146126,0.108053947,0.07899104,0.001497571,0.004484442,0,0,0.009815377,0.547557841,0,0,0.003243462,0.172271386,4.83E-05,0.011304966,0.002883531,0,0.005710341,0,0.217948718,0.000684888,1,0,0,0.010848319,0.791862538,0.003902862,0.109725686,0.65275198,0.47351853,1,0.116899167,Operations
0.002556585,0.00578154,0.155174525,0.003769164,0.319082719,0.026087228,0.036489607,0.380619381,0.028948175,0.584592466,0.008762851,0,0,0,0,0,0,0.041629163,0.438376541,0.043824701,0.075210426,0.052432886,0.404718693,0,0,0,0,0,0,0,0,0,0,0,0,0.904761905,0.863636364,0.980769231,0.920634921,0.002718975,0.374595469,0.002869907,0.625404531,0.026328433,0.481063365,0.024101444,0.518936635,0.126025496,0.003400445,0.269980078,0.058410639,0.111013775,0.003027213,0.00121078,0.286014851,0.024888993,0.534447301,0.0037182,0.315022888,0.040948713,0.669026549,0.002754256,0.028884275,0.009721947,0.002560197,0.03250502,0.31,0.58974359,0.002755479,0.6892,0.0016,0.082333471,0.021159109,0.570919112,0.028620989,0.39276808,0.106506813,0.36900284,0.226737069,0.359246084,Research
1,1,0.044335579,1,0.174119574,0.95947888,1,0.221778222,0.796442809,0.277718664,1,1,0.433108108,1,0.0792,1,0.2249,1,0.297705057,1,0.059055118,1,0.15862069,0.74137931,0.010660981,0.74137931,1,0.945945946,0.814,0.65625,0.046357616,0.53125,0.8095,0.625,0.9524,0.30952381,0.454545455,0.461538462,0.53968254,1,0.358899676,1,0.641100324,0.903382339,0.366897305,1,0.633102695,0.219616685,8.79E-05,0.466045981,0.071076503,0.065838085,0.004448289,1,0.695049505,0.707291423,0.365552699,1,0.249271744,0.564159741,0.233038348,1,0.960340299,1,1,1,0.36,0.461538462,1,0.736,1,0.151634257,1,0.787485816,1,0.374688279,0.178942982,0.342378995,0.369384061,0.298662437,Director
0.023795004,0.030353087,0.067360686,0.042530433,0.465192465,0.081604599,0.086374134,0.241758242,0.087212511,0.538199617,0.039708825,0.049926847,0.894594595,0.05401662,0.0857,0.092535372,0.4168,0.117911791,0.410327242,0.12749004,0.069237035,0.124161074,0.209437387,0.310344828,0.185501066,0.310344828,1,0.351351351,0.7222,0.53125,0.42384106,0.4375,0.8235,0.4375,0.8235,0.702380952,0.795454545,0.942307692,0.904761905,0.035327248,0.820226537,0.006775348,0.179773463,0.107667916,0.816460306,0.031155526,0.183539694,0.046379325,8.79E-05,0.19735318,0.07143833,0.03873192,0.038069891,0.003987224,0.11460396,0.032717925,0.149357326,0.011024136,0.113746706,0.041962295,0.206784661,0.02817102,0.09707987,0.04722226,0.009981528,0.054593373,0.15,0.230769231,0.019734327,0.6009,0.0064,0.040132396,0.065822909,0.55098071,0.050303556,0.186408978,0.039231596,0.432954128,0.095673163,0.77752099,Research
0.000457371,0,0.127740355,0.001884582,0.775266175,0.004092727,0.005080831,0.48951049,0.005397117,0.755479889,0.001147105,0,0,0,0,0,0,0.008550855,0.453038674,0.015936255,0.175807765,0.01216443,0.524682396,0,0,0,0,0,0,0,0,0,0,0,0,1,0.954545455,1,0.984126984,0.00108759,0.955016181,5.92E-05,0.044983819,0.003795522,0.543335761,0.004366812,0.456664239,0,0.000999808,0.202228519,0.023569552,0.018783279,0.001085549,0.000334008,0.275,0,0.164524422,0.001043705,0.308225829,0.001824448,0.286135693,0.000394585,0.004295539,0.001204914,0.000583336,0,0.25,0.064102564,0.000780454,0.6806,0.00032,0.057509309,0.001759187,0.387420976,0.003035559,0.261845387,0.076444956,0.131696339,0.066892564,0.232622562,GradStudent
0.000363551,0.001238902,0.261726883,0.002088321,1,0.02268183,0.021709007,0.248251748,0.031094756,0.846350287,0.006209894,0.000146306,0.084459459,0.001385042,0.75,0.000650512,1,0.052880288,0.635146621,0.087649402,0.118110236,0.057885906,0.248275862,0.051724138,1,0.051724138,1,0.081081081,1,0.03125,0.086092715,0.03125,1,0.03125,1,0.964285714,1,0.961538462,0.968253968,0.000796271,0.772491909,0.00026628,0.227508091,0.026808879,0.67425346,0.014108163,0.32574654,0.023415142,0.001142637,0.141682394,0.117017584,0.016688159,0.003641257,0.000292257,0.270792079,0.008296331,0.164781491,0.000913242,0.303509502,0.015811879,0.302064897,0.000432476,0.028278092,0.007847316,0.001652785,0.024159137,0.8,0.487179487,0.000302625,0.2969,0.00064,0.129292511,0.011385848,0.278975523,0.016912402,0.246882793,0.135415725,1,0.136174709,0.832656149,GradStudent
0.051917439,0.099731571,0.109736681,0.081189833,0.384602785,0.320669833,0.477598152,0.374625375,0.380251457,0.662481379,0.126388601,0.086027798,0.712702703,0.147737765,0.1361,0.13563181,0.3546,0.185193519,0.160858479,0.231075697,0.080369264,0.22692953,0.37676951,0.517241379,0.142857143,0.517241379,1,0.324324324,0.4,0.5625,0.112582781,0.5625,1,0.5,0.8889,0.369047619,0.340909091,0.615384615,0.365079365,0.065119441,0.603398058,0.032338235,0.396601942,0.40559239,0.749817917,0.153006382,0.250182083,0.125557194,0,0.985804936,0.115031971,0.711099709,0.008555411,0.016157652,0.214727723,0.251928021,0.400514139,0.025244618,0.120405049,0.13399554,0.157522124,0.052776402,0.326805833,0.128675997,0.036328872,0.201367972,0.25,0.192307692,0.047703236,0.6715,0.01872,0.054199421,0.17494136,0.276219809,0.240676496,0.243765586,0.124847116,0.559867269,0.182856466,0.442132625,Research
