pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
cheadley,1317,155,0.1177,568,0.4313,1401,156,0.1113,870,0.621,2718,290,0.2202,75,0.2586,134,0.4621,366,0.2612,26,0.071,228,0.623,3,0.0023,3,1.0,3,1.0,8,0.0057,8,1.0,8,1.0,71,86,92,91,994,0.7547,323,0.2453,1046,0.7466,355,0.2534,1.5103,2.5149,233.7744874715262,546.7194860813704,95440.30829368187,441159.9634247182,246,0.1868,282,0.2013,189,0.1435,233,0.1663,2.0082,2.1363,4.1446,259,524,0.2,0.37,974,0.7396,45,0.0342,641,0.4575,82,0.0585,22.345482156416093,36.39114917915774,183.6505737424681,970.5279445037974,0.00944838756459374,0.007632774888451795,30.80769230769231,41.942307692307686,0.6184615384615385,0.6310204081632653,0.6015625,0.7083333333333334,0.3376623376623377,0.611764705882353,136.2271494822994,0.03863391133013013,38163368541.27334,2.850353276180136e+16,0.3728053159746365,0.007741699906945488,0.009442790030774235,0.290424131417778,0.2349928219482459,2.0,0.01132460976968866,0.01101061045149288,0.0031610358966197988,0.003161035898313064,0.003287480671754439,0.0032874806736425803,1.641025641025641,2.0,1.3953488372093024,2.0,20.0,149.0,Research
chrisdob,89,21,0.236,51,0.573,231,37,0.1602,144,0.6234,320,0,0.0,0,0.0,0,0.0,27,0.1169,8,0.2963,13,0.4815,4,0.0449,4,1.0,3,0.75,1,0.0043,1,1.0,1,1.0,93,90,96,95,78,0.8764,11,0.1236,154,0.6667,77,0.3333,1.2027,2.1739,267.92134831460675,581.5497835497837,371635.6454993056,219460.36007571075,16,0.1798,25,0.1082,15,0.1685,23,0.0996,0.1611,0.418,0.5791,14,56,0.16,0.24,75,0.8427,3,0.0337,107,0.4632,12,0.0519,18.876404494382022,34.03463203463203,178.7375331397551,1044.232566855943,7.594910536087007e-05,0.0,50.25,51.31578947368421,1.0,0.9558823529411764,0.4842767295597484,0.5555555555555556,0.05194805194805195,0.22352941176470587,64.07211399835784,0.0016020746864243373,1829713298.506027,4979604087172059.0,0.02169643506292659,0.0,7.594910536087012e-05,1.1165048543689322,0.5391084945332212,3.0,0.0027542362311419074,0.002879595623474067,0.00028586490699542753,0.00028586490695094304,0.0004818288208486951,0.0004818288207267877,2.0384615384615383,3.0,1.7790697674418603,2.0,1.0,4.0,GradStudent
chrisj12,41,19,0.4634,23,0.561,196,29,0.148,141,0.7194,237,0,0.0,0,0.0,0,0.0,16,0.0816,4,0.25,15,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,91,93,92,30,0.7317,11,0.2683,130,0.6633,66,0.3367,1.5185,3.2593,123.41463414634147,511.3775510204082,15039.413444378348,308207.66357767576,2,0.0488,36,0.1837,1,0.0244,33,0.1684,0.0714,0.3413,0.4127,3,66,0.07,0.34,23,0.561,0,0.0,89,0.4541,7,0.0357,19.585365853658537,39.775510204081634,123.55978584176087,1328.0108288213244,0.00038546142830560764,0.0001513524069915047,38.857142857142854,51.57894736842106,0.9047619047619048,0.8538011695906432,0.5202702702702703,0.5555555555555556,0.09090909090909093,0.22352941176470587,76.52922071080215,0.005515763456141242,3711026348.127597,5103993473666562.0,0.044154555553936,0.0001513524069915048,0.00038546142830560764,0.3181179775280899,0.3640547263681592,3.0,0.00321812201024742,0.003273283720113816,0.0008545231637327317,0.0008545231631584758,0.001037470226671884,0.001037470226307326,1.8974358974358971,3.0,1.7790697674418603,3.0,2.0,11.0,GradStudent
cshahria,121,29,0.2397,38,0.314,229,37,0.1616,182,0.7948,350,0,0.0,0,0.0,0,0.0,53,0.2314,6,0.1132,40,0.7547,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,82,94,86,56,0.4628,65,0.5372,176,0.7686,53,0.2314,2.5208,2.435,234.6611570247934,753.8820960698689,53067.41411105799,1111972.95989779,24,0.1983,86,0.3755,19,0.157,71,0.31,0.1943,0.3677,0.562,40,110,0.33,0.48,89,0.7355,0,0.0,98,0.4279,17,0.0742,31.826446280991732,45.58515283842794,270.55665596612243,1092.321351614196,0.0005423209871614621,0.0,58.25,44.952380952380956,1.0,0.8362573099415205,0.5032679738562091,0.5555555555555556,0.05194805194805195,0.24705882352941175,78.58180562965784,0.0015009659087821196,2260745038.2081923,4782285186211744.0,0.027021933866166192,0.0,0.0005423209871614618,0.3404255319148936,0.4557616546290217,3.0,0.002894293275585605,0.0032279072475670393,0.002417004475193841,0.0024170044719578395,0.0025780848551994412,0.002578084852149613,1.9615384615384612,3.0,1.7790697674418603,3.0,1.0,15.0,GradStudent
cthomp,2890,213,0.0737,737,0.255,5503,199,0.0362,3372,0.6128,8393,181,0.0626,34,0.1878,82,0.453,1683,0.3058,33,0.0196,1135,0.6744,0,0.0,0,0.0,0,0.0,2,0.0004,2,1.0,2,1.0,91,72,99,99,2295,0.7941,595,0.2059,3216,0.5844,2287,0.4156,2.6859,1.9131,439.8768166089965,451.7154279483918,209709.946071527,250360.71058698266,297,0.1028,884,0.1606,271,0.0938,660,0.1199,4.3354,8.2553,12.5908,1256,2169,0.43,0.39,1059,0.3664,488,0.1689,2867,0.521,431,0.0783,25.550865051903113,32.64219516627294,282.68132278109766,518.8047396478995,0.00998076827837218,0.008955245858022563,29.83333333333333,41.15686274509804,0.6274509803921569,0.6156462585034014,0.6416666666666667,0.7024793388429752,0.4675324675324676,0.6,150.07192622269662,0.09395058752156586,76562091192.73456,2.685205157827436e+16,0.5931404623472538,0.008955303230455668,0.009974788095405605,0.3094882501752568,0.2749401329183745,2.0,0.028084562930983863,0.02643573713144346,0.04154290995623087,0.04154290993768976,0.04151173280483817,0.04151173278586415,1.5384615384615383,2.0,1.4069767441860466,2.0,34.0,70.0,Director
darek,45,13,0.2889,21,0.4667,36,7,0.1944,26,0.7222,81,0,0.0,0,0.0,0,0.0,2,0.0556,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91,94,100,100,32,0.7111,13,0.2889,33,0.9167,3,0.0833,1.3636,1.4722,513.8444444444443,563.1111111111112,853104.3980246909,1234349.8209876544,26,0.5778,13,0.3611,24,0.5333,12,0.3333,0.0703,0.0562,0.1265,10,27,0.22,0.75,25,0.5556,0,0.0,28,0.7778,1,0.0278,24.244444444444447,27.527777777777782,99.16246913580251,227.13811728395055,0.0,0.0,57.5,66.0,1.0,1.0,0.4695121951219512,0.5246913580246914,0.025974025974025976,0.10588235294117647,21.768006949329955,0.00010561484187013366,562005881.8691415,1723168203003392.8,0.006758751434188786,0.0,0.0,0.3965517241379311,0.5429136081309994,3.0,0.0020655062255019647,0.001992877652154032,0.0004309934440335268,0.0004309934439898186,0.0004903360557124731,0.000490336055712503,2.102564102564102,3.0,1.8837209302325584,3.0,1.0,1.0,GradStudent
deannac,4451,359,0.0807,1448,0.3253,5247,475,0.0905,3049,0.5811,9698,2714,0.6098,296,0.1091,1080,0.3979,920,0.1753,59,0.0641,595,0.6467,16,0.0036,16,1.0,13,0.8125,9,0.0017,9,1.0,9,1.0,77,62,95,87,3814,0.8569,637,0.1431,3673,0.7,1574,0.3,1.9686,1.5826,570.9638283531791,598.8997522393747,412740.55879046634,783854.5251133355,107,0.024,694,0.1323,97,0.0218,310,0.0591,9.5351,11.2404,20.7755,2276,2673,0.51,0.51,1734,0.3896,170,0.0382,2616,0.4986,374,0.0713,39.416310941361495,36.66228320945302,771.7729894014099,693.9633249184567,0.04560064951706557,0.07943113917444554,22.2280701754386,35.229729729729726,0.3333333333333333,0.43935837245696396,0.7777777777777778,0.8673469387755102,0.7402597402597403,0.8705882352941177,149.8086119653027,0.12122707465465565,114114219460.9932,4.295513310713517e+16,0.7627988310891426,0.07938878180195141,0.04557534725541408,0.24448947316398145,0.18931809009344636,2.0,0.029819770367754756,0.02755822273242957,0.01891718224617222,0.018917182257123268,0.01890323450373384,0.018903234515037937,1.2692307692307692,2.0,1.1395348837209305,2.0,81.0,261.0,Operations
drdepoy,767,82,0.1069,205,0.2673,554,61,0.1101,377,0.6805,1321,19,0.0248,10,0.5263,11,0.5789,150,0.2708,17,0.1133,97,0.6467,1,0.0013,1,1.0,1,1.0,2,0.0036,1,0.5,2,1.0,76,86,89,94,425,0.5541,342,0.4459,392,0.7076,162,0.2924,2.4196,2.4901,697.2946544980443,549.4458483754513,694357.0917967189,377638.3589809585,44,0.0574,58,0.1047,36,0.0469,38,0.0686,1.1685,0.844,2.0125,85,204,0.11,0.37,591,0.7705,20,0.0261,296,0.5343,33,0.0596,28.36897001303781,38.02888086642599,185.5392196692446,718.7428482060236,0.00436117256483319,0.01022513660973356,30.0,44.6,0.5968379446640316,0.6998577524893315,0.5877862595419847,0.6439393939393939,0.3246753246753247,0.4705882352941176,123.42540716842491,0.05240847729139541,32504693429.113476,1.8273777407905484e+16,0.3211281467960692,0.010258760533653984,0.0043684852150121965,0.2540521284806745,0.2543768808099514,2.0,0.007954851238914337,0.006979654690924882,0.00251939216109695,0.0025193921621224032,0.002425018126587764,0.0024250181277245416,1.6794871794871795,2.0,1.5348837209302326,2.0,22.0,58.0,Research
dslevy,1406,161,0.1145,478,0.34,2240,179,0.0799,1148,0.5125,3646,477,0.3393,98,0.2055,178,0.3732,920,0.4107,30,0.0326,589,0.6402,0,0.0,0,0.0,0,0.0,11,0.0049,8,0.7273,10,0.9091,80,80,88,90,782,0.5562,624,0.4438,1216,0.5429,1024,0.4571,1.7531,2.0956,347.8477951635846,549.0040178571429,196478.8146715255,460035.20489457116,198,0.1408,437,0.1951,170,0.1209,364,0.1625,4.5768,7.2917,11.8685,308,815,0.22,0.36,1032,0.734,111,0.0789,1544,0.6893,193,0.0862,26.718349928876247,35.854464285714286,576.311853891775,877.0904264987269,0.00046931321376642547,0.00026502720916939484,35.916666666666664,50.74193548387096,0.9393939393939394,0.916256157635468,0.5833333333333334,0.6028368794326241,0.3116883116883117,0.3647058823529412,142.05123942481927,0.03264588456414205,46033705317.82338,1.3943947884846428e+16,0.40819560645343855,0.00026502720916939484,0.0004693132137664258,0.425068306010929,0.3974194186276449,2.0,0.011726544076645196,0.011199461918615738,0.0183363257173054,0.018336325709127483,0.018336023054955027,0.018336023046576312,1.6923076923076923,2.0,1.6395348837209305,2.0,10.0,15.0,Director
example,169,27,0.1598,78,0.4615,211,30,0.1422,138,0.654,380,29,0.1716,13,0.4483,18,0.6207,62,0.2938,10,0.1613,40,0.6452,3,0.0178,3,1.0,2,0.6667,1,0.0047,1,1.0,1,1.0,98,96,100,100,143,0.8462,26,0.1538,176,0.8341,35,0.1659,1.352,1.8291,261.603550295858,710.3933649289099,85453.94341934811,619089.887918061,32,0.1893,44,0.2085,32,0.1893,42,0.1991,0.4422,0.5521,0.9942,9,78,0.05,0.37,121,0.716,3,0.0178,107,0.5071,4,0.019,21.869822485207106,35.497630331753555,309.805539021743,959.4822218728247,0.00027727006341270627,0.00023083831183626127,40.0,49.32,0.8666666666666667,0.9090909090909092,0.5273972602739726,0.5743243243243243,0.12987012987012989,0.29411764705882354,85.18946210493728,0.006308052000606509,8020961443.509802,8555800816661786.0,0.09232735569028246,0.00023083831183626132,0.0002772700634127066,0.4019083969465649,0.3926951539746956,3.0,0.003524393305007767,0.0033747150184288877,0.000531551651589206,0.0005315516520045062,0.0004354322051119826,0.0004354322054765669,1.871794871794872,3.0,1.7209302325581397,3.0,4.0,17.0,GradStudent
