@relation trai_unnorm_email_features_100_0_0

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths numeric
@attribute pg_max_shortest_paths numeric
@attribute fg_avg_shortest_paths numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {GradStudent,Research,Director,PM,Operations,Outreach}

@data
162,23,0.142,56,0.3457,292,32,0.1096,216,0.7397,454,1,0.0062,1,1,1,1,73,0.25,9,0.1233,57,0.7808,0,0,0,0,0,0,0,0,0,0,0,0,89,85,90,89,88,0.5432,74,0.4568,240,0.8219,52,0.1781,1.9756,2.0337,180.37037,760.061644,59783.331962,596280.407159,35,0.216,72,0.2466,30,0.1852,63,0.2158,0.1559,0.281,0.437,55,116,0.34,0.4,123,0.7593,1,0.0062,111,0.3801,14,0.0479,33.265432,47.342466,402.886336,1032.711484,0.000149,0.000051,47.333333,53.555556,0.933333,0.928105,0.512658,0.559211,0.074074,0.211765,81.786556,0.003707,22803057297.787108,2.9785757799104604E16,0.033122,0.000051,0.000149,0.779026,0.466787,3,0.00285,0.002809,0.001336,0.001336,0.001368,0.001368,1.926829,3,1.767442,2,2,16,GradStudent
1077,108,0.1003,321,0.2981,2277,148,0.065,1182,0.5191,3354,5,0.0046,5,1,5,1,667,0.2929,36,0.054,369,0.5532,3,0.0028,3,1,3,1,8,0.0035,6,0.75,7,0.875,85,83,93,95,632,0.5868,445,0.4132,1443,0.6337,834,0.3663,2.4257,3.0527,899.527391,557.685551,3021190.57237,493092.313067,185,0.1718,336,0.1476,161,0.1495,274,0.1203,1.2791,2.7043,3.9834,425,1291,0.39,0.57,726,0.6741,70,0.065,1225,0.538,193,0.0848,29.48468,38.390426,543.352829,995.45802,0.003149,0.000025,40.333333,47.688889,0.988304,0.771872,0.566434,0.669291,0.259259,0.529412,119.546696,0.034606,270806625419.919872,1.62172096804741184E17,0.308609,0.000025,0.003149,0.503875,0.336299,2,0.007967,0.008282,0.006782,0.006782,0.006844,0.006844,1.743902,2,1.476744,2,4,51,Research
549,47,0.0856,68,0.1239,410,40,0.0976,120,0.2927,959,32,0.0583,17,0.5313,5,0.1563,105,0.2561,14,0.1333,51,0.4857,0,0,0,0,0,0,1,0.0024,1,1,1,1,62,62,82,74,236,0.4299,313,0.5701,207,0.5049,203,0.4951,3.9214,1.6944,357.810565,333.892683,381118.28834,170553.417751,231,0.4208,95,0.2317,139,0.2532,64,0.1561,0.6976,0.521,1.2186,149,104,0.27,0.25,395,0.7195,17,0.031,327,0.7976,17,0.0415,21.71949,22.358537,84.708199,275.288525,0.000027,0.00021,36.6,56.277778,0.857143,0.983333,0.512658,0.551948,0.123457,0.211765,86.981952,0.027988,44246486522.1412,3.189637609560624E16,0.05909,0.000217,0.000027,0.394305,0.528551,3,0.003264,0.003215,0.001056,0.001056,0.000853,0.000853,1.926829,3,1.790698,2,3,2,GradStudent
204,41,0.201,85,0.4167,450,36,0.08,304,0.6756,654,59,0.2892,11,0.1864,30,0.5085,94,0.2089,6,0.0638,49,0.5213,4,0.0196,4,1,4,1,2,0.0044,2,1,2,1,87,92,96,97,174,0.8529,30,0.1471,381,0.8467,69,0.1533,1.4069,1.6216,306.647059,807.555556,127825.963668,548614.958025,34,0.1667,54,0.12,27,0.1324,44,0.0978,0.1954,0.431,0.6264,16,183,0.08,0.41,167,0.8186,0,0,180,0.4,10,0.0222,24.54902,47.113333,294.669166,1083.900489,0.001243,0.000019,48.125,51,0.964286,0.804233,0.515924,0.598592,0.098765,0.329412,91.115061,0.004217,45426569836.04152,6.7689023261682896E16,0.063111,0.000019,0.001244,0.516239,0.356874,3,0.003356,0.003293,0.0004,0.0004,0.000572,0.000572,1.914634,3,1.651163,2,2,19,GradStudent
353,48,0.136,99,0.2805,570,44,0.0772,267,0.4684,923,0,0,0,0,0,0,75,0.1316,6,0.08,36,0.48,2,0.0057,2,1,2,1,1,0.0018,1,1,1,1,76,88,85,92,239,0.6771,114,0.3229,395,0.693,175,0.307,1.8877,1.5153,548.946176,530.968421,710410.634497,227721.083213,25,0.0708,45,0.0789,22,0.0623,38,0.0667,0.3854,0.6223,1.0076,31,153,0.09,0.27,271,0.7677,8,0.0227,295,0.5175,27,0.0474,24.15864,31.989474,235.95217,906.182345,0.002848,0,54.5,44.424242,1,0.716129,0.522581,0.611511,0.098765,0.388235,95.797372,0.004357,55591166991.491024,7.197526378821604E16,0.076461,0,0.002852,0.512184,0.338441,3,0.003547,0.003825,0.000749,0.000749,0.00089,0.00089,1.890244,3,1.616279,2,1,42,GradStudent
479,78,0.1628,92,0.1921,516,59,0.1143,261,0.5058,995,0,0,0,0,0,0,6,0.0116,2,0.3333,6,1,0,0,0,0,0,0,0,0,0,0,0,0,80,82,93,90,210,0.4384,269,0.5616,347,0.6725,169,0.3275,3.1722,2.9381,417.231733,497.180233,277473.326258,262795.446198,62,0.1294,99,0.1919,53,0.1106,90,0.1744,0.6517,0.702,1.3537,84,228,0.18,0.44,378,0.7891,9,0.0188,285,0.5523,54,0.1047,24.356994,29.143411,169.114727,407.839898,0.001748,0.000762,36.692308,44.033333,0.782051,0.73545,0.529412,0.598592,0.160494,0.352941,98.778567,0.010525,80626802436.79032,5.9825767196741424E16,0.109793,0.000762,0.001748,0.383996,0.273272,3,0.003991,0.003626,0.001901,0.001901,0.001944,0.001944,1.865854,3,1.651163,2,5,45,Research
242,35,0.1446,54,0.2231,337,34,0.1009,216,0.6409,579,0,0,0,0,0,0,101,0.2997,9,0.0891,69,0.6832,0,0,0,0,0,0,0,0,0,0,0,0,79,88,90,91,116,0.4793,126,0.5207,262,0.7774,75,0.2226,2.9157,1.8165,129.359504,655.893175,11248.089765,603938.249716,93,0.3843,84,0.2493,69,0.2851,77,0.2285,0.2347,0.3269,0.5616,103,131,0.43,0.39,145,0.5992,2,0.0083,170,0.5045,14,0.0415,26.020661,40.587537,241.62354,1051.150349,0.000334,0.000165,37.777778,48.791667,0.857143,0.900433,0.515924,0.574324,0.111111,0.282353,85.769572,0.013113,31857324804.87028,4.454487929067916E16,0.045176,0.000165,0.000334,0.801837,0.468945,3,0.003085,0.003085,0.001856,0.001856,0.001903,0.001903,1.914634,3,1.72093,2,3,26,GradStudent
8659,345,0.0398,2641,0.305,9269,479,0.0517,4522,0.4879,17928,5358,0.6188,266,0.0496,1699,0.3171,2174,0.2345,71,0.0327,1226,0.5639,58,0.0067,58,1,37,0.6379,32,0.0035,32,1,32,1,85,77,95,91,7160,0.8269,1499,0.1731,7031,0.7586,2238,0.2414,1.6817,1.5801,324.937406,574.758011,157779.133165,705179.476558,1349,0.1558,2288,0.2468,1142,0.1319,1743,0.188,10.3083,11.0345,21.3429,1388,3311,0.16,0.36,5452,0.6296,429,0.0495,5139,0.5544,497,0.0536,22.009008,31.153522,271.054775,722.307535,0.027688,0.036542,26.571429,39.641791,0.421769,0.522115,0.716814,0.809524,0.604938,0.788235,127.220483,0.131238,742804636130.002944,2.58918028840396128E17,0.673597,0.036504,0.027679,0.258504,0.216945,2,0.03699,0.03707,0.018317,0.018317,0.018413,0.018413,1.378049,2,1.22093,2,91,209,Research
330,51,0.1545,102,0.3091,873,84,0.0962,427,0.4891,1203,93,0.2818,37,0.3978,18,0.1935,160,0.1833,15,0.0938,92,0.575,0,0,0,0,0,0,1,0.0011,1,1,1,1,89,81,95,88,195,0.5909,135,0.4091,509,0.583,364,0.417,1.8644,2.8134,176.493939,557.778923,104035.225721,340087.933943,40,0.1212,147,0.1684,39,0.1182,114,0.1306,0.3793,1.0034,1.3828,41,460,0.12,0.53,278,0.8424,2,0.0061,507,0.5808,75,0.0859,30.918182,37.051546,421.547851,706.080963,0.001004,0,47.25,51.612903,1,0.866995,0.54,0.602837,0.148148,0.364706,107.622797,0.003045,109297003032.596832,8.4443824150336032E16,0.1432,0,0.001004,0.453464,0.39497,2,0.004081,0.004252,0.004644,0.004644,0.00471,0.00471,1.829268,2,1.639535,2,1,9,Research
894,71,0.0794,384,0.4295,604,74,0.1225,305,0.505,1498,322,0.3602,40,0.1242,168,0.5217,29,0.048,5,0.1724,20,0.6897,0,0,0,0,0,0,0,0,0,0,0,0,61,80,95,89,647,0.7237,247,0.2763,406,0.6722,198,0.3278,1.7192,2.6973,451.391499,450.42053,361740.137556,322563.856267,125,0.1398,96,0.1589,88,0.0984,70,0.1159,1.0034,0.6779,1.6813,487,269,0.54,0.45,446,0.4989,6,0.0067,382,0.6325,33,0.0546,28.504474,29.596026,258.85177,391.975878,0.000835,0.001297,40.933333,49.875,0.809524,0.807971,0.55102,0.582192,0.185185,0.282353,104.83364,0.01284,126043446863.821648,4.6784104570036528E16,0.166454,0.001328,0.000835,0.394079,0.353807,2,0.004617,0.004044,0.002033,0.002033,0.002024,0.002024,1.792683,2,1.697674,2,5,41,GradStudent
231,44,0.1905,33,0.1429,299,50,0.1672,132,0.4415,530,0,0,0,0,0,0,142,0.4749,12,0.0845,70,0.493,0,0,0,0,0,0,1,0.0033,1,1,1,1,20,83,100,94,231,1,0,0,123,0.4114,176,0.5886,6.7941,2.5287,880.467532,627.852843,9347.028167,445432.821154,26,0.1126,48,0.1605,2,0.0087,42,0.1405,0.5775,0.7475,1.325,231,128,1,0.43,0,0,0,0,188,0.6288,24,0.0803,92.268398,32.943144,153.28727,734.635563,0.000044,0.00011,42.428571,58.454545,0.809524,0.982684,0.50625,0.574324,0.08642,0.258824,83.541993,0.00164,30669452408.078436,5.3008297108781136E16,0.042418,0.00011,0.000044,0.285049,0.47222,3,0.002684,0.002696,0.001994,0.001994,0.002021,0.002021,1.95122,3,1.72093,2,2,3,Director
8241,356,0.0432,2285,0.2773,13367,409,0.0306,5541,0.4145,21608,359,0.0436,73,0.2033,97,0.2702,2015,0.1507,56,0.0278,1109,0.5504,19,0.0023,19,1,14,0.7368,11,0.0008,11,1,11,1,75,72,91,91,4390,0.5327,3851,0.4673,6930,0.5184,6437,0.4816,2.3512,2.0679,285.396675,543.687514,109228.523755,328245.847965,1385,0.1681,2314,0.1731,1064,0.1291,1909,0.1428,7.7892,12.6342,20.4234,7820,7701,0.95,0.58,5339,0.6479,1021,0.1239,8266,0.6184,964,0.0721,29.521296,31.150595,547.758829,630.438681,0.016827,0.014439,32.216216,41.901639,0.621849,0.5827,0.637795,0.765766,0.45679,0.717647,127.320187,0.077982,577377171401.958016,2.36663687070944896E17,0.557792,0.014384,0.016823,0.26864,0.229018,2,0.033727,0.033244,0.051275,0.051275,0.051376,0.051376,1.54878,2,1.290698,2,45,179,PM
1812,114,0.0629,361,0.1992,3461,149,0.0431,2107,0.6088,5273,22,0.0121,9,0.4091,10,0.4545,806,0.2329,38,0.0471,526,0.6526,0,0,0,0,0,0,0,0,0,0,0,0,93,66,98,99,1568,0.8653,244,0.1347,2379,0.6874,1082,0.3126,3.4449,1.5468,288.678256,465.516325,259773.988644,349703.213617,113,0.0624,360,0.104,104,0.0574,225,0.065,1.6339,3.1208,4.7547,1725,1218,0.95,0.35,397,0.2191,876,0.4834,1404,0.4057,204,0.0589,26.078918,37.622652,259.462315,613.035881,0.008435,0.00365,36.129032,44.358491,0.750538,0.658824,0.618321,0.714286,0.382716,0.623529,121.977785,0.021981,506758885253.467968,1.9726319360961216E17,0.516937,0.003649,0.008435,0.333355,0.267189,2,0.010501,0.010381,0.007509,0.007509,0.007513,0.007513,1.597561,2,1.383721,2,42,99,Operations
2906,142,0.0489,504,0.1734,2953,223,0.0755,1359,0.4602,5859,892,0.307,115,0.1289,255,0.2859,681,0.2306,29,0.0426,343,0.5037,0,0,0,0,0,0,8,0.0027,8,1,8,1,69,60,82,81,1421,0.489,1485,0.511,2103,0.7122,850,0.2878,2.2792,1.8561,321.032691,520.043684,78680.804506,431084.632362,247,0.085,268,0.0908,202,0.0695,162,0.0549,12.0083,12.2025,24.2107,813,1089,0.28,0.37,2092,0.7199,167,0.0575,1722,0.5831,166,0.0562,28.368892,36.924822,378.126135,737.004846,0.000447,0.000246,39.954545,52.633333,0.935065,0.931217,0.578571,0.598592,0.271605,0.352941,120.181147,0.014591,304549179852.860352,8.3193684988521184E16,0.348815,0.000246,0.000447,0.543313,0.473282,2,0.008372,0.008449,0.007337,0.007337,0.007365,0.007365,1.707317,2,1.651163,2,13,7,PM
10895,567,0.052,2690,0.2469,14149,761,0.0538,5850,0.4135,25044,2157,0.198,169,0.0783,431,0.1998,2199,0.1554,80,0.0364,1156,0.5257,0,0,0,0,0,0,9,0.0006,9,1,9,1,66,59,80,73,6136,0.5632,4759,0.4368,9752,0.6892,4397,0.3108,2.0884,1.7015,466.255714,458.354795,172060.164257,457599.259943,2003,0.1838,3309,0.2339,1298,0.1191,1832,0.1295,9.8419,12.7814,22.6233,3081,4628,0.28,0.33,7822,0.7179,878,0.0806,9218,0.6515,944,0.0667,29.374759,34.452753,410.274149,695.409687,0.008113,0.009761,31,43.346939,0.613445,0.639223,0.637795,0.691057,0.45679,0.576471,127.208578,0.107947,556303387251.875264,1.58763291236328352E17,0.542134,0.009782,0.008113,0.406347,0.273436,2,0.031438,0.031736,0.049018,0.049018,0.049133,0.049133,1.54878,2,1.430233,2,43,59,Research
1750,99,0.0566,446,0.2549,2268,103,0.0454,1230,0.5423,4018,876,0.5006,65,0.0742,183,0.2089,539,0.2377,35,0.0649,309,0.5733,33,0.0189,25,0.7576,20,0.6061,24,0.0106,22,0.9167,23,0.9583,94,94,98,98,1445,0.8257,305,0.1743,1793,0.7906,475,0.2094,2.2966,1.4413,339.956571,506.845679,287924.755828,276203.785709,269,0.1537,327,0.1442,252,0.144,310,0.1367,1.6892,2.1892,3.8784,165,855,0.09,0.38,1142,0.6526,33,0.0189,1164,0.5132,140,0.0617,16.018286,33.329806,248.207666,1079.376237,0.007593,0.015251,29.35,44.722222,0.523471,0.665158,0.653226,0.720339,0.493827,0.635294,121.788182,0.05002,569168253685.829824,2.06828895709816448E17,0.555517,0.01524,0.007593,0.274486,0.240459,2,0.012056,0.011484,0.004445,0.004445,0.004204,0.004204,1.512195,2,1.372093,2,48,168,Research
303,47,0.1551,76,0.2508,398,49,0.1231,197,0.495,701,44,0.1452,18,0.4091,16,0.3636,97,0.2437,10,0.1031,44,0.4536,2,0.0066,2,1,2,1,6,0.0151,3,0.5,3,0.5,81,83,94,97,246,0.8119,57,0.1881,296,0.7437,102,0.2563,2.0753,1.2879,221.630363,497.286432,72938.728055,418833.998359,71,0.2343,55,0.1382,51,0.1683,36,0.0905,0.3966,0.5209,0.9175,62,99,0.2,0.25,229,0.7558,19,0.0627,263,0.6608,11,0.0276,23.184818,30.866834,174.157261,708.246086,0.000771,0.000022,43.714286,51.035714,0.952381,0.870769,0.509434,0.590278,0.08642,0.329412,84.494759,0.003303,31291279014.032036,6.7276847642265768E16,0.04375,0.000022,0.000775,0.554833,0.419494,3,0.003017,0.00324,0.00033,0.00033,0.000428,0.000428,1.939024,3,1.674419,2,2,11,GradStudent
5546,379,0.0683,1167,0.2104,4681,268,0.0573,1973,0.4215,10227,286,0.0516,50,0.1748,90,0.3147,1540,0.329,42,0.0273,845,0.5487,0,0,0,0,0,0,3,0.0006,3,1,3,1,76,79,92,91,3564,0.6426,1982,0.3574,3159,0.6749,1522,0.3251,2.4881,1.5842,476.935629,480.162999,118738.464482,392660.238118,281,0.0507,487,0.104,225,0.0406,393,0.084,8.1439,6.8737,15.0176,2174,1810,0.39,0.39,3401,0.6132,968,0.1745,3227,0.6894,392,0.0837,29.20357,30.81457,355.27861,481.436669,0.022248,0.004177,33.53125,41.152542,0.696552,0.569549,0.613636,0.752212,0.395062,0.694118,124.875778,0.08518,467957430441.282496,2.13354449063501824E17,0.477949,0.004191,0.022235,0.334266,0.26758,2,0.016529,0.017423,0.01682,0.01682,0.016862,0.016862,1.609756,2,1.313953,2,24,118,Outreach
1881,94,0.05,505,0.2685,2562,108,0.0422,1305,0.5094,4443,1392,0.74,79,0.0568,389,0.2795,647,0.2525,37,0.0572,394,0.609,25,0.0133,25,1,14,0.56,17,0.0066,17,1,15,0.8824,96,92,98,95,1549,0.8235,332,0.1765,1784,0.6963,778,0.3037,2.0785,1.9342,307.768208,447.873536,337792.881945,286405.471907,320,0.1701,451,0.176,312,0.1659,411,0.1604,1.721,2.344,4.065,357,835,0.19,0.33,1393,0.7406,55,0.0292,1501,0.5859,143,0.0558,26.566188,39.683841,378.219038,1097.223228,0.004875,0.002939,35.580645,47.043478,0.768473,0.733615,0.609023,0.674603,0.382716,0.541176,122.27421,0.063236,487329970790.045312,1.64186311261718144E17,0.491057,0.002939,0.004875,0.311575,0.306499,2,0.011449,0.011783,0.007604,0.007604,0.007478,0.007478,1.621951,2,1.465116,2,30,53,Research
581,69,0.1188,134,0.2306,715,61,0.0853,381,0.5329,1296,8,0.0138,7,0.875,2,0.25,175,0.2448,11,0.0629,91,0.52,0,0,0,0,0,0,0,0,0,0,0,0,84,87,94,96,384,0.6609,197,0.3391,489,0.6839,226,0.3161,2.7023,1.7152,564.287435,651.506294,432198.772803,341893.089121,84,0.1446,112,0.1566,73,0.1256,102,0.1427,0.563,0.6928,1.2558,190,303,0.33,0.42,356,0.6127,71,0.1222,444,0.621,48,0.0671,23.046472,32.909091,244.058081,609.604323,0.000128,0.000123,46.833333,58.157895,0.954545,0.94152,0.536424,0.562914,0.148148,0.223529,104.982879,0.003957,103890194146.625648,3.8460635617880632E16,0.13748,0.000123,0.000128,0.584298,0.482367,3,0.003891,0.003854,0.002661,0.002661,0.002713,0.002713,1.841463,3,1.755814,2,2,3,Outreach
4039,480,0.1188,728,0.1802,9086,464,0.0511,4741,0.5218,13125,0,0,0,0,0,0,1963,0.216,74,0.0377,1172,0.597,0,0,0,0,0,0,0,0,0,0,0,0,70,79,83,91,2135,0.5286,1904,0.4714,4327,0.4762,4759,0.5238,3.2494,1.4172,267.13543,406.772617,97594.968784,126950.888645,528,0.1307,3591,0.3952,385,0.0953,3187,0.3508,3.642,8.193,11.835,810,3179,0.2,0.35,3447,0.8534,192,0.0475,6187,0.6809,764,0.0841,29.453578,31.107968,312.136431,442.503751,0.018348,0.004812,32.517241,41.241379,0.689459,0.569481,0.6,0.745614,0.358025,0.682353,126.706476,0.100012,364175376640.509824,2.0507403308122208E17,0.396692,0.004825,0.018353,0.502548,0.243802,2,0.026088,0.026794,0.067231,0.067231,0.067418,0.067418,1.646341,2,1.325581,2,14,143,Operations
297,29,0.0976,140,0.4714,597,42,0.0704,288,0.4824,894,47,0.1582,11,0.234,24,0.5106,72,0.1206,9,0.125,36,0.5,3,0.0101,3,1,3,1,2,0.0034,2,1,2,1,92,93,97,97,242,0.8148,55,0.1852,485,0.8124,112,0.1876,1.3687,1.0452,240.346801,499.361809,69383.842692,256548.036598,57,0.1919,73,0.1223,56,0.1886,70,0.1173,0.2909,0.5847,0.8756,33,116,0.11,0.19,205,0.6902,1,0.0034,321,0.5377,26,0.0436,20.010101,29.663317,416.528517,900.266879,0.000137,0.000019,47.909091,55.3,0.981818,0.942105,0.536424,0.566667,0.135802,0.235294,94.940736,0.003586,88833694046.016896,3.9164724685350976E16,0.118912,0.000019,0.000137,0.462882,0.522116,2,0.003423,0.00348,0.000735,0.000735,0.00082,0.00082,1.841463,2,1.744186,2,2,8,GradStudent
1343,271,0.2018,511,0.3805,5145,491,0.0954,3497,0.6797,6488,16,0.0119,14,0.875,6,0.375,99,0.0192,16,0.1616,63,0.6364,11,0.0082,11,1,7,0.6364,8,0.0016,8,1,7,0.875,17,9,48,45,953,0.7096,390,0.2904,4687,0.911,458,0.089,1.7556,1.0552,390.874162,3477.509059,158453.354976,96071772.866322,412,0.3068,1505,0.2925,52,0.0387,63,0.0122,1.2876,4.9329,6.2205,402,845,0.3,0.16,901,0.6709,84,0.0625,1228,0.2387,181,0.0352,23.865972,38.25481,260.01182,593.754897,0.000442,0,45.3,52.307692,1,0.898551,0.522581,0.582192,0.123457,0.305882,88.10772,0.039911,62785142279.72744,6.0549814626867024E16,0.082793,0,0.000442,0.571759,0.415859,3,0.003546,0.003545,0.000603,0.000603,0.000556,0.000556,1.890244,3,1.697674,2,1,10,Research
277,59,0.213,133,0.4801,1561,215,0.1377,1136,0.7277,1838,16,0.0578,12,0.75,7,0.4375,120,0.0769,16,0.1333,70,0.5833,9,0.0325,9,1,5,0.5556,8,0.0051,6,0.75,7,0.875,71,31,94,47,227,0.8195,50,0.1805,1496,0.9584,65,0.0416,1.4205,1.017,247.299639,1100.44779,66372.996859,1092548.386928,63,0.2274,587,0.376,37,0.1336,55,0.0352,0.7103,4.0026,4.7128,71,336,0.26,0.22,180,0.6498,8,0.0289,282,0.1807,37,0.0237,25.353791,45.577835,377.694327,609.626389,0.000267,0.000015,49.1,52.566667,0.977778,0.939153,0.529412,0.598592,0.123457,0.352941,87.422798,0.00385,74329491312.342864,8.315940622206304E16,0.100732,0.000015,0.000267,0.505366,0.409348,3,0.003134,0.003301,0.000443,0.000443,0.000466,0.000466,1.865854,3,1.651163,2,2,22,GradStudent
10461,217,0.0207,1323,0.1265,2748,171,0.0622,1503,0.5469,13209,24,0.0023,17,0.7083,13,0.5417,753,0.274,33,0.0438,505,0.6707,0,0,0,0,0,0,0,0,0,0,0,0,87,91,98,98,9685,0.9258,776,0.0742,2042,0.7431,706,0.2569,6.0784,1.2378,1031.876494,325.522562,355771.454395,173914.954731,402,0.0384,276,0.1004,373,0.0357,249,0.0906,13.0926,3.4393,16.5319,8142,1115,0.78,0.41,1085,0.1037,232,0.0222,1716,0.6245,226,0.0822,75.379218,33.414119,1052.638432,575.071591,0.049741,0.219938,20.972603,36.571429,0.255131,0.439279,0.89011,0.894737,0.901235,0.905882,127.561472,0.282858,1078004981618.525952,2.9665762771098758E17,0.829439,0.219856,0.049732,0.226945,0.198619,2,0.046705,0.041482,0.014634,0.014634,0.014599,0.014599,1.109756,2,1.104651,2,133,263,Operations
705,57,0.0809,190,0.2695,1046,76,0.0727,506,0.4837,1751,70,0.0993,28,0.4,22,0.3143,240,0.2294,20,0.0833,148,0.6167,6,0.0085,6,1,2,0.3333,10,0.0096,7,0.7,7,0.7,91,90,93,94,475,0.6738,230,0.3262,699,0.6683,347,0.3317,2.6208,1.6855,404.394326,495.049713,202603.688478,340973.422003,46,0.0652,101,0.0966,41,0.0582,97,0.0927,2.82,4.184,7.004,125,387,0.18,0.37,520,0.7376,29,0.0411,588,0.5621,77,0.0736,35.292199,39.578394,410.998308,995.280183,0.000968,0.001408,39.6,50.848485,0.815789,0.870968,0.570423,0.611511,0.246914,0.388235,110.772559,0.009889,233472689247.234304,9.4094733616013616E16,0.283024,0.001427,0.000968,0.387555,0.385032,2,0.005069,0.004691,0.002938,0.002938,0.002809,0.002809,1.731707,2,1.616279,2,10,21,Research
1153,70,0.0607,333,0.2888,1050,79,0.0752,508,0.4838,2203,31,0.0269,13,0.4194,16,0.5161,214,0.2038,19,0.0888,103,0.4813,14,0.0121,14,1,7,0.5,9,0.0086,9,1,9,1,84,93,94,96,1010,0.876,143,0.124,866,0.8248,184,0.1752,1.9217,1.0938,486.237641,386.795238,520078.108314,234701.385692,323,0.2801,182,0.1733,254,0.2203,170,0.1619,1.16,1.0563,2.2163,57,289,0.05,0.28,511,0.4432,29,0.0252,721,0.6867,37,0.0352,20.652212,25.017143,195.716858,595.258754,0.003834,0.006338,35.210526,45.404762,0.678363,0.717949,0.566434,0.653846,0.234568,0.494118,113.50716,0.022849,157611837836.88272,1.25169041154253536E17,0.20706,0.006497,0.003836,0.380198,0.273043,2,0.006887,0.0067,0.001948,0.001948,0.001993,0.001993,1.743902,2,1.511628,2,8,93,GradStudent
