pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
fnguyen,193,83,0.4301,119,0.6166,299,117,0.3913,248,0.8294,492,13,0.0674,11,0.8462,9,0.6923,24,0.0803,8,0.3333,23,0.9583,1,0.0052,1,1.0,1,1.0,2,0.0067,2,1.0,2,1.0,22,35,93,65,164,0.8497,29,0.1503,265,0.8863,34,0.1137,1.4621,1.0496,591.1813471502591,871.6354515050168,243278.1173722785,1359434.1045625885,153,0.7927,97,0.3244,18,0.0933,29,0.097,1.0084,1.5622,2.5705,62,74,0.32,0.25,62,0.3212,8,0.0415,98,0.3278,7,0.0234,23.772020725388604,36.03010033444816,160.58014980267936,639.2198297558192,0.0011915725376613119,0.0,23.0,41.84,1.0,0.7628458498023716,0.4085365853658536,0.5804195804195804,0.02985074626865672,0.3012048192771085,19.22248919928021,0.002988834830840572,322870.14149430336,214136702725873.3,0.0038406594073063204,0.0,0.0011915725376613114,1.0,0.3045666432902933,4.0,0.003234594494883555,0.0037051769347062366,0.0001444227224879645,0.00014442272249553498,0.0005530587093224809,0.0005530587099351307,2.411764705882353,4.0,1.7023809523809523,2.0,1.0,23.0,GradStudent
hayajs,36,12,0.3333,24,0.6667,59,16,0.2712,54,0.9153,95,0,0.0,0,0.0,0,0.0,14,0.2373,3,0.2143,13,0.9286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,86,89,88,22,0.6111,14,0.3889,50,0.8475,9,0.1525,1.2857,1.3611,166.69444444444446,775.6779661016949,75634.10108024692,506387.13358230423,9,0.25,12,0.2034,8,0.2222,10,0.1695,0.1732,0.2839,0.4572,15,18,0.42,0.31,26,0.7222,0,0.0,24,0.4068,2,0.0339,33.44444444444444,41.88135593220339,300.52469135802465,795.901177822465,0.0001945174605327412,0.0,38.0,46.42857142857143,1.0,0.9010989010989012,0.43506493506493504,0.5424836601307189,0.02985074626865672,0.16867469879518074,18.207659737576392,0.0006823147336147157,863588.978046668,77360563956855.73,0.009652319598197266,0.0,0.00019757848511889055,0.3103448275862069,0.4858021342014831,3.0,0.002721337145214648,0.003098553474108057,0.0012013793155548859,0.0012013793143535914,0.0012668902363265446,0.001266890233896105,2.264705882352941,3.0,1.8214285714285716,3.0,1.0,8.0,GradStudent
het,178,56,0.3146,126,0.7079,462,74,0.1602,364,0.7879,640,1,0.0056,1,1.0,1,1.0,125,0.2706,17,0.136,100,0.8,1,0.0056,1,1.0,1,1.0,2,0.0043,2,1.0,2,1.0,83,83,92,96,109,0.6124,69,0.3876,288,0.6234,174,0.3766,1.2276,1.634,851.6910112359552,561.012987012987,2918364.932615832,450062.9651993037,34,0.191,69,0.1494,26,0.1461,56,0.1212,1.057,2.7435,3.8005,68,255,0.38,0.55,117,0.6573,9,0.0506,248,0.5368,40,0.0866,27.13483146067416,39.032467532467535,349.442494634516,1086.6721060324958,0.003509045257382209,9.045680687471733e-05,31.41666666666667,42.358974358974365,0.9545454545454546,0.7492492492492493,0.5234375,0.6434108527131783,0.1791044776119403,0.4698795180722892,46.72967885104556,0.01280621249164889,26877790.38385816,560339968689658.56,0.2512639434272041,9.04568068747173e-05,0.0035087113274273555,0.37955801104972375,0.2804600717222077,3.0,0.008517259258204674,0.008562179965783602,0.007635186864293597,0.007635186866286107,0.007249308718406123,0.007249308722303115,1.8823529411764703,3.0,1.5357142857142858,2.0,2.0,87.0,Research
jacouch,115,34,0.2957,47,0.4087,83,26,0.3133,47,0.5663,198,7,0.0609,7,1.0,3,0.4286,16,0.1928,8,0.5,15,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,61,86,75,59,0.513,56,0.487,42,0.506,41,0.494,1.4198,1.2903,290.8956521739131,303.74698795180717,282270.71954631363,118105.82755116849,45,0.3913,13,0.1566,27,0.2348,7,0.0843,0.7306,0.5273,1.2579,28,19,0.24,0.23,87,0.7565,2,0.0174,63,0.759,6,0.0723,20.617391304347827,21.83132530120482,71.17534971644609,263.079982580926,4.656644386294696e-05,0.0,31.5,48.8125,1.0,0.967032967032967,0.42948717948717946,0.5460526315789473,0.02985074626865672,0.1927710843373494,23.417126801789646,0.0022592528635024182,515415.9364807833,110112612298598.69,0.006062910451384549,0.0,4.656644386294694e-05,1.0,0.4044871103440837,4.0,0.003272044378473605,0.003404074942426168,0.00045797653213119677,0.0004579765319857676,0.0008712918488842544,0.0008712918488490964,2.294117647058824,4.0,1.809523809523809,2.0,1.0,3.0,GradStudent
javier,32,19,0.5938,23,0.7188,84,20,0.2381,74,0.881,116,10,0.3125,5,0.5,8,0.8,24,0.2857,6,0.25,19,0.7917,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91,93,97,98,28,0.875,4,0.125,72,0.8571,12,0.1429,1.2308,1.6557,308.375,726.3690476190477,127029.484375,579185.4233276644,7,0.2188,7,0.0833,5,0.1563,7,0.0833,0.1533,0.4023,0.5556,4,25,0.13,0.3,28,0.875,0,0.0,35,0.4167,2,0.0238,21.625,39.92857142857143,120.796875,1009.2091836734697,0.001024279180877484,0.0,41.66666666666666,46.78947368421053,1.0,0.7719298245614035,0.4557823129251701,0.564625850340136,0.04477611940298507,0.22891566265060245,25.392834088968506,0.0019356888665664875,2181628.647783612,143548917126086.84,0.02411908484337216,0.0,0.0010217561545519307,0.4757281553398058,0.340368301262156,3.0,0.003334904202000085,0.0033199963785032504,0.00046748437591986316,0.0004674843758100661,0.0005530879514656088,0.0005530879514145095,2.161764705882353,3.0,1.75,2.0,1.0,10.0,GradStudent
jdemma,62,22,0.3548,32,0.5161,108,23,0.213,82,0.7593,170,0,0.0,0,0.0,0,0.0,12,0.1111,6,0.5,11,0.9167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,92,79,94,40,0.6452,22,0.3548,76,0.7037,32,0.2963,1.2653,1.3976,479.27419354838713,510.8055555555555,519729.811914672,146275.98996913573,5,0.0806,9,0.0833,3,0.0484,8,0.0741,0.3384,0.5895,0.9279,6,43,0.1,0.4,45,0.7258,4,0.0645,46,0.4259,5,0.0463,25.693548387096772,31.39814814814815,161.27705515088456,1047.4803669410146,0.00043696630531775985,0.0,30.0,49.0,1.0,0.8602941176470589,0.4267515923566879,0.5570469798657718,0.02985074626865672,0.20481927710843376,18.435642627801325,0.0018459955426354824,486075.245052021,126506613122975.78,0.0057357591257125645,0.0,0.00043696630531775985,12.0,0.4763212833754533,4.0,0.0029916826860096227,0.0034506464113587673,0.00023632953503122594,0.0002363295349593076,0.0006186665067690428,0.0006186665064559934,2.3088235294117645,4.0,1.7738095238095235,2.0,1.0,6.0,GradStudent
jgaedder,94,29,0.3085,44,0.4681,109,26,0.2385,85,0.7798,203,0,0.0,0,0.0,0,0.0,2,0.0183,1,0.5,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,85,91,92,35,0.3723,59,0.6277,78,0.7156,31,0.2844,1.6207,1.5474,376.40425531914894,516.2477064220184,239135.2408329561,323700.4248800607,14,0.1489,18,0.1651,12,0.1277,18,0.1651,0.6395,0.7415,1.381,12,62,0.13,0.57,75,0.7979,0,0.0,57,0.5229,13,0.1193,24.680851063829788,29.440366972477065,199.2172928927116,451.2005723423954,0.0007418496545737218,0.0,43.0,43.352941176470594,1.0,0.7720588235294118,0.4407894736842105,0.5460526315789473,0.02985074626865672,0.20481927710843376,19.506524728789962,0.0009993533942418372,1045321.4631952738,104310932554817.94,0.011461056948180287,0.0,0.0007418496545737218,0.4,0.3323680523120037,4.0,0.002820892527476581,0.004160264030594689,0.0009166886719624805,0.0009166886728541137,0.0017133538084278096,0.0017133538094942142,2.235294117647059,4.0,1.809523809523809,3.0,1.0,14.0,Research
jmahal,55,19,0.3455,33,0.6,79,23,0.2911,71,0.8987,134,0,0.0,0,0.0,0,0.0,21,0.2658,3,0.1429,20,0.9524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,90,89,95,22,0.4,33,0.6,62,0.7848,17,0.2152,1.3095,1.3208,120.78181818181818,583.6708860759494,9712.643305785126,442923.6385194679,21,0.3818,25,0.3165,17,0.3091,24,0.3038,0.2667,0.3831,0.6499,28,29,0.51,0.37,28,0.5091,0,0.0,37,0.4684,6,0.0759,27.29090909090909,44.303797468354425,447.98809917355385,1274.7431501361955,0.0003241962968868021,0.0,38.0,42.555555555555564,1.0,0.875,0.43506493506493504,0.5496688741721855,0.02985074626865672,0.21686746987951808,24.812768133474933,0.0008939902363418629,863588.9780466676,107437303222469.48,0.009652319598195309,0.0,0.0003272573214729514,0.3103448275862069,0.4814814814814815,3.0,0.003035740474258532,0.003550194449627622,0.002358271261880557,0.002358271259201432,0.0025983294019598945,0.0025983293969697964,2.264705882352941,3.0,1.7976190476190477,3.0,1.0,10.0,GradStudent
jmernst,1705,184,0.1079,1018,0.5971,1882,240,0.1275,1406,0.7471,3587,1044,0.6123,140,0.1341,642,0.6149,437,0.2322,43,0.0984,369,0.8444,7,0.0041,7,1.0,6,0.8571,8,0.0043,8,1.0,8,1.0,87,77,96,91,1398,0.8199,307,0.1801,1411,0.7497,471,0.2503,1.2016,1.2683,336.66627565982407,581.6535600425078,183958.2188333436,735470.0223810548,277,0.1625,467,0.2481,238,0.1396,362,0.1923,10.1488,11.2024,21.3512,288,629,0.17,0.33,1089,0.6387,86,0.0504,1066,0.5664,96,0.051,22.070967741935483,30.56854410201913,288.58088733326997,692.5311678059625,0.034229137132743205,0.10093505453111166,17.05263157894737,34.333333333333336,0.3485064011379801,0.4918330308529946,0.6767676767676768,0.7685185185185185,0.5671641791044776,0.7228915662650602,52.84796836438018,0.1757457487803845,97351682.88957831,920238535137485.6,0.7008122589738143,0.09998589543026452,0.03415016570421479,0.23853754940711466,0.20573648591101765,3.0,0.04073456922105738,0.03660887790715109,0.01952559351038657,0.01952559351739229,0.01923927779065599,0.01923927780564792,1.4558823529411764,3.0,1.2857142857142858,2.0,49.0,286.0,Research
jnl,65,24,0.3692,43,0.6615,165,46,0.2788,129,0.7818,230,18,0.2769,12,0.6667,9,0.5,32,0.1939,10,0.3125,28,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91,77,97,85,34,0.5231,31,0.4769,96,0.5818,69,0.4182,1.2745,1.4718,231.46153846153842,558.3151515151516,146053.3254437869,349057.2461340678,9,0.1385,25,0.1515,9,0.1385,18,0.1091,0.3736,0.9483,1.3218,19,116,0.29,0.7,55,0.8462,0,0.0,90,0.5455,15,0.0909,30.03076923076923,38.054545454545455,380.92213017751504,701.493994490358,0.00039397770721075117,0.0,33.25,51.58333333333334,1.0,0.927536231884058,0.43506493506493504,0.5845070422535211,0.059701492537313425,0.2891566265060241,33.340363662663485,0.0014930443397474069,3289413.691211512,289844325264567.7,0.03395336716805331,0.0,0.0003931031287575656,0.7551020408163265,0.3235341468912,4.0,0.003698532925776633,0.004110419577775971,0.0038059426775606453,0.003805942675790646,0.004196219115993843,0.0041962191125974,2.264705882352941,4.0,1.6904761904761905,2.0,1.0,7.0,Research
jodavis5,179,39,0.2179,124,0.6927,129,34,0.2636,100,0.7752,308,77,0.4302,23,0.2987,58,0.7532,10,0.0775,3,0.3,8,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60,79,93,88,130,0.7263,49,0.2737,89,0.6899,40,0.3101,1.2095,1.3684,480.4301675977654,406.10077519379837,362137.23953684344,333121.2534102518,31,0.1732,20,0.155,19,0.1061,15,0.1163,1.0045,0.7239,1.7284,108,59,0.6,0.46,93,0.5196,0,0.0,88,0.6822,7,0.0543,28.39664804469274,29.751937984496127,262.7532848537809,327.45784508142515,0.0009590338975068684,0.0,29.0,43.842105263157904,1.0,0.7894736842105263,0.4085365853658536,0.564625850340136,0.02985074626865672,0.22891566265060245,27.055468907497982,0.002191651235302102,618597.3488526322,129467327634628.58,0.006538044627725293,0.0,0.0009806358125292703,1.0,0.4270030816640986,4.0,0.0033424508301648317,0.0045453000628598,0.0014676894731009734,0.0014676894749798878,0.002467565570329702,0.0024675655739032783,2.411764705882353,4.0,1.75,2.0,1.0,16.0,GradStudent
jonblack,46,24,0.5217,20,0.4348,65,22,0.3385,44,0.6769,111,0,0.0,0,0.0,0,0.0,26,0.4,3,0.1154,17,0.6538,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,82,100,97,46,1.0,0,0.0,23,0.3538,42,0.6462,2.1905,1.7959,880.695652173913,610.0615384615385,8560.385633270322,375240.0269822485,4,0.087,11,0.1692,0,0.0,10,0.1538,0.575,0.8125,1.3875,46,17,1.0,0.26,0,0.0,0,0.0,43,0.6615,2,0.0308,91.58695652173913,36.815384615384616,135.72069943289222,747.6889940828403,4.705992581141108e-05,0.0,40.0,51.625,0.0,0.9666666666666668,0.4060606060606061,0.5496688741721855,0.01492537313432836,0.1927710843373494,15.815158735057715,1.9282028107465404e-17,228540.36167399934,128512796786544.64,0.0025451529741617163,0.0,4.705992581141114e-05,0.0,0.3740288568257492,4.0,0.0025901530884392576,0.0028430641650542816,0.0014139790455091534,0.001413979043702916,0.0019828535964258095,0.0019828535939364787,2.426470588235294,4.0,1.7976190476190477,3.0,1.0,4.0,Director
jpokorsk,1671,190,0.1137,1036,0.62,2741,204,0.0744,1960,0.7151,4412,71,0.0425,38,0.5352,38,0.5352,442,0.1613,32,0.0724,377,0.8529,5,0.003,5,1.0,5,1.0,0,0.0,0,0.0,0,0.0,75,74,92,91,899,0.538,772,0.462,1439,0.525,1302,0.475,1.2884,1.2478,284.99461400359064,552.0302809193724,122713.85694286387,298422.1366241089,264,0.158,457,0.1667,198,0.1185,381,0.139,7.897,12.9537,20.8507,1546,1708,0.93,0.62,1080,0.6463,194,0.1161,1698,0.6195,198,0.0722,28.96229802513465,31.138270704122586,533.2630908291942,608.8663244812627,0.010016542361019393,0.0018655687835191386,26.55,38.67391304347826,0.8105263157894737,0.6236786469344608,0.5630252100840336,0.680327868852459,0.29850746268656714,0.5542168674698795,52.839674145238206,0.062105050668008165,59220658.0683208,662005217531136.9,0.4763842784473822,0.0018611203736712551,0.01000598543333818,0.37665881185662897,0.23836075595796485,3.0,0.03378941425593115,0.03366729440306266,0.05170298657746407,0.05170298657449703,0.0507057346660362,0.05070573465930391,1.75,3.0,1.4523809523809523,2.0,12.0,137.0,PM
jrmurphy,347,57,0.1643,148,0.4265,701,82,0.117,592,0.8445,1048,4,0.0115,3,0.75,4,1.0,163,0.2325,21,0.1288,147,0.9018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,66,97,99,304,0.8761,43,0.1239,484,0.6904,217,0.3096,1.9066,1.2233,254.36599423631125,455.0256776034237,65272.0879502363,485877.30604536826,26,0.0749,70,0.0999,25,0.072,46,0.0656,1.5645,3.1605,4.725,368,253,1.06,0.36,70,0.2017,183,0.5274,287,0.4094,36,0.0514,25.951008645533143,36.828815977175466,263.0321819797525,581.3772580845383,0.008820597483288324,0.0007037931664797336,28.529411764705888,39.76744186046512,0.8897058823529411,0.6367663344407529,0.5491803278688525,0.6747967479674797,0.2537313432835821,0.5180722891566265,47.665247824298284,0.015633221121679412,47437634.63862938,609816818363739.1,0.40149235241358655,0.0007036081662947334,0.008819388974880287,0.38308223477715,0.2533644269542827,3.0,0.009593371921687195,0.01043844507359668,0.0074497054147275345,0.0074497054176171015,0.007399196008285904,0.007399196014882289,1.7941176470588236,3.0,1.4642857142857142,2.0,8.0,110.0,Operations
jsprick,537,87,0.162,224,0.4171,630,121,0.1921,468,0.7429,1167,178,0.3315,62,0.3483,102,0.573,147,0.2333,24,0.1633,124,0.8435,0,0.0,0,0.0,0,0.0,1,0.0016,1,1.0,1,1.0,69,60,80,80,278,0.5177,259,0.4823,448,0.7111,182,0.2889,1.226,1.2647,323.29050279329607,519.6873015873016,70083.68842004515,323257.2911085913,51,0.095,59,0.0937,39,0.0726,42,0.0667,11.095,13.0165,24.1116,134,236,0.25,0.37,387,0.7207,31,0.0577,374,0.5937,37,0.0587,27.977653631284923,36.977777777777774,366.45015240889313,780.0312522045857,8.503889267665477e-05,0.0004217728098325113,27.5,47.96153846153846,0.8901098901098901,0.9746376811594204,0.5275590551181102,0.5845070422535211,0.20895522388059698,0.3132530120481928,47.02861766755068,0.016239381976376383,31048462.42414215,303173085921165.0,0.2814060911453227,0.0004217728098325113,8.50388926766548e-05,0.5292936056243723,0.40991831971995335,3.0,0.00898623854255472,0.008481455471689889,0.008093686562550887,0.008093686562089322,0.007785563792584998,0.00778556379163441,1.8676470588235292,3.0,1.6904761904761905,2.0,4.0,5.0,PM
justus,2163,279,0.129,1239,0.5728,2837,372,0.1311,2045,0.7208,5000,441,0.2039,70,0.1587,238,0.5397,447,0.1576,43,0.0962,354,0.7919,0,0.0,0,0.0,0,0.0,1,0.0004,1,1.0,1,1.0,67,61,81,75,1199,0.5543,964,0.4457,1938,0.6831,899,0.3169,1.251,1.1818,456.1562644475266,459.94888967218895,160753.4984663045,384174.2148709906,436,0.2016,660,0.2326,294,0.1359,388,0.1368,9.7696,12.8139,22.5836,646,990,0.3,0.35,1562,0.7221,148,0.0684,1846,0.6507,200,0.0705,28.97642163661581,34.291152626013385,393.5403594560642,679.497887885412,0.0069551946318235185,0.011157358816988474,22.461538461538463,38.857142857142854,0.6557971014492754,0.6551282051282051,0.5826086956521739,0.6587301587301587,0.3880597014925373,0.5060240963855422,52.90830031430444,0.14385323032817976,75660535.79116409,555281703847335.2,0.5509788598602645,0.01105847586003624,0.006953921836088579,0.4031435411678984,0.2881442524417731,3.0,0.03520857552580972,0.032895063792398184,0.05352920271492629,0.05352920269701246,0.05222525307840861,0.052225253039040666,1.6911764705882353,3.0,1.5,2.0,19.0,56.0,Research
jziegler,323,66,0.2043,177,0.548,441,62,0.1406,358,0.8118,764,144,0.4458,42,0.2917,68,0.4722,111,0.2517,23,0.2072,96,0.8649,10,0.031,10,1.0,8,0.8,5,0.0113,5,1.0,5,1.0,93,94,99,98,273,0.8452,50,0.1548,338,0.7664,103,0.2336,1.292,1.32,334.05572755417955,510.11111111111114,230112.62847338698,282993.44116905995,43,0.1331,56,0.127,36,0.1115,53,0.1202,1.5589,2.1284,3.6873,30,160,0.09,0.36,205,0.6347,10,0.031,209,0.4739,29,0.0658,15.708978328173375,32.60997732426304,180.73883579829197,1059.575773468874,0.008442447742169856,0.03677379744025127,25.538461538461537,37.84782608695652,0.5897435897435898,0.6099365750528541,0.536,0.680327868852459,0.19402985074626866,0.5542168674698795,46.29361374028906,0.06030433211122601,18560491.612151388,638840713970477.0,0.21797163302857253,0.03699326077209388,0.008449019489699014,0.2154452690166976,0.2322484424746935,3.0,0.012169870731728413,0.011832713189074057,0.003991014571598718,0.0039910145725932,0.0044782747567847754,0.004478274759866778,1.8382352941176472,3.0,1.4523809523809523,2.0,9.0,138.0,Research
kevin007,55,26,0.4727,33,0.6,79,23,0.2911,68,0.8608,134,4,0.0727,4,1.0,4,1.0,19,0.2405,5,0.2632,15,0.7895,0,0.0,0,0.0,0,0.0,2,0.0253,2,1.0,2,1.0,82,84,95,97,44,0.8,11,0.2,67,0.8481,12,0.1519,1.375,1.2115,227.76363636363635,513.5822784810126,37932.325950413215,497126.977407467,11,0.2,9,0.1139,9,0.1636,7,0.0886,0.3599,0.517,0.877,9,27,0.16,0.34,39,0.7091,3,0.0545,51,0.6456,3,0.038,22.818181818181817,33.43037974683544,125.34876033057849,937.6375580836406,0.0005047184458517018,0.0,33.666666666666664,46.47619047619048,1.0,0.8888888888888888,0.4407894736842105,0.564625850340136,0.04477611940298507,0.2530120481927711,23.37072739239037,0.0027317426359746303,1395516.1362831602,178797766171563.2,0.0159912519711267,0.0,0.0005160720643166927,0.4214285714285714,0.36923814661631604,4.0,0.0033219983458528035,0.0032253027699434065,0.0003092890715814892,0.00030928907152217547,0.0005641895311955358,0.0005641895312410548,2.235294117647059,4.0,1.75,2.0,1.0,5.0,GradStudent
kgantt,1186,188,0.1585,588,0.4958,964,140,0.1452,719,0.7459,2150,60,0.0506,27,0.45,36,0.6,314,0.3257,21,0.0669,274,0.8726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,80,92,92,751,0.6332,435,0.3668,640,0.6639,324,0.3361,1.3477,1.1949,475.08347386172005,497.0197095435685,105221.2687488092,524896.6292795836,55,0.0464,101,0.1048,45,0.0379,79,0.082,8.7078,7.0778,15.7856,462,378,0.39,0.39,711,0.5995,212,0.1788,640,0.6639,73,0.0757,28.761382799325467,30.269709543568464,354.3469404150157,428.23846008161036,0.026595443724349514,0.00863374556406722,22.73684210526316,36.03846153846154,0.6838235294117647,0.5395918367346939,0.5317460317460317,0.7155172413793104,0.2835820895522388,0.6265060240963856,50.947144641386394,0.0957282683117412,39858294.52090661,746689938619794.9,0.3414340756615574,0.008906459220796624,0.02659560748467692,0.384556720686368,0.23188221162596004,3.0,0.018173702438887374,0.018842941569015417,0.01826633644832855,0.018266336455336086,0.01803740093137028,0.018037400946420947,1.8529411764705883,3.0,1.380952380952381,2.0,7.0,137.0,Outreach
kkarranc,359,60,0.1671,225,0.6267,492,65,0.1321,401,0.815,851,267,0.7437,48,0.1798,169,0.633,113,0.2297,18,0.1593,98,0.8673,4,0.0111,4,1.0,3,0.75,4,0.0081,4,1.0,4,1.0,96,92,99,94,299,0.8329,60,0.1671,342,0.6951,150,0.3049,1.273,1.4088,312.39554317548755,442.0853658536585,241713.0970274905,235550.3626313701,59,0.1643,70,0.1423,58,0.1616,63,0.128,1.6423,2.2507,3.893,72,166,0.2,0.34,264,0.7354,15,0.0418,275,0.5589,27,0.0549,27.30362116991644,38.55284552845529,382.1055857729216,1035.052085398902,0.006856322075926771,0.0025472744428766464,26.3125,40.46511627906977,0.7833333333333333,0.6792682926829269,0.5491803278688525,0.664,0.2388059701492537,0.5180722891566265,48.21613421000717,0.02716532612490383,35708340.851024106,626869865370578.1,0.3236788288983959,0.002529974171765217,0.0068554474974735855,0.34906759906759904,0.26023877340767226,3.0,0.011190250821412027,0.011594387964852279,0.007307610577004109,0.007307610578195405,0.007200987477526771,0.007200987480456188,1.7941176470588236,3.0,1.488095238095238,2.0,8.0,127.0,Research
kls,119,30,0.2521,78,0.6555,143,31,0.2168,112,0.7832,262,3,0.0252,3,1.0,2,0.6667,38,0.2657,6,0.1579,30,0.7895,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,87,92,97,75,0.6303,44,0.3697,99,0.6923,44,0.3077,1.2796,1.2556,590.5966386554621,665.3286713286714,695889.7700727353,320473.5912758569,19,0.1597,19,0.1329,16,0.1345,18,0.1259,0.5766,0.6928,1.2694,41,59,0.34,0.41,78,0.6555,20,0.1681,99,0.6923,8,0.0559,24.12605042016807,32.615384615384606,184.211002047878,613.341581495428,0.0,0.0,29.0,54.26666666666666,1.0,1.0,0.41358024691358025,0.5496688741721855,0.04477611940298507,0.18072289156626506,29.64363941338993,0.001297477787950618,1435215.174254865,118263340835528.36,0.015090982447868127,0.0,0.0,1.2340425531914894,0.4555988857938719,4.0,0.0033748587507112576,0.003953519952872971,0.0018909911736567848,0.0018909911730296274,0.0026736078713881137,0.0026736078715419226,2.3823529411764706,4.0,1.7976190476190477,2.0,1.0,1.0,Outreach
krich,775,203,0.2619,399,0.5148,1790,194,0.1084,1403,0.7838,2565,0,0.0,0,0.0,0,0.0,358,0.2,30,0.0838,317,0.8855,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,79,84,92,399,0.5148,376,0.4852,846,0.4726,944,0.5274,1.4091,1.1157,281.22838709677416,393.5949720670391,120706.76977481802,106239.12589650773,108,0.1394,708,0.3955,76,0.0981,631,0.3525,3.4941,8.0703,11.5645,163,638,0.21,0.36,655,0.8452,45,0.0581,1229,0.6866,149,0.0832,30.00258064516129,30.81899441340782,314.82321914672235,421.9437732904717,0.011653195051882231,0.00010352279008995424,26.875,36.84782608695652,0.967032967032967,0.5750528541226215,0.5317460317460317,0.680327868852459,0.2388059701492537,0.5542168674698795,52.216719003831905,0.10504342174246102,38285138.09879195,601255153384262.5,0.32273579073425457,0.00010427659681391021,0.011646035728979749,0.5007649158592555,0.23164521387218254,3.0,0.025560919091771127,0.025716360421493088,0.06699187350708116,0.06699187344083729,0.06577574708696708,0.0657757469457583,1.8529411764705883,3.0,1.4523809523809523,2.0,2.0,70.0,Operations
krooks,61,15,0.2459,49,0.8033,111,21,0.1892,88,0.7928,172,13,0.2131,6,0.4615,11,0.8462,12,0.1081,7,0.5833,11,0.9167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,90,100,96,46,0.7541,15,0.2459,91,0.8198,20,0.1802,1.0702,1.0833,220.08196721311475,575.2972972972973,44187.12442891697,336703.7044071099,15,0.2459,13,0.1171,15,0.2459,11,0.0991,0.2987,0.5436,0.8423,4,26,0.07,0.23,47,0.7705,0,0.0,55,0.4955,3,0.027,17.950819672131146,37.63063063063064,297.3910239183015,1358.1068095122146,8.417481235582911e-05,0.0,41.66666666666666,50.85714285714285,1.0,0.956043956043956,0.4557823129251701,0.5460526315789473,0.04477611940298507,0.16867469879518074,26.499250470627732,0.002095837897732487,2181628.647783612,92594112286426.8,0.024119084843372062,0.0,8.417481235582906e-05,0.4757281553398058,0.5860025921125718,3.0,0.00343028844913771,0.0036732661207081953,0.0005090448081532717,0.0005090448080298358,0.0007366843702895656,0.0007366843704821003,2.161764705882353,3.0,1.809523809523809,2.0,1.0,3.0,GradStudent
