pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
adamq,68,37,0.5441,60,0.8824,253,103,0.4071,223,0.8814,321,12,0.1765,10,0.8333,12,1.0,6,0.0237,4,0.6667,5,0.8333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,15,93,52,63,0.9265,5,0.0735,245,0.9684,8,0.0316,1.0149,1.6957,241.30882352941174,1048.292490118577,101240.24286332184,1408832.6259119813,24,0.3529,80,0.3162,3,0.0441,5,0.0198,0.6433,2.3936,3.0369,23,50,0.34,0.2,41,0.6029,4,0.0588,49,0.1937,9,0.0356,23.35294117647059,38.16600790513834,147.84602076124568,454.1305441422301,2.9237284139244924e-05,0.0,52.0,53.63636363636363,0.0,0.9454545454545454,0.44171779141104295,0.5279503105590062,0.013888888888888888,0.12941176470588234,10.245594001087266,0.0,1196698.1476330112,111111052048255.1,0.0026706269910240625,0.0,2.9237284139244886e-05,0.0,0.41610609263886217,3.0,0.002298309123420571,0.002479420800539868,5.786088494170247e-05,5.7860884920716855e-05,0.0002472189338085891,0.00024721893377089525,2.232876712328767,3.0,1.872093023255814,3.0,1.0,4.0,GradStudent
ahmed12,5,5,1.0,4,0.8,72,21,0.2917,65,0.9028,77,0,0.0,0,0.0,0,0.0,9,0.125,4,0.4444,8,0.8889,0,0.0,0,0.0,0,0.0,1,0.0139,1,1.0,1,1.0,80,81,100,97,0,0.0,5,1.0,59,0.8194,13,0.1806,1.25,6.1667,58.2,773.6805555555555,1118.1600000000003,435295.634066358,1,0.2,9,0.125,1,0.2,6,0.0833,0.0162,0.2338,0.25,0,44,0.0,0.61,5,1.0,0,0.0,19,0.2639,13,0.1806,49.8,45.95833333333334,799.36,842.4288194444451,0.0,0.0,42.66666666666666,58.8,1.0,1.0,0.48,0.5214723926380368,0.04166666666666666,0.1176470588235294,26.285324339787888,0.0013851060212355581,9043672.78723615,101913677664260.56,0.019730025520265804,0.0,0.0,0.3359375,0.4770793950850661,3.0,0.002749760449759433,0.002650252970645886,0.0008724754465100105,0.0008724754460038155,0.0010034886946292687,0.0010034886942247095,2.054794520547945,3.0,1.8953488372093024,3.0,1.0,1.0,Research
ajm,165,67,0.4061,122,0.7394,369,96,0.2602,277,0.7507,534,7,0.0424,6,0.8571,5,0.7143,100,0.271,19,0.19,81,0.81,3,0.0182,3,1.0,3,1.0,2,0.0054,2,1.0,2,1.0,67,73,72,83,128,0.7758,37,0.2242,265,0.7182,104,0.2818,1.1458,1.8828,357.8181818181818,530.6178861788618,197570.68209366399,465795.0924714122,3,0.0182,23,0.0623,2,0.0121,20,0.0542,3.207,7.172,10.379,52,160,0.32,0.43,104,0.6303,11,0.0667,188,0.5095,28,0.0759,26.18787878787879,34.22764227642276,383.9465197428832,710.7340868530638,0.007896117769934975,0.0,38.888888888888886,44.54545454545455,1.0,0.7913978494623656,0.5255474452554745,0.6115107913669064,0.125,0.3882352941176471,48.502084388508656,0.006213424251515291,75893454.89031133,727431359746580.0,0.15036191502796611,0.0,0.007772678630816154,0.3051446945337621,0.30264657727300986,3.0,0.004918391967378182,0.006760797971393049,0.0031731938999327853,0.0031731938991977253,0.0037756864494608595,0.0037756864493525078,1.8767123287671232,3.0,1.6162790697674418,2.0,1.0,20.0,Director
apblair,64,12,0.1875,48,0.75,80,14,0.175,75,0.9375,144,0,0.0,0,0.0,0,0.0,42,0.525,9,0.2143,40,0.9524,0,0.0,0,0.0,0,0.0,1,0.0125,1,1.0,1,1.0,88,95,100,95,60,0.9375,4,0.0625,71,0.8875,9,0.1125,1.1228,2.2237,244.875,459.225,36586.421875,248047.49937500013,47,0.7344,22,0.275,43,0.6719,18,0.225,0.28,0.35,0.6301,21,26,0.33,0.33,35,0.5469,2,0.0313,31,0.3875,5,0.0625,18.578125,32.0625,153.775146484375,875.05859375,0.00014120278579003246,0.0,46.0,51.30769230769231,1.0,0.8974358974358975,0.45,0.5345911949685535,0.027777777777777776,0.15294117647058825,26.571623106208488,0.0010440629923018946,4224241.960179091,138960937531762.1,0.009222290344667813,0.0,0.00014120278579003246,0.5625,0.4688087506409161,3.0,0.002895257967265529,0.003190405123419792,0.00025442510534500054,0.0002544251053296468,0.0005227740605886191,0.0005227740607506627,2.191780821917808,3.0,1.848837209302325,3.0,1.0,3.0,GradStudent
apoetter,5065,312,0.0616,2168,0.428,5071,494,0.0974,3324,0.6555,10136,1265,0.2498,159,0.1257,645,0.5099,455,0.0897,45,0.0989,370,0.8132,0,0.0,0,0.0,0,0.0,10,0.002,9,0.9,9,0.9,68,50,88,83,3184,0.6286,1881,0.3714,3779,0.7452,1292,0.2548,1.4605,1.3779,655.2675222112538,659.4681522382173,236481.1412650359,913776.593296507,397,0.0784,829,0.1635,303,0.0598,342,0.0674,13.2159,13.2316,26.4475,3015,2018,0.6,0.4,2509,0.4954,415,0.0819,2618,0.5163,283,0.0558,40.865350444225065,33.92920528495366,1132.113360119048,999.2750117722876,0.09792503671299004,0.13700002177591528,17.26,31.98550724637681,0.2925531914893617,0.4102216191768431,0.7422680412371134,0.8252427184466019,0.6944444444444444,0.8117647058823529,65.37007516504013,0.24421043106518264,652339489.4511763,1812002264801891.5,0.7819652021516742,0.13646343968351582,0.09787284729159268,0.2239194387870559,0.19005063572437655,3.0,0.05535402750760148,0.05247138558619482,0.03827401220027827,0.03827401222405855,0.03781078193050285,0.03781078195387838,1.3287671232876712,3.0,1.1976744186046508,2.0,62.0,210.0,PM
arog3632,861,200,0.2323,507,0.5889,1217,342,0.281,897,0.7371,2078,102,0.1185,40,0.3922,60,0.5882,39,0.032,15,0.3846,30,0.7692,2,0.0023,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,19,19,72,56,712,0.8269,149,0.1731,1107,0.9096,110,0.0904,1.1299,1.3562,244.71777003484317,871.1322925225966,73511.28039270446,3548312.4418249032,132,0.1533,275,0.226,23,0.0267,16,0.0131,2.3451,3.3147,5.6598,242,234,0.28,0.19,527,0.6121,20,0.0232,435,0.3574,53,0.0435,18.790940766550523,34.40345110928513,214.51610840647962,753.1182461013472,0.003180733896870607,0.0,32.333333333333336,43.8125,1.0,0.7586206896551724,0.4897959183673469,0.6071428571428571,0.125,0.3764705882352941,46.699071672489794,0.0225796969420782,51199023.27579639,656325821041426.5,0.09892497590777943,0.0,0.0032201484857654204,0.4054395951929159,0.27791179955984424,3.0,0.0052103005702343365,0.005847736897747122,0.0016971558776053385,0.0016971558786231474,0.002013202318747943,0.0020132023197818216,2.0136986301369864,3.0,1.627906976744186,2.0,1.0,19.0,GradStudent
asohangh,171,43,0.2515,98,0.5731,217,32,0.1475,179,0.8249,388,1,0.0058,1,1.0,1,1.0,71,0.3272,11,0.1549,61,0.8592,1,0.0058,1,1.0,1,1.0,2,0.0092,2,1.0,2,1.0,72,86,89,94,123,0.7193,48,0.2807,178,0.8203,39,0.1797,1.2391,2.0279,402.26315789473676,569.8248847926267,335613.64419821487,338936.8264775218,35,0.2047,22,0.1014,24,0.1404,18,0.0829,0.4474,0.5678,1.0152,23,78,0.13,0.36,133,0.7778,2,0.0117,88,0.4055,12,0.0553,25.023391812865494,34.912442396313374,558.3503300160731,915.3149143111988,0.0070707173675306515,0.0,35.2,43.95454545454545,1.0,0.7316017316017316,0.4736842105263158,0.5743243243243243,0.06944444444444445,0.2588235294117647,42.94543131474161,0.008048693642934755,17143652.809902832,296372820937275.9,0.036964876162387104,0.0,0.007339350467741419,0.3327759197324415,0.438605504587156,3.0,0.004564597365918286,0.005997489648686111,0.0007751594020947657,0.0007751594018763847,0.0011833552458093376,0.0011833552457037792,2.0821917808219177,3.0,1.7209302325581397,2.0,1.0,10.0,GradStudent
awais,40,15,0.375,19,0.475,78,20,0.2564,64,0.8205,118,0,0.0,0,0.0,0,0.0,30,0.3846,3,0.1,23,0.7667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,87,100,92,28,0.7,12,0.3,66,0.8462,12,0.1538,1.4286,2.1452,196.2,685.6153846153846,11875.16,478113.3648915186,3,0.075,19,0.2436,2,0.05,13,0.1667,0.1074,0.2095,0.3169,16,39,0.4,0.5,28,0.7,1,0.025,39,0.5,5,0.0641,28.05,42.358974358974365,211.19749999999996,1012.7685733070343,0.00025495803819089647,0.0,46.0,45.3125,1.0,0.8791208791208791,0.48,0.5379746835443038,0.04166666666666666,0.18823529411764706,30.93181551787845,0.001878670153090963,9643486.897955842,162717392541767.9,0.021333451120195586,0.0,0.000271831084156014,0.22535211267605634,0.36403361344537816,3.0,0.002970052304848127,0.0029020994898795705,0.0016964282194469596,0.0016964282172354766,0.0018751539888849107,0.0018751539869634886,2.054794520547945,3.0,1.837209302325581,3.0,1.0,5.0,GradStudent
bdeird7,1265,390,0.3083,780,0.6166,1264,375,0.2967,1002,0.7927,2529,7,0.0055,7,1.0,6,0.8571,59,0.0467,16,0.2712,55,0.9322,4,0.0032,4,1.0,4,1.0,2,0.0016,2,1.0,2,1.0,15,19,78,37,1124,0.8885,141,0.1115,1192,0.943,72,0.057,1.1856,1.1162,463.1541501976285,1233.381329113924,1502506.105091473,2395664.321360257,1031,0.815,595,0.4707,82,0.0648,57,0.0451,3.8368,3.8338,7.6706,256,263,0.2,0.21,679,0.5368,73,0.0577,252,0.1994,28,0.0222,21.73517786561265,42.02136075949367,234.7433079723164,546.5794487812452,0.002963988646050491,0.0021023164802507523,25.363636363636363,42.41935483870968,0.7222222222222222,0.7832512315270936,0.496551724137931,0.5985915492957746,0.15277777777777776,0.3647058823529412,47.85337971966008,0.03409858498729878,46779484.89216232,590860266517464.0,0.09640451030005104,0.0023870848548078593,0.0029853213699469923,0.3792884371029225,0.3237435383907548,3.0,0.00685472279512163,0.00679618652897178,0.0009928023868824136,0.0009928023869722336,0.0011842954641304124,0.0011842954648328685,1.9863013698630136,3.0,1.6511627906976745,3.0,3.0,45.0,GradStudent
ccallsen,5590,769,0.1376,2612,0.4673,4299,623,0.1449,2596,0.6039,9889,2778,0.497,464,0.167,1334,0.4802,846,0.1968,61,0.0721,643,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,53,77,75,3438,0.615,2152,0.385,2861,0.6655,1438,0.3345,1.2464,1.3132,469.1542039355993,506.78762502907654,217954.37622114626,2686854.333822204,505,0.0903,369,0.0858,320,0.0572,227,0.0528,14.4016,11.0756,25.4773,1907,1669,0.34,0.39,4216,0.7542,476,0.0852,3118,0.7253,376,0.0875,31.751162790697673,32.10025587345894,563.9743948912239,527.3109536446926,0.006608411478100396,0.013847508817533213,23.58620689655172,39.833333333333336,0.6182336182336182,0.6679487179487179,0.6050420168067226,0.6538461538461539,0.4027777777777777,0.4941176470588236,64.77210728129604,0.0852684420921571,392290226.648366,985637120126812.0,0.5599619341903753,0.013883330676861472,0.006607596631406954,0.4189736664415935,0.3042966720655197,3.0,0.03725223491922758,0.03457896025322802,0.05443859370032778,0.05443859367978138,0.05388874105959578,0.053888741038836216,1.6301369863013702,3.0,1.5116279069767442,2.0,28.0,34.0,Director
